Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£),VAT registration number
Department of Health,NHS Rotherham CCG,31/10/2014,Charges from CSU,ADMINISTRATION & BUSINESS SUPPORT,NHS WEST AND SOUTH YORKSHIRE AND BASSETLAW CSU,5483561,"124,985.25",
Department of Health,NHS Rotherham CCG,31/10/2014,Charges from CSU,CONTINUING HEALTHCARE ASSESSMENT & SUPPORT,NHS WEST AND SOUTH YORKSHIRE AND BASSETLAW CSU,5483561,"40,841.00",
Department of Health,NHS Rotherham CCG,31/10/2014,Charges from CSU,PRIMARY CARE IT,NHS WEST AND SOUTH YORKSHIRE AND BASSETLAW CSU,5483562,"54,238.00",
Department of Health,NHS Rotherham CCG,31/10/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,ROTHERHAM DONCASTER & SOUTH HUMBER MENTAL HEALTH NHS FOUNDATION TRUST,5319838,"2,198,415.00",
Department of Health,NHS Rotherham CCG,31/10/2014,Clinical&Medical-Othe Public Sector,LEARNING DIFFICULTIES,ROTHERHAM DONCASTER & SOUTH HUMBER MENTAL HEALTH NHS FOUNDATION TRUST,5319842,"254,549.00",
Department of Health,NHS Rotherham CCG,31/10/2014,Clinical&Medical-Voluntary Sector,HOSPICES,ROTHERHAM HOSPICE TRUST (THE),5504638,"53,418.00",
Department of Health,NHS Rotherham CCG,31/10/2014,Clinical&Medical-Voluntary Sector,WINTER PRESSURES,ROTHERHAM HOSPICE TRUST (THE),5504695,"89,500.00",
Department of Health,NHS Rotherham CCG,31/10/2014,Contract- Refuse & Clinical Waste,COMMUNITY SERVICES,ROTHERHAM METROPOLITAN BOROUGH COUNCIL,5264647,"56,100.00",
Department of Health,NHS Rotherham CCG,31/10/2014,Clinical&Medical-Othe Public Sector,INTERMEDIATE CARE,ROTHERHAM METROPOLITAN BOROUGH COUNCIL,5304510,"93,532.50",
Department of Health,NHS Rotherham CCG,31/10/2014,Clinical&Medical-Othe Public Sector,COMMISSIONING - NON ACUTE,ROTHERHAM METROPOLITAN BOROUGH COUNCIL,5304512,"125,000.00",
Department of Health,NHS Rotherham CCG,31/10/2014,Social Care-Direct Payments,REABLEMENT,ROTHERHAM METROPOLITAN BOROUGH COUNCIL,5304513,"219,750.00",
Department of Health,NHS Rotherham CCG,31/10/2014,Clinical&Medical-Othe Public Sector,SAFEGUARDING,ROTHERHAM METROPOLITAN BOROUGH COUNCIL,5504582,"70,260.00",
Department of Health,NHS Rotherham CCG,31/10/2014,Clinical&Medical-Othe Public Sector,SAFEGUARDING,ROTHERHAM METROPOLITAN BOROUGH COUNCIL,5504664,"-70,260.00",
Department of Health,NHS Rotherham CCG,31/10/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROTHERHAM NHS FOUNDATION TRUST,5417521,"483,000.00",
Department of Health,NHS Rotherham CCG,31/10/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROTHERHAM NHS FOUNDATION TRUST,5417526,"381,451.00",
Department of Health,NHS Rotherham CCG,31/10/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROTHERHAM NHS FOUNDATION TRUST,5417530,"-266,896.68",
Department of Health,NHS Rotherham CCG,31/10/2014,Computer Network Costs,ADMINISTRATION & BUSINESS SUPPORT,ROTHERHAM NHS FOUNDATION TRUST,5467552,"44,497.00",
Department of Health,NHS Rotherham CCG,31/10/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROTHERHAM NHS FOUNDATION TRUST,5550303,"10,294,496.42",
Department of Health,NHS Rotherham CCG,31/10/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,COMMUNITY SERVICES,ROTHERHAM NHS FOUNDATION TRUST,5550303,"2,422,501.76",
Department of Health,NHS Rotherham CCG,31/10/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,SHEFFIELD CHILDRENS NHS FOUNDATION TRUST,5264265,"154,477.00",
Department of Health,NHS Rotherham CCG,31/10/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,SHEFFIELD CHILDRENS NHS FOUNDATION TRUST,5319837,"-31,458.00",
Department of Health,NHS Rotherham CCG,31/10/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,SHEFFIELD HEALTH & SOCIAL CARE NHS FOUNDATION TRUST,5380431,"-26,667.00",
Department of Health,NHS Rotherham CCG,31/10/2014,Hcare Srv Rec Fdtn Trust-Contract Cost per Case,ACUTE COMMISSIONING,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,5264716,"188,404.00",654400165
Department of Health,NHS Rotherham CCG,31/10/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,5264718,"1,544,989.00",654400165
Department of Health,NHS Rotherham CCG,31/10/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,5304432,"38,624.00",654400165
Department of Health,NHS Rotherham CCG,31/10/2014,Hcare Srv Rec Fdtn Trust-Contract Cost per Case,ACUTE COMMISSIONING,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,5304432,935,654400165
Department of Health,NHS Rotherham CCG,31/10/2014,Clinical&Medical-Commercial Sector,LEARNING DIFFICULTIES,VOYAGE 1 LTD TA VOYAGE CARE,5304372,"-31,356.78",
Department of Health,NHS Rotherham CCG,31/10/2014,Cont Care-Learning Disab(<65),CHC ADULT FULLY FUNDED,VOYAGE 1 LTD TA VOYAGE CARE,5504718,"-40,784.06",
Department of Health,NHS Rotherham CCG,31/10/2014,Cont Care-Learning Disab(<65),CHC ADULT JOINT FUNDED,VOYAGE 1 LTD TA VOYAGE CARE,5550368,"-53,286.63",
Department of Health,NHS Rotherham CCG,31/10/2014,Hcare Srv Rec NHS Trust-Contract Baseline,PATIENT TRANSPORT,YORKSHIRE AMBULANCE SERVICE NHS TRUST,5226163,"103,596.50",
Department of Health,NHS Rotherham CCG,31/10/2014,Hcare Srv Rec NHS Trust-Contract Baseline,NHS 111,YORKSHIRE AMBULANCE SERVICE NHS TRUST,5264702,"51,711.00",
Department of Health,NHS Rotherham CCG,31/10/2014,Hcare Srv Rec NHS Trust-Contract Baseline,AMBULANCE SERVICES,YORKSHIRE AMBULANCE SERVICE NHS TRUST,5264708,"535,440.40",
