Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£)
Department of Health,NHS Rotherham CCG,31/03/2019,Computer Hardware Purch,IM&T PROJECTS,DELL CORPORATION LTD,26514631,"32,153.40"
Department of Health,NHS Rotherham CCG,31/03/2019,Computer Hardware Purch,IM&T PROJECTS,DELL CORPORATION LTD,26514632,"30,867.26"
Department of Health,NHS Rotherham CCG,28/02/2019,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,DONCASTER AND BASSETLAW HOSPITALS NHS FOUNDATION TRUST,26199051,"844,038.00"
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26364391,"38,280.42"
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26364391,"2,584.00"
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26364391,"1,577.03"
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26364391,"1,051.90"
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26364391,"2,833.33"
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26364391,217.19
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26364391,"3,091.85"
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26364389,"98,611.77"
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26364389,"5,555.60"
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26364389,4.27
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26364389,"2,414.87"
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26364389,"7,331.33"
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26364389,"9,960.27"
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26364393,"95,035.65"
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26364393,94.11
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26364393,"2,282.49"
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26364393,"8,208.00"
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26601046,"2,821.50"
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26601046,"46,018.70"
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26601046,123.39
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-GMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26601046,"2,328.66"
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26601046,"2,991.67"
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26601046,316.00
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26601046,"5,377.31"
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26364399,"112,196.42"
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26364399,"6,325.10"
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26364399,57.44
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-PMS PCO Locum Adop/Pat/Mat,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26364399,"8,876.08"
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26364399,"2,431.10"
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26364399,"49,393.86"
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26364399,"1,785.74"
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26364399,"1,782.00"
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26364399,"10,389.28"
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26601048,"5,524.73"
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26601048,"87,288.25"
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26601048,"2,572.20"
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-GMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26601048,"1,856.39"
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26601048,"7,413.75"
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26601048,"9,727.86"
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26364396,-416.30
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26364396,-589.05
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26364396,"-8,054.45"
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26364396,"-2,334.69"
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26364396,-86.63
Department of Health,NHS Rotherham CCG,31/03/2019,ME - PMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26364396,-720.00
Department of Health,NHS Rotherham CCG,31/03/2019,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26364396,"-9,387.72"
Department of Health,NHS Rotherham CCG,31/03/2019,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26364396,"-9,928.19"
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26364397,"171,310.75"
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26364397,"9,884.75"
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26364397,560.00
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26364397,20.47
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26364397,"7,608.12"
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26364397,"12,510.33"
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26364397,"8,776.25"
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26364397,"1,358.00"
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26364397,"19,109.79"
Department of Health,NHS Rotherham CCG,31/03/2019,ME-PMS GP Pension EEs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26364397,"1,522.50"
Department of Health,NHS Rotherham CCG,31/03/2019,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26364397,"1,509.90"
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-PMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,26620260,"-27,381.94"
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-PMS Prsc Chrgs Cll&Rmttd by GPs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26620260,-906.40
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-PMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,26620261,"44,536.86"
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-PMS Prof fees Dispensing,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26620261,"9,122.16"
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-PMS Prsc Chrgs Cll&Rmttd by GPs,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,26620261,906.40
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26364395,"95,655.67"
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26364395,"5,446.35"
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26364395,"4,750.91"
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26364395,"14,528.59"
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26364395,"9,923.51"
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-PMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,26620258,"-32,468.08"
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-PMS Prsc Chrgs Cll&Rmttd by GPs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26620258,"-1,302.40"
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-PMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,26620259,"56,016.27"
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-PMS Prof fees Dispensing,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26620259,"12,348.57"
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-PMS Prsc Chrgs Cll&Rmttd by GPs,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,26620259,"1,302.40"
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26601050,"5,494.80"
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26601050,"87,842.27"
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26601050,"2,172.88"
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-GMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26601050,"3,918.79"
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-GMS Prem Cost Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26601050,762.92
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26601050,"9,025.01"
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26601050,"1,601.00"
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26601050,380.48
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26601050,"8,714.50"
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,26620264,"25,461.65"
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-GMS Prof Fees Dispensing,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26620264,"3,685.70"
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,26620264,440.00
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26364403,"107,741.31"
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26364403,"3,787.68"
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26364403,"9,300.00"
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26364403,"10,888.94"
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26364400,-221.84
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26364400,-496.77
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26364400,"-7,125.98"
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26364400,-73.05
Department of Health,NHS Rotherham CCG,31/03/2019,ME - PMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26364400,-176.27
Department of Health,NHS Rotherham CCG,31/03/2019,ME-PMS GP Pension EEs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26364400,"-3,375.00"
Department of Health,NHS Rotherham CCG,31/03/2019,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26364400,"-9,237.87"
Department of Health,NHS Rotherham CCG,31/03/2019,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26364400,"-13,882.31"
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26364401,"151,864.84"
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26364401,"8,315.83"
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26364401,10.92
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26364401,"4,281.70"
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26364401,550.00
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26364401,542.41
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26364401,"21,023.33"
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26364401,"3,253.77"
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26364401,"14,915.54"
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26364427,"57,926.89"
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26364427,33.36
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26364427,"2,554.70"
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26364427,"4,076.08"
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26364427,"5,691.16"
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26600759,"26,863.51"
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26600759,89.99
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-GMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26600759,454.97
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-GMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26600759,"2,648.21"
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26600759,"2,977.73"
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26364407,"28,085.84"
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26364407,"1,618.33"
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26364407,12.07
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26364407,222.82
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26364407,"3,100.00"
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26364407,"2,989.97"
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26364415,"54,578.01"
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26364415,1.59
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26364415,198.99
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26364415,"6,583.34"
Department of Health,NHS Rotherham CCG,31/03/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,26364415,"5,133.91"
