Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£)
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16802639,"8,955.71"
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16802643,"86,612.67"
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16802643,"1,020.33"
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16802643,"3,275.00"
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16802643,"5,345.83"
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16802643,"8,535.30"
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16989466,"44,288.33"
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16989466,185.09
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16989466,"3,691.67"
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16989466,287.06
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16989466,"5,498.68"
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16802649,"103,788.58"
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16802649,"1,348.67"
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16802649,"208,188.00"
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16802649,"1,777.14"
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16802649,"10,734.58"
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16989468,"83,423.94"
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16989468,"3,858.30"
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16989468,"6,994.79"
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16989468,"1,916.96"
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16989468,"9,216.70"
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16802645,"85,911.50"
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16802645,"4,022.08"
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16802645,"14,424.42"
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16802645,"10,564.66"
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-PMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,17015345,"-29,673.22"
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-PMS Prsc Chrgs Cll&Rmttd by GPs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17015345,"-1,293.60"
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-PMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,17015346,"61,799.41"
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-PMS Prof fees Dispensing,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17015346,"11,082.69"
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-PMS Prsc Chrgs Cll&Rmttd by GPs,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,17015346,"1,293.60"
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16802646,-589.75
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16802646,"-7,625.33"
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16802646,-86.81
Department of Health,NHS Rotherham CCG,30/04/2017,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16802646,"-11,226.28"
Department of Health,NHS Rotherham CCG,30/04/2017,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16802646,"-11,758.15"
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16802647,"155,584.00"
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16802647,"4,236.00"
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16802647,"12,510.33"
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16802647,"7,078.33"
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16802647,"2,129.81"
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16802647,"19,379.90"
Department of Health,NHS Rotherham CCG,30/04/2017,ME - PMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16802647,"3,125.17"
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-PMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,17015348,"34,026.72"
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-PMS Prof fees Dispensing,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17015348,"6,422.43"
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-PMS Prsc Chrgs Cll&Rmttd by GPs,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,17015348,898.8
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16989470,"81,799.18"
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16989470,"3,259.32"
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-GMS Prem Cost Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16989470,762.92
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16989470,"8,908.34"
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16989470,"1,335.23"
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16989470,154.7
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16989470,"8,881.75"
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16802653,"97,142.08"
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16802653,"2,929.58"
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16802653,"8,664.09"
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16802653,786.5
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16802653,"9,983.82"
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16802651,"140,708.58"
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16802651,"1,112.08"
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16802651,550
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16802651,564.93
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16802651,"21,023.33"
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16802651,"15,029.02"
Department of Health,NHS Rotherham CCG,30/04/2017,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16802651,"3,086.15"
Department of Health,NHS Rotherham CCG,30/04/2017,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16802651,694.45
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16802678,"52,485.42"
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16802678,"1,000.58"
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16802678,"3,664.45"
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16802678,"6,160.23"
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16989472,"24,878.73"
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16989472,134.98
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-GMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16989472,"3,986.30"
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16989472,"3,053.53"
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16802655,"16,877.00"
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16802655,737.83
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16802655,"5,755.21"
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16802655,890.26
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16802655,"1,666.12"
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16802659,"25,198.17"
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16802659,"1,708.25"
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16802659,"3,100.00"
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16802659,"2,628.45"
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16802667,"48,632.75"
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16802667,"1,679.58"
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16802667,"5,791.67"
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16802667,"1,113.20"
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16802667,"5,325.21"
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16802669,"48,780.33"
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16802669,"1,168.00"
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16802669,"3,746.27"
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16802669,"5,911.26"
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16989474,"68,982.22"
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16989474,"5,542.75"
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16989474,840.87
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16989474,"8,373.07"
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16989476,"28,589.94"
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-GMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16989476,"3,679.94"
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16989476,"2,253.59"
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16802663,"55,552.42"
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16802663,"3,966.67"
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16802663,"5,987.66"
Department of Health,NHS Rotherham CCG,30/04/2017,ME - PMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16802663,"3,114.74"
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16802765,-166.35
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16802765,"-2,320.17"
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16802765,-24.49
Department of Health,NHS Rotherham CCG,30/04/2017,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16802765,"-11,635.50"
Department of Health,NHS Rotherham CCG,30/04/2017,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16802765,"-12,000.42"
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16802766,"47,276.58"
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16802766,393.25
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16802766,"3,500.00"
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16802766,494.19
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16802766,"5,161.08"
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16802768,"62,422.75"
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-PMS DES UNPLANNED ADMISSIONS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16802768,"10,536.26"
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16802768,936
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16802768,603.36
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16802768,"3,250.00"
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16802768,622.37
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16802768,"5,735.06"
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16802764,"44,579.33"
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16802764,"1,226.17"
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16802764,"1,979.17"
Department of Health,NHS Rotherham CCG,30/04/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,16802764,"3,939.21"
