Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£)
Department of Health,NHS Rotherham CCG,30/11/2013,Clinical&Medical-Commercial Sector,OUT OF HOURS,CARE UK CLINICAL SERVICES LTD,1769329,"151,469.94"
Department of Health,NHS Rotherham CCG,30/11/2013,Hcare Srv Rec Fdtn Trust-Contract Cost per Case,ACUTE COMMISSIONING,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,1690472,"161,265.00"
Department of Health,NHS Rotherham CCG,30/11/2013,Charges from CSU,ADMINISTRATION & BUSINESS SUPPORT,NHS SOUTH YORKSHIRE AND BASSETLAW CSU,1784214,"163,113.55"
Department of Health,NHS Rotherham CCG,30/11/2013,Hcare Srv Rec NHS Trust-Contract Baseline,AMBULANCE SERVICES,YORKSHIRE AMBULANCE SERVICE NHS TRUST,1707895,"530,097.00"
Department of Health,NHS Rotherham CCG,30/11/2013,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,DONCASTER AND BASSETLAW HOSPITALS NHS FOUNDATION TRUST,1707891,"898,983.00"
Department of Health,NHS Rotherham CCG,30/11/2013,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROTHERHAM NHS FOUNDATION TRUST,1704531,"1,116,666.67"
Department of Health,NHS Rotherham CCG,30/11/2013,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,1690471,"1,550,207.00"
Department of Health,NHS Rotherham CCG,30/11/2013,Hcare Srv Rec Fdtn Trust-Contract Baseline,COMMUNITY SERVICES,ROTHERHAM NHS FOUNDATION TRUST,1844455,"2,222,409.00"
Department of Health,NHS Rotherham CCG,30/11/2013,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,ROTHERHAM DONCASTER & SOUTH HUMBER MENTAL HEALTH NHS FOUNDATION TRUST,1707901,"2,258,766.00"
Department of Health,NHS Rotherham CCG,30/11/2013,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROTHERHAM NHS FOUNDATION TRUST,1844451,"11,035,461.07"
,,,,,,,
