Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£),VAT registration number
Department of Health,NHS Rotherham CCG,30/09/2016,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP,14152658,"6,926.67 ",
Department of Health,NHS Rotherham CCG,30/09/2016,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP,14152658,"2,864.40 ",
Department of Health,NHS Rotherham CCG,30/09/2016,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP,14152658,"8,640.75 ",
Department of Health,NHS Rotherham CCG,30/09/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP,14152661,"(82,123.13)",
Department of Health,NHS Rotherham CCG,30/09/2016,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP,14152661,(321.56),
Department of Health,NHS Rotherham CCG,30/09/2016,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP,14152661,(70.62),
Department of Health,NHS Rotherham CCG,30/09/2016,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP,14152661,(47.29),
Department of Health,NHS Rotherham CCG,30/09/2016,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP,14152662,"2,040.58 ",
Department of Health,NHS Rotherham CCG,30/09/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP,14152662,"168,990.09 ",
Department of Health,NHS Rotherham CCG,30/09/2016,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP,14152662,"(4,186.65)",
Department of Health,NHS Rotherham CCG,30/09/2016,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP,14152662,"3,911.56 ",
Department of Health,NHS Rotherham CCG,30/09/2016,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP,14152662,"3,275.00 ",
Department of Health,NHS Rotherham CCG,30/09/2016,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP,14152662,"5,345.83 ",
Department of Health,NHS Rotherham CCG,30/09/2016,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP,14152662,"8,235.17 ",
Department of Health,NHS Rotherham CCG,30/09/2016,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP,14363141,"5,729.46 ",
Department of Health,NHS Rotherham CCG,30/09/2016,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP,14363141,937.64 ,
Department of Health,NHS Rotherham CCG,30/09/2016,C&M-GMS DES UNPLANNED ADMISSIONS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP,14363141,"8,023.89 ",
Department of Health,NHS Rotherham CCG,30/09/2016,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP,14363141,"41,854.50 ",
Department of Health,NHS Rotherham CCG,30/09/2016,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP,14363141,246.79 ,
Department of Health,NHS Rotherham CCG,30/09/2016,C&M-GMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP,14363141,"4,740.23 ",
Department of Health,NHS Rotherham CCG,30/09/2016,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP,14363141,"2,875.00 ",
Department of Health,NHS Rotherham CCG,30/09/2016,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP,14363141,165.62 ,
Department of Health,NHS Rotherham CCG,30/09/2016,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP,14363141,469.27 ,
Department of Health,NHS Rotherham CCG,30/09/2016,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP,14363141,"5,305.31 ",
Department of Health,NHS Rotherham CCG,30/09/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP,14152667,"(97,577.70)",
Department of Health,NHS Rotherham CCG,30/09/2016,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP,14152667,(379.58),
Department of Health,NHS Rotherham CCG,30/09/2016,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP,14152667,(163.27),
Department of Health,NHS Rotherham CCG,30/09/2016,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP,14152667,(55.82),
Department of Health,NHS Rotherham CCG,30/09/2016,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP,14152667,"(5,040.00)",
Department of Health,NHS Rotherham CCG,30/09/2016,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP,14152667,"(5,124.17)",
Department of Health,NHS Rotherham CCG,30/09/2016,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP,14152668,"2,697.42 ",
Department of Health,NHS Rotherham CCG,30/09/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP,14152668,"201,225.56 ",
Department of Health,NHS Rotherham CCG,30/09/2016,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP,14152668,"12,727.16 ",
Department of Health,NHS Rotherham CCG,30/09/2016,C&M-PMS DES UNPLANNED ADMISSIONS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP,14152668,"17,819.34 ",
Department of Health,NHS Rotherham CCG,30/09/2016,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP,14152668,"(4,921.65)",
Department of Health,NHS Rotherham CCG,30/09/2016,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP,14152668,"3,981.15 ",
Department of Health,NHS Rotherham CCG,30/09/2016,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP,14152668,"1,639.00 ",
Department of Health,NHS Rotherham CCG,30/09/2016,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP,14152668,"10,357.11 ",
Department of Health,NHS Rotherham CCG,30/09/2016,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP,14363143,348.00 ,
Department of Health,NHS Rotherham CCG,30/09/2016,C&M-GMS DES UNPLANNED ADMISSIONS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP,14363143,"14,800.24 ",
Department of Health,NHS Rotherham CCG,30/09/2016,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP,14363143,"76,670.12 ",
Department of Health,NHS Rotherham CCG,30/09/2016,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP,14363143,"5,144.40 ",
Department of Health,NHS Rotherham CCG,30/09/2016,C&M-GMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP,14363143,"4,007.63 ",
Department of Health,NHS Rotherham CCG,30/09/2016,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP,14363143,"6,994.79 ",
Department of Health,NHS Rotherham CCG,30/09/2016,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP,14363143,"1,714.65 ",
Department of Health,NHS Rotherham CCG,30/09/2016,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP,14363143,"8,892.62 ",
Department of Health,NHS Rotherham CCG,30/09/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP,14152663,"(85,554.59)",
Department of Health,NHS Rotherham CCG,30/09/2016,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP,14152663,(321.02),
Department of Health,NHS Rotherham CCG,30/09/2016,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP,14152663,(7.13),
Department of Health,NHS Rotherham CCG,30/09/2016,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP,14152663,"(20,521.50)",
Department of Health,NHS Rotherham CCG,30/09/2016,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP,14152663,(47.21),
Department of Health,NHS Rotherham CCG,30/09/2016,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP,14152663,"(6,220.10)",
Department of Health,NHS Rotherham CCG,30/09/2016,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP,14152663,"(6,447.35)",
Department of Health,NHS Rotherham CCG,30/09/2016,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP,14152664,"8,044.17 ",
Department of Health,NHS Rotherham CCG,30/09/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP,14152664,"171,334.07 ",
Department of Health,NHS Rotherham CCG,30/09/2016,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP,14152664,"10,763.50 ",
Department of Health,NHS Rotherham CCG,30/09/2016,C&M-PMS DES UNPLANNED ADMISSIONS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP,14152664,"15,071.56 ",
Department of Health,NHS Rotherham CCG,30/09/2016,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP,14152664,"8,256.39 ",
Department of Health,NHS Rotherham CCG,30/09/2016,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP,14152664,"7,873.86 ",
Department of Health,NHS Rotherham CCG,30/09/2016,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP,14152664,"14,424.42 ",
Department of Health,NHS Rotherham CCG,30/09/2016,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP,14152664,"14,889.84 ",
Department of Health,NHS Rotherham CCG,30/09/2016,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP,14152664,"10,193.20 ",
Department of Health,NHS Rotherham CCG,30/09/2016,C&M-PMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP,14382203,"(29,044.60)",
Department of Health,NHS Rotherham CCG,30/09/2016,C&M-PMS Prsc Chrgs Cll&Rmttd by GPs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP,14382203,"(1,444.80)",
Department of Health,NHS Rotherham CCG,30/09/2016,C&M-PMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP,14382204,"54,878.34 ",
Department of Health,NHS Rotherham CCG,30/09/2016,C&M-PMS Prof fees Dispensing,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP,14382204,"9,751.63 ",
Department of Health,NHS Rotherham CCG,30/09/2016,C&M-PMS Prsc Chrgs Cll&Rmttd by GPs,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP,14382204,"1,444.80 ",
Department of Health,NHS Rotherham CCG,30/09/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP,14152665,"(150,371.16)",
Department of Health,NHS Rotherham CCG,30/09/2016,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP,14152665,(594.09),
Department of Health,NHS Rotherham CCG,30/09/2016,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP,14152665,(114.21),
Department of Health,NHS Rotherham CCG,30/09/2016,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP,14152665,(87.37),
Department of Health,NHS Rotherham CCG,30/09/2016,ME - PMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP,14152665,(720.00),
Department of Health,NHS Rotherham CCG,30/09/2016,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP,14152665,"(13,706.25)",
Department of Health,NHS Rotherham CCG,30/09/2016,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP,14152665,"(14,121.25)",
Department of Health,NHS Rotherham CCG,30/09/2016,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP,14152666,"8,472.08 ",
Department of Health,NHS Rotherham CCG,30/09/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP,14152666,"306,386.63 ",
Department of Health,NHS Rotherham CCG,30/09/2016,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP,14152666,"19,919.60 ",
Department of Health,NHS Rotherham CCG,30/09/2016,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP,14152666,"1,392.00 ",
Department of Health,NHS Rotherham CCG,30/09/2016,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP,14152666,"(7,533.33)",
Department of Health,NHS Rotherham CCG,30/09/2016,C&M-PMS PCO Locum Adop/Pat/Mat,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP,14152666,"4,843.47 ",
Department of Health,NHS Rotherham CCG,30/09/2016,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP,14152666,"9,351.82 ",
Department of Health,NHS Rotherham CCG,30/09/2016,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP,14152666,"12,510.33 ",
Department of Health,NHS Rotherham CCG,30/09/2016,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP,14152666,"7,078.33 ",
Department of Health,NHS Rotherham CCG,30/09/2016,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP,14152666,"6,926.26 ",
Department of Health,NHS Rotherham CCG,30/09/2016,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP,14152666,"18,698.43 ",
Department of Health,NHS Rotherham CCG,30/09/2016,C&M-PMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP,14382206,"34,449.52 ",
Department of Health,NHS Rotherham CCG,30/09/2016,C&M-PMS Prof fees Dispensing,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP,14382206,"6,250.27 ",
Department of Health,NHS Rotherham CCG,30/09/2016,C&M-PMS Prsc Chrgs Cll&Rmttd by GPs,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP,14382206,840.00 ,
Department of Health,NHS Rotherham CCG,30/09/2016,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP,14363145,"10,742.60 ",878533770
Department of Health,NHS Rotherham CCG,30/09/2016,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP,14363145,"1,044.00 ",878533770
Department of Health,NHS Rotherham CCG,30/09/2016,C&M-GMS DES UNPLANNED ADMISSIONS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP,14363145,"15,040.97 ",878533770
Department of Health,NHS Rotherham CCG,30/09/2016,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP,14363145,"75,711.75 ",878533770
Department of Health,NHS Rotherham CCG,30/09/2016,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP,14363145,"4,345.76 ",878533770
Department of Health,NHS Rotherham CCG,30/09/2016,C&M-GMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP,14363145,"5,705.36 ",878533770
Department of Health,NHS Rotherham CCG,30/09/2016,C&M-GMS Prem Cost Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP,14363145,762.92 ,878533770
Department of Health,NHS Rotherham CCG,30/09/2016,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP,14363145,"8,908.34 ",878533770
Department of Health,NHS Rotherham CCG,30/09/2016,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP,14363145,"1,255.08 ",878533770
Department of Health,NHS Rotherham CCG,30/09/2016,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP,14363145,262.18 ,878533770
Department of Health,NHS Rotherham CCG,30/09/2016,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP,14363145,"8,569.45 ",878533770
Department of Health,NHS Rotherham CCG,30/09/2016,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP,14382211,"22,721.52 ",878533770
Department of Health,NHS Rotherham CCG,30/09/2016,C&M-GMS Prof Fees Dispensing,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP,14382211,"3,410.27 ",878533770
Department of Health,NHS Rotherham CCG,30/09/2016,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP,14382211,646.80 ,878533770
Department of Health,NHS Rotherham CCG,30/09/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP,14152671,"(92,625.92)",
Department of Health,NHS Rotherham CCG,30/09/2016,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP,14152671,(367.34),
Department of Health,NHS Rotherham CCG,30/09/2016,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP,14152671,(221.44),
Department of Health,NHS Rotherham CCG,30/09/2016,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP,14152671,(54.02),
Department of Health,NHS Rotherham CCG,30/09/2016,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP,14152671,"(4,398.48)",
Department of Health,NHS Rotherham CCG,30/09/2016,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP,14152671,"(4,763.45)",
Department of Health,NHS Rotherham CCG,30/09/2016,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP,14152672,"5,859.17 ",
