Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£)
Department of Health,NHS Rotherham CCG,31/03/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21219632,"3,300.53 "
Department of Health,NHS Rotherham CCG,31/03/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21219630,"94,054.33 "
Department of Health,NHS Rotherham CCG,31/03/2018,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21219630,"5,503.35 "
Department of Health,NHS Rotherham CCG,31/03/2018,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21219630,"1,077.92 "
Department of Health,NHS Rotherham CCG,31/03/2018,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21219630,20.73 
Department of Health,NHS Rotherham CCG,31/03/2018,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21219630,"3,412.64 "
Department of Health,NHS Rotherham CCG,31/03/2018,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21219630,"7,331.33 "
Department of Health,NHS Rotherham CCG,31/03/2018,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21219630,"2,142.00 "
Department of Health,NHS Rotherham CCG,31/03/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21219630,"9,545.93 "
Department of Health,NHS Rotherham CCG,31/03/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21219634,"92,387.26 "
Department of Health,NHS Rotherham CCG,31/03/2018,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21219634,"1,020.33 "
Department of Health,NHS Rotherham CCG,31/03/2018,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21219634,62.73 
Department of Health,NHS Rotherham CCG,31/03/2018,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21219634,"3,499.36 "
Department of Health,NHS Rotherham CCG,31/03/2018,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21219634,"3,275.00 "
Department of Health,NHS Rotherham CCG,31/03/2018,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21219634,"5,345.83 "
Department of Health,NHS Rotherham CCG,31/03/2018,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21219634,"1,652.00 "
Department of Health,NHS Rotherham CCG,31/03/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21219634,"9,058.03 "
Department of Health,NHS Rotherham CCG,31/03/2018,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21473294,"2,840.98 "
Department of Health,NHS Rotherham CCG,31/03/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21473294,"44,126.88 "
Department of Health,NHS Rotherham CCG,31/03/2018,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21473294,185.09 
Department of Health,NHS Rotherham CCG,31/03/2018,C&M-GMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21473294,"2,797.14 "
Department of Health,NHS Rotherham CCG,31/03/2018,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21473294,"2,991.67 "
Department of Health,NHS Rotherham CCG,31/03/2018,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21473294,285.00 
Department of Health,NHS Rotherham CCG,31/03/2018,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21473294,85.55 
Department of Health,NHS Rotherham CCG,31/03/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21473294,"5,826.52 "
Department of Health,NHS Rotherham CCG,31/03/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21246771,"113,190.90 "
Department of Health,NHS Rotherham CCG,31/03/2018,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21246771,"1,348.67 "
Department of Health,NHS Rotherham CCG,31/03/2018,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21246771,157.08 
Department of Health,NHS Rotherham CCG,31/03/2018,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21246771,"3,912.35 "
Department of Health,NHS Rotherham CCG,31/03/2018,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21246771,"1,777.14 "
Department of Health,NHS Rotherham CCG,31/03/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21246771,"11,408.17 "
Department of Health,NHS Rotherham CCG,31/03/2018,ME - PMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21246771,128.70 
Department of Health,NHS Rotherham CCG,31/03/2018,ME-PMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21246771,"1,351.25 "
Department of Health,NHS Rotherham CCG,31/03/2018,C&M-GMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21473295,(328.68)
Department of Health,NHS Rotherham CCG,31/03/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21473295,(173.06)
Department of Health,NHS Rotherham CCG,31/03/2018,C&M-GMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21473295,(48.38)
Department of Health,NHS Rotherham CCG,31/03/2018,ME - GMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21473295,"(5,327.63)"
Department of Health,NHS Rotherham CCG,31/03/2018,ME - GMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21473295,"(1,350.44)"
Department of Health,NHS Rotherham CCG,31/03/2018,ME-GMS GP Pension EEs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21473295,"(17,043.66)"
Department of Health,NHS Rotherham CCG,31/03/2018,ME-GMS GP Pension ERs Adjustments,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21473295,"(15,899.72)"
Department of Health,NHS Rotherham CCG,31/03/2018,ME-GMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21473295,"(5,402.20)"
Department of Health,NHS Rotherham CCG,31/03/2018,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21473296,"5,429.73 "
Department of Health,NHS Rotherham CCG,31/03/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21473296,"84,087.66 "
Department of Health,NHS Rotherham CCG,31/03/2018,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21473296,"3,858.30 "
Department of Health,NHS Rotherham CCG,31/03/2018,C&M-GMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21473296,"3,832.43 "
Department of Health,NHS Rotherham CCG,31/03/2018,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21473296,"6,994.79 "
Department of Health,NHS Rotherham CCG,31/03/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21473296,"9,824.76 "
Department of Health,NHS Rotherham CCG,31/03/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21219637,(85.74)
Department of Health,NHS Rotherham CCG,31/03/2018,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21219637,(589.24)
Department of Health,NHS Rotherham CCG,31/03/2018,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21219637,"(7,770.27)"
Department of Health,NHS Rotherham CCG,31/03/2018,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21219637,"(4,591.20)"
Department of Health,NHS Rotherham CCG,31/03/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21219637,"(1,788.54)"
Department of Health,NHS Rotherham CCG,31/03/2018,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21219637,(86.73)
Department of Health,NHS Rotherham CCG,31/03/2018,ME - PMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21219637,(675.00)
Department of Health,NHS Rotherham CCG,31/03/2018,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21219637,"(13,225.01)"
Department of Health,NHS Rotherham CCG,31/03/2018,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21219637,"(13,857.53)"
Department of Health,NHS Rotherham CCG,31/03/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21219638,"164,502.00 "
Department of Health,NHS Rotherham CCG,31/03/2018,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21219638,"9,888.08 "
Department of Health,NHS Rotherham CCG,31/03/2018,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21219638,"4,236.00 "
Department of Health,NHS Rotherham CCG,31/03/2018,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21219638,4.73 
Department of Health,NHS Rotherham CCG,31/03/2018,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21219638,"8,925.44 "
Department of Health,NHS Rotherham CCG,31/03/2018,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21219638,"12,510.33 "
Department of Health,NHS Rotherham CCG,31/03/2018,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21219638,"7,078.33 "
Department of Health,NHS Rotherham CCG,31/03/2018,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21219638,"4,948.00 "
Department of Health,NHS Rotherham CCG,31/03/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21219638,"20,546.71 "
Department of Health,NHS Rotherham CCG,31/03/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21219636,"91,708.32 "
Department of Health,NHS Rotherham CCG,31/03/2018,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21219636,"5,415.00 "
Department of Health,NHS Rotherham CCG,31/03/2018,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21219636,"4,022.08 "
Department of Health,NHS Rotherham CCG,31/03/2018,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21219636,"5,680.92 "
Department of Health,NHS Rotherham CCG,31/03/2018,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21219636,"14,424.42 "
Department of Health,NHS Rotherham CCG,31/03/2018,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21219636,"2,693.00 "
Department of Health,NHS Rotherham CCG,31/03/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21219636,"11,193.86 "
Department of Health,NHS Rotherham CCG,31/03/2018,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21473298,"5,438.75 "
Department of Health,NHS Rotherham CCG,31/03/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21473298,"82,704.81 "
Department of Health,NHS Rotherham CCG,31/03/2018,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21473298,"3,259.32 "
Department of Health,NHS Rotherham CCG,31/03/2018,C&M-GMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21473298,"5,169.46 "
Department of Health,NHS Rotherham CCG,31/03/2018,C&M-GMS Prem Cost Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21473298,762.92 
Department of Health,NHS Rotherham CCG,31/03/2018,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21473298,"8,908.34 "
Department of Health,NHS Rotherham CCG,31/03/2018,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21473298,"1,336.00 "
Department of Health,NHS Rotherham CCG,31/03/2018,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21473298,257.67 
Department of Health,NHS Rotherham CCG,31/03/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21473298,"9,420.36 "
Department of Health,NHS Rotherham CCG,31/03/2018,ME - GMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21473298,"1,485.36 "
Department of Health,NHS Rotherham CCG,31/03/2018,ME-GMS GP Pension EEs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21473298,"7,039.49 "
Department of Health,NHS Rotherham CCG,31/03/2018,ME-GMS GP Pension ERs Adjustments,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21473298,"6,794.61 "
Department of Health,NHS Rotherham CCG,31/03/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21219643,"103,503.54 "
Department of Health,NHS Rotherham CCG,31/03/2018,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21219643,"2,929.58 "
Department of Health,NHS Rotherham CCG,31/03/2018,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21219643,108.11 
Department of Health,NHS Rotherham CCG,31/03/2018,C&M-PMS PCO Other,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21219643,523.70 
Department of Health,NHS Rotherham CCG,31/03/2018,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21219643,"6,175.73 "
Department of Health,NHS Rotherham CCG,31/03/2018,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21219643,"9,300.09 "
Department of Health,NHS Rotherham CCG,31/03/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21219643,"10,629.91 "
Department of Health,NHS Rotherham CCG,31/03/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21219640,"(2,907.08)"
Department of Health,NHS Rotherham CCG,31/03/2018,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21219640,(496.37)
Department of Health,NHS Rotherham CCG,31/03/2018,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21219640,"(7,089.04)"
Department of Health,NHS Rotherham CCG,31/03/2018,C&M-PMS PCO Locum Adop/Pat/Mat,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21219640,"(2,716.18)"
Department of Health,NHS Rotherham CCG,31/03/2018,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21219640,(135.09)
Department of Health,NHS Rotherham CCG,31/03/2018,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21219640,(73.06)
Department of Health,NHS Rotherham CCG,31/03/2018,ME - PMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21219640,(176.27)
Department of Health,NHS Rotherham CCG,31/03/2018,ME-PMS GP Pension EEs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21219640,"(7,567.63)"
Department of Health,NHS Rotherham CCG,31/03/2018,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21219640,"(10,346.62)"
Department of Health,NHS Rotherham CCG,31/03/2018,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21219640,"(19,070.94)"
Department of Health,NHS Rotherham CCG,31/03/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21219641,"150,080.05 "
Department of Health,NHS Rotherham CCG,31/03/2018,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21219641,"8,402.28 "
Department of Health,NHS Rotherham CCG,31/03/2018,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21219641,"1,112.08 "
Department of Health,NHS Rotherham CCG,31/03/2018,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21219641,144.75 
Department of Health,NHS Rotherham CCG,31/03/2018,C&M-PMS PCO Locum Adop/Pat/Mat,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21219641,"2,263.48 "
Department of Health,NHS Rotherham CCG,31/03/2018,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21219641,"5,138.25 "
Department of Health,NHS Rotherham CCG,31/03/2018,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21219641,550.00 
Department of Health,NHS Rotherham CCG,31/03/2018,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21219641,564.93 
Department of Health,NHS Rotherham CCG,31/03/2018,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21219641,"21,023.33 "
Department of Health,NHS Rotherham CCG,31/03/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21219641,"16,075.82 "
Department of Health,NHS Rotherham CCG,31/03/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21219669,"56,529.19 "
Department of Health,NHS Rotherham CCG,31/03/2018,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21219669,"1,400.00 "
Department of Health,NHS Rotherham CCG,31/03/2018,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21219669,"1,000.58 "
Department of Health,NHS Rotherham CCG,31/03/2018,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21219669,111.17 
Department of Health,NHS Rotherham CCG,31/03/2018,C&M-PMS PCO Other,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21219669,452.60 
Department of Health,NHS Rotherham CCG,31/03/2018,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21219669,"4,194.31 "
Department of Health,NHS Rotherham CCG,31/03/2018,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21219669,"3,910.21 "
Department of Health,NHS Rotherham CCG,31/03/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21219669,"6,479.48 "
Department of Health,NHS Rotherham CCG,31/03/2018,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21503829,"1,538.53 "
Department of Health,NHS Rotherham CCG,31/03/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21503829,"25,073.65 "
Department of Health,NHS Rotherham CCG,31/03/2018,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21503829,134.98 
Department of Health,NHS Rotherham CCG,31/03/2018,C&M-GMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,21503829,442.79 
