Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£)
Department of Health,NHS Rotherham CCG,31/05/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32288887,"2,021.00"
Department of Health,NHS Rotherham CCG,31/05/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32288887,"8,615.94"
Department of Health,NHS Rotherham CCG,31/05/2020,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32288887,0.06
Department of Health,NHS Rotherham CCG,31/05/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32473505,"47,529.88"
Department of Health,NHS Rotherham CCG,31/05/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32473505,938.93
Department of Health,NHS Rotherham CCG,31/05/2020,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32473505,"2,991.67"
Department of Health,NHS Rotherham CCG,31/05/2020,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32473505,415
Department of Health,NHS Rotherham CCG,31/05/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32473505,"5,424.35"
Department of Health,NHS Rotherham CCG,31/05/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32288892,"112,972.71"
Department of Health,NHS Rotherham CCG,31/05/2020,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32288892,1.36
Department of Health,NHS Rotherham CCG,31/05/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32288892,"2,104.00"
Department of Health,NHS Rotherham CCG,31/05/2020,C&M-PMS PCO Locum Sickness,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32288892,"4,233.04"
Department of Health,NHS Rotherham CCG,31/05/2020,C&M-PMS PCO Other,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32288892,"8,017.00"
Department of Health,NHS Rotherham CCG,31/05/2020,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32288892,"1,789.21"
Department of Health,NHS Rotherham CCG,31/05/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32288892,"9,254.42"
Department of Health,NHS Rotherham CCG,31/05/2020,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32288892,0.2
Department of Health,NHS Rotherham CCG,31/05/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32473507,"92,915.30"
Department of Health,NHS Rotherham CCG,31/05/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32473507,"1,825.31"
Department of Health,NHS Rotherham CCG,31/05/2020,C&M-GMS PCO Locum Sickness,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32473507,"10,509.12"
Department of Health,NHS Rotherham CCG,31/05/2020,C&M-GMS PCO Other,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32473507,"7,155.00"
Department of Health,NHS Rotherham CCG,31/05/2020,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32473507,"7,413.75"
Department of Health,NHS Rotherham CCG,31/05/2020,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32473507,"2,495.00"
Department of Health,NHS Rotherham CCG,31/05/2020,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32473507,209.26
Department of Health,NHS Rotherham CCG,31/05/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32473507,"9,939.77"
Department of Health,NHS Rotherham CCG,31/05/2020,ME-GMS GP Pension EEs Adjustments,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32473507,137.4
Department of Health,NHS Rotherham CCG,31/05/2020,ME-GMS GP Pension ERs Adjustments,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32473507,158.06
Department of Health,NHS Rotherham CCG,31/05/2020,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32288889,-587.95
Department of Health,NHS Rotherham CCG,31/05/2020,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32288889,"-8,562.00"
Department of Health,NHS Rotherham CCG,31/05/2020,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32288889,-86.46
Department of Health,NHS Rotherham CCG,31/05/2020,ME - PMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32288889,"-4,954.24"
Department of Health,NHS Rotherham CCG,31/05/2020,ME - PMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32288889,-720
Department of Health,NHS Rotherham CCG,31/05/2020,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32288889,"-10,585.47"
Department of Health,NHS Rotherham CCG,31/05/2020,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32288889,"-11,186.44"
Department of Health,NHS Rotherham CCG,31/05/2020,ME-PMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32288889,"-5,065.58"
Department of Health,NHS Rotherham CCG,31/05/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32288890,"176,416.45"
Department of Health,NHS Rotherham CCG,31/05/2020,C&M-PMS Dispensing Quality Sch,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32288890,"3,619.74"
Department of Health,NHS Rotherham CCG,31/05/2020,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32288890,0.03
Department of Health,NHS Rotherham CCG,31/05/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32288890,"3,284.92"
Department of Health,NHS Rotherham CCG,31/05/2020,C&M-PMS PCO Other,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32288890,"12,339.00"
Department of Health,NHS Rotherham CCG,31/05/2020,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32288890,"12,510.33"
Department of Health,NHS Rotherham CCG,31/05/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32288890,"7,477.08"
Department of Health,NHS Rotherham CCG,31/05/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32288890,"5,304.17"
Department of Health,NHS Rotherham CCG,31/05/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32288890,"19,545.78"
Department of Health,NHS Rotherham CCG,31/05/2020,C&M-PMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,32508041,"-28,175.07"
Department of Health,NHS Rotherham CCG,31/05/2020,C&M-PMS Prsc Chrgs Cll&Rmttd by GPs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32508041,"-1,116.00"
Department of Health,NHS Rotherham CCG,31/05/2020,C&M-PMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,32508042,"44,664.47"
Department of Health,NHS Rotherham CCG,31/05/2020,C&M-PMS Prof fees Dispensing,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32508042,"8,118.94"
Department of Health,NHS Rotherham CCG,31/05/2020,C&M-PMS Prsc Chrgs Cll&Rmttd by GPs,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,32508042,"1,116.00"
Department of Health,NHS Rotherham CCG,31/05/2020,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32288888,-325.44
Department of Health,NHS Rotherham CCG,31/05/2020,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32288888,-47.86
Department of Health,NHS Rotherham CCG,31/05/2020,ME - PMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32288888,"-5,752.00"
Department of Health,NHS Rotherham CCG,31/05/2020,ME-PMS GP Pension EEs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32288888,-120.83
Department of Health,NHS Rotherham CCG,31/05/2020,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32288888,"-6,497.27"
Department of Health,NHS Rotherham CCG,31/05/2020,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32288888,"-6,994.54"
Department of Health,NHS Rotherham CCG,31/05/2020,ME-PMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32288888,"-5,800.00"
Department of Health,NHS Rotherham CCG,31/05/2020,C&M-PCN DES Support Payment,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32312394,"5,435.02"
Department of Health,NHS Rotherham CCG,31/05/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32312394,"98,634.39"
Department of Health,NHS Rotherham CCG,31/05/2020,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32312394,"6,873.00"
Department of Health,NHS Rotherham CCG,31/05/2020,C&M-PMS Dispensing Quality Sch,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32312394,"6,400.98"
Department of Health,NHS Rotherham CCG,31/05/2020,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32312394,0.88
Department of Health,NHS Rotherham CCG,31/05/2020,C&M-PMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32312394,"3,326.00"
Department of Health,NHS Rotherham CCG,31/05/2020,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,32312394,"7,110.08"
Department of Health,NHS Rotherham CCG,31/05/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32312394,"1,834.73"
Department of Health,NHS Rotherham CCG,31/05/2020,C&M-PMS PCO Other,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32312394,"7,077.00"
Department of Health,NHS Rotherham CCG,31/05/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32312394,"14,711.92"
Department of Health,NHS Rotherham CCG,31/05/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32312394,"6,394.69"
Department of Health,NHS Rotherham CCG,31/05/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32312394,"10,795.81"
Department of Health,NHS Rotherham CCG,31/05/2020,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32312394,0.13
Department of Health,NHS Rotherham CCG,31/05/2020,ME - PMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32312394,"5,338.63"
Department of Health,NHS Rotherham CCG,31/05/2020,ME-PMS GP Pension EEs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32312394,"1,573.36"
Department of Health,NHS Rotherham CCG,31/05/2020,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32312394,793.17
Department of Health,NHS Rotherham CCG,31/05/2020,ME-PMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32312394,"5,011.93"
Department of Health,NHS Rotherham CCG,31/05/2020,C&M-PMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,32508039,"-35,792.49"
Department of Health,NHS Rotherham CCG,31/05/2020,C&M-PMS Prsc Chrgs Cll&Rmttd by GPs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32508039,"-1,863.00"
Department of Health,NHS Rotherham CCG,31/05/2020,C&M-PMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,32508040,"65,400.94"
Department of Health,NHS Rotherham CCG,31/05/2020,C&M-PMS Prof fees Dispensing,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32508040,"11,266.34"
Department of Health,NHS Rotherham CCG,31/05/2020,C&M-PMS Prsc Chrgs Cll&Rmttd by GPs,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,32508040,"1,863.00"
Department of Health,NHS Rotherham CCG,31/05/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32473509,"93,874.28"
Department of Health,NHS Rotherham CCG,31/05/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32473509,"1,849.20"
Department of Health,NHS Rotherham CCG,31/05/2020,C&M-GMS PCO Other,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32473509,"7,206.00"
Department of Health,NHS Rotherham CCG,31/05/2020,C&M-GMS Prem Cost Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32473509,762.92
Department of Health,NHS Rotherham CCG,31/05/2020,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32473509,"9,116.66"
Department of Health,NHS Rotherham CCG,31/05/2020,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32473509,"1,601.00"
Department of Health,NHS Rotherham CCG,31/05/2020,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32473509,292.59
Department of Health,NHS Rotherham CCG,31/05/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32473509,"9,272.29"
Department of Health,NHS Rotherham CCG,31/05/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32288895,"124,378.43"
Department of Health,NHS Rotherham CCG,31/05/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32288895,"2,312.30"
Department of Health,NHS Rotherham CCG,31/05/2020,C&M-PMS PCO Other,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32288895,"8,013.00"
Department of Health,NHS Rotherham CCG,31/05/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32288895,"10,391.67"
Department of Health,NHS Rotherham CCG,31/05/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32288895,"4,664.25"
Department of Health,NHS Rotherham CCG,31/05/2020,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32288895,"1,032.02"
Department of Health,NHS Rotherham CCG,31/05/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32288895,"11,066.87"
Department of Health,NHS Rotherham CCG,31/05/2020,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32288893,-501.79
Department of Health,NHS Rotherham CCG,31/05/2020,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32288893,"-7,609.73"
Department of Health,NHS Rotherham CCG,31/05/2020,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32288893,-73.79
Department of Health,NHS Rotherham CCG,31/05/2020,ME - PMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32288893,-564.13
Department of Health,NHS Rotherham CCG,31/05/2020,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32288893,"-25,749.38"
Department of Health,NHS Rotherham CCG,31/05/2020,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32288893,"-24,437.04"
Department of Health,NHS Rotherham CCG,31/05/2020,C&M-PCN DES Support Payment,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32312395,"5,126.70"
Department of Health,NHS Rotherham CCG,31/05/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32312395,"156,517.91"
Department of Health,NHS Rotherham CCG,31/05/2020,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32312395,"6,244.58"
Department of Health,NHS Rotherham CCG,31/05/2020,C&M-PMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32312395,"2,971.58"
Department of Health,NHS Rotherham CCG,31/05/2020,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,32312395,"6,459.92"
Department of Health,NHS Rotherham CCG,31/05/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32312395,"2,919.57"
Department of Health,NHS Rotherham CCG,31/05/2020,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32312395,537.32
Department of Health,NHS Rotherham CCG,31/05/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32312395,"21,573.33"
Department of Health,NHS Rotherham CCG,31/05/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32312395,"13,595.10"
Department of Health,NHS Rotherham CCG,31/05/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32312395,"14,780.00"
Department of Health,NHS Rotherham CCG,31/05/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32288916,"58,511.04"
Department of Health,NHS Rotherham CCG,31/05/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32288916,"1,089.17"
Department of Health,NHS Rotherham CCG,31/05/2020,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32288916,"4,085.87"
Department of Health,NHS Rotherham CCG,31/05/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32288916,"5,425.84"
Department of Health,NHS Rotherham CCG,31/05/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32485119,"28,900.00"
Department of Health,NHS Rotherham CCG,31/05/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32485119,569.17
Department of Health,NHS Rotherham CCG,31/05/2020,C&M-GMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32485119,"2,708.13"
