Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£)
Department of Health,NHS Rotherham CCG,30/04/2019,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,DR D G POLKINGHORN & PARTNERS,26983693,"1,286.10 "
Department of Health,NHS Rotherham CCG,30/04/2019,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR D G POLKINGHORN & PARTNERS,26983693,"7,413.75 "
Department of Health,NHS Rotherham CCG,30/04/2019,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR D G POLKINGHORN & PARTNERS,26983693,"9,939.80 "
Department of Health,NHS Rotherham CCG,30/04/2019,ME - GMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,DR D G POLKINGHORN & PARTNERS,26983693,94.15 
Department of Health,NHS Rotherham CCG,30/04/2019,ME-GMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,DR D G POLKINGHORN & PARTNERS,26983693,82.32 
Department of Health,NHS Rotherham CCG,30/04/2019,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,DR DOUGLAS & PARTNERS,26783132,(588.14)
Department of Health,NHS Rotherham CCG,30/04/2019,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,DR DOUGLAS & PARTNERS,26783132,"(8,034.00)"
Department of Health,NHS Rotherham CCG,30/04/2019,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,DR DOUGLAS & PARTNERS,26783132,(86.49)
Department of Health,NHS Rotherham CCG,30/04/2019,ME - PMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,DR DOUGLAS & PARTNERS,26783132,(720.00)
Department of Health,NHS Rotherham CCG,30/04/2019,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,DR DOUGLAS & PARTNERS,26783132,"(9,387.72)"
Department of Health,NHS Rotherham CCG,30/04/2019,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,DR DOUGLAS & PARTNERS,26783132,"(9,928.19)"
Department of Health,NHS Rotherham CCG,30/04/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,DR DOUGLAS & PARTNERS,26783133,"170,894.50 "
Department of Health,NHS Rotherham CCG,30/04/2019,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR DOUGLAS & PARTNERS,26783133,"12,510.33 "
Department of Health,NHS Rotherham CCG,30/04/2019,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR DOUGLAS & PARTNERS,26783133,"7,477.08 "
Department of Health,NHS Rotherham CCG,30/04/2019,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR DOUGLAS & PARTNERS,26783133,"4,914.24 "
Department of Health,NHS Rotherham CCG,30/04/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR DOUGLAS & PARTNERS,26783133,"19,545.79 "
Department of Health,NHS Rotherham CCG,30/04/2019,C&M-PMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,DR DOUGLAS & PARTNERS,27011062,"41,062.40 "
Department of Health,NHS Rotherham CCG,30/04/2019,C&M-PMS Prof fees Dispensing,PRC DELEGATED CO-COMMISSIONING,DR DOUGLAS & PARTNERS,27011062,"7,912.37 "
Department of Health,NHS Rotherham CCG,30/04/2019,C&M-PMS Prsc Chrgs Cll&Rmttd by GPs,LOCAL ENHANCED SERVICES,DR DOUGLAS & PARTNERS,27011062,827.20 
Department of Health,NHS Rotherham CCG,30/04/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,DR DT SAY AND PARTNERS,26783131,"95,655.67 "
Department of Health,NHS Rotherham CCG,30/04/2019,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,DR DT SAY AND PARTNERS,26783131,420.00 
Department of Health,NHS Rotherham CCG,30/04/2019,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR DT SAY AND PARTNERS,26783131,"14,528.58 "
Department of Health,NHS Rotherham CCG,30/04/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR DT SAY AND PARTNERS,26783131,"10,795.85 "
Department of Health,NHS Rotherham CCG,30/04/2019,C&M-PMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,DR DT SAY AND PARTNERS,27011056,"(28,576.80)"
Department of Health,NHS Rotherham CCG,30/04/2019,C&M-PMS Prsc Chrgs Cll&Rmttd by GPs,PRC DELEGATED CO-COMMISSIONING,DR DT SAY AND PARTNERS,27011056,"(1,364.00)"
Department of Health,NHS Rotherham CCG,30/04/2019,C&M-PMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,DR DT SAY AND PARTNERS,27011058,"51,521.04 "
Department of Health,NHS Rotherham CCG,30/04/2019,C&M-PMS Prof fees Dispensing,PRC DELEGATED CO-COMMISSIONING,DR DT SAY AND PARTNERS,27011058,"11,311.62 "
Department of Health,NHS Rotherham CCG,30/04/2019,C&M-PMS Prsc Chrgs Cll&Rmttd by GPs,LOCAL ENHANCED SERVICES,DR DT SAY AND PARTNERS,27011058,"1,364.00 "
Department of Health,NHS Rotherham CCG,30/04/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR MM BROWN & PARTNERS,26983695,"89,142.19 "
Department of Health,NHS Rotherham CCG,30/04/2019,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,DR MM BROWN & PARTNERS,26983695,"1,086.44 "
Department of Health,NHS Rotherham CCG,30/04/2019,C&M-GMS Prem Cost Rent,PRC DELEGATED CO-COMMISSIONING,DR MM BROWN & PARTNERS,26983695,762.92 
Department of Health,NHS Rotherham CCG,30/04/2019,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR MM BROWN & PARTNERS,26983695,"9,116.66 "
Department of Health,NHS Rotherham CCG,30/04/2019,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR MM BROWN & PARTNERS,26983695,"1,687.12 "
Department of Health,NHS Rotherham CCG,30/04/2019,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,DR MM BROWN & PARTNERS,26983695,226.77 
Department of Health,NHS Rotherham CCG,30/04/2019,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR MM BROWN & PARTNERS,26983695,"9,272.23 "
Department of Health,NHS Rotherham CCG,30/04/2019,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,DR MM BROWN & PARTNERS,27011071,"24,517.70 "
Department of Health,NHS Rotherham CCG,30/04/2019,C&M-GMS Prof Fees Dispensing,PRC DELEGATED CO-COMMISSIONING,DR MM BROWN & PARTNERS,27011071,"4,381.39 "
Department of Health,NHS Rotherham CCG,30/04/2019,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,DR MM BROWN & PARTNERS,27011071,413.60 
Department of Health,NHS Rotherham CCG,30/04/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,DR N PATEL & PARTNERS ROTHERHAM,26783139,"107,741.33 "
Department of Health,NHS Rotherham CCG,30/04/2019,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR N PATEL & PARTNERS ROTHERHAM,26783139,"9,300.00 "
Department of Health,NHS Rotherham CCG,30/04/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR N PATEL & PARTNERS ROTHERHAM,26783139,"11,066.88 "
Department of Health,NHS Rotherham CCG,30/04/2019,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,DR OWEN & PARTNERS,26783136,(496.40)
Department of Health,NHS Rotherham CCG,30/04/2019,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,DR OWEN & PARTNERS,26783136,"(7,115.08)"
Department of Health,NHS Rotherham CCG,30/04/2019,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,DR OWEN & PARTNERS,26783136,(73.00)
Department of Health,NHS Rotherham CCG,30/04/2019,ME - PMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,DR OWEN & PARTNERS,26783136,(176.27)
Department of Health,NHS Rotherham CCG,30/04/2019,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,DR OWEN & PARTNERS,26783136,"(9,237.87)"
Department of Health,NHS Rotherham CCG,30/04/2019,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,DR OWEN & PARTNERS,26783136,"(9,999.71)"
Department of Health,NHS Rotherham CCG,30/04/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,DR OWEN & PARTNERS,26783137,"151,642.92 "
Department of Health,NHS Rotherham CCG,30/04/2019,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR OWEN & PARTNERS,26783137,550.00 
Department of Health,NHS Rotherham CCG,30/04/2019,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,DR OWEN & PARTNERS,26783137,542.41 
Department of Health,NHS Rotherham CCG,30/04/2019,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR OWEN & PARTNERS,26783137,"21,023.33 "
Department of Health,NHS Rotherham CCG,30/04/2019,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR OWEN & PARTNERS,26783137,"6,669.50 "
Department of Health,NHS Rotherham CCG,30/04/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR OWEN & PARTNERS,26783137,"14,780.04 "
Department of Health,NHS Rotherham CCG,30/04/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,DR PJ CLARKE & PARTNERS,26783163,"57,248.42 "
Department of Health,NHS Rotherham CCG,30/04/2019,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,DR PJ CLARKE & PARTNERS,26783163,980.00 
Department of Health,NHS Rotherham CCG,30/04/2019,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,DR PJ CLARKE & PARTNERS,26783163,"4,076.08 "
Department of Health,NHS Rotherham CCG,30/04/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR PJ CLARKE & PARTNERS,26783163,"5,425.83 "
Department of Health,NHS Rotherham CCG,30/04/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR R SHRIVASTAVA & DR C RAOLU,26983700,"27,255.49 "
Department of Health,NHS Rotherham CCG,30/04/2019,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,DR R SHRIVASTAVA & DR C RAOLU,26983700,44.99 
Department of Health,NHS Rotherham CCG,30/04/2019,C&M-GMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,DR R SHRIVASTAVA & DR C RAOLU,26983700,"2,648.21 "
Department of Health,NHS Rotherham CCG,30/04/2019,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR R SHRIVASTAVA & DR C RAOLU,26983700,"3,090.44 "
Department of Health,NHS Rotherham CCG,30/04/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,DR S RAVULA,26783143,"27,840.42 "
Department of Health,NHS Rotherham CCG,30/04/2019,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR S RAVULA,26783143,"3,100.00 "
Department of Health,NHS Rotherham CCG,30/04/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR S RAVULA,26783143,"2,978.61 "
Department of Health,NHS Rotherham CCG,30/04/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,DR THOMAS & PARTNER,26783151,"54,545.75 "
Department of Health,NHS Rotherham CCG,30/04/2019,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR THOMAS & PARTNER,26783151,"6,791.67 "
Department of Health,NHS Rotherham CCG,30/04/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR THOMAS & PARTNER,26783151,"5,291.58 "
Department of Health,NHS Rotherham CCG,30/04/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR VENABLES & PARTNERS,26983697,"73,251.44 "
Department of Health,NHS Rotherham CCG,30/04/2019,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR VENABLES & PARTNERS,26983697,"6,225.00 "
Department of Health,NHS Rotherham CCG,30/04/2019,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR VENABLES & PARTNERS,26983697,"1,074.75 "
Department of Health,NHS Rotherham CCG,30/04/2019,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR VENABLES & PARTNERS,26983697,"7,535.76 "
Department of Health,NHS Rotherham CCG,30/04/2019,ME-GMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,DR VENABLES & PARTNERS,26983697,622.69 
Department of Health,NHS Rotherham CCG,30/04/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR VISWESVARIAH & PARTNERS,26983699,"30,497.10 "
Department of Health,NHS Rotherham CCG,30/04/2019,C&M-GMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,DR VISWESVARIAH & PARTNERS,26983699,"3,721.37 "
Department of Health,NHS Rotherham CCG,30/04/2019,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR VISWESVARIAH & PARTNERS,26983699,"2,683.13 "
Department of Health,NHS Rotherham CCG,30/04/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,DR WILSON & PARTNERS ROTHERHAM,26783147,"65,720.00 "
Department of Health,NHS Rotherham CCG,30/04/2019,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DR WILSON & PARTNERS ROTHERHAM,26783147,"4,200.00 "
Department of Health,NHS Rotherham CCG,30/04/2019,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DR WILSON & PARTNERS ROTHERHAM,26783147,"1,337.75 "
Department of Health,NHS Rotherham CCG,30/04/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DR WILSON & PARTNERS ROTHERHAM,26783147,"6,241.24 "
Department of Health,NHS Rotherham CCG,30/04/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,DRS CP MYERS & NR RAVI,26782313,"52,551.75 "
Department of Health,NHS Rotherham CCG,30/04/2019,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DRS CP MYERS & NR RAVI,26782313,"3,645.83 "
Department of Health,NHS Rotherham CCG,30/04/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DRS CP MYERS & NR RAVI,26782313,"5,265.47 "
Department of Health,NHS Rotherham CCG,30/04/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,DRS HILLIER & SUKUMAR,26782315,"68,928.25 "
Department of Health,NHS Rotherham CCG,30/04/2019,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,DRS HILLIER & SUKUMAR,26782315,523.73 
Department of Health,NHS Rotherham CCG,30/04/2019,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DRS HILLIER & SUKUMAR,26782315,"3,402.08 "
Department of Health,NHS Rotherham CCG,30/04/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DRS HILLIER & SUKUMAR,26782315,"5,951.80 "
Department of Health,NHS Rotherham CCG,30/04/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,DRS HUTSON CHANDRAN & DUNCAN,26782311,"50,130.50 "
Department of Health,NHS Rotherham CCG,30/04/2019,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,DRS HUTSON CHANDRAN & DUNCAN,26782311,"1,979.17 "
Department of Health,NHS Rotherham CCG,30/04/2019,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,DRS HUTSON CHANDRAN & DUNCAN,26782311,207.28 
Department of Health,NHS Rotherham CCG,30/04/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DRS HUTSON CHANDRAN & DUNCAN,26782311,"4,116.19 "
Department of Health,NHS Rotherham CCG,30/04/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,DRS PAGE & SAHU,26783145,"47,316.42 "
Department of Health,NHS Rotherham CCG,30/04/2019,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DRS PAGE & SAHU,26783145,"7,075.50 "
Department of Health,NHS Rotherham CCG,30/04/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DRS PAGE & SAHU,26783145,"3,946.92 "
Department of Health,NHS Rotherham CCG,30/04/2019,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,DRS PAGE & SAHU,26783145,"2,138.84 "
Department of Health,NHS Rotherham CCG,30/04/2019,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,DRS PAGE & SAHU,26783145,"1,209.46 "
Department of Health,NHS Rotherham CCG,30/04/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,DRS VASAN & ANAND,26783153,"37,915.17 "
Department of Health,NHS Rotherham CCG,30/04/2019,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DRS VASAN & ANAND,26783153,"3,204.17 "
Department of Health,NHS Rotherham CCG,30/04/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DRS VASAN & ANAND,26783153,"3,061.57 "
Department of Health,NHS Rotherham CCG,30/04/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,DRS VENKATRAMAN & SINGH,26783155,"77,106.58 "
Department of Health,NHS Rotherham CCG,30/04/2019,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DRS VENKATRAMAN & SINGH,26783155,"6,512.50 "
Department of Health,NHS Rotherham CCG,30/04/2019,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DRS VENKATRAMAN & SINGH,26783155,"1,928.39 "
Department of Health,NHS Rotherham CCG,30/04/2019,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,DRS VENKATRAMAN & SINGH,26783155,144.29 
Department of Health,NHS Rotherham CCG,30/04/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DRS VENKATRAMAN & SINGH,26783155,"7,577.85 "
Department of Health,NHS Rotherham CCG,30/04/2019,Prescribing,MEDICINES MANAGEMENT - CLINICAL,FRESENIUS KABI LTD,26936266,"28,053.56 "
Department of Health,NHS Rotherham CCG,31/03/2019,Prescribing,MEDICINES MANAGEMENT - CLINICAL,FRESENIUS KABI LTD,26648987,"33,957.80 "
Department of Health,NHS Rotherham CCG,30/04/2019,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,GATE SURGERY,26783157,"73,279.42 "
Department of Health,NHS Rotherham CCG,30/04/2019,C&M-APMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,GATE SURGERY,26783157,"2,083.33 "
Department of Health,NHS Rotherham CCG,30/04/2019,C&M-APMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,GATE SURGERY,26783157,"4,500.00 "
Department of Health,NHS Rotherham CCG,30/04/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,GATE SURGERY,26783157,"5,449.09 "
Department of Health,NHS Rotherham CCG,30/04/2019,Computer Software/License,PRIMARY CARE IT,HEALTHCARE GATEWAY LTD,26735556,"31,311.67 "
Department of Health,NHS Rotherham CCG,30/04/2019,Apprenticeship Levy Payable,BALANCE SHEET,HMRC,26816991,560.00 
Department of Health,NHS Rotherham CCG,30/04/2019,Income tax <1Yr,BALANCE SHEET,HMRC,26816991,"53,201.60 "
Department of Health,NHS Rotherham CCG,30/04/2019,Income tax <1Yr-Student Loans,BALANCE SHEET,HMRC,26816991,252.00 
Department of Health,NHS Rotherham CCG,30/04/2019,National Insurance < 1 yr-NI- ERS,BALANCE SHEET,HMRC,26816991,"38,206.27 "
Department of Health,NHS Rotherham CCG,30/04/2019,National Insurance < 1 yr-NI-EES,BALANCE SHEET,HMRC,26816991,"28,904.67 "
Department of Health,NHS Rotherham CCG,30/04/2019,Statutory Mat Pay < 1 yr,BALANCE SHEET,HMRC,26816991,(726.04)
Department of Health,NHS Rotherham CCG,30/04/2019,Computer Hardware Purch,NON RECURRENT PROGRAMMES,INSIGHT DIRECT (UK) LTD,26748684,"120,964.03 "
