Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£)
Department of Health,NHS Rotherham CCG,31/01/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GPPRACTICE,25480608,"171,310.75 "
Department of Health,NHS Rotherham CCG,31/01/2019,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GPPRACTICE,25480608,17.52 
Department of Health,NHS Rotherham CCG,31/01/2019,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GPPRACTICE,25480608,"12,510.33 "
Department of Health,NHS Rotherham CCG,31/01/2019,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GPPRACTICE,25480608,"8,776.25 "
Department of Health,NHS Rotherham CCG,31/01/2019,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GPPRACTICE,25480608,"4,593.00 "
Department of Health,NHS Rotherham CCG,31/01/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GPPRACTICE,25480608,"19,109.79 "
Department of Health,NHS Rotherham CCG,31/01/2019,C&M-PMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GPPRACTICE,25751777,"(44,179.33)"
Department of Health,NHS Rotherham CCG,31/01/2019,C&M-PMS Prsc Chrgs Cll&Rmttd by GPs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GPPRACTICE,25751777,(941.60)
Department of Health,NHS Rotherham CCG,31/01/2019,C&M-PMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GPPRACTICE,25751778,"69,780.48 "
Department of Health,NHS Rotherham CCG,31/01/2019,C&M-PMS Prof fees Dispensing,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GPPRACTICE,25751778,"13,760.11 "
Department of Health,NHS Rotherham CCG,31/01/2019,C&M-PMS Prsc Chrgs Cll&Rmttd by GPs,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GPPRACTICE,25751778,941.60 
Department of Health,NHS Rotherham CCG,31/01/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GPPRACTICE,25480606,"95,285.96 "
Department of Health,NHS Rotherham CCG,31/01/2019,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GPPRACTICE,25480606,"14,528.59 "
Department of Health,NHS Rotherham CCG,31/01/2019,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GPPRACTICE,25480606,"3,011.00 "
Department of Health,NHS Rotherham CCG,31/01/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GPPRACTICE,25480606,"9,923.51 "
Department of Health,NHS Rotherham CCG,31/01/2019,C&M-PMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GPPRACTICE,25751775,"(39,312.55)"
Department of Health,NHS Rotherham CCG,31/01/2019,C&M-PMS Prsc Chrgs Cll&Rmttd by GPs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GPPRACTICE,25751775,"(1,443.20)"
Department of Health,NHS Rotherham CCG,31/01/2019,C&M-PMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GPPRACTICE,25751776,"67,145.44 "
Department of Health,NHS Rotherham CCG,31/01/2019,C&M-PMS Prof fees Dispensing,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GPPRACTICE,25751776,"14,056.23 "
Department of Health,NHS Rotherham CCG,31/01/2019,C&M-PMS Prsc Chrgs Cll&Rmttd by GPs,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GPPRACTICE,25751776,"1,443.20 "
Department of Health,NHS Rotherham CCG,31/01/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GPPRACTICE,25726020,"87,842.27 "
Department of Health,NHS Rotherham CCG,31/01/2019,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GPPRACTICE,25726020,"2,172.88 "
Department of Health,NHS Rotherham CCG,31/01/2019,C&M-GMS Prem Cost Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GPPRACTICE,25726020,762.92 
Department of Health,NHS Rotherham CCG,31/01/2019,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GPPRACTICE,25726020,"9,025.01 "
Department of Health,NHS Rotherham CCG,31/01/2019,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GPPRACTICE,25726020,"1,601.00 "
Department of Health,NHS Rotherham CCG,31/01/2019,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GPPRACTICE,25726020,"1,178.86 "
Department of Health,NHS Rotherham CCG,31/01/2019,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GPPRACTICE,25726020,"8,714.50 "
Department of Health,NHS Rotherham CCG,31/01/2019,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GPPRACTICE,25751783,"34,758.07 "
Department of Health,NHS Rotherham CCG,31/01/2019,C&M-GMS Prof Fees Dispensing,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GPPRACTICE,25751783,"5,405.66 "
Department of Health,NHS Rotherham CCG,31/01/2019,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GPPRACTICE,25751783,598.40 
Department of Health,NHS Rotherham CCG,31/01/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GPPRACTICE,25480613,"107,442.57 "
Department of Health,NHS Rotherham CCG,31/01/2019,C&M-PMS PCO Other,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GPPRACTICE,25480613,886.96 
Department of Health,NHS Rotherham CCG,31/01/2019,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GPPRACTICE,25480613,"9,300.00 "
Department of Health,NHS Rotherham CCG,31/01/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GPPRACTICE,25480613,"10,888.94 "
Department of Health,NHS Rotherham CCG,31/01/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GPPRACTICE,25480611,(221.84)
Department of Health,NHS Rotherham CCG,31/01/2019,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GPPRACTICE,25480611,(496.77)
Department of Health,NHS Rotherham CCG,31/01/2019,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GPPRACTICE,25480611,"(7,115.89)"
Department of Health,NHS Rotherham CCG,31/01/2019,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GPPRACTICE,25480611,(73.05)
Department of Health,NHS Rotherham CCG,31/01/2019,ME - PMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GPPRACTICE,25480611,(176.27)
Department of Health,NHS Rotherham CCG,31/01/2019,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GPPRACTICE,25480611,"(8,675.37)"
Department of Health,NHS Rotherham CCG,31/01/2019,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GPPRACTICE,25480611,"(9,352.61)"
Department of Health,NHS Rotherham CCG,31/01/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GPPRACTICE,25480612,"151,659.59 "
Department of Health,NHS Rotherham CCG,31/01/2019,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GPPRACTICE,25480612,10.92 
Department of Health,NHS Rotherham CCG,31/01/2019,C&M-PMS PCO Other,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GPPRACTICE,25480612,"1,166.56 "
Department of Health,NHS Rotherham CCG,31/01/2019,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GPPRACTICE,25480612,550.00 
Department of Health,NHS Rotherham CCG,31/01/2019,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GPPRACTICE,25480612,542.41 
Department of Health,NHS Rotherham CCG,31/01/2019,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GPPRACTICE,25480612,"21,023.33 "
Department of Health,NHS Rotherham CCG,31/01/2019,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GPPRACTICE,25480612,"6,212.00 "
Department of Health,NHS Rotherham CCG,31/01/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GPPRACTICE,25480612,"14,915.54 "
Department of Health,NHS Rotherham CCG,31/01/2019,ME - PMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GPPRACTICE,25480612,"2,837.10 "
Department of Health,NHS Rotherham CCG,31/01/2019,ME-PMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GPPRACTICE,25480612,"3,226.82 "
Department of Health,NHS Rotherham CCG,31/01/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GPPRACTICE,25480637,"57,926.89 "
Department of Health,NHS Rotherham CCG,31/01/2019,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GPPRACTICE,25480637,22.20 
Department of Health,NHS Rotherham CCG,31/01/2019,C&M-PMS PCO Other,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GPPRACTICE,25480637,500.44 
Department of Health,NHS Rotherham CCG,31/01/2019,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GPPRACTICE,25480637,"4,076.08 "
Department of Health,NHS Rotherham CCG,31/01/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GPPRACTICE,25480637,"5,691.16 "
Department of Health,NHS Rotherham CCG,31/01/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GPPRACTICE,25726026,"26,863.51 "
Department of Health,NHS Rotherham CCG,31/01/2019,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GPPRACTICE,25726026,89.99 
Department of Health,NHS Rotherham CCG,31/01/2019,C&M-GMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GPPRACTICE,25726026,"2,648.21 "
Department of Health,NHS Rotherham CCG,31/01/2019,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GPPRACTICE,25726026,"2,977.73 "
Department of Health,NHS Rotherham CCG,31/01/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GPPRACTICE,25480617,"28,060.23 "
Department of Health,NHS Rotherham CCG,31/01/2019,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GPPRACTICE,25480617,12.07 
Department of Health,NHS Rotherham CCG,31/01/2019,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GPPRACTICE,25480617,"3,100.00 "
Department of Health,NHS Rotherham CCG,31/01/2019,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GPPRACTICE,25480617,511.00 
Department of Health,NHS Rotherham CCG,31/01/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GPPRACTICE,25480617,"2,989.97 "
Department of Health,NHS Rotherham CCG,31/01/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GPPRACTICE,25480625,"54,012.66 "
Department of Health,NHS Rotherham CCG,31/01/2019,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GPPRACTICE,25480625,1.59 
Department of Health,NHS Rotherham CCG,31/01/2019,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GPPRACTICE,25480625,"6,541.67 "
Department of Health,NHS Rotherham CCG,31/01/2019,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GPPRACTICE,25480625,"1,445.00 "
Department of Health,NHS Rotherham CCG,31/01/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GPPRACTICE,25480625,"5,133.91 "
Department of Health,NHS Rotherham CCG,31/01/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GPPRACTICE,25726022,"72,303.14 "
Department of Health,NHS Rotherham CCG,31/01/2019,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GPPRACTICE,25726022,"6,225.00 "
Department of Health,NHS Rotherham CCG,31/01/2019,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GPPRACTICE,25726022,"1,022.00 "
Department of Health,NHS Rotherham CCG,31/01/2019,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GPPRACTICE,25726022,"8,012.31 "
Department of Health,NHS Rotherham CCG,31/01/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GPPRACTICE,25726024,"30,287.06 "
Department of Health,NHS Rotherham CCG,31/01/2019,C&M-GMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GPPRACTICE,25726024,"3,742.43 "
Department of Health,NHS Rotherham CCG,31/01/2019,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GPPRACTICE,25726024,"2,641.32 "
Department of Health,NHS Rotherham CCG,31/01/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GPPRACTICE,25480621,"64,625.95 "
Department of Health,NHS Rotherham CCG,31/01/2019,C&M-PMS PCO Other,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GPPRACTICE,25480621,541.22 
Department of Health,NHS Rotherham CCG,31/01/2019,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GPPRACTICE,25480621,"8,633.30 "
Department of Health,NHS Rotherham CCG,31/01/2019,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GPPRACTICE,25480621,"1,176.00 "
Department of Health,NHS Rotherham CCG,31/01/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GPPRACTICE,25480621,"5,917.39 "
Department of Health,NHS Rotherham CCG,31/01/2019,ME - PMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GPPRACTICE,25480621,"4,961.18 "
Department of Health,NHS Rotherham CCG,31/01/2019,ME-PMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GPPRACTICE,25480621,"4,336.69 "
Department of Health,NHS Rotherham CCG,31/01/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GPPRACTICE,25489457,"53,254.00 "
Department of Health,NHS Rotherham CCG,31/01/2019,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GPPRACTICE,25489457,41.03 
Department of Health,NHS Rotherham CCG,31/01/2019,C&M-PMS PCO Other,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GPPRACTICE,25489457,433.78 
Department of Health,NHS Rotherham CCG,31/01/2019,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GPPRACTICE,25489457,"3,645.83 "
Department of Health,NHS Rotherham CCG,31/01/2019,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GPPRACTICE,25489457,550.00 
Department of Health,NHS Rotherham CCG,31/01/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GPPRACTICE,25489457,"5,443.41 "
Department of Health,NHS Rotherham CCG,31/01/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GPPRACTICE,25489461,"68,749.97 "
