Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£)
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,23814985,"97,240.68"
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-PMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,23814985,342.32
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,23814985,"5,555.60"
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-PMS PCO Other,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,23814985,795.14
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,23814985,"2,309.66"
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,23814985,"7,331.33"
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,23814985,"2,436.00"
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-PMS Prof fees Prescribing,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,23814985,37.72
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,23814985,"9,960.27"
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,23814995,"93,927.58"
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,23814995,69.06
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,23814995,"2,259.59"
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,23814995,"8,208.00"
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24015594,"2,821.50"
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24015594,"45,032.52"
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24015594,123.39
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-GMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24015594,"2,282.65"
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24015594,"2,991.67"
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24015594,316
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24015594,386.47
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24015594,"5,377.31"
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,23815016,"110,797.25"
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,23815016,"6,325.10"
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,23815016,16.98
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,23815016,"3,361.38"
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,23815016,"49,393.86"
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,23815016,"2,080.79"
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,23815016,"1,968.84"
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,23815016,"10,389.28"
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24015596,"5,524.73"
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24015596,"86,375.80"
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24015596,"2,572.20"
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-GMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24015596,"1,847.64"
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24015596,"6,994.79"
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24015596,"2,319.00"
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24015596,"9,727.86"
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,23815002,"-7,961.44"
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,23815002,"-2,334.69"
Department of Health,NHS Rotherham CCG,30/09/2018,ME - PMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,23815002,"-1,037.36"
Department of Health,NHS Rotherham CCG,30/09/2018,ME - PMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,23815002,-720
Department of Health,NHS Rotherham CCG,30/09/2018,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,23815002,"-14,614.39"
Department of Health,NHS Rotherham CCG,30/09/2018,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,23815002,"-15,200.86"
Department of Health,NHS Rotherham CCG,30/09/2018,ME-PMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,23815002,"-1,629.33"
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,23815011,"169,376.18"
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,23815011,"9,884.75"
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,23815011,"8,041.51"
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,23815011,"12,510.33"
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,23815011,"8,501.25"
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,23815011,"4,593.00"
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,23815011,"1,329.96"
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,23815011,"19,109.79"
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-PMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,24041165,"42,260.82"
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-PMS Prof fees Dispensing,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24041165,"7,506.54"
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-PMS Prsc Chrgs Cll&Rmttd by GPs,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,24041165,959.2
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,23815000,"93,706.19"
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,23815000,"5,446.35"
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,23815000,"4,646.05"
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,23815000,"14,528.59"
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,23815000,"3,011.00"
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,23815000,"9,923.51"
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-PMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,24041162,"-25,829.35"
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-PMS Prsc Chrgs Cll&Rmttd by GPs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24041162,"-1,311.20"
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-PMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,24041163,"54,754.64"
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-PMS Prof fees Dispensing,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24041163,"10,155.22"
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-PMS Prsc Chrgs Cll&Rmttd by GPs,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,24041163,"1,311.20"
Department of Health,NHS Rotherham CCG,30/09/2018,ME - GMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24035262,-285
Department of Health,NHS Rotherham CCG,30/09/2018,ME-GMS GP Pension EEs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24035262,"-7,610.83"
Department of Health,NHS Rotherham CCG,30/09/2018,ME-GMS GP Pension EEs Adjustments,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24035262,"-21,004.30"
Department of Health,NHS Rotherham CCG,30/09/2018,ME-GMS GP Pension ERs Adjustments,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24035262,"-28,763.42"
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24035263,"5,494.80"
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24035263,"85,701.57"
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24035263,"2,172.88"
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-GMS PCO Locum Adop/Pat/Mat,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24035263,"29,765.67"
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-GMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24035263,"3,032.92"
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-GMS Prem Cost Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24035263,762.92
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24035263,"10,308.32"
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24035263,"1,601.00"
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24035263,"8,714.50"
Department of Health,NHS Rotherham CCG,30/09/2018,ME-GMS GP Pension EEs Adjustments,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24035263,"1,147.21"
Department of Health,NHS Rotherham CCG,30/09/2018,ME-GMS GP Pension ERs Adjustments,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24035263,"1,094.44"
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,23815031,"105,792.13"
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-PMS PCO Other,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,23815031,"4,430.65"
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,23815031,"4,485.16"
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,23815031,"9,300.00"
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,23815031,"10,888.94"
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,23815020,-219.8
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,23815020,"-7,014.50"
Department of Health,NHS Rotherham CCG,30/09/2018,ME - PMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,23815020,-176.27
Department of Health,NHS Rotherham CCG,30/09/2018,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,23815020,"-8,675.37"
Department of Health,NHS Rotherham CCG,30/09/2018,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,23815020,"-9,352.61"
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,23815024,"149,559.66"
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,23815024,10.82
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-PMS PCO Other,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,23815024,"4,666.23"
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,23815024,"4,250.88"
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,23815024,550
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,23815024,"1,105.20"
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,23815024,"21,023.33"
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,23815024,"6,212.00"
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,23815024,"1,907.67"
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,23815024,"14,915.54"
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,23815132,"57,272.25"
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-PMS PCO Other,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,23815132,500.44
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,23815132,"2,536.91"
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,23815132,"4,905.44"
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,23815132,"5,691.16"
Department of Health,NHS Rotherham CCG,30/09/2018,ME - PMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,23815132,838.83
Department of Health,NHS Rotherham CCG,30/09/2018,ME-PMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,23815132,787.5
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24017878,"1,548.98"
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24017878,"25,775.30"
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24017878,89.99
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-GMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24017878,426.5
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-GMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24017878,"2,648.21"
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24017878,"2,977.73"
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,23815044,"27,743.64"
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,23815044,"1,618.33"
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,23815044,3.84
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,23815044,214.79
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,23815044,"3,100.00"
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,23815044,"3,064.23"
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,23815044,"2,989.97"
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,23815073,"52,981.56"
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,23815073,1.57
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,23815073,195.73
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,23815073,"6,541.67"
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,23815073,"8,673.13"
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,23815073,"5,133.91"
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24015598,"4,334.85"
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24015598,"71,397.36"
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24015598,"6,225.00"
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24015598,"1,022.00"
Department of Health,NHS Rotherham CCG,30/09/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24015598,"8,012.31"
