Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£)
Department of Health,NHS Rotherham CCG,31/05/2017,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,DONCASTER AND BASSETLAW HOSPITALS NHS FOUNDATION TRUST,17083918,"837,676.00"
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17190162,531
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17190162,"1,008.30"
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17190162,"2,677.08"
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17190162,"3,495.22"
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17190162,"3,629.25"
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-PMS Delivery,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17190162,"4,526.00"
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17190162,"37,744.26"
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17164024,"1,077.92"
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17164024,"2,142.00"
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17164024,"6,926.67"
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17164024,"10,136.25"
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17164024,"98,140.13"
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17164027,2.84
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17164027,"1,020.33"
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17164027,"3,275.00"
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17164027,"5,345.83"
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17164027,"9,580.73"
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17164027,"95,343.51"
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17394660,185.09
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17394660,285
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17394660,298.34
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17394660,"2,991.67"
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-GMS Other Delivery,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17394660,"4,526.00"
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17394660,"6,154.37"
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17394660,"44,288.33"
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17190161,41.74
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17190161,"1,348.67"
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17190161,"1,777.14"
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-PMS Delivery,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17190161,"5,237.00"
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17190161,"12,081.72"
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17190161,"114,224.46"
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17394661,429.14
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17394661,"1,916.00"
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17394661,"3,858.30"
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-GMS Other Delivery,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17394661,"5,237.00"
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17394661,"5,838.94"
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17394661,"6,994.79"
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17394661,"10,432.76"
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17394661,"83,423.94"
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17164029,"4,022.08"
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17164029,"11,823.05"
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17164029,"14,424.42"
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17164029,"94,854.40"
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-PMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,17399029,"-33,765.90"
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-PMS Prsc Chrgs Cll&Rmttd by GPs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17399029,"-1,881.60"
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-PMS Prsc Chrgs Cll&Rmttd by GPs,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,17399030,"1,881.60"
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-PMS Prof fees Dispensing,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17399030,"12,169.60"
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-PMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,17399030,"54,716.99"
Department of Health,NHS Rotherham CCG,31/05/2017,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17164030,"-14,982.86"
Department of Health,NHS Rotherham CCG,31/05/2017,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17164030,"-14,397.21"
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17164030,"-7,834.51"
Department of Health,NHS Rotherham CCG,31/05/2017,ME - PMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17164030,-720
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17164030,-589.75
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17164030,-86.81
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17164031,"4,236.00"
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17164031,"7,078.33"
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17164031,"7,651.47"
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17164031,"12,510.33"
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17164031,"21,713.52"
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17164031,"171,789.84"
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-PMS Prsc Chrgs Cll&Rmttd by GPs,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,17399032,940.8
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-PMS Prof fees Dispensing,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17399032,"7,183.63"
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-PMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,17399032,"34,543.44"
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-GMS Prem Cost Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17394662,762.92
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17394662,"1,336.00"
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17394662,"3,259.32"
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-GMS Other Delivery,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17394662,"5,237.00"
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17394662,"8,908.34"
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17394662,"8,950.20"
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17394662,"9,958.96"
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17394662,"81,799.18"
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-PMS Delivery,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17190160,"1,047.40"
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17190160,"2,929.58"
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17190160,"8,664.09"
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17190160,"11,275.99"
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17190160,"107,269.42"
Department of Health,NHS Rotherham CCG,31/05/2017,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17164033,"-11,367.69"
Department of Health,NHS Rotherham CCG,31/05/2017,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17164033,"-10,647.27"
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17164033,"-7,053.77"
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17164033,-867.82
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17164033,-501.13
Department of Health,NHS Rotherham CCG,31/05/2017,ME - PMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17164033,-176.27
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17164033,-73.76
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17164034,44.68
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17164034,550
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17164034,564.93
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17164034,"1,112.08"
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17164034,"17,122.54"
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17164034,"21,023.33"
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17164034,"154,837.68"
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17164059,"1,000.58"
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17164059,"3,664.45"
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17164059,"6,798.68"
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17164059,"58,323.18"
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17394663,134.98
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17394663,"3,421.05"
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-GMS Other Delivery,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17394663,"3,845.00"
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-GMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17394663,"3,986.30"
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17394663,"24,878.73"
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17164037,2.2
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17164037,737.83
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17164037,891
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17164037,"1,898.25"
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17164037,"5,755.21"
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17164037,"18,581.62"
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17164041,"1,708.25"
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17164041,"2,992.20"
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17164041,"3,100.00"
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17164041,"28,170.77"
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17164049,10.8
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17164049,"1,679.58"
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17164049,"5,791.67"
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17164049,"5,950.37"
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17164049,"53,524.21"
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17190159,"1,168.00"
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17190159,"3,746.27"
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-PMS Delivery,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17190159,"4,526.00"
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17190159,"6,640.59"
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17190159,"54,023.31"
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17394664,319.87
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17394664,596.68
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17394664,845
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-GMS Other Delivery,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17394664,"4,526.00"
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17394664,"5,542.75"
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17394664,"9,253.53"
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17394664,"68,982.22"
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17394665,468.82
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17394665,"2,550.08"
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-GMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17394665,"3,679.94"
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-GMS Other Delivery,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17394665,"3,845.00"
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17394665,"28,589.94"
Department of Health,NHS Rotherham CCG,31/05/2017,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,17164045,"3,966.67"
