Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£),VAT registration number
Department of Health,NHS Rotherham CCG,28/02/2017,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,16030588,(55.72),
Department of Health,NHS Rotherham CCG,28/02/2017,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,16030588,"(5,040.00)",
Department of Health,NHS Rotherham CCG,28/02/2017,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,16030588,"(5,124.17)",
Department of Health,NHS Rotherham CCG,28/02/2017,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,16030589,"2,697.42 ",
Department of Health,NHS Rotherham CCG,28/02/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,16030589,"201,225.56 ",
Department of Health,NHS Rotherham CCG,28/02/2017,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,16030589,"2,320.00 ",
Department of Health,NHS Rotherham CCG,28/02/2017,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,16030589,"(4,922.50)",
Department of Health,NHS Rotherham CCG,28/02/2017,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,16030589,"1,639.00 ",
Department of Health,NHS Rotherham CCG,28/02/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,16030589,"10,357.11 ",
Department of Health,NHS Rotherham CCG,28/02/2017,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,16235021,"78,071.43 ",
Department of Health,NHS Rotherham CCG,28/02/2017,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,16235021,"5,144.40 ",
Department of Health,NHS Rotherham CCG,28/02/2017,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,16235021,"6,994.79 ",
Department of Health,NHS Rotherham CCG,28/02/2017,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,16235021,"1,714.65 ",
Department of Health,NHS Rotherham CCG,28/02/2017,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,16235021,185.63 ,
Department of Health,NHS Rotherham CCG,28/02/2017,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,16235021,"8,892.62 ",
Department of Health,NHS Rotherham CCG,28/02/2017,ME - GMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,16235021,"2,913.20 ",
Department of Health,NHS Rotherham CCG,28/02/2017,ME-GMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,16235021,"2,546.52 ",
Department of Health,NHS Rotherham CCG,28/02/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,16030585,"(85,696.83)",
Department of Health,NHS Rotherham CCG,28/02/2017,C&M-PMS DES UNPLANNED ADMISSIONS,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,16030585,"(3,014.05)",
Department of Health,NHS Rotherham CCG,28/02/2017,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,16030585,(322.25),
Department of Health,NHS Rotherham CCG,28/02/2017,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,16030585,(47.43),
Department of Health,NHS Rotherham CCG,28/02/2017,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,16030585,"(6,220.10)",
Department of Health,NHS Rotherham CCG,28/02/2017,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,16030585,"(6,447.35)",
Department of Health,NHS Rotherham CCG,28/02/2017,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,16030586,"8,044.17 ",
Department of Health,NHS Rotherham CCG,28/02/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,16030586,"172,154.87 ",
Department of Health,NHS Rotherham CCG,28/02/2017,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,16030586,"14,424.42 ",
Department of Health,NHS Rotherham CCG,28/02/2017,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,16030586,"2,467.54 ",
Department of Health,NHS Rotherham CCG,28/02/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,16030586,"10,193.20 ",
Department of Health,NHS Rotherham CCG,28/02/2017,C&M-PMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,ROTHERHAM GP PRACTICE,16236024,"(32,025.10)",
Department of Health,NHS Rotherham CCG,28/02/2017,C&M-PMS Prsc Chrgs Cll&Rmttd by GPs,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,16236024,"(1,234.80)",
Department of Health,NHS Rotherham CCG,28/02/2017,C&M-PMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,ROTHERHAM GP PRACTICE,16236025,"55,017.06 ",
Department of Health,NHS Rotherham CCG,28/02/2017,C&M-PMS Prof fees Dispensing,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,16236025,"11,791.33 ",
Department of Health,NHS Rotherham CCG,28/02/2017,C&M-PMS Prsc Chrgs Cll&Rmttd by GPs,LOCAL ENHANCED SERVICES,ROTHERHAM GP PRACTICE,16236025,"1,234.80 ",
Department of Health,NHS Rotherham CCG,28/02/2017,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,16030587,"8,472.08 ",
Department of Health,NHS Rotherham CCG,28/02/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,16030587,"306,338.68 ",
Department of Health,NHS Rotherham CCG,28/02/2017,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,16030587,"(7,510.45)",
Department of Health,NHS Rotherham CCG,28/02/2017,C&M-PMS PCO Locum Adop/Pat/Mat,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,16030587,"4,624.48 ",
Department of Health,NHS Rotherham CCG,28/02/2017,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,16030587,"12,510.33 ",
Department of Health,NHS Rotherham CCG,28/02/2017,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,16030587,"7,078.33 ",
Department of Health,NHS Rotherham CCG,28/02/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,16030587,"18,698.43 ",
Department of Health,NHS Rotherham CCG,28/02/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,16054111,"(150,815.34)",
Department of Health,NHS Rotherham CCG,28/02/2017,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,16054111,(590.26),
Department of Health,NHS Rotherham CCG,28/02/2017,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,16054111,(111.74),
Department of Health,NHS Rotherham CCG,28/02/2017,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,16054111,(86.88),
Department of Health,NHS Rotherham CCG,28/02/2017,ME - PMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,16054111,"(3,537.90)",
Department of Health,NHS Rotherham CCG,28/02/2017,ME - PMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,16054111,(720.00),
Department of Health,NHS Rotherham CCG,28/02/2017,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,16054111,"(14,397.21)",
Department of Health,NHS Rotherham CCG,28/02/2017,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,16054111,"(14,899.50)",
Department of Health,NHS Rotherham CCG,28/02/2017,ME-PMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,16054111,"(3,200.24)",
Department of Health,NHS Rotherham CCG,28/02/2017,C&M-PMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,ROTHERHAM GP PRACTICE,16236027,"41,839.20 ",
Department of Health,NHS Rotherham CCG,28/02/2017,C&M-PMS Prof fees Dispensing,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,16236027,"8,540.30 ",
Department of Health,NHS Rotherham CCG,28/02/2017,C&M-PMS Prsc Chrgs Cll&Rmttd by GPs,LOCAL ENHANCED SERVICES,ROTHERHAM GP PRACTICE,16236027,898.80 ,
Department of Health,NHS Rotherham CCG,28/02/2017,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,16213706,"1,276.00 ",878533770
Department of Health,NHS Rotherham CCG,28/02/2017,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,16213706,"76,385.99 ",878533770
Department of Health,NHS Rotherham CCG,28/02/2017,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,16213706,"4,345.76 ",878533770
Department of Health,NHS Rotherham CCG,28/02/2017,C&M-GMS Prem Cost Rent,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,16213706,762.92 ,878533770
Department of Health,NHS Rotherham CCG,28/02/2017,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,16213706,"8,908.34 ",878533770
Department of Health,NHS Rotherham CCG,28/02/2017,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,16213706,"1,255.08 ",878533770
Department of Health,NHS Rotherham CCG,28/02/2017,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,16213706,"8,569.45 ",878533770
Department of Health,NHS Rotherham CCG,28/02/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,16030592,"(92,639.88)",
Department of Health,NHS Rotherham CCG,28/02/2017,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,16030592,(369.37),
Department of Health,NHS Rotherham CCG,28/02/2017,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,16030592,(156.70),
Department of Health,NHS Rotherham CCG,28/02/2017,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,16030592,(54.37),
Department of Health,NHS Rotherham CCG,28/02/2017,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,16030592,"(4,398.48)",
Department of Health,NHS Rotherham CCG,28/02/2017,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,16030592,"(4,763.45)",
Department of Health,NHS Rotherham CCG,28/02/2017,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,16030593,"5,859.17 ",
Department of Health,NHS Rotherham CCG,28/02/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,16030593,"189,774.95 ",
Department of Health,NHS Rotherham CCG,28/02/2017,C&M-PMS DES UNPLANNED ADMISSIONS,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,16030593,"9,984.59 ",
Department of Health,NHS Rotherham CCG,28/02/2017,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,16030593,"(4,586.11)",
Department of Health,NHS Rotherham CCG,28/02/2017,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,16030593,"8,664.09 ",
Department of Health,NHS Rotherham CCG,28/02/2017,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,16030593,677.60 ,
Department of Health,NHS Rotherham CCG,28/02/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,16030593,"9,632.80 ",
Department of Health,NHS Rotherham CCG,28/02/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,16030590,"(134,336.79)",
Department of Health,NHS Rotherham CCG,28/02/2017,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,16030590,(502.35),
Department of Health,NHS Rotherham CCG,28/02/2017,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,16030590,(129.99),
Department of Health,NHS Rotherham CCG,28/02/2017,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,16030590,(73.94),
Department of Health,NHS Rotherham CCG,28/02/2017,ME - PMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,16030590,(176.27),
Department of Health,NHS Rotherham CCG,28/02/2017,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,16030590,"(10,647.27)",
Department of Health,NHS Rotherham CCG,28/02/2017,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,16030590,"(11,304.44)",
Department of Health,NHS Rotherham CCG,28/02/2017,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,16030591,"2,224.17 ",
Department of Health,NHS Rotherham CCG,28/02/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,16030591,"274,217.33 ",
Department of Health,NHS Rotherham CCG,28/02/2017,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,16030591,"(6,715.75)",
Department of Health,NHS Rotherham CCG,28/02/2017,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,16030591,550.00 ,
Department of Health,NHS Rotherham CCG,28/02/2017,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,16030591,800.33 ,
Department of Health,NHS Rotherham CCG,28/02/2017,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,16030591,"21,023.33 ",
Department of Health,NHS Rotherham CCG,28/02/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,16030591,"14,434.23 ",
Department of Health,NHS Rotherham CCG,28/02/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,16030616,"(49,616.61)",
Department of Health,NHS Rotherham CCG,28/02/2017,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,16030616,(198.99),
Department of Health,NHS Rotherham CCG,28/02/2017,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,16030616,(58.07),
Department of Health,NHS Rotherham CCG,28/02/2017,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,16030616,(29.29),
Department of Health,NHS Rotherham CCG,28/02/2017,ME - PMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,16030616,(959.75),
Department of Health,NHS Rotherham CCG,28/02/2017,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,16030616,"(5,243.33)",
Department of Health,NHS Rotherham CCG,28/02/2017,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,16030616,"(5,481.67)",
