Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£),VAT registration number
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009054,"6,926.67",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009054,"3,178.66",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009054,"-4,222.75",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS DES UNPLANNED ADMISSIONS,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009054,"8,753.36",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009054,"1,508.00",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS DES Case FindingPats Dem,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009054,"3,858.10",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009054,"169,218.86",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009054,"2,155.83",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-APMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009054,"8,593.20",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988432,"-81,472.16",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988432,-321.56,
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988432,-70.62,
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988432,-47.29,
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988433,"8,235.17",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988433,"35,783.75",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988433,"5,345.83",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988433,"3,275.00",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988433,"3,847.08",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988433,"-4,220.17",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988433,"5,568.00",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS DES Case FindingPats Dem,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988433,"3,690.36",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988433,"168,990.09",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988433,"2,040.58",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13238896,"5,305.31",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-GMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13238896,"31,441.48",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13238896,86.76,
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13238896,165.62,
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13238896,"2,875.00",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-GMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13238896,"4,716.70",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13238896,246.79,
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13238896,"41,834.40",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-GMS DES UNPLANNED ADMISSIONS,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13238896,"4,712.40",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13238896,"1,392.00",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-GMS DES Case FindingPats Dem,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13238896,"1,467.76",
Department of Health,NHS Rotherham CCG,30/06/2016,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988437,"-5,124.17",
Department of Health,NHS Rotherham CCG,30/06/2016,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988437,"-5,040.00",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988437,-55.82,
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988437,-163.27,
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988437,-379.58,
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988437,"-96,415.59",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988438,"2,697.42",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988438,"201,225.56",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS DES Case FindingPats Dem,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988438,"3,480.68",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988438,"1,392.00",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988438,"-4,981.50",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988438,"3,906.63",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988438,"1,639.00",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988438,"50,688.11",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988438,"10,357.11",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13238898,"8,892.62",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-GMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13238898,"47,514.99",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13238898,"7,679.95",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13238898,"6,994.79",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-GMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13238898,"3,965.34",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13238898,"5,144.40",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13238898,"76,268.04",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-GMS DES UNPLANNED ADMISSIONS,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13238898,"8,283.66",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-GMS DES Case FindingPats Dem,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13238898,"5,409.73",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988434,"-85,554.59",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988434,-321.02,
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988434,-7.13,
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988434,-47.21,
Department of Health,NHS Rotherham CCG,30/06/2016,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988434,"-6,220.10",
Department of Health,NHS Rotherham CCG,30/06/2016,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988434,"-6,447.35",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988435,"10,193.20",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988435,"43,646.67",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988435,"14,424.42",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988435,"7,780.05",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988435,"4,252.78",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988435,"2,668.00",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS DES Case FindingPats Dem,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988435,"2,935.51",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988435,"170,925.68",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988435,"8,044.17",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,ROTHERHAM GP PRACTICE,13255998,"-31,173.40",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Prsc Chrgs Cll&Rmttd by GPs,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13255998,"-1,559.20",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Prof fees Dispensing,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13255999,"10,486.91",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Prsc Chrgs Cll&Rmttd by GPs,LOCAL ENHANCED SERVICES,ROTHERHAM GP PRACTICE,13255999,"1,559.20",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,ROTHERHAM GP PRACTICE,13255999,"61,436.41",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988436,"-150,371.16",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988436,-594.09,
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988436,-110.51,
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988436,-87.37,
Department of Health,NHS Rotherham CCG,30/06/2016,ME - PMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988436,-720,
Department of Health,NHS Rotherham CCG,30/06/2016,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988436,"-13,706.25",
Department of Health,NHS Rotherham CCG,30/06/2016,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,12988436,"-14,121.25",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009055,"18,698.43",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009055,"91,504.09",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009055,"7,161.66",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009055,"12,510.33",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009055,"9,198.41",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009055,"-7,533.33",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS DES UNPLANNED ADMISSIONS,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009055,"16,203.88",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009055,348,
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS DES Case FindingPats Dem,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009055,"7,842.02",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009055,"306,314.70",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009055,"8,472.08",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-APMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13009055,"6,523.13",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,ROTHERHAM GP PRACTICE,13256001,"38,855.85",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Prsc Chrgs Cll&Rmttd by GPs,LOCAL ENHANCED SERVICES,ROTHERHAM GP PRACTICE,13256001,923.8,
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-PMS Prof fees Dispensing,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13256001,"6,868.00",
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-GMS DES Case FindingPats Dem,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13238900,"-5,767.87",878533770
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-GMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13238900,-320.39,878533770
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-GMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13238900,-47.12,878533770
Department of Health,NHS Rotherham CCG,30/06/2016,ME - GMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13238900,"-1,248.75",878533770
Department of Health,NHS Rotherham CCG,30/06/2016,ME-GMS GP Pension EEs,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13238900,"-9,625.00",878533770
Department of Health,NHS Rotherham CCG,30/06/2016,ME-GMS GP Pension ERs Adjustments,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13238900,"-9,581.00",878533770
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13238901,"8,569.45",878533770
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-GMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13238901,"44,629.83",878533770
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13238901,213.64,878533770
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13238901,"1,255.08",878533770
Department of Health,NHS Rotherham CCG,30/06/2016,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,ROTHERHAM GP PRACTICE,13238901,"8,908.34",878533770
