Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£)
Department of Health,NHS Rotherham CCG,31/07/2017,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHEHRAM CCG GP PRACTICE,18170047,"1,916.00"
Department of Health,NHS Rotherham CCG,31/07/2017,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHEHRAM CCG GP PRACTICE,18170047,234.27
Department of Health,NHS Rotherham CCG,31/07/2017,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHEHRAM CCG GP PRACTICE,18170047,"9,824.76"
Department of Health,NHS Rotherham CCG,31/07/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHEHRAM CCG GP PRACTICE,17966821,"90,382.95"
Department of Health,NHS Rotherham CCG,31/07/2017,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,NHS ROTHEHRAM CCG GP PRACTICE,17966821,"2,204.00"
Department of Health,NHS Rotherham CCG,31/07/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,NHS ROTHEHRAM CCG GP PRACTICE,17966821,"4,022.08"
Department of Health,NHS Rotherham CCG,31/07/2017,C&M-PMS PCO Other,PRC DELEGATED CO-COMMISSIONING,NHS ROTHEHRAM CCG GP PRACTICE,17966821,"5,237.00"
Department of Health,NHS Rotherham CCG,31/07/2017,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHEHRAM CCG GP PRACTICE,17966821,"14,424.42"
Department of Health,NHS Rotherham CCG,31/07/2017,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHEHRAM CCG GP PRACTICE,17966821,"2,693.00"
Department of Health,NHS Rotherham CCG,31/07/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHEHRAM CCG GP PRACTICE,17966821,"11,193.86"
Department of Health,NHS Rotherham CCG,31/07/2017,C&M-PMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,NHS ROTHEHRAM CCG GP PRACTICE,18189543,"-31,562.52"
Department of Health,NHS Rotherham CCG,31/07/2017,C&M-PMS Prsc Chrgs Cll&Rmttd by GPs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHEHRAM CCG GP PRACTICE,18189543,"-1,522.20"
Department of Health,NHS Rotherham CCG,31/07/2017,C&M-PMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,NHS ROTHEHRAM CCG GP PRACTICE,18189545,"65,705.71"
Department of Health,NHS Rotherham CCG,31/07/2017,C&M-PMS Prof fees Dispensing,PRC DELEGATED CO-COMMISSIONING,NHS ROTHEHRAM CCG GP PRACTICE,18189545,"11,633.99"
Department of Health,NHS Rotherham CCG,31/07/2017,C&M-PMS Prsc Chrgs Cll&Rmttd by GPs,LOCAL ENHANCED SERVICES,NHS ROTHEHRAM CCG GP PRACTICE,18189545,"1,522.20"
Department of Health,NHS Rotherham CCG,31/07/2017,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHEHRAM CCG GP PRACTICE,17966822,-589.75
Department of Health,NHS Rotherham CCG,31/07/2017,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHEHRAM CCG GP PRACTICE,17966822,"-7,729.92"
Department of Health,NHS Rotherham CCG,31/07/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHEHRAM CCG GP PRACTICE,17966822,"-1,788.54"
Department of Health,NHS Rotherham CCG,31/07/2017,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHEHRAM CCG GP PRACTICE,17966822,-86.81
Department of Health,NHS Rotherham CCG,31/07/2017,ME - PMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHEHRAM CCG GP PRACTICE,17966822,"-3,246.09"
Department of Health,NHS Rotherham CCG,31/07/2017,ME - PMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHEHRAM CCG GP PRACTICE,17966822,-675
Department of Health,NHS Rotherham CCG,31/07/2017,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHEHRAM CCG GP PRACTICE,17966822,"-13,338.78"
Department of Health,NHS Rotherham CCG,31/07/2017,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHEHRAM CCG GP PRACTICE,17966822,"-13,882.07"
Department of Health,NHS Rotherham CCG,31/07/2017,ME-PMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHEHRAM CCG GP PRACTICE,17966822,"-3,064.50"
Department of Health,NHS Rotherham CCG,31/07/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHEHRAM CCG GP PRACTICE,17966823,"163,686.92"
Department of Health,NHS Rotherham CCG,31/07/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,NHS ROTHEHRAM CCG GP PRACTICE,17966823,"4,236.00"
Department of Health,NHS Rotherham CCG,31/07/2017,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHEHRAM CCG GP PRACTICE,17966823,"12,510.33"
Department of Health,NHS Rotherham CCG,31/07/2017,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHEHRAM CCG GP PRACTICE,17966823,"7,078.33"
Department of Health,NHS Rotherham CCG,31/07/2017,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHEHRAM CCG GP PRACTICE,17966823,"3,826.00"
Department of Health,NHS Rotherham CCG,31/07/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHEHRAM CCG GP PRACTICE,17966823,"20,546.71"
Department of Health,NHS Rotherham CCG,31/07/2017,C&M-PMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,NHS ROTHEHRAM CCG GP PRACTICE,18189549,"34,710.55"
Department of Health,NHS Rotherham CCG,31/07/2017,C&M-PMS Prof fees Dispensing,PRC DELEGATED CO-COMMISSIONING,NHS ROTHEHRAM CCG GP PRACTICE,18189549,"7,061.34"
Department of Health,NHS Rotherham CCG,31/07/2017,C&M-PMS Prsc Chrgs Cll&Rmttd by GPs,LOCAL ENHANCED SERVICES,NHS ROTHEHRAM CCG GP PRACTICE,18189549,782.6
Department of Health,NHS Rotherham CCG,31/07/2017,ME - GMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHEHRAM CCG GP PRACTICE,18097297,"17,172.10"
Department of Health,NHS Rotherham CCG,31/07/2017,ME-GMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHEHRAM CCG GP PRACTICE,18097297,"17,411.90"
Department of Health,NHS Rotherham CCG,31/07/2017,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,NHS ROTHEHRAM CCG GP PRACTICE,18170049,"82,054.78"
Department of Health,NHS Rotherham CCG,31/07/2017,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,NHS ROTHEHRAM CCG GP PRACTICE,18170049,"3,259.32"
Department of Health,NHS Rotherham CCG,31/07/2017,C&M-GMS Prem Cost Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHEHRAM CCG GP PRACTICE,18170049,762.92
Department of Health,NHS Rotherham CCG,31/07/2017,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHEHRAM CCG GP PRACTICE,18170049,"8,908.34"
Department of Health,NHS Rotherham CCG,31/07/2017,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHEHRAM CCG GP PRACTICE,18170049,"1,336.00"
Department of Health,NHS Rotherham CCG,31/07/2017,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHEHRAM CCG GP PRACTICE,18170049,151.5
Department of Health,NHS Rotherham CCG,31/07/2017,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHEHRAM CCG GP PRACTICE,18170049,"9,420.36"
Department of Health,NHS Rotherham CCG,31/07/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHEHRAM CCG GP PRACTICE,17966829,"102,205.75"
Department of Health,NHS Rotherham CCG,31/07/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,NHS ROTHEHRAM CCG GP PRACTICE,17966829,"2,929.58"
Department of Health,NHS Rotherham CCG,31/07/2017,C&M-PMS PCO Other,PRC DELEGATED CO-COMMISSIONING,NHS ROTHEHRAM CCG GP PRACTICE,17966829,523.7
Department of Health,NHS Rotherham CCG,31/07/2017,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHEHRAM CCG GP PRACTICE,17966829,"8,664.09"
Department of Health,NHS Rotherham CCG,31/07/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHEHRAM CCG GP PRACTICE,17966829,"10,629.91"
Department of Health,NHS Rotherham CCG,31/07/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHEHRAM CCG GP PRACTICE,17966826,-433.91
Department of Health,NHS Rotherham CCG,31/07/2017,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHEHRAM CCG GP PRACTICE,17966826,-501.13
Department of Health,NHS Rotherham CCG,31/07/2017,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHEHRAM CCG GP PRACTICE,17966826,"-6,971.05"
Department of Health,NHS Rotherham CCG,31/07/2017,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHEHRAM CCG GP PRACTICE,17966826,-73.76
Department of Health,NHS Rotherham CCG,31/07/2017,ME - PMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHEHRAM CCG GP PRACTICE,17966826,-176.27
Department of Health,NHS Rotherham CCG,31/07/2017,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHEHRAM CCG GP PRACTICE,17966826,"-10,647.27"
Department of Health,NHS Rotherham CCG,31/07/2017,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHEHRAM CCG GP PRACTICE,17966826,"-11,367.69"
Department of Health,NHS Rotherham CCG,31/07/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHEHRAM CCG GP PRACTICE,17966827,"147,773.13"
Department of Health,NHS Rotherham CCG,31/07/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,NHS ROTHEHRAM CCG GP PRACTICE,17966827,"1,112.08"
Department of Health,NHS Rotherham CCG,31/07/2017,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHEHRAM CCG GP PRACTICE,17966827,22.34
Department of Health,NHS Rotherham CCG,31/07/2017,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHEHRAM CCG GP PRACTICE,17966827,550
Department of Health,NHS Rotherham CCG,31/07/2017,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHEHRAM CCG GP PRACTICE,17966827,564.93
Department of Health,NHS Rotherham CCG,31/07/2017,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHEHRAM CCG GP PRACTICE,17966827,"21,023.33"
Department of Health,NHS Rotherham CCG,31/07/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHEHRAM CCG GP PRACTICE,17966827,"16,075.82"
Department of Health,NHS Rotherham CCG,31/07/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHEHRAM CCG GP PRACTICE,17966854,"55,404.30"
Department of Health,NHS Rotherham CCG,31/07/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,NHS ROTHEHRAM CCG GP PRACTICE,17966854,"1,000.58"
Department of Health,NHS Rotherham CCG,31/07/2017,C&M-PMS PCO Other,PRC DELEGATED CO-COMMISSIONING,NHS ROTHEHRAM CCG GP PRACTICE,17966854,452.6
Department of Health,NHS Rotherham CCG,31/07/2017,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHEHRAM CCG GP PRACTICE,17966854,"3,664.45"
Department of Health,NHS Rotherham CCG,31/07/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHEHRAM CCG GP PRACTICE,17966854,"6,479.48"
Department of Health,NHS Rotherham CCG,31/07/2017,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,NHS ROTHEHRAM CCG GP PRACTICE,18170051,"24,906.56"
Department of Health,NHS Rotherham CCG,31/07/2017,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,NHS ROTHEHRAM CCG GP PRACTICE,18170051,134.98
Department of Health,NHS Rotherham CCG,31/07/2017,C&M-GMS PCO Locum Adop/Pat/Mat,PRC DELEGATED CO-COMMISSIONING,NHS ROTHEHRAM CCG GP PRACTICE,18170051,"1,781.74"
Department of Health,NHS Rotherham CCG,31/07/2017,C&M-GMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHEHRAM CCG GP PRACTICE,18170051,"3,986.30"
Department of Health,NHS Rotherham CCG,31/07/2017,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHEHRAM CCG GP PRACTICE,18170051,"3,237.30"
Department of Health,NHS Rotherham CCG,31/07/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHEHRAM CCG GP PRACTICE,17966831,"17,729.31"
Department of Health,NHS Rotherham CCG,31/07/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,NHS ROTHEHRAM CCG GP PRACTICE,17966831,737.83
Department of Health,NHS Rotherham CCG,31/07/2017,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHEHRAM CCG GP PRACTICE,17966831,1.1
Department of Health,NHS Rotherham CCG,31/07/2017,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHEHRAM CCG GP PRACTICE,17966831,"5,755.21"
Department of Health,NHS Rotherham CCG,31/07/2017,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHEHRAM CCG GP PRACTICE,17966831,891
Department of Health,NHS Rotherham CCG,31/07/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHEHRAM CCG GP PRACTICE,17966831,"1,782.21"
Department of Health,NHS Rotherham CCG,31/07/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHEHRAM CCG GP PRACTICE,17966835,"26,684.47"
Department of Health,NHS Rotherham CCG,31/07/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,NHS ROTHEHRAM CCG GP PRACTICE,17966835,"1,708.25"
Department of Health,NHS Rotherham CCG,31/07/2017,C&M-PMS PCO Locum Adop/Pat/Mat,PRC DELEGATED CO-COMMISSIONING,NHS ROTHEHRAM CCG GP PRACTICE,17966835,"7,707.46"
Department of Health,NHS Rotherham CCG,31/07/2017,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHEHRAM CCG GP PRACTICE,17966835,"3,100.00"
Department of Health,NHS Rotherham CCG,31/07/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHEHRAM CCG GP PRACTICE,17966835,"2,810.34"
Department of Health,NHS Rotherham CCG,31/07/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHEHRAM CCG GP PRACTICE,17966842,"51,078.48"
Department of Health,NHS Rotherham CCG,31/07/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,NHS ROTHEHRAM CCG GP PRACTICE,17966842,"1,679.58"
Department of Health,NHS Rotherham CCG,31/07/2017,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHEHRAM CCG GP PRACTICE,17966842,5.4
Department of Health,NHS Rotherham CCG,31/07/2017,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHEHRAM CCG GP PRACTICE,17966842,"28,937.51"
Department of Health,NHS Rotherham CCG,31/07/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHEHRAM CCG GP PRACTICE,17966842,"5,637.80"
Department of Health,NHS Rotherham CCG,31/07/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHEHRAM CCG GP PRACTICE,17966844,"51,401.82"
Department of Health,NHS Rotherham CCG,31/07/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,NHS ROTHEHRAM CCG GP PRACTICE,17966844,"1,168.00"
Department of Health,NHS Rotherham CCG,31/07/2017,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHEHRAM CCG GP PRACTICE,17966844,"3,746.27"
Department of Health,NHS Rotherham CCG,31/07/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHEHRAM CCG GP PRACTICE,17966844,"6,275.92"
Department of Health,NHS Rotherham CCG,31/07/2017,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,NHS ROTHEHRAM CCG GP PRACTICE,18170053,"69,191.43"
Department of Health,NHS Rotherham CCG,31/07/2017,C&M-GMS PCO Locum Adop/Pat/Mat,PRC DELEGATED CO-COMMISSIONING,NHS ROTHEHRAM CCG GP PRACTICE,18170053,"2,136.11"
Department of Health,NHS Rotherham CCG,31/07/2017,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHEHRAM CCG GP PRACTICE,18170053,"5,542.75"
Department of Health,NHS Rotherham CCG,31/07/2017,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHEHRAM CCG GP PRACTICE,18170053,845
