Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£)
Department of Health,NHS Rotherham CCG,31/01/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,30545474,"99,883.30 "
Department of Health,NHS Rotherham CCG,31/01/2020,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,30545474,5.23 
Department of Health,NHS Rotherham CCG,31/01/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,30545474,"1,887.18 "
Department of Health,NHS Rotherham CCG,31/01/2020,C&M-PMS PCO Other,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,30545474,719.80 
Department of Health,NHS Rotherham CCG,31/01/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,30545474,"7,331.33 "
Department of Health,NHS Rotherham CCG,31/01/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,30545474,"2,492.00 "
Department of Health,NHS Rotherham CCG,31/01/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,30545474,"10,425.94 "
Department of Health,NHS Rotherham CCG,31/01/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,30545477,"93,862.17 "
Department of Health,NHS Rotherham CCG,31/01/2020,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,30545477,40.56 
Department of Health,NHS Rotherham CCG,31/01/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,30545477,"1,778.35 "
Department of Health,NHS Rotherham CCG,31/01/2020,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,30545477,"39,941.50 "
Department of Health,NHS Rotherham CCG,31/01/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,30545477,"8,615.94 "
Department of Health,NHS Rotherham CCG,31/01/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,30805185,"45,698.90 "
Department of Health,NHS Rotherham CCG,31/01/2020,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,30805185,61.70 
Department of Health,NHS Rotherham CCG,31/01/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,30805185,955.79 
Department of Health,NHS Rotherham CCG,31/01/2020,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,30805185,"2,991.67 "
Department of Health,NHS Rotherham CCG,31/01/2020,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,30805185,355.32 
Department of Health,NHS Rotherham CCG,31/01/2020,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,30805185,103.52 
Department of Health,NHS Rotherham CCG,31/01/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,30805185,"5,424.35 "
Department of Health,NHS Rotherham CCG,31/01/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,30563990,"112,114.77 "
Department of Health,NHS Rotherham CCG,31/01/2020,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,30563990,21.20 
Department of Health,NHS Rotherham CCG,31/01/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,30563990,"2,122.28 "
Department of Health,NHS Rotherham CCG,31/01/2020,C&M-PMS PCO Locum Sickness,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,30563990,"6,988.74 "
Department of Health,NHS Rotherham CCG,31/01/2020,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,30563990,"1,789.21 "
Department of Health,NHS Rotherham CCG,31/01/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,30563990,"9,254.42 "
Department of Health,NHS Rotherham CCG,31/01/2020,ME - PMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,30563990,"3,081.33 "
Department of Health,NHS Rotherham CCG,31/01/2020,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,30563990,"1,125.65 "
Department of Health,NHS Rotherham CCG,31/01/2020,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,30563990,92.12 
Department of Health,NHS Rotherham CCG,31/01/2020,ME-PMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,30563990,"3,578.49 "
Department of Health,NHS Rotherham CCG,31/01/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,30805188,"88,791.48 "
Department of Health,NHS Rotherham CCG,31/01/2020,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,30805188,"1,286.10 "
Department of Health,NHS Rotherham CCG,31/01/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,30805188,"1,813.88 "
Department of Health,NHS Rotherham CCG,31/01/2020,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,30805188,"7,413.75 "
Department of Health,NHS Rotherham CCG,31/01/2020,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,30805188,"2,455.00 "
Department of Health,NHS Rotherham CCG,31/01/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,30805188,"9,939.77 "
Department of Health,NHS Rotherham CCG,31/01/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,30545480,(264.47)
Department of Health,NHS Rotherham CCG,31/01/2020,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,30545480,(587.97)
Department of Health,NHS Rotherham CCG,31/01/2020,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,30545480,"(8,048.11)"
Department of Health,NHS Rotherham CCG,31/01/2020,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,30545480,(86.47)
Department of Health,NHS Rotherham CCG,31/01/2020,ME - PMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,30545480,(361.82)
Department of Health,NHS Rotherham CCG,31/01/2020,ME - PMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,30545480,(720.00)
Department of Health,NHS Rotherham CCG,31/01/2020,ME-PMS GP Pension EEs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,30545480,"(1,953.00)"
Department of Health,NHS Rotherham CCG,31/01/2020,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,30545480,"(12,847.14)"
Department of Health,NHS Rotherham CCG,31/01/2020,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,30545480,"(16,626.89)"
Department of Health,NHS Rotherham CCG,31/01/2020,ME-PMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,30545480,(473.52)
Department of Health,NHS Rotherham CCG,31/01/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,30545481,"172,178.73 "
Department of Health,NHS Rotherham CCG,31/01/2020,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,30545481,12.40 
Department of Health,NHS Rotherham CCG,31/01/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,30545481,"3,267.42 "
Department of Health,NHS Rotherham CCG,31/01/2020,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,30545481,"12,510.33 "
Department of Health,NHS Rotherham CCG,31/01/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,30545481,"7,477.08 "
Department of Health,NHS Rotherham CCG,31/01/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,30545481,"4,907.00 "
Department of Health,NHS Rotherham CCG,31/01/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,30545481,"19,545.78 "
Department of Health,NHS Rotherham CCG,31/01/2020,ME - PMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,30545481,115.27 
Department of Health,NHS Rotherham CCG,31/01/2020,C&M-PMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,30827184,"(36,152.61)"
Department of Health,NHS Rotherham CCG,31/01/2020,C&M-PMS Prsc Chrgs Cll&Rmttd by GPs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,30827184,(792.00)
Department of Health,NHS Rotherham CCG,31/01/2020,C&M-PMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,30827186,"57,864.34 "
Department of Health,NHS Rotherham CCG,31/01/2020,C&M-PMS Prof fees Dispensing,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,30827186,"8,906.33 "
Department of Health,NHS Rotherham CCG,31/01/2020,C&M-PMS Prsc Chrgs Cll&Rmttd by GPs,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,30827186,792.00 
Department of Health,NHS Rotherham CCG,31/01/2020,C&M-PMS Delivery,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,30516250,"56,849.00 "
Department of Health,NHS Rotherham CCG,31/01/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,30545479,"96,739.99 "
Department of Health,NHS Rotherham CCG,31/01/2020,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,30545479,"6,938.02 "
Department of Health,NHS Rotherham CCG,31/01/2020,C&M-PMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,30545479,"3,241.53 "
Department of Health,NHS Rotherham CCG,31/01/2020,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,30545479,"7,108.63 "
Department of Health,NHS Rotherham CCG,31/01/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,30545479,"1,830.94 "
Department of Health,NHS Rotherham CCG,31/01/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,30545479,"14,528.58 "
Department of Health,NHS Rotherham CCG,31/01/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,30545479,"3,103.00 "
Department of Health,NHS Rotherham CCG,31/01/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,30545479,"10,795.81 "
Department of Health,NHS Rotherham CCG,31/01/2020,ME - PMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,30545479,"2,026.63 "
Department of Health,NHS Rotherham CCG,31/01/2020,ME-PMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,30545479,"3,247.10 "
Department of Health,NHS Rotherham CCG,31/01/2020,C&M-PMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,30827180,"(46,027.85)"
Department of Health,NHS Rotherham CCG,31/01/2020,C&M-PMS Prsc Chrgs Cll&Rmttd by GPs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,30827180,"(1,530.00)"
Department of Health,NHS Rotherham CCG,31/01/2020,C&M-PMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,30827183,"76,834.98 "
Department of Health,NHS Rotherham CCG,31/01/2020,C&M-PMS Prof fees Dispensing,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,30827183,"12,656.75 "
Department of Health,NHS Rotherham CCG,31/01/2020,C&M-PMS Prsc Chrgs Cll&Rmttd by GPs,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,30827183,"1,530.00 "
Department of Health,NHS Rotherham CCG,31/01/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,30805192,"89,996.75 "
Department of Health,NHS Rotherham CCG,31/01/2020,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,30805192,"1,086.44 "
Department of Health,NHS Rotherham CCG,31/01/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,30805192,"1,824.48 "
Department of Health,NHS Rotherham CCG,31/01/2020,C&M-GMS Prem Cost Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,30805192,762.92 
Department of Health,NHS Rotherham CCG,31/01/2020,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,30805192,"9,116.66 "
Department of Health,NHS Rotherham CCG,31/01/2020,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,30805192,"1,687.12 "
Department of Health,NHS Rotherham CCG,31/01/2020,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,30805192,165.26 
Department of Health,NHS Rotherham CCG,31/01/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,30805192,"9,272.29 "
Department of Health,NHS Rotherham CCG,31/01/2020,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,30827195,"30,793.12 "
Department of Health,NHS Rotherham CCG,31/01/2020,C&M-GMS Prof Fees Dispensing,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,30827195,"4,481.97 "
Department of Health,NHS Rotherham CCG,31/01/2020,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,30827195,"1,026.00 "
Department of Health,NHS Rotherham CCG,31/01/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,30545485,(805.88)
Department of Health,NHS Rotherham CCG,31/01/2020,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,30545485,(423.27)
Department of Health,NHS Rotherham CCG,31/01/2020,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,30545485,"(5,734.41)"
Department of Health,NHS Rotherham CCG,31/01/2020,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,30545485,(62.25)
Department of Health,NHS Rotherham CCG,31/01/2020,ME - PMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,30545485,"(3,226.60)"
Department of Health,NHS Rotherham CCG,31/01/2020,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,30545485,"(7,437.39)"
Department of Health,NHS Rotherham CCG,31/01/2020,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,30545485,"(7,922.48)"
Department of Health,NHS Rotherham CCG,31/01/2020,ME-PMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,30545485,"(3,372.55)"
Department of Health,NHS Rotherham CCG,31/01/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,30545486,"122,469.58 "
Department of Health,NHS Rotherham CCG,31/01/2020,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,30545486,560.00 
Department of Health,NHS Rotherham CCG,31/01/2020,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,30545486,37.78 
Department of Health,NHS Rotherham CCG,31/01/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,30545486,"2,326.04 "
Department of Health,NHS Rotherham CCG,31/01/2020,C&M-PMS PCO Other,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,30545486,127.52 
Department of Health,NHS Rotherham CCG,31/01/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,30545486,"10,391.67 "
Department of Health,NHS Rotherham CCG,31/01/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,30545486,"2,295.00 "
Department of Health,NHS Rotherham CCG,31/01/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,30545486,"12,100.31 "
Department of Health,NHS Rotherham CCG,31/01/2020,ME - PMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,30545486,"8,109.90 "
Department of Health,NHS Rotherham CCG,31/01/2020,ME-PMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,30545486,"1,925.45 "
Department of Health,NHS Rotherham CCG,31/01/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,30545483,(192.11)
Department of Health,NHS Rotherham CCG,31/01/2020,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,30545483,(501.61)
Department of Health,NHS Rotherham CCG,31/01/2020,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,30545483,"(7,202.80)"
Department of Health,NHS Rotherham CCG,31/01/2020,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,30545483,(5.09)
Department of Health,NHS Rotherham CCG,31/01/2020,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,30545483,(73.77)
Department of Health,NHS Rotherham CCG,31/01/2020,ME - PMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,30545483,(176.27)
Department of Health,NHS Rotherham CCG,31/01/2020,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,30545483,"(12,266.76)"
Department of Health,NHS Rotherham CCG,31/01/2020,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,30545483,"(13,003.53)"
Department of Health,NHS Rotherham CCG,31/01/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,30545484,"154,389.92 "
Department of Health,NHS Rotherham CCG,31/01/2020,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,30545484,"6,289.71 "
Department of Health,NHS Rotherham CCG,31/01/2020,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,30545484,9.01 
Department of Health,NHS Rotherham CCG,31/01/2020,C&M-PMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,30545484,"2,938.64 "
Department of Health,NHS Rotherham CCG,31/01/2020,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,30545484,"6,444.38 "
Department of Health,NHS Rotherham CCG,31/01/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,30545484,"2,893.70 "
Department of Health,NHS Rotherham CCG,31/01/2020,C&M-PMS PCO Other,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,30545484,"1,049.90 "
Department of Health,NHS Rotherham CCG,31/01/2020,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,30545484,550.00 
