Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£)
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-APMS PCN DES Clin Pharmacist,PRC DELEGATED CO-COMMISSIONING,CONNECT HEALTHCARE ROTHERHAM LTD,28543454,"35,961.50"
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-APMS PCN DES Clin Pharmacist,PRC DELEGATED CO-COMMISSIONING,CONNECT HEALTHCARE ROTHERHAM LTD,28543455,"-36,885.75"
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-APMS PCN DES Clin Pharmacist,PRC DELEGATED CO-COMMISSIONING,CONNECT HEALTHCARE ROTHERHAM LTD,28543456,"-35,961.50"
Department of Health,NHS Rotherham CCG,31/07/2019,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,DONCASTER AND BASSETLAW HOSPITALS NHS FOUNDATION TRUST,28260085,"809,381.00"
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28455010,"38,500.36"
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28455010,280.00
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28455010,5.70
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28455010,733.15
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28455010,996.69
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28455010,"2,833.33"
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28455010,662.00
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28455010,197.10
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28455010,"3,168.86"
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28455008,"100,476.82"
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28455008,"1,887.18"
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-PMS PCO Other,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28455008,719.80
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28455008,"7,331.33"
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28455008,"2,492.00"
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28455008,"10,425.94"
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28455012,"93,657.00"
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28455012,79.95
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28455012,"1,778.35"
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28455012,"8,615.94"
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28686139,"46,206.20"
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28686139,61.70
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28686139,955.79
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28686139,"2,991.67"
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28686139,355.32
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28686139,"5,424.35"
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28455018,"112,494.77"
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28455018,21.20
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28455018,"2,122.28"
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28455018,"1,785.74"
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28455018,"9,254.42"
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28686142,"3,360.00"
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28686142,"88,570.49"
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28686142,"1,286.10"
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28686142,"1,813.88"
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28686142,"7,413.75"
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28686142,"2,455.00"
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28686142,257.87
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28686142,"9,939.77"
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28455015,-425.63
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28455015,-587.21
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28455015,"-8,034.00"
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28455015,-86.35
Department of Health,NHS Rotherham CCG,31/08/2019,ME - PMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28455015,-720.00
Department of Health,NHS Rotherham CCG,31/08/2019,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28455015,"-8,783.55"
Department of Health,NHS Rotherham CCG,31/08/2019,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28455015,"-9,233.16"
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28455016,"171,877.29"
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28455016,"3,080.00"
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28455016,19.94
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28455016,"3,267.42"
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28455016,"12,510.33"
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28455016,"7,477.08"
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28455016,"4,907.00"
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28455016,"19,545.78"
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-PMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,28720170,"-25,494.85"
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-PMS Prsc Chrgs Cll&Rmttd by GPs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28720170,-801.00
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-PMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,28720171,"43,804.29"
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-PMS Prof fees Dispensing,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28720171,"7,600.27"
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-PMS Prsc Chrgs Cll&Rmttd by GPs,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,28720171,801.00
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28455014,"97,274.70"
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28455014,"6,938.02"
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-PMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28455014,"3,241.53"
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,28455014,"7,108.63"
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28455014,"1,830.94"
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28455014,"14,528.58"
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28455014,"3,103.00"
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28455014,466.52
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28455014,"10,795.81"
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-PMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,28720168,"-28,561.26"
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-PMS Prsc Chrgs Cll&Rmttd by GPs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28720168,"-1,125.00"
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-PMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,28720169,"61,065.38"
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-PMS Prof fees Dispensing,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28720169,"10,953.09"
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-PMS Prsc Chrgs Cll&Rmttd by GPs,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,28720169,"1,125.00"
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28686148,560.00
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28686148,"89,546.34"
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28686148,"1,086.44"
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28686148,"1,824.48"
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-GMS Prem Cost Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28686148,762.92
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28686148,"9,116.66"
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28686148,"1,687.12"
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28686148,"9,272.29"
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,28720174,"22,718.18"
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-GMS Prof Fees Dispensing,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28720174,"3,443.52"
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,28720174,342.00
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28455022,"108,361.90"
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28455022,39.53
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28455022,"2,064.12"
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28455022,"9,300.00"
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28455022,"11,479.25"
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28455022,"11,066.87"
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28455019,-192.11
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28455019,-498.92
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28455019,"-7,177.66"
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28455019,-73.37
Department of Health,NHS Rotherham CCG,31/08/2019,ME - PMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28455019,-176.27
Department of Health,NHS Rotherham CCG,31/08/2019,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28455019,"-9,237.87"
Department of Health,NHS Rotherham CCG,31/08/2019,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28455019,"-9,999.71"
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28455020,"153,851.86"
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28455020,"6,289.71"
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28455020,"2,520.00"
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28455020,9.01
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-PMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28455020,"2,938.64"
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,28455020,"6,444.38"
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28455020,"2,893.70"
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-PMS PCO Other,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28455020,"1,049.90"
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28455020,550.00
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28455020,542.41
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28455020,"21,023.33"
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28455020,"6,663.00"
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28455020,"14,780.00"
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28455059,"57,805.25"
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28455059,10.09
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28455059,"1,094.90"
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-PMS PCO Other,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28455059,"2,248.00"
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28455059,"4,076.08"
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28455059,"5,425.84"
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28691493,"27,311.61"
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28691493,44.99
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28691493,561.77
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-GMS PCO Other,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28691493,"2,417.00"
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-GMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28691493,"2,648.21"
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-GMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28691493,"14,852.59"
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28691493,"3,090.40"
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28455026,"28,708.57"
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28455026,533.23
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28455026,"3,100.00"
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28455026,575.00
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28455026,"2,978.58"
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28455038,"55,384.91"
Department of Health,NHS Rotherham CCG,31/08/2019,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28455038,15.58
