Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£)
Department of Health,NHS Rotherham CCG,31/07/2018,ME - PMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22979963,"-20,728.08"
Department of Health,NHS Rotherham CCG,31/07/2018,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22979963,"-7,403.73"
Department of Health,NHS Rotherham CCG,31/07/2018,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22979963,"-7,715.82"
Department of Health,NHS Rotherham CCG,31/07/2018,ME-PMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22979963,"-19,459.62"
Department of Health,NHS Rotherham CCG,31/07/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22952200,-48.3
Department of Health,NHS Rotherham CCG,31/07/2018,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22952200,-494.93
Department of Health,NHS Rotherham CCG,31/07/2018,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22952200,"-7,014.50"
Department of Health,NHS Rotherham CCG,31/07/2018,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22952200,-72.85
Department of Health,NHS Rotherham CCG,31/07/2018,ME - PMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22952200,-176.27
Department of Health,NHS Rotherham CCG,31/07/2018,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22952200,"-8,675.37"
Department of Health,NHS Rotherham CCG,31/07/2018,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22952200,"-9,352.61"
Department of Health,NHS Rotherham CCG,31/07/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22952201,"149,559.66"
Department of Health,NHS Rotherham CCG,31/07/2018,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22952201,2.39
Department of Health,NHS Rotherham CCG,31/07/2018,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22952201,550
Department of Health,NHS Rotherham CCG,31/07/2018,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22952201,429.85
Department of Health,NHS Rotherham CCG,31/07/2018,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22952201,"21,023.33"
Department of Health,NHS Rotherham CCG,31/07/2018,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22952201,"6,212.00"
Department of Health,NHS Rotherham CCG,31/07/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22952201,"14,915.54"
Department of Health,NHS Rotherham CCG,31/07/2018,ME - PMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22952201,"1,657.42"
Department of Health,NHS Rotherham CCG,31/07/2018,ME-PMS GP Pension EEs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22952201,"5,013.75"
Department of Health,NHS Rotherham CCG,31/07/2018,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22952201,"4,972.26"
Department of Health,NHS Rotherham CCG,31/07/2018,ME-PMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22952201,"1,671.25"
Department of Health,NHS Rotherham CCG,31/07/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22952224,"56,598.73"
Department of Health,NHS Rotherham CCG,31/07/2018,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22952224,"3,910.21"
Department of Health,NHS Rotherham CCG,31/07/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22952224,"5,691.16"
Department of Health,NHS Rotherham CCG,31/07/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,23189874,"25,775.30"
Department of Health,NHS Rotherham CCG,31/07/2018,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,23189874,89.99
Department of Health,NHS Rotherham CCG,31/07/2018,C&M-GMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,23189874,"2,548.14"
Department of Health,NHS Rotherham CCG,31/07/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,23189874,"2,977.73"
Department of Health,NHS Rotherham CCG,31/07/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22952206,"27,393.17"
Department of Health,NHS Rotherham CCG,31/07/2018,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22952206,3.77
Department of Health,NHS Rotherham CCG,31/07/2018,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22952206,"3,100.00"
Department of Health,NHS Rotherham CCG,31/07/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22952206,"2,989.97"
Department of Health,NHS Rotherham CCG,31/07/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22952214,"52,975.26"
Department of Health,NHS Rotherham CCG,31/07/2018,C&M-PMS PCO Other,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22952214,"4,081.00"
Department of Health,NHS Rotherham CCG,31/07/2018,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22952214,"6,541.67"
Department of Health,NHS Rotherham CCG,31/07/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22952214,"5,133.91"
Department of Health,NHS Rotherham CCG,31/07/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,23185805,"71,397.36"
Department of Health,NHS Rotherham CCG,31/07/2018,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,23185805,"6,225.00"
Department of Health,NHS Rotherham CCG,31/07/2018,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,23185805,"1,022.00"
Department of Health,NHS Rotherham CCG,31/07/2018,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,23185805,223.37
Department of Health,NHS Rotherham CCG,31/07/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,23185805,"8,012.31"
Department of Health,NHS Rotherham CCG,31/07/2018,ME - GMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,23185805,"10,223.44"
Department of Health,NHS Rotherham CCG,31/07/2018,ME-GMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,23185805,"11,113.59"
Department of Health,NHS Rotherham CCG,31/07/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,23185807,"30,109.74"
Department of Health,NHS Rotherham CCG,31/07/2018,C&M-GMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,23185807,"3,742.43"
Department of Health,NHS Rotherham CCG,31/07/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,23185807,"2,641.32"
Department of Health,NHS Rotherham CCG,31/07/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22952210,"62,440.15"
Department of Health,NHS Rotherham CCG,31/07/2018,C&M-PMS PCO Other,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22952210,541.22
Department of Health,NHS Rotherham CCG,31/07/2018,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22952210,"3,966.67"
Department of Health,NHS Rotherham CCG,31/07/2018,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22952210,"1,176.00"
Department of Health,NHS Rotherham CCG,31/07/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22952210,"5,917.39"
Department of Health,NHS Rotherham CCG,31/07/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22961615,"52,588.55"
Department of Health,NHS Rotherham CCG,31/07/2018,C&M-PMS PCO Other,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22961615,433.78
Department of Health,NHS Rotherham CCG,31/07/2018,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22961615,"3,645.83"
Department of Health,NHS Rotherham CCG,31/07/2018,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22961615,550
Department of Health,NHS Rotherham CCG,31/07/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22961615,"5,443.41"
Department of Health,NHS Rotherham CCG,31/07/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22961617,"67,762.29"
Department of Health,NHS Rotherham CCG,31/07/2018,C&M-PMS PCO Other,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22961617,"5,052.00"
Department of Health,NHS Rotherham CCG,31/07/2018,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22961617,545.18
Department of Health,NHS Rotherham CCG,31/07/2018,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22961617,"3,402.08"
Department of Health,NHS Rotherham CCG,31/07/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22961617,"5,847.48"
Department of Health,NHS Rotherham CCG,31/07/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22961612,"48,312.55"
