Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£)
Department of Health,NHS Rotherham CCG,31/05/2018,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM NHS GP PRACTICE,22109230,"1,335.91 "
Department of Health,NHS Rotherham CCG,31/05/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM NHS GP PRACTICE,22109230,"10,389.28 "
Department of Health,NHS Rotherham CCG,31/05/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM NHS GP PRACTICE,22363801,"86,631.74 "
Department of Health,NHS Rotherham CCG,31/05/2018,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM NHS GP PRACTICE,22363801,"2,572.20 "
Department of Health,NHS Rotherham CCG,31/05/2018,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM NHS GP PRACTICE,22363801,"6,994.79 "
Department of Health,NHS Rotherham CCG,31/05/2018,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM NHS GP PRACTICE,22363801,"2,319.00 "
Department of Health,NHS Rotherham CCG,31/05/2018,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM NHS GP PRACTICE,22363801,262.93 
Department of Health,NHS Rotherham CCG,31/05/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM NHS GP PRACTICE,22363801,"9,727.86 "
Department of Health,NHS Rotherham CCG,31/05/2018,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM NHS GP PRACTICE,22109227,(589.62)
Department of Health,NHS Rotherham CCG,31/05/2018,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM NHS GP PRACTICE,22109227,"(7,962.92)"
Department of Health,NHS Rotherham CCG,31/05/2018,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM NHS GP PRACTICE,22109227,(86.71)
Department of Health,NHS Rotherham CCG,31/05/2018,ME - PMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM NHS GP PRACTICE,22109227,"(2,487.57)"
Department of Health,NHS Rotherham CCG,31/05/2018,ME - PMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM NHS GP PRACTICE,22109227,(720.00)
Department of Health,NHS Rotherham CCG,31/05/2018,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM NHS GP PRACTICE,22109227,"(14,971.68)"
Department of Health,NHS Rotherham CCG,31/05/2018,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM NHS GP PRACTICE,22109227,"(15,650.23)"
Department of Health,NHS Rotherham CCG,31/05/2018,ME-PMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM NHS GP PRACTICE,22109227,"(2,187.08)"
Department of Health,NHS Rotherham CCG,31/05/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM NHS GP PRACTICE,22109228,"169,400.30 "
Department of Health,NHS Rotherham CCG,31/05/2018,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM NHS GP PRACTICE,22109228,"12,510.33 "
Department of Health,NHS Rotherham CCG,31/05/2018,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM NHS GP PRACTICE,22109228,"15,961.67 "
Department of Health,NHS Rotherham CCG,31/05/2018,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM NHS GP PRACTICE,22109228,"4,593.00 "
Department of Health,NHS Rotherham CCG,31/05/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM NHS GP PRACTICE,22109228,"19,109.79 "
Department of Health,NHS Rotherham CCG,31/05/2018,C&M-PMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,NHS ROTHERHAM NHS GP PRACTICE,22394880,"39,318.88 "
Department of Health,NHS Rotherham CCG,31/05/2018,C&M-PMS Prof fees Dispensing,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM NHS GP PRACTICE,22394880,"7,008.10 "
Department of Health,NHS Rotherham CCG,31/05/2018,C&M-PMS Prsc Chrgs Cll&Rmttd by GPs,LOCAL ENHANCED SERVICES,NHS ROTHERHAM NHS GP PRACTICE,22394880,825.60 
Department of Health,NHS Rotherham CCG,31/05/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM NHS GP PRACTICE,22109226,"93,772.87 "
Department of Health,NHS Rotherham CCG,31/05/2018,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM NHS GP PRACTICE,22109226,"14,424.42 "
Department of Health,NHS Rotherham CCG,31/05/2018,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM NHS GP PRACTICE,22109226,"3,011.00 "
Department of Health,NHS Rotherham CCG,31/05/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM NHS GP PRACTICE,22109226,"9,923.51 "
Department of Health,NHS Rotherham CCG,31/05/2018,C&M-PMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,NHS ROTHERHAM NHS GP PRACTICE,22394877,"(26,934.42)"
Department of Health,NHS Rotherham CCG,31/05/2018,C&M-PMS Prsc Chrgs Cll&Rmttd by GPs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM NHS GP PRACTICE,22394877,"(1,504.80)"
Department of Health,NHS Rotherham CCG,31/05/2018,C&M-PMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,NHS ROTHERHAM NHS GP PRACTICE,22394878,"54,667.41 "
Department of Health,NHS Rotherham CCG,31/05/2018,C&M-PMS Prof fees Dispensing,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM NHS GP PRACTICE,22394878,"11,168.05 "
Department of Health,NHS Rotherham CCG,31/05/2018,C&M-PMS Prsc Chrgs Cll&Rmttd by GPs,LOCAL ENHANCED SERVICES,NHS ROTHERHAM NHS GP PRACTICE,22394878,"1,504.80 "
Department of Health,NHS Rotherham CCG,31/05/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM NHS GP PRACTICE,22363803,"85,615.47 "
Department of Health,NHS Rotherham CCG,31/05/2018,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM NHS GP PRACTICE,22363803,"2,172.88 "
Department of Health,NHS Rotherham CCG,31/05/2018,C&M-GMS Prem Cost Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM NHS GP PRACTICE,22363803,762.92 
Department of Health,NHS Rotherham CCG,31/05/2018,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM NHS GP PRACTICE,22363803,"8,933.34 "
Department of Health,NHS Rotherham CCG,31/05/2018,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM NHS GP PRACTICE,22363803,"1,601.00 "
Department of Health,NHS Rotherham CCG,31/05/2018,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM NHS GP PRACTICE,22363803,212.98 
Department of Health,NHS Rotherham CCG,31/05/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM NHS GP PRACTICE,22363803,"8,714.50 "
Department of Health,NHS Rotherham CCG,31/05/2018,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,NHS ROTHERHAM NHS GP PRACTICE,22394884,"22,249.95 "
Department of Health,NHS Rotherham CCG,31/05/2018,C&M-GMS Prof Fees Dispensing,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM NHS GP PRACTICE,22394884,"3,196.96 "
Department of Health,NHS Rotherham CCG,31/05/2018,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,NHS ROTHERHAM NHS GP PRACTICE,22394884,593.40 
Department of Health,NHS Rotherham CCG,31/05/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM NHS GP PRACTICE,22109234,"105,275.31 "
Department of Health,NHS Rotherham CCG,31/05/2018,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM NHS GP PRACTICE,22109234,"9,300.00 "
Department of Health,NHS Rotherham CCG,31/05/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM NHS GP PRACTICE,22109234,"10,888.94 "
Department of Health,NHS Rotherham CCG,31/05/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM NHS GP PRACTICE,22109231,(96.60)
Department of Health,NHS Rotherham CCG,31/05/2018,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM NHS GP PRACTICE,22109231,(496.03)
Department of Health,NHS Rotherham CCG,31/05/2018,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM NHS GP PRACTICE,22109231,"(7,014.50)"
Department of Health,NHS Rotherham CCG,31/05/2018,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM NHS GP PRACTICE,22109231,(72.95)
Department of Health,NHS Rotherham CCG,31/05/2018,ME - PMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM NHS GP PRACTICE,22109231,"(8,060.92)"
Department of Health,NHS Rotherham CCG,31/05/2018,ME - PMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM NHS GP PRACTICE,22109231,(176.27)
Department of Health,NHS Rotherham CCG,31/05/2018,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM NHS GP PRACTICE,22109231,"(10,346.62)"
Department of Health,NHS Rotherham CCG,31/05/2018,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM NHS GP PRACTICE,22109231,"(11,010.02)"
Department of Health,NHS Rotherham CCG,31/05/2018,ME-PMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM NHS GP PRACTICE,22109231,"(7,567.63)"
Department of Health,NHS Rotherham CCG,31/05/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM NHS GP PRACTICE,22109232,"149,559.66 "
Department of Health,NHS Rotherham CCG,31/05/2018,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM NHS GP PRACTICE,22109232,4.78 
Department of Health,NHS Rotherham CCG,31/05/2018,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM NHS GP PRACTICE,22109232,550.00 
Department of Health,NHS Rotherham CCG,31/05/2018,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM NHS GP PRACTICE,22109232,429.85 
Department of Health,NHS Rotherham CCG,31/05/2018,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM NHS GP PRACTICE,22109232,"21,023.33 "
Department of Health,NHS Rotherham CCG,31/05/2018,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM NHS GP PRACTICE,22109232,"6,212.00 "
Department of Health,NHS Rotherham CCG,31/05/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM NHS GP PRACTICE,22109232,"14,915.54 "
Department of Health,NHS Rotherham CCG,31/05/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM NHS GP PRACTICE,22109258,"56,735.21 "
Department of Health,NHS Rotherham CCG,31/05/2018,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM NHS GP PRACTICE,22109258,"3,910.21 "
Department of Health,NHS Rotherham CCG,31/05/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM NHS GP PRACTICE,22109258,"5,691.16 "
Department of Health,NHS Rotherham CCG,31/05/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM NHS GP PRACTICE,22367050,"25,754.86 "
Department of Health,NHS Rotherham CCG,31/05/2018,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM NHS GP PRACTICE,22367050,89.99 
Department of Health,NHS Rotherham CCG,31/05/2018,C&M-GMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM NHS GP PRACTICE,22367050,"2,548.14 "
Department of Health,NHS Rotherham CCG,31/05/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM NHS GP PRACTICE,22367050,"2,977.73 "
Department of Health,NHS Rotherham CCG,31/05/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM NHS GP PRACTICE,22109238,"27,393.17 "
Department of Health,NHS Rotherham CCG,31/05/2018,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM NHS GP PRACTICE,22109238,7.54 
Department of Health,NHS Rotherham CCG,31/05/2018,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM NHS GP PRACTICE,22109238,"3,100.00 "
Department of Health,NHS Rotherham CCG,31/05/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM NHS GP PRACTICE,22109238,"2,989.97 "
Department of Health,NHS Rotherham CCG,31/05/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM NHS GP PRACTICE,22109246,"53,222.77 "
Department of Health,NHS Rotherham CCG,31/05/2018,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM NHS GP PRACTICE,22109246,"6,541.67 "
Department of Health,NHS Rotherham CCG,31/05/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM NHS GP PRACTICE,22109246,"5,133.91 "
Department of Health,NHS Rotherham CCG,31/05/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM NHS GP PRACTICE,22363805,"71,452.40 "
Department of Health,NHS Rotherham CCG,31/05/2018,C&M-GMS PCO Locum Adop/Pat/Mat,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM NHS GP PRACTICE,22363805,"10,439.76 "
Department of Health,NHS Rotherham CCG,31/05/2018,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM NHS GP PRACTICE,22363805,"6,225.00 "
Department of Health,NHS Rotherham CCG,31/05/2018,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM NHS GP PRACTICE,22363805,"1,022.00 "
Department of Health,NHS Rotherham CCG,31/05/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM NHS GP PRACTICE,22363805,"8,012.31 "
Department of Health,NHS Rotherham CCG,31/05/2018,ME-GMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM NHS GP PRACTICE,22363805,696.04 
Department of Health,NHS Rotherham CCG,31/05/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM NHS GP PRACTICE,22363807,"29,849.59 "
Department of Health,NHS Rotherham CCG,31/05/2018,C&M-GMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM NHS GP PRACTICE,22363807,"3,742.43 "
Department of Health,NHS Rotherham CCG,31/05/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM NHS GP PRACTICE,22363807,"2,641.32 "
Department of Health,NHS Rotherham CCG,31/05/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM NHS GP PRACTICE,22109242,"62,941.96 "
Department of Health,NHS Rotherham CCG,31/05/2018,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM NHS GP PRACTICE,22109242,"3,966.67 "
Department of Health,NHS Rotherham CCG,31/05/2018,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM NHS GP PRACTICE,22109242,"2,354.81 "
Department of Health,NHS Rotherham CCG,31/05/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM NHS GP PRACTICE,22109242,"5,917.39 "
Department of Health,NHS Rotherham CCG,31/05/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM NHS GP PRACTICE,22112251,"53,141.77 "
Department of Health,NHS Rotherham CCG,31/05/2018,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM NHS GP PRACTICE,22112251,"3,645.83 "
Department of Health,NHS Rotherham CCG,31/05/2018,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM NHS GP PRACTICE,22112251,"1,100.52 "
Department of Health,NHS Rotherham CCG,31/05/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM NHS GP PRACTICE,22112251,"5,443.41 "
Department of Health,NHS Rotherham CCG,31/05/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM NHS GP PRACTICE,22112253,"68,194.58 "
Department of Health,NHS Rotherham CCG,31/05/2018,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM NHS GP PRACTICE,22112253,545.18 
Department of Health,NHS Rotherham CCG,31/05/2018,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM NHS GP PRACTICE,22112253,"3,402.08 "
Department of Health,NHS Rotherham CCG,31/05/2018,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM NHS GP PRACTICE,22112253,138.28 
Department of Health,NHS Rotherham CCG,31/05/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM NHS GP PRACTICE,22112253,"5,847.48 "
Department of Health,NHS Rotherham CCG,31/05/2018,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM NHS GP PRACTICE,22112248,(187.45)
Department of Health,NHS Rotherham CCG,31/05/2018,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM NHS GP PRACTICE,22112248,"(2,289.28)"
Department of Health,NHS Rotherham CCG,31/05/2018,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM NHS GP PRACTICE,22112248,(27.57)
Department of Health,NHS Rotherham CCG,31/05/2018,ME - PMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM NHS GP PRACTICE,22112248,"(12,470.03)"
Department of Health,NHS Rotherham CCG,31/05/2018,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM NHS GP PRACTICE,22112248,"(2,595.58)"
Department of Health,NHS Rotherham CCG,31/05/2018,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM NHS GP PRACTICE,22112248,"(2,720.21)"
Department of Health,NHS Rotherham CCG,31/05/2018,ME-PMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM NHS GP PRACTICE,22112248,"(11,772.41)"
