Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£),VAT registration number,Purchase invoice number
Department of Health,NHS Rotherham CCG,31/03/2016,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,DONCASTER AND BASSETLAW HOSPITALS NHS FOUNDATION TRUST,11185596,"792,291.00",,82143621
Department of Health,NHS Rotherham CCG,31/03/2016,C&M-PMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,ROTHERHAM GP PRACTICE,11515269,"-30,775.11",,ROT000006119
Department of Health,NHS Rotherham CCG,31/03/2016,C&M-PMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,ROTHERHAM GP PRACTICE,11515272,"56,029.52",,ROT000006120
Department of Health,NHS Rotherham CCG,31/03/2016,C&M-PMS Prsc Chrgs Cll&Rmttd by GPs,LOCAL ENHANCED SERVICES,ROTHERHAM GP PRACTICE,11515272,"1,344.80",,ROT000006120
Department of Health,NHS Rotherham CCG,31/03/2016,C&M-PMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,ROTHERHAM GP PRACTICE,11515276,"31,998.36",,ROT000006122
Department of Health,NHS Rotherham CCG,31/03/2016,C&M-PMS Prsc Chrgs Cll&Rmttd by GPs,LOCAL ENHANCED SERVICES,ROTHERHAM GP PRACTICE,11515276,869.2,,ROT000006122
Department of Health,NHS Rotherham CCG,31/03/2016,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,ROTHERHAM GP PRACTICE,11515288,"25,325.28",878533770,ROT000006129
Department of Health,NHS Rotherham CCG,31/03/2016,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,ROTHERHAM GP PRACTICE,11515288,557.6,878533770,ROT000006129
Department of Health,NHS Rotherham CCG,31/03/2016,Prescribing,MEDICINES MANAGEMENT - CLINICAL,FRESENIUS KABI LTD,11158428,"26,227.65",,900035139
Department of Health,NHS Rotherham CCG,31/03/2016,Prescribing,MEDICINES MANAGEMENT - CLINICAL,FRESENIUS KABI LTD,11405761,"26,837.27",,900035251
Department of Health,NHS Rotherham CCG,31/03/2016,Statutory Mat Pay < 1 yr,BALANCE SHEET,HMRC,11341080,-770.46,654462331,475PL004489781611
Department of Health,NHS Rotherham CCG,31/03/2016,National Insurance < 1 yr-NI-EES,BALANCE SHEET,HMRC,11341080,"21,267.68",654462331,475PL004489781611
Department of Health,NHS Rotherham CCG,31/03/2016,National Insurance < 1 yr-NI- ERS,BALANCE SHEET,HMRC,11341080,"26,570.45",654462331,475PL004489781611
Department of Health,NHS Rotherham CCG,31/03/2016,Income tax <1Yr-Student Loans,BALANCE SHEET,HMRC,11341080,101,654462331,475PL004489781611
Department of Health,NHS Rotherham CCG,31/03/2016,Income tax <1Yr,BALANCE SHEET,HMRC,11341080,"50,665.55",654462331,475PL004489781611
Department of Health,NHS Rotherham CCG,31/03/2016,External Data Contracts,NON RECURRENT PROGRAMMES,INSIGHT DIRECT (UK) LTD,11579585,"229,036.80",,2823430
Department of Health,NHS Rotherham CCG,31/03/2016,Chrgs from SLA,BUSINESS INFORMATICS,KIER BUSINESS SERVICES LTD,11483341,"314,181.60",,90207659
Department of Health,NHS Rotherham CCG,31/03/2016,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,LEEDS TEACHING HOSPITALS NHS TRUST,11185538,"25,451.77",,1410037963
Department of Health,NHS Rotherham CCG,31/03/2016,Clinical&Medical-Commercial Sector,LEARNING DIFFICULTIES,LIGHTHOUSE HEALTHCARE,11405583,"35,056.65",,H20160229
Department of Health,NHS Rotherham CCG,31/03/2016,Clinical&Medical-Commercial Sector,LEARNING DIFFICULTIES,LIGHTHOUSE HEALTHCARE,11570631,"31,584.35",,H20160329
Department of Health,NHS Rotherham CCG,31/03/2016,Cont Care-Learning Disab(<65),CHC ADULT FULLY FUNDED,MENCAP,11481910,"-25,664.25",,S2234987
Department of Health,NHS Rotherham CCG,31/03/2016,Hcare Srv Rec NHS Trust-Non Contract,NCAS/OATS,MID YORKSHIRE HOSPITALS NHS TRUST,11276667,"25,493.00",654967780,10049420
Department of Health,NHS Rotherham CCG,31/03/2016,Voids and Subsidies,ESTATES AND FACILITIES,NHS PROPERTY SERVICES LTD,11185272,"53,179.23",,48381988
Department of Health,NHS Rotherham CCG,31/03/2016,Voids and Subsidies,ESTATES AND FACILITIES,NHS PROPERTY SERVICES LTD,11503870,"-30,593.24",,CR160317172527135
Department of Health,NHS Rotherham CCG,31/03/2016,Clinical&Medical-Serv Recd-CCGs,MENTAL HEALTH CONTRACTS,NHS SHEFFIELD CCG,11172521,"371,617.00",,7016201105
Department of Health,NHS Rotherham CCG,31/03/2016,Charges from CSU,ADMINISTRATION & BUSINESS SUPPORT,NHS YORKSHIRE AND HUMBER CS,11570614,"141,823.00",,7312406146
Department of Health,NHS Rotherham CCG,31/03/2016,Charges from CSU,ADMINISTRATION & BUSINESS SUPPORT,NHS YORKSHIRE AND HUMBER CS,11570619,"-47,642.00",,7312406223
Department of Health,NHS Rotherham CCG,31/03/2016,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,ROTHERHAM DONCASTER & SOUTH HUMBER MENTAL HEALTH NHS FOUNDATION TRUST,11231943,"94,779.00",,72121
Department of Health,NHS Rotherham CCG,31/03/2016,Hlthcre-Foundation Trsts,LEARNING DIFFICULTIES,ROTHERHAM DONCASTER & SOUTH HUMBER MENTAL HEALTH NHS FOUNDATION TRUST,11251769,"97,650.00",,72113
Department of Health,NHS Rotherham CCG,31/03/2016,Hlthcre-Foundation Trsts,LEARNING DIFFICULTIES,ROTHERHAM DONCASTER & SOUTH HUMBER MENTAL HEALTH NHS FOUNDATION TRUST,11299209,"91,350.00",,72244
Department of Health,NHS Rotherham CCG,31/03/2016,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,ROTHERHAM DONCASTER & SOUTH HUMBER MENTAL HEALTH NHS FOUNDATION TRUST,11352194,"2,262,041.91",,72315
Department of Health,NHS Rotherham CCG,31/03/2016,Hcare Srv Rec Fdtn Trust-Contract Baseline,LEARNING DIFFICULTIES,ROTHERHAM DONCASTER & SOUTH HUMBER MENTAL HEALTH NHS FOUNDATION TRUST,11352207,"233,854.50",,72316
Department of Health,NHS Rotherham CCG,31/03/2016,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,ROTHERHAM DONCASTER & SOUTH HUMBER MENTAL HEALTH NHS FOUNDATION TRUST,11368761,"63,000.00",,72401
Department of Health,NHS Rotherham CCG,31/03/2016,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,ROTHERHAM DONCASTER & SOUTH HUMBER MENTAL HEALTH NHS FOUNDATION TRUST,11368768,"110,242.00",,72402
Department of Health,NHS Rotherham CCG,31/03/2016,Clinical&Medical-Serv Recd-F Trsts,MENTAL HEALTH CONTRACTS,ROTHERHAM DONCASTER & SOUTH HUMBER MENTAL HEALTH NHS FOUNDATION TRUST,11405800,"28,275.00",,72399
Department of Health,NHS Rotherham CCG,31/03/2016,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,ROTHERHAM DONCASTER & SOUTH HUMBER MENTAL HEALTH NHS FOUNDATION TRUST,11555349,"-93,440.00",,6134
Department of Health,NHS Rotherham CCG,31/03/2016,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,ROTHERHAM DONCASTER & SOUTH HUMBER MENTAL HEALTH NHS FOUNDATION TRUST,11582660,"43,000.00",,72612
Department of Health,NHS Rotherham CCG,31/03/2016,Clinical&Medical-Voluntary Sector,HOSPICES,ROTHERHAM HOSPICE TRUST (THE),11405936,"200,000.00",,353
Department of Health,NHS Rotherham CCG,31/03/2016,Clinical&Medical-Voluntary Sector,HOSPICES,ROTHERHAM HOSPICE TRUST (THE),11570576,"160,000.00",,312
Department of Health,NHS Rotherham CCG,31/03/2016,Clinical&Medical-Voluntary Sector,HOSPICES,ROTHERHAM HOSPICE TRUST (THE),11570985,"-160,000.00",,335
Department of Health,NHS Rotherham CCG,31/03/2016,Clinical&Medical-Othe Public Sector,FUNDED NURSING CARE,ROTHERHAM METROPOLITAN BOROUGH COUNCIL,11300123,"390,697.00",,114043885
Department of Health,NHS Rotherham CCG,31/03/2016,Clinical&Medical-Othe Public Sector,INTERMEDIATE CARE,ROTHERHAM METROPOLITAN BOROUGH COUNCIL,11300142,"131,000.00",,114043973
Department of Health,NHS Rotherham CCG,31/03/2016,Clinical&Medical-Othe Public Sector,INTERMEDIATE CARE,ROTHERHAM METROPOLITAN BOROUGH COUNCIL,11300158,"77,000.00",,114043981
Department of Health,NHS Rotherham CCG,31/03/2016,Clinical&Medical-Othe Public Sector,INTERMEDIATE CARE,ROTHERHAM METROPOLITAN BOROUGH COUNCIL,11300185,"300,000.00",,114043990
Department of Health,NHS Rotherham CCG,31/03/2016,Clinical&Medical-Othe Public Sector,INTERMEDIATE CARE,ROTHERHAM METROPOLITAN BOROUGH COUNCIL,11300201,"901,000.00",,114044001
Department of Health,NHS Rotherham CCG,31/03/2016,Clinical&Medical-Othe Public Sector,WINTER PRESSURES,ROTHERHAM METROPOLITAN BOROUGH COUNCIL,11300219,"76,316.40",,114044167
Department of Health,NHS Rotherham CCG,31/03/2016,Clinical&Medical-Othe Public Sector,COMMISSIONING - NON ACUTE,ROTHERHAM METROPOLITAN BOROUGH COUNCIL,11300292,"125,000.00",,114043500
Department of Health,NHS Rotherham CCG,31/03/2016,Clinical&Medical-Othe Public Sector,INTERMEDIATE CARE,ROTHERHAM METROPOLITAN BOROUGH COUNCIL,11300303,"93,532.50",,114043519
Department of Health,NHS Rotherham CCG,31/03/2016,Clinical&Medical-Othe Public Sector,INTERMEDIATE CARE,ROTHERHAM METROPOLITAN BOROUGH COUNCIL,11300313,"335,768.25",,114043551
Department of Health,NHS Rotherham CCG,31/03/2016,Clinical&Medical-Othe Public Sector,INTERMEDIATE CARE,ROTHERHAM METROPOLITAN BOROUGH COUNCIL,11300320,"1,541,500.00",,114043560
Department of Health,NHS Rotherham CCG,31/03/2016,Social Care-Direct Payments,REABLEMENT,ROTHERHAM METROPOLITAN BOROUGH COUNCIL,11300329,"219,750.00",,114043578
Department of Health,NHS Rotherham CCG,31/03/2016,Cont Care-Learning Disab(<65),CHC ADULT JOINT FUNDED,ROTHERHAM METROPOLITAN BOROUGH COUNCIL,11352163,"92,953.29",,600031960
Department of Health,NHS Rotherham CCG,31/03/2016,Cont Care-Learning Disab(<65),CHC ADULT FULLY FUNDED,ROTHERHAM METROPOLITAN BOROUGH COUNCIL,11482182,"270,498.63",,600031927
Department of Health,NHS Rotherham CCG,31/03/2016,Clinical&Medical-Othe Public Sector,CHILD AND ADOLESCENT MENTAL HEALTH,ROTHERHAM METROPOLITAN BOROUGH COUNCIL,11519247,"50,000.00",,114048272
Department of Health,NHS Rotherham CCG,31/03/2016,Prescribing,PRESCRIBING,ROTHERHAM NHS FOUNDATION TRUST,11172493,"76,462.72",,6014494
Department of Health,NHS Rotherham CCG,31/03/2016,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROTHERHAM NHS FOUNDATION TRUST,11185586,"450,000.00",,6014554
Department of Health,NHS Rotherham CCG,31/03/2016,Clinical&Medical-Serv Recd-F Trsts,COMMUNITY SERVICES,ROTHERHAM NHS FOUNDATION TRUST,11185615,"70,000.00",,6014618
Department of Health,NHS Rotherham CCG,31/03/2016,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROTHERHAM NHS FOUNDATION TRUST,11298892,"33,353.00",,6012577
Department of Health,NHS Rotherham CCG,31/03/2016,C&M-APMS LES LTC Case Management,LOCAL ENHANCED SERVICES,ROTHERHAM NHS FOUNDATION TRUST,11482503,"79,560.00",,6015010
Department of Health,NHS Rotherham CCG,31/03/2016,Hcare Srv Rec Fdtn Trust-Contract Baseline,COMMUNITY SERVICES,ROTHERHAM NHS FOUNDATION TRUST,11555421,"39,000.00",,6015433
Department of Health,NHS Rotherham CCG,31/03/2016,Computer Network Costs,NON RECURRENT PROGRAMMES,ROTHERHAM NHS FOUNDATION TRUST,11570652,"30,820.20",,6015197
Department of Health,NHS Rotherham CCG,31/03/2016,Computer Network Costs,NON RECURRENT PROGRAMMES,ROTHERHAM NHS FOUNDATION TRUST,11570661,"25,681.80",,6015196
Department of Health,NHS Rotherham CCG,31/03/2016,Hcare Srv Rec Fdtn Trust-Non Contract,NCAS/OATS,ROYAL BOLTON HOSPITAL NHS FOUNDATION TRUST,11276507,"32,850.09",,1032320
Department of Health,NHS Rotherham CCG,31/03/2016,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,SHEFFIELD CHILDRENS NHS FOUNDATION TRUST,11172485,"159,866.00",,2100171779
Department of Health,NHS Rotherham CCG,31/03/2016,Hcare Srv Rec Fdtn Trust-Contract Cost per Case,ACUTE COMMISSIONING,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,11172563,"165,832.00",654400165,4000449152
Department of Health,NHS Rotherham CCG,31/03/2016,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,11172571,"2,035,698.00",654400165,4000449108
Department of Health,NHS Rotherham CCG,31/03/2016,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,11352465,"-76,748.00",654400165,5000036255
Department of Health,NHS Rotherham CCG,31/03/2016,Hcare Srv Rec NHS Trust-Contract Baseline,PATIENT TRANSPORT,YORKSHIRE AMBULANCE SERVICE NHS TRUST,11276798,"103,762.01",,2810013332
Department of Health,NHS Rotherham CCG,31/03/2016,Hcare Srv Rec NHS Trust-Contract Baseline,AMBULANCE SERVICES,YORKSHIRE AMBULANCE SERVICE NHS TRUST,11276826,"573,360.00",,2810013236
Department of Health,NHS Rotherham CCG,31/03/2016,Hcare Srv Rec NHS Trust-Contract Baseline,NHS 111,YORKSHIRE AMBULANCE SERVICE NHS TRUST,11276838,"39,185.00",,2810013299
Department of Health,NHS Rotherham CCG,31/03/2016,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,ROTHERHAM NHS FOUNDATION TRUST,61980103964,"11,291,864.00",,6014570
Department of Health,NHS Rotherham CCG,31/03/2016,Hcare Srv Rec NHS Trust-Contract Baseline,COMMUNITY SERVICES,ROTHERHAM NHS FOUNDATION TRUST,61980103964,"1,974,028.00",,6014570
Department of Health,NHS Rotherham CCG,31/03/2016,Hcare Srv Rec NHS Trust-Contract Baseline,COMMUNITY SERVICES,ROTHERHAM NHS FOUNDATION TRUST,61980103964,"310,724.00",,6014570
Department of Health,NHS Rotherham CCG,31/03/2016,Hcare Srv Rec NHS Trust-Contract Baseline,WINTER PRESSURES,ROTHERHAM NHS FOUNDATION TRUST,61980103964,"25,000.00",,6014570
,,,,,,,"28,062,897.59",,
