Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£)
Department of Health,NHS Rotherham CCG,31/12/2013,Clinical&Medical-Othe Public Sector,INTERMEDIATE CARE,ROTHERHAM METROPOLITAN BOROUGH COUNCIL,1976042,"655,022.00"
Department of Health,NHS Rotherham CCG,31/12/2013,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,DONCASTER AND BASSETLAW HOSPITALS NHS FOUNDATION TRUST,1991074,"898,983.00"
Department of Health,NHS Rotherham CCG,31/12/2013,Clinical&Medical-Othe Public Sector,FUNDED NURSING CARE,ROTHERHAM METROPOLITAN BOROUGH COUNCIL,1976138,"980,074.00"
Department of Health,NHS Rotherham CCG,31/12/2013,Rent,COMMUNITY SERVICES,NHS PROPERTY SERVICES LTD,2120317,"1,009,439.90"
Department of Health,NHS Rotherham CCG,31/12/2013,Rent,COMMUNITY SERVICES,NHS PROPERTY SERVICES LTD,2120338,"1,174,009.90"
Department of Health,NHS Rotherham CCG,31/12/2013,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,1991142,"1,550,207.00"
Department of Health,NHS Rotherham CCG,31/12/2013,Clinical&Medical-Othe Public Sector,LEARNING DIFFICULTIES,ROTHERHAM METROPOLITAN BOROUGH COUNCIL,1927055,"1,653,943.00"
Department of Health,NHS Rotherham CCG,31/12/2013,Hcare Srv Rec Fdtn Trust-Contract Baseline,COMMUNITY SERVICES,ROTHERHAM NHS FOUNDATION TRUST,2133463,"2,229,931.67"
Department of Health,NHS Rotherham CCG,31/12/2013,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,ROTHERHAM DONCASTER & SOUTH HUMBER MENTAL HEALTH NHS FOUNDATION TRUST,1991572,"2,258,766.00"
Department of Health,NHS Rotherham CCG,31/12/2013,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROTHERHAM NHS FOUNDATION TRUST,2133455,"11,430,740.95"
