Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£)
Department of Health,NHS Rotherham CCG,31/12/2016,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15290757,"2,996.65 "
Department of Health,NHS Rotherham CCG,31/12/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15290754,"(81,597.25)"
Department of Health,NHS Rotherham CCG,31/12/2016,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15290754,(326.39)
Department of Health,NHS Rotherham CCG,31/12/2016,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15290754,(136.05)
Department of Health,NHS Rotherham CCG,31/12/2016,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15290754,(48.04)
Department of Health,NHS Rotherham CCG,31/12/2016,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15290754,"(6,702.50)"
Department of Health,NHS Rotherham CCG,31/12/2016,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15290754,"(6,756.76)"
Department of Health,NHS Rotherham CCG,31/12/2016,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15290755,"2,155.83 "
Department of Health,NHS Rotherham CCG,31/12/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15290755,"170,396.94 "
Department of Health,NHS Rotherham CCG,31/12/2016,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15290755,"1,392.00 "
Department of Health,NHS Rotherham CCG,31/12/2016,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15290755,"(4,222.75)"
Department of Health,NHS Rotherham CCG,31/12/2016,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15290755,"3,301.03 "
Department of Health,NHS Rotherham CCG,31/12/2016,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15290755,"6,926.67 "
Department of Health,NHS Rotherham CCG,31/12/2016,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15290755,"2,864.40 "
Department of Health,NHS Rotherham CCG,31/12/2016,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15290755,"8,640.75 "
Department of Health,NHS Rotherham CCG,31/12/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15290758,"(83,382.55)"
Department of Health,NHS Rotherham CCG,31/12/2016,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15290758,(319.85)
Department of Health,NHS Rotherham CCG,31/12/2016,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15290758,(70.62)
Department of Health,NHS Rotherham CCG,31/12/2016,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15290758,(47.08)
Department of Health,NHS Rotherham CCG,31/12/2016,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15290759,"2,040.58 "
Department of Health,NHS Rotherham CCG,31/12/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15290759,"168,990.09 "
Department of Health,NHS Rotherham CCG,31/12/2016,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15290759,232.00 
Department of Health,NHS Rotherham CCG,31/12/2016,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15290759,"(4,121.80)"
Department of Health,NHS Rotherham CCG,31/12/2016,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15290759,"3,952.74 "
Department of Health,NHS Rotherham CCG,31/12/2016,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15290759,"3,275.00 "
Department of Health,NHS Rotherham CCG,31/12/2016,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15290759,"5,345.83 "
Department of Health,NHS Rotherham CCG,31/12/2016,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15290759,"8,235.17 "
Department of Health,NHS Rotherham CCG,31/12/2016,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15474480,"1,972.00 "
Department of Health,NHS Rotherham CCG,31/12/2016,C&M-GMS DES UNPLANNED ADMISSIONS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15474480,"4,645.41 "
Department of Health,NHS Rotherham CCG,31/12/2016,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15474480,"41,908.13 "
Department of Health,NHS Rotherham CCG,31/12/2016,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15474480,246.79 
Department of Health,NHS Rotherham CCG,31/12/2016,C&M-GMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15474480,"4,791.48 "
Department of Health,NHS Rotherham CCG,31/12/2016,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15474480,"2,875.00 "
Department of Health,NHS Rotherham CCG,31/12/2016,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15474480,165.62 
Department of Health,NHS Rotherham CCG,31/12/2016,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15474480,65.96 
Department of Health,NHS Rotherham CCG,31/12/2016,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15474480,"5,305.31 "
Department of Health,NHS Rotherham CCG,31/12/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15290764,"(98,332.36)"
Department of Health,NHS Rotherham CCG,31/12/2016,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15290764,(378.26)
Department of Health,NHS Rotherham CCG,31/12/2016,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15290764,(163.27)
Department of Health,NHS Rotherham CCG,31/12/2016,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15290764,(55.68)
Department of Health,NHS Rotherham CCG,31/12/2016,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15290764,"(5,040.00)"
Department of Health,NHS Rotherham CCG,31/12/2016,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15290764,"(5,124.17)"
Department of Health,NHS Rotherham CCG,31/12/2016,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15290765,"2,697.42 "
Department of Health,NHS Rotherham CCG,31/12/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15290765,"201,225.56 "
Department of Health,NHS Rotherham CCG,31/12/2016,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15290765,"(4,882.80)"
Department of Health,NHS Rotherham CCG,31/12/2016,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15290765,"4,063.77 "
Department of Health,NHS Rotherham CCG,31/12/2016,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15290765,"1,639.00 "
Department of Health,NHS Rotherham CCG,31/12/2016,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15290765,"10,357.11 "
Department of Health,NHS Rotherham CCG,31/12/2016,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15474482,"10,569.70 "
Department of Health,NHS Rotherham CCG,31/12/2016,C&M-GMS DES UNPLANNED ADMISSIONS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15474482,"8,568.56 "
Department of Health,NHS Rotherham CCG,31/12/2016,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15474482,"77,495.43 "
Department of Health,NHS Rotherham CCG,31/12/2016,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15474482,"5,144.40 "
Department of Health,NHS Rotherham CCG,31/12/2016,C&M-GMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15474482,"4,046.79 "
Department of Health,NHS Rotherham CCG,31/12/2016,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15474482,"6,994.79 "
Department of Health,NHS Rotherham CCG,31/12/2016,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15474482,"1,714.65 "
Department of Health,NHS Rotherham CCG,31/12/2016,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15474482,"8,892.62 "
Department of Health,NHS Rotherham CCG,31/12/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15290760,"(85,981.31)"
Department of Health,NHS Rotherham CCG,31/12/2016,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15290760,(321.12)
Department of Health,NHS Rotherham CCG,31/12/2016,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15290760,(47.27)
Department of Health,NHS Rotherham CCG,31/12/2016,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15290760,"(6,220.10)"
Department of Health,NHS Rotherham CCG,31/12/2016,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15290760,"(6,447.35)"
Department of Health,NHS Rotherham CCG,31/12/2016,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15290761,"8,044.17 "
Department of Health,NHS Rotherham CCG,31/12/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15290761,"171,061.81 "
Department of Health,NHS Rotherham CCG,31/12/2016,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15290761,"8,235.00 "
Department of Health,NHS Rotherham CCG,31/12/2016,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15290761,"8,281.26 "
Department of Health,NHS Rotherham CCG,31/12/2016,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15290761,"14,424.42 "
Department of Health,NHS Rotherham CCG,31/12/2016,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15290761,"2,467.54 "
Department of Health,NHS Rotherham CCG,31/12/2016,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15290761,"10,193.20 "
Department of Health,NHS Rotherham CCG,31/12/2016,C&M-PMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,15494031,"(43,948.44)"
Department of Health,NHS Rotherham CCG,31/12/2016,C&M-PMS Prsc Chrgs Cll&Rmttd by GPs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15494031,"(1,344.00)"
Department of Health,NHS Rotherham CCG,31/12/2016,C&M-PMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,15494032,"78,343.54 "
Department of Health,NHS Rotherham CCG,31/12/2016,C&M-PMS Prof fees Dispensing,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15494032,"16,401.02 "
Department of Health,NHS Rotherham CCG,31/12/2016,C&M-PMS Prsc Chrgs Cll&Rmttd by GPs,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,15494032,"1,344.00 "
Department of Health,NHS Rotherham CCG,31/12/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15290762,"(151,339.45)"
Department of Health,NHS Rotherham CCG,31/12/2016,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15290762,(591.36)
Department of Health,NHS Rotherham CCG,31/12/2016,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15290762,(111.74)
Department of Health,NHS Rotherham CCG,31/12/2016,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15290762,(87.04)
Department of Health,NHS Rotherham CCG,31/12/2016,ME - PMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15290762,(720.00)
Department of Health,NHS Rotherham CCG,31/12/2016,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15290762,"(12,828.75)"
Department of Health,NHS Rotherham CCG,31/12/2016,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15290762,"(13,191.75)"
Department of Health,NHS Rotherham CCG,31/12/2016,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15290763,"8,472.08 "
Department of Health,NHS Rotherham CCG,31/12/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15290763,"306,338.68 "
Department of Health,NHS Rotherham CCG,31/12/2016,C&M-PMS DES UNPLANNED ADMISSIONS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15290763,"16,147.67 "
Department of Health,NHS Rotherham CCG,31/12/2016,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15290763,"(7,483.47)"
Department of Health,NHS Rotherham CCG,31/12/2016,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15290763,"7,629.13 "
Department of Health,NHS Rotherham CCG,31/12/2016,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15290763,"12,510.33 "
Department of Health,NHS Rotherham CCG,31/12/2016,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15290763,"7,078.33 "
Department of Health,NHS Rotherham CCG,31/12/2016,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15290763,"18,698.43 "
Department of Health,NHS Rotherham CCG,31/12/2016,C&M-PMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,15494033,"(46,502.70)"
Department of Health,NHS Rotherham CCG,31/12/2016,C&M-PMS Prsc Chrgs Cll&Rmttd by GPs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15494033,(697.20)
Department of Health,NHS Rotherham CCG,31/12/2016,C&M-PMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,15494034,"68,514.38 "
Department of Health,NHS Rotherham CCG,31/12/2016,C&M-PMS Prof fees Dispensing,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15494034,"15,446.98 "
Department of Health,NHS Rotherham CCG,31/12/2016,C&M-PMS Prsc Chrgs Cll&Rmttd by GPs,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,15494034,697.20 
Department of Health,NHS Rotherham CCG,31/12/2016,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15474484,"4,060.00 "
Department of Health,NHS Rotherham CCG,31/12/2016,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15474484,"76,121.80 "
Department of Health,NHS Rotherham CCG,31/12/2016,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15474484,"4,345.76 "
Department of Health,NHS Rotherham CCG,31/12/2016,C&M-GMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15474484,"5,751.51 "
Department of Health,NHS Rotherham CCG,31/12/2016,C&M-GMS Prem Cost Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15474484,762.92 
Department of Health,NHS Rotherham CCG,31/12/2016,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15474484,"8,908.34 "
Department of Health,NHS Rotherham CCG,31/12/2016,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15474484,"1,255.08 "
Department of Health,NHS Rotherham CCG,31/12/2016,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15474484,167.41 
Department of Health,NHS Rotherham CCG,31/12/2016,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15474484,"8,569.45 "
Department of Health,NHS Rotherham CCG,31/12/2016,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,15494039,"28,914.28 "
Department of Health,NHS Rotherham CCG,31/12/2016,C&M-GMS Prof Fees Dispensing,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15494039,"5,684.56 "
Department of Health,NHS Rotherham CCG,31/12/2016,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,15494039,554.40 
Department of Health,NHS Rotherham CCG,31/12/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15290768,"(92,625.92)"
Department of Health,NHS Rotherham CCG,31/12/2016,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15290768,(369.59)
Department of Health,NHS Rotherham CCG,31/12/2016,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15290768,(193.48)
Department of Health,NHS Rotherham CCG,31/12/2016,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15290768,(54.40)
Department of Health,NHS Rotherham CCG,31/12/2016,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15290768,"(4,398.48)"
Department of Health,NHS Rotherham CCG,31/12/2016,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15290768,"(4,763.45)"
Department of Health,NHS Rotherham CCG,31/12/2016,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15290769,"5,859.17 "
Department of Health,NHS Rotherham CCG,31/12/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15290769,"190,489.11 "
Department of Health,NHS Rotherham CCG,31/12/2016,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15290769,"(4,534.33)"
Department of Health,NHS Rotherham CCG,31/12/2016,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15290769,"9,230.55 "
Department of Health,NHS Rotherham CCG,31/12/2016,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15290769,"8,664.09 "
Department of Health,NHS Rotherham CCG,31/12/2016,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15290769,"1,464.10 "
Department of Health,NHS Rotherham CCG,31/12/2016,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,15290769,"9,632.80 "
