Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£)
Department of Health,NHS Rotherham CCG,30/06/2019,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,DONCASTER AND BASSETLAW HOSPITALS NHS FOUNDATION TRUST,27890429,"-244,313.00"
Department of Health,NHS Rotherham CCG,30/06/2019,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,DONCASTER AND BASSETLAW HOSPITALS NHS FOUNDATION TRUST,27890442,"809,381.00"
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28019850,"38,500.36"
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28019850,5.04
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28019850,"2,199.45"
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28019850,996.69
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28019850,"2,833.33"
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28019850,662
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28019850,"3,168.86"
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28019848,"99,289.78"
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28019848,"5,661.54"
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-PMS PCO Other,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28019848,719.8
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28019848,"7,331.33"
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28019848,"2,492.00"
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28019848,"10,425.94"
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28019852,"93,657.00"
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28019852,1.17
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28019852,"5,335.05"
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28019852,"25,397.75"
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28019852,"8,615.94"
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28252274,"46,206.20"
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28252274,61.7
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28252274,"2,867.37"
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28252274,"2,991.67"
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28252274,355.32
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28252274,281.63
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28252274,"5,424.35"
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28019857,"111,664.47"
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28019857,21.2
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28019857,"6,366.84"
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-PMS PCO Locum Adop/Pat/Mat,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28019857,"8,466.08"
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28019857,"1,785.74"
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28019857,"9,254.42"
Department of Health,NHS Rotherham CCG,31/07/2019,ME-PMS GP Pension EEs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28019857,437.84
Department of Health,NHS Rotherham CCG,31/07/2019,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28019857,287.6
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28252276,"88,570.49"
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28252276,"1,286.10"
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28252276,"5,441.64"
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28252276,"7,413.75"
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28252276,"9,820.00"
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28252276,"9,939.77"
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28019854,-103.31
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28019854,-587.21
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28019854,"-8,034.00"
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28019854,-86.35
Department of Health,NHS Rotherham CCG,31/07/2019,ME - PMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28019854,-720
Department of Health,NHS Rotherham CCG,31/07/2019,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28019854,"-8,783.55"
Department of Health,NHS Rotherham CCG,31/07/2019,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28019854,"-9,233.16"
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28019855,"171,877.29"
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28019855,4.86
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28019855,"9,802.26"
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28019855,"12,510.33"
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28019855,"7,477.08"
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28019855,"4,907.00"
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28019855,"19,545.78"
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-PMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,28274265,"-25,734.48"
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-PMS Prsc Chrgs Cll&Rmttd by GPs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28274265,-729
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-PMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,28274266,"54,121.17"
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-PMS Prof fees Dispensing,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28274266,"8,687.65"
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-PMS Prsc Chrgs Cll&Rmttd by GPs,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,28274266,729
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28039387,"96,205.28"
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28039387,"6,938.02"
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-PMS Dispensing Quality Sch,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28039387,"6,140.40"
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-PMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28039387,"3,241.53"
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,28039387,"28,434.46"
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28039387,"5,492.82"
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28039387,"14,528.58"
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28039387,"3,103.00"
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28039387,"10,795.81"
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-PMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,28274263,"-31,810.00"
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-PMS Prsc Chrgs Cll&Rmttd by GPs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28274263,"-1,332.00"
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-PMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,28274264,"55,867.37"
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-PMS Prof fees Dispensing,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28274264,"11,908.89"
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-PMS Prsc Chrgs Cll&Rmttd by GPs,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,28274264,"1,332.00"
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28252278,"89,546.34"
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28252278,"1,086.44"
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28252278,"5,473.44"
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-GMS Prem Cost Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28252278,762.92
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28252278,"9,116.66"
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28252278,"1,687.12"
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28252278,363.08
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28252278,"9,272.29"
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,28274271,"23,182.94"
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-GMS Prof Fees Dispensing,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28274271,"3,284.28"
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,28274271,387
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28019860,"108,361.90"
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28019860,5.35
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28019860,"6,192.36"
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28019860,"9,300.00"
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28019860,"11,066.87"
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28019858,-192.11
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28019858,-498.92
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28019858,"-7,115.08"
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28019858,-73.37
Department of Health,NHS Rotherham CCG,31/07/2019,ME - PMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28019858,-176.27
Department of Health,NHS Rotherham CCG,31/07/2019,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28019858,"-9,237.87"
Department of Health,NHS Rotherham CCG,31/07/2019,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28019858,"-9,999.71"
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28039388,"152,512.72"
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28039388,"6,289.71"
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28039388,9.01
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-PMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28039388,"2,938.64"
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,28039388,"25,777.46"
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28039388,"8,681.10"
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-PMS PCO Other,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28039388,"1,049.90"
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28039388,550
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28039388,542.41
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28039388,"21,023.33"
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28039388,"6,663.00"
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28039388,"14,780.00"
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28019884,"57,576.71"
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28019884,10.09
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28019884,"3,284.70"
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28019884,"4,076.08"
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28019884,"5,425.84"
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28254827,"27,311.61"
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28254827,44.99
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28254827,"1,685.31"
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-GMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28254827,"2,648.21"
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28254827,"3,090.40"
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28019864,"28,267.99"
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28019864,"1,599.69"
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-PMS PCO Other,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28019864,"2,463.00"
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28019864,"3,100.00"
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28019864,"2,298.29"
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28019864,"2,978.58"
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28019872,"55,384.91"
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28019872,"3,130.29"
Department of Health,NHS Rotherham CCG,31/07/2019,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28019872,"6,791.67"
