Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£)
Department of Health,NHS Rotherham CCG,30/04/2020,Hlthcre-Foundation Trsts,LEARNING DIFFICULTIES,CUMBRIA NORTHUMBERLAND TYNE AND WEAR NHS FOUNDATION TRUST,31732033,"67,050.00"
Department of Health,NHS Rotherham CCG,30/04/2020,Hlthcre-Foundation Trsts,LEARNING DIFFICULTIES,CUMBRIA NORTHUMBERLAND TYNE AND WEAR NHS FOUNDATION TRUST,31798867,"67,050.00"
Department of Health,NHS Rotherham CCG,31/03/2020,Hlthcre-Foundation Trsts,LEARNING DIFFICULTIES,CUMBRIA NORTHUMBERLAND TYNE AND WEAR NHS FOUNDATION TRUST,31674144,"59,367.48"
Department of Health,NHS Rotherham CCG,30/04/2020,Clinical&Medical-Commercial Sector,MENTAL HEALTH SERVICES - NOT CONTRACTED ACTIVITY,CYGNET HEALTH CARE LTD,31889095,"26,660.88"
Department of Health,NHS Rotherham CCG,30/04/2020,Computer Hardware Purch,NON RECURRENT PROGRAMMES,DELL CORPORATION LTD,31824424,"29,057.40"
Department of Health,NHS Rotherham CCG,30/04/2020,Computer Hardware Purch,NON RECURRENT PROGRAMMES,DELL CORPORATION LTD,31824425,"29,000.00"
Department of Health,NHS Rotherham CCG,30/04/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,DONCASTER AND BASSETLAW HOSPITALS NHS FOUNDATION TRUST,31750325,"842,299.00"
Department of Health,NHS Rotherham CCG,30/04/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,DONCASTER AND BASSETLAW HOSPITALS NHS FOUNDATION TRUST,31798846,"842,299.00"
Department of Health,NHS Rotherham CCG,30/04/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,31796987,"38,225.92"
Department of Health,NHS Rotherham CCG,30/04/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,31796987,733.15
Department of Health,NHS Rotherham CCG,30/04/2020,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,31796987,991.45
Department of Health,NHS Rotherham CCG,30/04/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,31796987,"2,833.33"
Department of Health,NHS Rotherham CCG,30/04/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,31796987,769.07
Department of Health,NHS Rotherham CCG,30/04/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,31796985,"99,795.08"
Department of Health,NHS Rotherham CCG,30/04/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,31796985,"1,887.18"
Department of Health,NHS Rotherham CCG,30/04/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,31796985,"7,331.33"
Department of Health,NHS Rotherham CCG,30/04/2020,Clinical&Medical- Non NHS LES,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,31800066,"25,475.05"
Department of Health,NHS Rotherham CCG,30/04/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,31798989,"92,953.50"
Department of Health,NHS Rotherham CCG,30/04/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,31798989,"1,778.35"
Department of Health,NHS Rotherham CCG,30/04/2020,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,31798989,"16,393.75"
Department of Health,NHS Rotherham CCG,30/04/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,31798989,"10,122.75"
Department of Health,NHS Rotherham CCG,30/04/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,31798989,"21,906.00"
Department of Health,NHS Rotherham CCG,30/04/2020,ME - PMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,31798989,"29,607.22"
Department of Health,NHS Rotherham CCG,30/04/2020,ME-PMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,31798989,"26,536.50"
Department of Health,NHS Rotherham CCG,30/04/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32049466,"47,529.88"
Department of Health,NHS Rotherham CCG,30/04/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32049466,955.79
Department of Health,NHS Rotherham CCG,30/04/2020,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32049466,"2,991.67"
Department of Health,NHS Rotherham CCG,30/04/2020,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32049466,416.88
Department of Health,NHS Rotherham CCG,30/04/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32049466,"5,424.35"
Department of Health,NHS Rotherham CCG,30/04/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,31798995,"110,706.67"
Department of Health,NHS Rotherham CCG,30/04/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,31798995,"2,122.28"
Department of Health,NHS Rotherham CCG,30/04/2020,C&M-PMS PCO Locum Sickness,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,31798995,"3,503.04"
Department of Health,NHS Rotherham CCG,30/04/2020,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,31798995,"1,789.21"
Department of Health,NHS Rotherham CCG,30/04/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32049471,"92,915.30"
Department of Health,NHS Rotherham CCG,30/04/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32049471,"1,813.88"
Department of Health,NHS Rotherham CCG,30/04/2020,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32049471,"7,413.75"
Department of Health,NHS Rotherham CCG,30/04/2020,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32049471,"2,495.00"
Department of Health,NHS Rotherham CCG,30/04/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32049471,"9,939.77"
Department of Health,NHS Rotherham CCG,30/04/2020,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,31798992,-587.97
Department of Health,NHS Rotherham CCG,30/04/2020,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,31798992,"-8,077.00"
Department of Health,NHS Rotherham CCG,30/04/2020,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,31798992,-86.47
Department of Health,NHS Rotherham CCG,30/04/2020,ME - PMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,31798992,-720
Department of Health,NHS Rotherham CCG,30/04/2020,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,31798992,"-10,585.47"
Department of Health,NHS Rotherham CCG,30/04/2020,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,31798992,"-11,186.44"
Department of Health,NHS Rotherham CCG,30/04/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,31798993,"172,796.83"
Department of Health,NHS Rotherham CCG,30/04/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,31798993,"3,267.42"
Department of Health,NHS Rotherham CCG,30/04/2020,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,31798993,"12,510.33"
Department of Health,NHS Rotherham CCG,30/04/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,31798993,"7,477.08"
Department of Health,NHS Rotherham CCG,30/04/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,31798993,"4,737.50"
Department of Health,NHS Rotherham CCG,30/04/2020,ME - PMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,31798993,838.81
Department of Health,NHS Rotherham CCG,30/04/2020,ME-PMS GP Pension EEs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,31798993,458.37
Department of Health,NHS Rotherham CCG,30/04/2020,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,31798993,"1,318.13"
Department of Health,NHS Rotherham CCG,30/04/2020,ME-PMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,31798993,291.69
Department of Health,NHS Rotherham CCG,30/04/2020,Clinical&Medical- Non NHS LES,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,31800049,"34,113.46"
Department of Health,NHS Rotherham CCG,30/04/2020,C&M-PMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,32092504,"50,919.98"
Department of Health,NHS Rotherham CCG,30/04/2020,C&M-PMS Prof fees Dispensing,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32092504,"6,857.52"
Department of Health,NHS Rotherham CCG,30/04/2020,C&M-PMS Prsc Chrgs Cll&Rmttd by GPs,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,32092504,729
Department of Health,NHS Rotherham CCG,30/04/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,31798991,"96,405.17"
Department of Health,NHS Rotherham CCG,30/04/2020,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,31798991,"6,873.00"
Department of Health,NHS Rotherham CCG,30/04/2020,C&M-PMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,31798991,"3,326.00"
Department of Health,NHS Rotherham CCG,30/04/2020,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,31798991,"7,110.08"
Department of Health,NHS Rotherham CCG,30/04/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,31798991,"1,830.94"
Department of Health,NHS Rotherham CCG,30/04/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,31798991,"14,528.58"
Department of Health,NHS Rotherham CCG,30/04/2020,C&M-PMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,32092501,"-26,269.08"
Department of Health,NHS Rotherham CCG,30/04/2020,C&M-PMS Prsc Chrgs Cll&Rmttd by GPs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32092501,"-1,170.00"
Department of Health,NHS Rotherham CCG,30/04/2020,C&M-PMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,32092502,"61,231.11"
Department of Health,NHS Rotherham CCG,30/04/2020,C&M-PMS Prof fees Dispensing,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32092502,"8,726.69"
Department of Health,NHS Rotherham CCG,30/04/2020,C&M-PMS Prsc Chrgs Cll&Rmttd by GPs,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,32092502,"1,170.00"
Department of Health,NHS Rotherham CCG,30/04/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32049474,"93,874.28"
Department of Health,NHS Rotherham CCG,30/04/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32049474,"1,824.48"
Department of Health,NHS Rotherham CCG,30/04/2020,C&M-GMS Prem Cost Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32049474,762.92
Department of Health,NHS Rotherham CCG,30/04/2020,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32049474,"9,116.66"
Department of Health,NHS Rotherham CCG,30/04/2020,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32049474,"1,601.07"
Department of Health,NHS Rotherham CCG,30/04/2020,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32049474,116.78
Department of Health,NHS Rotherham CCG,30/04/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32049474,"9,272.29"
Department of Health,NHS Rotherham CCG,30/04/2020,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,32092508,"21,535.14"
Department of Health,NHS Rotherham CCG,30/04/2020,C&M-GMS Prof Fees Dispensing,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32092508,"3,118.45"
Department of Health,NHS Rotherham CCG,30/04/2020,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,32092508,423
Department of Health,NHS Rotherham CCG,30/04/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,31798999,"121,427.25"
Department of Health,NHS Rotherham CCG,30/04/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,31798999,"2,326.04"
Department of Health,NHS Rotherham CCG,30/04/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,31798999,"10,391.67"
Department of Health,NHS Rotherham CCG,30/04/2020,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,31798996,-501.61
Department of Health,NHS Rotherham CCG,30/04/2020,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,31798996,"-7,178.67"
Department of Health,NHS Rotherham CCG,30/04/2020,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,31798996,-73.77
Department of Health,NHS Rotherham CCG,30/04/2020,ME - PMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,31798996,-176.27
Department of Health,NHS Rotherham CCG,30/04/2020,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,31798996,"-9,800.37"
Department of Health,NHS Rotherham CCG,30/04/2020,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,31798996,"-10,646.81"
Department of Health,NHS Rotherham CCG,30/04/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,31798997,"153,875.33"
Department of Health,NHS Rotherham CCG,30/04/2020,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,31798997,"6,244.58"
Department of Health,NHS Rotherham CCG,30/04/2020,C&M-PMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,31798997,"2,971.58"
Department of Health,NHS Rotherham CCG,30/04/2020,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,31798997,"6,459.92"
Department of Health,NHS Rotherham CCG,30/04/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,31798997,"2,893.70"
Department of Health,NHS Rotherham CCG,30/04/2020,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,31798997,537.32
Department of Health,NHS Rotherham CCG,30/04/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,31798997,"21,573.33"
Department of Health,NHS Rotherham CCG,30/04/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,31799021,"57,276.58"
Department of Health,NHS Rotherham CCG,30/04/2020,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,31799021,"1,260.00"
Department of Health,NHS Rotherham CCG,30/04/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,31799021,"1,094.90"
Department of Health,NHS Rotherham CCG,30/04/2020,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,31799021,"4,085.87"
Department of Health,NHS Rotherham CCG,30/04/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32049715,"28,900.00"
Department of Health,NHS Rotherham CCG,30/04/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32049715,561.77
Department of Health,NHS Rotherham CCG,30/04/2020,C&M-GMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32049715,"2,708.13"
Department of Health,NHS Rotherham CCG,30/04/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32049715,"3,090.40"
Department of Health,NHS Rotherham CCG,30/04/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,31799001,"28,588.17"
Department of Health,NHS Rotherham CCG,30/04/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,31799001,533.23
Department of Health,NHS Rotherham CCG,30/04/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,31799001,"3,100.00"
Department of Health,NHS Rotherham CCG,30/04/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,31799001,668.3
Department of Health,NHS Rotherham CCG,30/04/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,31799009,"54,978.17"
Department of Health,NHS Rotherham CCG,30/04/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,31799009,"1,043.43"
Department of Health,NHS Rotherham CCG,30/04/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,31799009,"6,791.67"
Department of Health,NHS Rotherham CCG,30/04/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32049482,"76,552.58"
Department of Health,NHS Rotherham CCG,30/04/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32049482,"1,502.24"
Department of Health,NHS Rotherham CCG,30/04/2020,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32049482,"6,225.00"
Department of Health,NHS Rotherham CCG,30/04/2020,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32049482,"1,086.75"
Department of Health,NHS Rotherham CCG,30/04/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32049482,"7,535.78"
Department of Health,NHS Rotherham CCG,30/04/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32049484,"30,397.11"
Department of Health,NHS Rotherham CCG,30/04/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32049484,629.16
Department of Health,NHS Rotherham CCG,30/04/2020,C&M-GMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32049484,"3,808.94"
Department of Health,NHS Rotherham CCG,30/04/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,32049484,"2,683.09"
Department of Health,NHS Rotherham CCG,30/04/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,31799005,"66,626.17"
Department of Health,NHS Rotherham CCG,30/04/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,31799005,"1,300.95"
Department of Health,NHS Rotherham CCG,30/04/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,31799005,"4,200.00"
Department of Health,NHS Rotherham CCG,30/04/2020,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,31799005,"1,357.75"
Department of Health,NHS Rotherham CCG,30/04/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,31801004,"51,811.58"
Department of Health,NHS Rotherham CCG,30/04/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,31801004,"1,006.50"
Department of Health,NHS Rotherham CCG,30/04/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,31801004,"3,645.83"
Department of Health,NHS Rotherham CCG,30/04/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,31801006,"70,108.42"
Department of Health,NHS Rotherham CCG,30/04/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,31801006,"1,319.91"
Department of Health,NHS Rotherham CCG,30/04/2020,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,31801006,541.34
