Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£)
Department of Health,NHS Rotherham CCG,30/09/2019,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29106492,355.32
Department of Health,NHS Rotherham CCG,30/09/2019,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29106492,367.46
Department of Health,NHS Rotherham CCG,30/09/2019,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29106492,"5,424.35"
Department of Health,NHS Rotherham CCG,30/09/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28878465,"112,079.62"
Department of Health,NHS Rotherham CCG,30/09/2019,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28878465,21.20
Department of Health,NHS Rotherham CCG,30/09/2019,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28878465,"2,122.28"
Department of Health,NHS Rotherham CCG,30/09/2019,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28878465,"1,771.28"
Department of Health,NHS Rotherham CCG,30/09/2019,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28878465,"49,393.86"
Department of Health,NHS Rotherham CCG,30/09/2019,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28878465,"1,785.74"
Department of Health,NHS Rotherham CCG,30/09/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28878465,"9,254.42"
Department of Health,NHS Rotherham CCG,30/09/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29128997,"88,570.49"
Department of Health,NHS Rotherham CCG,30/09/2019,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29128997,"1,286.10"
Department of Health,NHS Rotherham CCG,30/09/2019,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29128997,"1,813.88"
Department of Health,NHS Rotherham CCG,30/09/2019,C&M-GMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29128997,"1,359.64"
Department of Health,NHS Rotherham CCG,30/09/2019,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29128997,"7,413.75"
Department of Health,NHS Rotherham CCG,30/09/2019,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29128997,"2,455.00"
Department of Health,NHS Rotherham CCG,30/09/2019,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29128997,"9,939.77"
Department of Health,NHS Rotherham CCG,30/09/2019,ME - GMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29128997,"1,685.38"
Department of Health,NHS Rotherham CCG,30/09/2019,ME-GMS GP Pension AVCs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29128997,786.42
Department of Health,NHS Rotherham CCG,30/09/2019,ME-GMS GP Pension EEs Adjustments,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29128997,"1,089.98"
Department of Health,NHS Rotherham CCG,30/09/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28878462,-264.47
Department of Health,NHS Rotherham CCG,30/09/2019,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28878462,-587.21
Department of Health,NHS Rotherham CCG,30/09/2019,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28878462,"-8,034.00"
Department of Health,NHS Rotherham CCG,30/09/2019,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28878462,-86.35
Department of Health,NHS Rotherham CCG,30/09/2019,ME - PMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28878462,-720.00
Department of Health,NHS Rotherham CCG,30/09/2019,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28878462,"-8,783.55"
Department of Health,NHS Rotherham CCG,30/09/2019,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28878462,"-9,233.16"
Department of Health,NHS Rotherham CCG,30/09/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28878463,"171,877.29"
Department of Health,NHS Rotherham CCG,30/09/2019,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28878463,12.40
Department of Health,NHS Rotherham CCG,30/09/2019,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28878463,"3,267.42"
Department of Health,NHS Rotherham CCG,30/09/2019,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28878463,"3,850.35"
Department of Health,NHS Rotherham CCG,30/09/2019,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28878463,"12,510.33"
Department of Health,NHS Rotherham CCG,30/09/2019,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28878463,"7,477.08"
Department of Health,NHS Rotherham CCG,30/09/2019,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28878463,"4,907.00"
Department of Health,NHS Rotherham CCG,30/09/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28878463,"19,545.78"
Department of Health,NHS Rotherham CCG,30/09/2019,C&M-PMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,29131218,"49,420.72"
Department of Health,NHS Rotherham CCG,30/09/2019,C&M-PMS Prof fees Dispensing,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29131218,"8,359.32"
Department of Health,NHS Rotherham CCG,30/09/2019,C&M-PMS Prsc Chrgs Cll&Rmttd by GPs,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,29131218,909.00
Department of Health,NHS Rotherham CCG,30/09/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28878461,"96,739.99"
Department of Health,NHS Rotherham CCG,30/09/2019,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28878461,"6,938.02"
Department of Health,NHS Rotherham CCG,30/09/2019,C&M-PMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28878461,"3,241.53"
Department of Health,NHS Rotherham CCG,30/09/2019,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,28878461,"7,108.63"
Department of Health,NHS Rotherham CCG,30/09/2019,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28878461,"1,830.94"
Department of Health,NHS Rotherham CCG,30/09/2019,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28878461,"2,679.17"
Department of Health,NHS Rotherham CCG,30/09/2019,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28878461,"14,528.58"
Department of Health,NHS Rotherham CCG,30/09/2019,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28878461,"3,103.00"
Department of Health,NHS Rotherham CCG,30/09/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28878461,"10,795.81"
Department of Health,NHS Rotherham CCG,30/09/2019,C&M-PMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,29131215,"-32,355.98"
Department of Health,NHS Rotherham CCG,30/09/2019,C&M-PMS Prsc Chrgs Cll&Rmttd by GPs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29131215,"-1,395.00"
Department of Health,NHS Rotherham CCG,30/09/2019,C&M-PMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,29131216,"62,702.32"
Department of Health,NHS Rotherham CCG,30/09/2019,C&M-PMS Prof fees Dispensing,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29131216,"11,409.47"
Department of Health,NHS Rotherham CCG,30/09/2019,C&M-PMS Prsc Chrgs Cll&Rmttd by GPs,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,29131216,"1,395.00"
Department of Health,NHS Rotherham CCG,30/09/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29106503,"89,546.34"
Department of Health,NHS Rotherham CCG,30/09/2019,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29106503,"1,086.44"
Department of Health,NHS Rotherham CCG,30/09/2019,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29106503,"1,824.48"
Department of Health,NHS Rotherham CCG,30/09/2019,C&M-GMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29106503,"2,948.18"
Department of Health,NHS Rotherham CCG,30/09/2019,C&M-GMS Prem Cost Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29106503,762.92
Department of Health,NHS Rotherham CCG,30/09/2019,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29106503,"9,116.66"
Department of Health,NHS Rotherham CCG,30/09/2019,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29106503,"1,687.12"
Department of Health,NHS Rotherham CCG,30/09/2019,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29106503,246.02
Department of Health,NHS Rotherham CCG,30/09/2019,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29106503,"9,272.29"
Department of Health,NHS Rotherham CCG,30/09/2019,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,29131223,"23,538.63"
Department of Health,NHS Rotherham CCG,30/09/2019,C&M-GMS Prof Fees Dispensing,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29131223,"3,711.27"
Department of Health,NHS Rotherham CCG,30/09/2019,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,29131223,396.00
Department of Health,NHS Rotherham CCG,30/09/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28878469,"108,361.90"
Department of Health,NHS Rotherham CCG,30/09/2019,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28878469,22.44
Department of Health,NHS Rotherham CCG,30/09/2019,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28878469,"2,064.12"
Department of Health,NHS Rotherham CCG,30/09/2019,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28878469,"2,242.01"
Department of Health,NHS Rotherham CCG,30/09/2019,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28878469,"9,300.00"
Department of Health,NHS Rotherham CCG,30/09/2019,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28878469,"2,295.00"
Department of Health,NHS Rotherham CCG,30/09/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28878469,"11,066.87"
Department of Health,NHS Rotherham CCG,30/09/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28878466,-192.11
Department of Health,NHS Rotherham CCG,30/09/2019,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28878466,-498.92
Department of Health,NHS Rotherham CCG,30/09/2019,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28878466,"-7,146.37"
Department of Health,NHS Rotherham CCG,30/09/2019,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28878466,-73.37
Department of Health,NHS Rotherham CCG,30/09/2019,ME - PMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28878466,-176.27
Department of Health,NHS Rotherham CCG,30/09/2019,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28878466,"-8,990.16"
Department of Health,NHS Rotherham CCG,30/09/2019,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28878466,"-8,686.35"
Department of Health,NHS Rotherham CCG,30/09/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28878467,"153,182.29"
Department of Health,NHS Rotherham CCG,30/09/2019,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28878467,"6,289.71"
Department of Health,NHS Rotherham CCG,30/09/2019,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28878467,9.01
Department of Health,NHS Rotherham CCG,30/09/2019,C&M-PMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28878467,"2,938.64"
Department of Health,NHS Rotherham CCG,30/09/2019,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,28878467,"6,444.38"
Department of Health,NHS Rotherham CCG,30/09/2019,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28878467,"2,893.70"
Department of Health,NHS Rotherham CCG,30/09/2019,C&M-PMS PCO Other,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28878467,"1,049.90"
Department of Health,NHS Rotherham CCG,30/09/2019,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28878467,"3,128.16"
Department of Health,NHS Rotherham CCG,30/09/2019,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28878467,550.00
Department of Health,NHS Rotherham CCG,30/09/2019,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28878467,542.41
Department of Health,NHS Rotherham CCG,30/09/2019,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28878467,"21,023.33"
Department of Health,NHS Rotherham CCG,30/09/2019,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28878467,"6,663.00"
Department of Health,NHS Rotherham CCG,30/09/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28878467,"14,780.00"
Department of Health,NHS Rotherham CCG,30/09/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28878491,"57,690.98"
Department of Health,NHS Rotherham CCG,30/09/2019,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28878491,10.09
Department of Health,NHS Rotherham CCG,30/09/2019,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28878491,"1,094.90"
Department of Health,NHS Rotherham CCG,30/09/2019,C&M-PMS PCO Other,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28878491,449.60
Department of Health,NHS Rotherham CCG,30/09/2019,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28878491,"2,038.32"
Department of Health,NHS Rotherham CCG,30/09/2019,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28878491,"4,076.08"
Department of Health,NHS Rotherham CCG,30/09/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,28878491,"5,425.84"
Department of Health,NHS Rotherham CCG,30/09/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29111274,"27,311.61"
Department of Health,NHS Rotherham CCG,30/09/2019,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29111274,44.99
Department of Health,NHS Rotherham CCG,30/09/2019,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29111274,561.77
Department of Health,NHS Rotherham CCG,30/09/2019,C&M-GMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29111274,335.57
