Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£)
Department of Health,NHS Rotherham CCG,31/10/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29557023,"88,825.52"
Department of Health,NHS Rotherham CCG,31/10/2019,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29557023,"1,286.10"
Department of Health,NHS Rotherham CCG,31/10/2019,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29557023,"1,813.88"
Department of Health,NHS Rotherham CCG,31/10/2019,C&M-GMS PCO Locum Adop/Pat/Mat,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29557023,"8,405.88"
Department of Health,NHS Rotherham CCG,31/10/2019,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29557023,"7,413.75"
Department of Health,NHS Rotherham CCG,31/10/2019,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29557023,"2,455.00"
Department of Health,NHS Rotherham CCG,31/10/2019,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29557023,"9,939.77"
Department of Health,NHS Rotherham CCG,31/10/2019,ME - GMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29557023,50.22
Department of Health,NHS Rotherham CCG,31/10/2019,ME-GMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29557023,"1,881.10"
Department of Health,NHS Rotherham CCG,31/10/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29298406,-264.47
Department of Health,NHS Rotherham CCG,31/10/2019,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29298406,-586.87
Department of Health,NHS Rotherham CCG,31/10/2019,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29298406,"-8,034.00"
Department of Health,NHS Rotherham CCG,31/10/2019,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29298406,-86.30
Department of Health,NHS Rotherham CCG,31/10/2019,ME - PMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29298406,-720.00
Department of Health,NHS Rotherham CCG,31/10/2019,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29298406,"-8,783.55"
Department of Health,NHS Rotherham CCG,31/10/2019,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29298406,"-9,233.16"
Department of Health,NHS Rotherham CCG,31/10/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29298407,"171,877.29"
Department of Health,NHS Rotherham CCG,31/10/2019,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29298407,12.40
Department of Health,NHS Rotherham CCG,31/10/2019,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29298407,"3,267.42"
Department of Health,NHS Rotherham CCG,31/10/2019,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29298407,"12,510.33"
Department of Health,NHS Rotherham CCG,31/10/2019,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29298407,"7,477.08"
Department of Health,NHS Rotherham CCG,31/10/2019,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29298407,"4,907.00"
Department of Health,NHS Rotherham CCG,31/10/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29298407,"19,545.78"
Department of Health,NHS Rotherham CCG,31/10/2019,C&M-PMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,29566254,"-25,818.70"
Department of Health,NHS Rotherham CCG,31/10/2019,C&M-PMS Prsc Chrgs Cll&Rmttd by GPs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29566254,-828.00
Department of Health,NHS Rotherham CCG,31/10/2019,C&M-PMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,29566255,"48,299.97"
Department of Health,NHS Rotherham CCG,31/10/2019,C&M-PMS Prof fees Dispensing,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29566255,"8,504.66"
Department of Health,NHS Rotherham CCG,31/10/2019,C&M-PMS Prsc Chrgs Cll&Rmttd by GPs,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,29566255,828.00
Department of Health,NHS Rotherham CCG,31/10/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29319008,"96,739.99"
Department of Health,NHS Rotherham CCG,31/10/2019,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29319008,"6,938.02"
Department of Health,NHS Rotherham CCG,31/10/2019,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29319008,"1,680.00"
Department of Health,NHS Rotherham CCG,31/10/2019,C&M-PMS LES Translation Fees,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,29319008,451.62
Department of Health,NHS Rotherham CCG,31/10/2019,C&M-PMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29319008,"3,241.53"
Department of Health,NHS Rotherham CCG,31/10/2019,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,29319008,"7,108.63"
Department of Health,NHS Rotherham CCG,31/10/2019,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29319008,"1,830.94"
Department of Health,NHS Rotherham CCG,31/10/2019,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29319008,"14,528.58"
Department of Health,NHS Rotherham CCG,31/10/2019,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29319008,"3,103.00"
Department of Health,NHS Rotherham CCG,31/10/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29319008,"10,795.81"
Department of Health,NHS Rotherham CCG,31/10/2019,C&M-PMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,29566252,"-33,587.24"
Department of Health,NHS Rotherham CCG,31/10/2019,C&M-PMS Prsc Chrgs Cll&Rmttd by GPs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29566252,"-1,548.00"
Department of Health,NHS Rotherham CCG,31/10/2019,C&M-PMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,29566253,"71,720.58"
Department of Health,NHS Rotherham CCG,31/10/2019,C&M-PMS Prof fees Dispensing,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29566253,"12,000.83"
Department of Health,NHS Rotherham CCG,31/10/2019,C&M-PMS Prsc Chrgs Cll&Rmttd by GPs,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,29566253,"1,548.00"
Department of Health,NHS Rotherham CCG,31/10/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29542062,"89,771.46"
Department of Health,NHS Rotherham CCG,31/10/2019,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29542062,"1,086.44"
Department of Health,NHS Rotherham CCG,31/10/2019,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29542062,"1,824.48"
Department of Health,NHS Rotherham CCG,31/10/2019,C&M-GMS Prem Cost Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29542062,762.92
Department of Health,NHS Rotherham CCG,31/10/2019,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29542062,"9,116.66"
Department of Health,NHS Rotherham CCG,31/10/2019,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29542062,"1,687.12"
Department of Health,NHS Rotherham CCG,31/10/2019,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29542062,492.14
Department of Health,NHS Rotherham CCG,31/10/2019,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29542062,"9,272.29"
Department of Health,NHS Rotherham CCG,31/10/2019,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,29566257,"24,676.81"
Department of Health,NHS Rotherham CCG,31/10/2019,C&M-GMS Prof Fees Dispensing,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29566257,"3,602.79"
Department of Health,NHS Rotherham CCG,31/10/2019,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,29566257,432.00
Department of Health,NHS Rotherham CCG,31/10/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29298412,-477.92
Department of Health,NHS Rotherham CCG,31/10/2019,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29298412,-372.44
Department of Health,NHS Rotherham CCG,31/10/2019,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29298412,"-5,075.33"
Department of Health,NHS Rotherham CCG,31/10/2019,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29298412,-54.77
Department of Health,NHS Rotherham CCG,31/10/2019,ME - PMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29298412,"-1,583.52"
Department of Health,NHS Rotherham CCG,31/10/2019,ME-PMS GP Pension EEs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29298412,"-4,995.00"
Department of Health,NHS Rotherham CCG,31/10/2019,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29298412,"-6,093.31"
Department of Health,NHS Rotherham CCG,31/10/2019,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29298412,"-11,826.12"
Department of Health,NHS Rotherham CCG,31/10/2019,ME-PMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29298412,"-1,486.61"
Department of Health,NHS Rotherham CCG,31/10/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29298413,"108,361.90"
Department of Health,NHS Rotherham CCG,31/10/2019,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29298413,22.44
Department of Health,NHS Rotherham CCG,31/10/2019,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29298413,"2,064.12"
Department of Health,NHS Rotherham CCG,31/10/2019,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29298413,"9,300.00"
Department of Health,NHS Rotherham CCG,31/10/2019,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29298413,"39,428.41"
Department of Health,NHS Rotherham CCG,31/10/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29298413,"11,066.87"
Department of Health,NHS Rotherham CCG,31/10/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29298411,"153,182.29"
Department of Health,NHS Rotherham CCG,31/10/2019,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29298411,"6,289.71"
Department of Health,NHS Rotherham CCG,31/10/2019,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29298411,9.01
Department of Health,NHS Rotherham CCG,31/10/2019,C&M-PMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29298411,"2,938.64"
Department of Health,NHS Rotherham CCG,31/10/2019,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,29298411,"6,444.38"
Department of Health,NHS Rotherham CCG,31/10/2019,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29298411,"2,893.70"
Department of Health,NHS Rotherham CCG,31/10/2019,C&M-PMS PCO Other,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29298411,"1,049.90"
Department of Health,NHS Rotherham CCG,31/10/2019,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29298411,550.00
Department of Health,NHS Rotherham CCG,31/10/2019,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29298411,542.41
Department of Health,NHS Rotherham CCG,31/10/2019,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29298411,"21,023.33"
Department of Health,NHS Rotherham CCG,31/10/2019,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29298411,"6,663.00"
Department of Health,NHS Rotherham CCG,31/10/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29298411,"14,780.00"
Department of Health,NHS Rotherham CCG,31/10/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29298437,"57,690.98"
Department of Health,NHS Rotherham CCG,31/10/2019,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29298437,10.09
Department of Health,NHS Rotherham CCG,31/10/2019,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29298437,"1,094.90"
Department of Health,NHS Rotherham CCG,31/10/2019,C&M-PMS PCO Other,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29298437,449.60
Department of Health,NHS Rotherham CCG,31/10/2019,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29298437,"4,144.54"
Department of Health,NHS Rotherham CCG,31/10/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29298437,"5,425.84"
Department of Health,NHS Rotherham CCG,31/10/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29545212,"27,388.55"
Department of Health,NHS Rotherham CCG,31/10/2019,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29545212,44.99
Department of Health,NHS Rotherham CCG,31/10/2019,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29545212,561.77
Department of Health,NHS Rotherham CCG,31/10/2019,C&M-GMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29545212,"3,067.65"
Department of Health,NHS Rotherham CCG,31/10/2019,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29545212,"3,090.40"
Department of Health,NHS Rotherham CCG,31/10/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29298417,"28,488.28"
Department of Health,NHS Rotherham CCG,31/10/2019,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29298417,533.23
Department of Health,NHS Rotherham CCG,31/10/2019,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29298417,"3,100.00"
Department of Health,NHS Rotherham CCG,31/10/2019,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29298417,575.00
Department of Health,NHS Rotherham CCG,31/10/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29298417,"2,978.58"
Department of Health,NHS Rotherham CCG,31/10/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,29298425,"55,384.91"
