Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£),VAT registration number
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528711,"-38,973.85",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,DR A U H GONI,14528711,-152.36,
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528711,-24.46,
Department of Health,NHS Rotherham CCG,31/10/2016,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528711,-911.25,
Department of Health,NHS Rotherham CCG,31/10/2016,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528711,-965.25,
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528712,"7,258.58",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528712,"73,239.63",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528712,"-1,656.67",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528712,"2,677.08",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528712,914.83,
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528712,"2,996.65",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528709,"-81,597.25",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528709,-326.39,
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528709,-87.61,
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528709,-48.04,
Department of Health,NHS Rotherham CCG,31/10/2016,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528709,"-6,702.50",
Department of Health,NHS Rotherham CCG,31/10/2016,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528709,"-6,756.76",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528710,"2,155.83",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528710,"169,456.26",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528710,"-4,222.75",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528710,"6,926.67",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528710,"2,864.40",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528710,"8,640.75",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528713,"-81,689.15",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528713,-319.85,
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528713,-70.62,
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528713,-47.08,
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528714,"2,040.58",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528714,"168,990.09",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528714,"-4,209.00",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528714,"3,275.00",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528714,"5,345.83",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528714,"8,235.17",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14739341,"41,908.13",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14739341,246.79,
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14739341,"2,875.00",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14739341,165.62,
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14739341,"5,305.31",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528719,"-96,802.96",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528719,-378.26,
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528719,-163.27,
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528719,-55.68,
Department of Health,NHS Rotherham CCG,31/10/2016,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528719,"-5,040.00",
Department of Health,NHS Rotherham CCG,31/10/2016,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528719,"-5,124.17",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528720,"2,697.42",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528720,"201,225.56",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528720,"-4,961.55",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528720,"52,047.00",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528720,"1,639.00",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528720,"10,357.11",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14739343,"77,495.43",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14739343,"5,144.40",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14739343,"6,994.79",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14739343,"1,714.65",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14739343,"8,892.62",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528715,"-85,554.59",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528715,-321.12,
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528715,-47.27,
Department of Health,NHS Rotherham CCG,31/10/2016,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528715,"-6,220.10",
Department of Health,NHS Rotherham CCG,31/10/2016,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528715,"-6,447.35",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528716,"8,044.17",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528716,"171,061.81",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528716,7.13,
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528716,"14,424.42",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528716,"2,467.54",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528716,"10,193.20",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,NHS ROTHRHAM GP SURGERY,14757823,"-29,320.53",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Prsc Chrgs Cll&Rmttd by GPs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14757823,"-1,243.20",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,NHS ROTHRHAM GP SURGERY,14757824,"56,264.88",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Prof fees Dispensing,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14757824,"10,088.55",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Prsc Chrgs Cll&Rmttd by GPs,LOCAL ENHANCED SERVICES,NHS ROTHRHAM GP SURGERY,14757824,"1,243.20",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528717,"-150,371.16",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528717,-591.36,
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528717,-111.74,
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528717,-87.04,
Department of Health,NHS Rotherham CCG,31/10/2016,ME - PMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528717,-720,
Department of Health,NHS Rotherham CCG,31/10/2016,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528717,"-13,706.25",
Department of Health,NHS Rotherham CCG,31/10/2016,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528717,"-14,121.25",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528718,"8,472.08",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528718,"306,338.68",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528718,"-7,533.33",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS PCO Locum Adop/Pat/Mat,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528718,"3,661.05",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528718,"12,510.33",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528718,"7,078.33",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528718,"2,603.30",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528718,"18,698.43",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,NHS ROTHRHAM GP SURGERY,14757826,"42,764.90",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Prof fees Dispensing,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14757826,"6,496.00",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Prsc Chrgs Cll&Rmttd by GPs,LOCAL ENHANCED SERVICES,NHS ROTHRHAM GP SURGERY,14757826,697.2,
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14739345,"76,121.80",878533770
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14739345,"4,345.76",878533770
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-GMS Prem Cost Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14739345,762.92,878533770
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14739345,"8,908.34",878533770
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14739345,"1,255.08",878533770
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14739345,"8,569.45",878533770
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,NHS ROTHRHAM GP SURGERY,14757831,"26,425.47",878533770
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-GMS Prof Fees Dispensing,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14757831,"3,287.79",878533770
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,NHS ROTHRHAM GP SURGERY,14757831,604.8,878533770
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528723,"-92,625.92",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528723,-369.59,
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528723,-138.31,
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528723,-54.4,
Department of Health,NHS Rotherham CCG,31/10/2016,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528723,"-4,398.48",
Department of Health,NHS Rotherham CCG,31/10/2016,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528723,"-4,763.45",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528724,"5,859.17",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528724,"189,417.87",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528724,"-4,613.08",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528724,"8,664.09",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528724,"1,464.10",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528724,"9,632.80",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528721,"-132,253.48",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528721,-505.35,
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528721,-129.99,
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528721,-74.38,
Department of Health,NHS Rotherham CCG,31/10/2016,ME - PMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528721,-176.27,
Department of Health,NHS Rotherham CCG,31/10/2016,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528721,"-10,647.27",
Department of Health,NHS Rotherham CCG,31/10/2016,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528721,"-11,304.44",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528722,"2,224.17",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528722,"274,217.33",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528722,"-6,823.03",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528722,550,
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528722,800.33,
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528722,"21,023.33",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528722,"14,434.23",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528749,"-49,600.35",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS DES Case FindingPats Dem,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528749,"-1,863.33",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528749,-199.39,
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528749,-48.29,
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528749,-29.35,
Department of Health,NHS Rotherham CCG,31/10/2016,ME - PMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528749,-959.75,
Department of Health,NHS Rotherham CCG,31/10/2016,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528749,"-5,243.33",
Department of Health,NHS Rotherham CCG,31/10/2016,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528749,"-5,481.67",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528750,"2,001.08",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528750,"101,903.98",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS DES UNPLANNED ADMISSIONS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528750,"9,317.98",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528750,"-2,516.55",
Department of Health,NHS Rotherham CCG,31/10/2016,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHRHAM GP SURGERY,14528750,"3,519.83",
