Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£)
Department of Health,NHS Rotherham CCG,31/10/2018,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24215518,"7,331.33"
Department of Health,NHS Rotherham CCG,31/10/2018,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24215518,"2,436.00"
Department of Health,NHS Rotherham CCG,31/10/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24215518,"9,960.27"
Department of Health,NHS Rotherham CCG,31/10/2018,ME - PMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24215518,53.77
Department of Health,NHS Rotherham CCG,31/10/2018,ME-PMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24215518,929.75
Department of Health,NHS Rotherham CCG,31/10/2018,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24239990,-665.3
Department of Health,NHS Rotherham CCG,31/10/2018,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24239990,"-4,951.81"
Department of Health,NHS Rotherham CCG,31/10/2018,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24239990,-97.93
Department of Health,NHS Rotherham CCG,31/10/2018,ME-PMS GP Pension EEs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24239990,"-10,780.66"
Department of Health,NHS Rotherham CCG,31/10/2018,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24239990,"-12,632.90"
Department of Health,NHS Rotherham CCG,31/10/2018,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24239990,"-23,667.88"
Department of Health,NHS Rotherham CCG,31/10/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24239991,"101,370.75"
Department of Health,NHS Rotherham CCG,31/10/2018,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24239991,70.54
Department of Health,NHS Rotherham CCG,31/10/2018,C&M-PMS PCO Locum Adop/Pat/Mat,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24239991,"5,789.14"
Department of Health,NHS Rotherham CCG,31/10/2018,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24239991,"9,450.00"
Department of Health,NHS Rotherham CCG,31/10/2018,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24239991,"15,275.00"
Department of Health,NHS Rotherham CCG,31/10/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24239991,"8,208.00"
Department of Health,NHS Rotherham CCG,31/10/2018,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24454683,"1,400.00"
Department of Health,NHS Rotherham CCG,31/10/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24454683,"49,073.88"
Department of Health,NHS Rotherham CCG,31/10/2018,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24454683,123.39
Department of Health,NHS Rotherham CCG,31/10/2018,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24454683,"2,991.67"
Department of Health,NHS Rotherham CCG,31/10/2018,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24454683,316
Department of Health,NHS Rotherham CCG,31/10/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24454683,"5,377.31"
Department of Health,NHS Rotherham CCG,31/10/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24215527,"119,631.38"
Department of Health,NHS Rotherham CCG,31/10/2018,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24215527,280
Department of Health,NHS Rotherham CCG,31/10/2018,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24215527,17.09
Department of Health,NHS Rotherham CCG,31/10/2018,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24215527,"1,785.74"
Department of Health,NHS Rotherham CCG,31/10/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24215527,"10,389.28"
Department of Health,NHS Rotherham CCG,31/10/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24454685,"93,348.82"
Department of Health,NHS Rotherham CCG,31/10/2018,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24454685,"2,572.20"
Department of Health,NHS Rotherham CCG,31/10/2018,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24454685,"11,603.33"
Department of Health,NHS Rotherham CCG,31/10/2018,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24454685,"2,319.00"
Department of Health,NHS Rotherham CCG,31/10/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24454685,"9,727.86"
Department of Health,NHS Rotherham CCG,31/10/2018,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24215524,"-1,179.52"
Department of Health,NHS Rotherham CCG,31/10/2018,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24215524,"-8,611.73"
Department of Health,NHS Rotherham CCG,31/10/2018,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24215524,"-2,334.69"
Department of Health,NHS Rotherham CCG,31/10/2018,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24215524,-173.62
Department of Health,NHS Rotherham CCG,31/10/2018,ME - PMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24215524,-720
Department of Health,NHS Rotherham CCG,31/10/2018,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24215524,"-14,614.39"
Department of Health,NHS Rotherham CCG,31/10/2018,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24215524,"-15,200.86"
Department of Health,NHS Rotherham CCG,31/10/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24215525,"182,902.29"
Department of Health,NHS Rotherham CCG,31/10/2018,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24215525,"2,660.00"
Department of Health,NHS Rotherham CCG,31/10/2018,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24215525,"12,510.33"
Department of Health,NHS Rotherham CCG,31/10/2018,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24215525,"8,501.25"
Department of Health,NHS Rotherham CCG,31/10/2018,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24215525,"4,593.00"
Department of Health,NHS Rotherham CCG,31/10/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24215525,"19,109.79"
Department of Health,NHS Rotherham CCG,31/10/2018,C&M-PMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,24472409,"42,756.57"
Department of Health,NHS Rotherham CCG,31/10/2018,C&M-PMS Prof fees Dispensing,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24472409,"7,957.30"
Department of Health,NHS Rotherham CCG,31/10/2018,C&M-PMS Prsc Chrgs Cll&Rmttd by GPs,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,24472409,836
Department of Health,NHS Rotherham CCG,31/10/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24215523,"101,195.11"
Department of Health,NHS Rotherham CCG,31/10/2018,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24215523,700
Department of Health,NHS Rotherham CCG,31/10/2018,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24215523,"14,528.59"
Department of Health,NHS Rotherham CCG,31/10/2018,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24215523,"3,011.00"
Department of Health,NHS Rotherham CCG,31/10/2018,C&M-PMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24215523,"42,804.71"
Department of Health,NHS Rotherham CCG,31/10/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24215523,"9,923.51"
Department of Health,NHS Rotherham CCG,31/10/2018,C&M-PMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,24472406,"-31,123.28"
Department of Health,NHS Rotherham CCG,31/10/2018,C&M-PMS Prsc Chrgs Cll&Rmttd by GPs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24472406,"-1,469.60"
Department of Health,NHS Rotherham CCG,31/10/2018,C&M-PMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,24472407,"58,265.64"
Department of Health,NHS Rotherham CCG,31/10/2018,C&M-PMS Prof fees Dispensing,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24472407,"12,626.05"
Department of Health,NHS Rotherham CCG,31/10/2018,C&M-PMS Prsc Chrgs Cll&Rmttd by GPs,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,24472407,"1,469.60"
Department of Health,NHS Rotherham CCG,31/10/2018,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24454687,"1,260.00"
Department of Health,NHS Rotherham CCG,31/10/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24454687,"93,457.36"
Department of Health,NHS Rotherham CCG,31/10/2018,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24454687,"2,172.88"
Department of Health,NHS Rotherham CCG,31/10/2018,C&M-GMS PCO Locum Adop/Pat/Mat,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24454687,"5,590.60"
Department of Health,NHS Rotherham CCG,31/10/2018,C&M-GMS Prem Cost Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24454687,762.92
Department of Health,NHS Rotherham CCG,31/10/2018,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24454687,"9,025.01"
Department of Health,NHS Rotherham CCG,31/10/2018,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24454687,"1,601.00"
Department of Health,NHS Rotherham CCG,31/10/2018,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24454687,465
Department of Health,NHS Rotherham CCG,31/10/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24454687,"8,714.50"
Department of Health,NHS Rotherham CCG,31/10/2018,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,24472414,"25,495.87"
Department of Health,NHS Rotherham CCG,31/10/2018,C&M-GMS Prof Fees Dispensing,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24472414,"3,773.46"
Department of Health,NHS Rotherham CCG,31/10/2018,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,24472414,457.6
Department of Health,NHS Rotherham CCG,31/10/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24215531,"114,235.16"
Department of Health,NHS Rotherham CCG,31/10/2018,C&M-PMS PCO Other,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24215531,886.13
Department of Health,NHS Rotherham CCG,31/10/2018,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24215531,"9,300.00"
Department of Health,NHS Rotherham CCG,31/10/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24215531,"10,888.94"
Department of Health,NHS Rotherham CCG,31/10/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24215528,-227.94
Department of Health,NHS Rotherham CCG,31/10/2018,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24215528,-991.21
Department of Health,NHS Rotherham CCG,31/10/2018,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24215528,"-7,587.92"
Department of Health,NHS Rotherham CCG,31/10/2018,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24215528,-145.9
Department of Health,NHS Rotherham CCG,31/10/2018,ME - PMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24215528,-176.27
Department of Health,NHS Rotherham CCG,31/10/2018,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24215528,"-8,675.37"
Department of Health,NHS Rotherham CCG,31/10/2018,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24215528,"-9,352.61"
Department of Health,NHS Rotherham CCG,31/10/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24215529,"161,486.79"
Department of Health,NHS Rotherham CCG,31/10/2018,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24215529,11.21
Department of Health,NHS Rotherham CCG,31/10/2018,C&M-PMS PCO Other,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24215529,"1,166.56"
Department of Health,NHS Rotherham CCG,31/10/2018,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24215529,550
Department of Health,NHS Rotherham CCG,31/10/2018,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24215529,542.41
Department of Health,NHS Rotherham CCG,31/10/2018,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24215529,"21,023.33"
Department of Health,NHS Rotherham CCG,31/10/2018,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24215529,"6,212.00"
Department of Health,NHS Rotherham CCG,31/10/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24215529,"14,915.54"
Department of Health,NHS Rotherham CCG,31/10/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24239995,"61,830.67"
Department of Health,NHS Rotherham CCG,31/10/2018,C&M-PMS PCO Other,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24239995,500.44
Department of Health,NHS Rotherham CCG,31/10/2018,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24239995,"4,076.08"
Department of Health,NHS Rotherham CCG,31/10/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24239995,"5,691.16"
Department of Health,NHS Rotherham CCG,31/10/2018,ME-PMS GP Pension EEs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24239995,390
Department of Health,NHS Rotherham CCG,31/10/2018,ME-PMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24239995,390
Department of Health,NHS Rotherham CCG,31/10/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24454693,"28,399.70"
Department of Health,NHS Rotherham CCG,31/10/2018,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24454693,89.99
Department of Health,NHS Rotherham CCG,31/10/2018,C&M-GMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24454693,"2,648.21"
Department of Health,NHS Rotherham CCG,31/10/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24454693,"2,977.73"
Department of Health,NHS Rotherham CCG,31/10/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24215535,"29,947.18"
Department of Health,NHS Rotherham CCG,31/10/2018,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24215535,3.84
Department of Health,NHS Rotherham CCG,31/10/2018,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24215535,"3,100.00"
Department of Health,NHS Rotherham CCG,31/10/2018,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24215535,511
Department of Health,NHS Rotherham CCG,31/10/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24215535,"2,989.97"
Department of Health,NHS Rotherham CCG,31/10/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24215542,"57,215.81"
Department of Health,NHS Rotherham CCG,31/10/2018,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24215542,"1,680.00"
Department of Health,NHS Rotherham CCG,31/10/2018,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24215542,1.64
Department of Health,NHS Rotherham CCG,31/10/2018,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24215542,"6,541.67"
Department of Health,NHS Rotherham CCG,31/10/2018,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24215542,"1,445.00"
Department of Health,NHS Rotherham CCG,31/10/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24215542,"5,133.91"
Department of Health,NHS Rotherham CCG,31/10/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24239993,-33.36
Department of Health,NHS Rotherham CCG,31/10/2018,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24239993,-357.86
Department of Health,NHS Rotherham CCG,31/10/2018,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24239993,"-2,692.96"
Department of Health,NHS Rotherham CCG,31/10/2018,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24239993,-26.21
Department of Health,NHS Rotherham CCG,31/10/2018,ME-PMS GP Pension EEs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24239993,"-13,986.69"
Department of Health,NHS Rotherham CCG,31/10/2018,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24239993,"-3,614.59"
Department of Health,NHS Rotherham CCG,31/10/2018,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24239993,"-17,867.18"
Department of Health,NHS Rotherham CCG,31/10/2018,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24454689,140
Department of Health,NHS Rotherham CCG,31/10/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24454689,"77,302.22"
Department of Health,NHS Rotherham CCG,31/10/2018,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24454689,"6,225.00"
Department of Health,NHS Rotherham CCG,31/10/2018,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24454689,"1,022.00"
Department of Health,NHS Rotherham CCG,31/10/2018,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24454689,283.39
Department of Health,NHS Rotherham CCG,31/10/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,24454689,"8,012.31"
