Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£),VAT registration number,Purchase invoice number
Department of Health,NHS Rotherham CCG,31/12/2014,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,LEEDS TEACHING HOSPITALS NHS TRUST,5911103,"36,778.00",,1410000055
Department of Health,NHS Rotherham CCG,31/12/2014,Basic Sal-Rechgs to-from Other NHS,FINANCE,LEEDS TEACHING HOSPITALS NHS TRUST,6176568,"35,489.55",,1410006436
Department of Health,NHS Rotherham CCG,31/12/2014,Non-PFI Oprtng Lease-Bldgs-Lease Rent,ESTATES AND FACILITIES,NHS PROPERTY SERVICES LTD,6081108,"62,069.00",,48347646
Department of Health,NHS Rotherham CCG,31/12/2014,Non-PFI Oprtng Lease-Bldgs-Lease Rent,COMMUNITY SERVICES,NHS PROPERTY SERVICES LTD,6082003,"201,352.99",,48350213
Department of Health,NHS Rotherham CCG,31/12/2014,Charges from CSU,ADMINISTRATION & BUSINESS SUPPORT,NHS WEST AND SOUTH YORKSHIRE AND BASSETLAW CSU,5911631,"124,985.25",,7310602127
Department of Health,NHS Rotherham CCG,31/12/2014,Charges from CSU,CONTINUING HEALTHCARE ASSESSMENT & SUPPORT,NHS WEST AND SOUTH YORKSHIRE AND BASSETLAW CSU,5911631,"40,841.00",,7310602127
Department of Health,NHS Rotherham CCG,31/12/2014,Charges from CSU,PRIMARY CARE IT,NHS WEST AND SOUTH YORKSHIRE AND BASSETLAW CSU,6081164,"54,238.00",,7310602128
Department of Health,NHS Rotherham CCG,31/12/2014,Clinical&Medical-Commercial Sector,NCAS/OATS,ONEHEALTH GROUP,6022069,"26,932.20",,GI000953
Department of Health,NHS Rotherham CCG,31/12/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,ROTHERHAM DONCASTER & SOUTH HUMBER MENTAL HEALTH NHS FOUNDATION TRUST,6184069,"2,198,415.00",,67962
Department of Health,NHS Rotherham CCG,31/12/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,LEARNING DIFFICULTIES,ROTHERHAM DONCASTER & SOUTH HUMBER MENTAL HEALTH NHS FOUNDATION TRUST,6184071,"254,549.00",,67964
Department of Health,NHS Rotherham CCG,31/12/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,ROTHERHAM DONCASTER & SOUTH HUMBER MENTAL HEALTH NHS FOUNDATION TRUST,6213339,"72,024.00",,67906
Department of Health,NHS Rotherham CCG,31/12/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,ROTHERHAM DONCASTER & SOUTH HUMBER MENTAL HEALTH NHS FOUNDATION TRUST,6213357,"141,000.00",,67989
Department of Health,NHS Rotherham CCG,31/12/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,ROTHERHAM DONCASTER & SOUTH HUMBER MENTAL HEALTH NHS FOUNDATION TRUST,6243875,"104,374.00",,68118
Department of Health,NHS Rotherham CCG,31/12/2014,Clinical&Medical-Othe Public Sector,WINTER PRESSURES,ROTHERHAM METROPOLITAN BOROUGH COUNCIL,5911563,"398,155.00",,113753850
Department of Health,NHS Rotherham CCG,31/12/2014,Clinical&Medical-Commercial Sector,WINTER PRESSURES,ROTHERHAM METROPOLITAN BOROUGH COUNCIL,6194377,"100,000.00",,113764509
Department of Health,NHS Rotherham CCG,31/12/2014,Social Care-Direct Payments,REABLEMENT,ROTHERHAM METROPOLITAN BOROUGH COUNCIL,6194558,"219,750.00",,113764630
Department of Health,NHS Rotherham CCG,31/12/2014,Clinical&Medical-Othe Public Sector,INTERMEDIATE CARE,ROTHERHAM METROPOLITAN BOROUGH COUNCIL,6194564,"335,768.25",,113764621
Department of Health,NHS Rotherham CCG,31/12/2014,Clinical&Medical-Othe Public Sector,INTERMEDIATE CARE,ROTHERHAM METROPOLITAN BOROUGH COUNCIL,6194584,"93,532.50",,113764584
Department of Health,NHS Rotherham CCG,31/12/2014,Clinical&Medical-Othe Public Sector,COMMISSIONING - NON ACUTE,ROTHERHAM METROPOLITAN BOROUGH COUNCIL,6194602,"125,000.00",,113764576
Department of Health,NHS Rotherham CCG,31/12/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROTHERHAM NHS FOUNDATION TRUST,6176575,"10,294,496.42",,6005075
Department of Health,NHS Rotherham CCG,31/12/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,COMMUNITY SERVICES,ROTHERHAM NHS FOUNDATION TRUST,6176575,"2,422,501.76",,6005075
Department of Health,NHS Rotherham CCG,31/12/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,WINTER PRESSURES,ROTHERHAM NHS FOUNDATION TRUST,6176575,"345,346.00",,6005075
Department of Health,NHS Rotherham CCG,31/12/2014,Prescribing,PRESCRIBING,ROTHERHAM NHS FOUNDATION TRUST,6256697,"86,235.60",,6005199
Department of Health,NHS Rotherham CCG,31/12/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,SHEFFIELD CHILDRENS NHS FOUNDATION TRUST,6022036,"154,477.00",,2100161575
Department of Health,NHS Rotherham CCG,31/12/2014,Hcare Srv Rec Fdtn Trust-Contract Cost per Case,ACUTE COMMISSIONING,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,5946829,"-80,643.00",654400165,5000033141
Department of Health,NHS Rotherham CCG,31/12/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,6022129,"279,721.00",654400165,4000406852
Department of Health,NHS Rotherham CCG,31/12/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,6059368,"38,625.00",654400165,4000407144
Department of Health,NHS Rotherham CCG,31/12/2014,Hcare Srv Rec Fdtn Trust-Contract Cost per Case,ACUTE COMMISSIONING,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,6059368,935,654400165,4000407144
Department of Health,NHS Rotherham CCG,31/12/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,6081286,"1,544,989.00",654400165,4000407062
Department of Health,NHS Rotherham CCG,31/12/2014,Hcare Srv Rec Fdtn Trust-Contract Cost per Case,ACUTE COMMISSIONING,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,6081297,"188,404.00",654400165,4000407100
Department of Health,NHS Rotherham CCG,31/12/2014,C&M-PMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,SPRINGCLIFFE SURGERY SHEFFIELD,6240171,"25,411.11",,ROT000003701
Department of Health,NHS Rotherham CCG,31/12/2014,Healthcare Srv Rec CCG,NHS 111,YORKSHIRE AMBULANCE SERVICE NHS TRUST,6081242,"51,711.00",,2810007141
Department of Health,NHS Rotherham CCG,31/12/2014,Hcare Srv Rec NHS Trust-Contract Baseline,PATIENT TRANSPORT,YORKSHIRE AMBULANCE SERVICE NHS TRUST,6184072,"103,596.50",,2810007176
Department of Health,NHS Rotherham CCG,31/12/2014,Hcare Srv Rec NHS Trust-Contract Baseline,AMBULANCE SERVICES,YORKSHIRE AMBULANCE SERVICE NHS TRUST,6184074,"535,440.40",,2810007076
