Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£)
Department of Health,NHS Rotherham CCG,31/12/2017,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,20017173,5.39 
Department of Health,NHS Rotherham CCG,31/12/2017,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,20017173,"3,499.36 "
Department of Health,NHS Rotherham CCG,31/12/2017,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,20017173,"3,275.00 "
Department of Health,NHS Rotherham CCG,31/12/2017,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,20017173,"5,345.83 "
Department of Health,NHS Rotherham CCG,31/12/2017,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,20017173,"1,982.40 "
Department of Health,NHS Rotherham CCG,31/12/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,20017173,"9,058.03 "
Department of Health,NHS Rotherham CCG,31/12/2017,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,20193545,"2,840.98 "
Department of Health,NHS Rotherham CCG,31/12/2017,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,20193545,700.00 
Department of Health,NHS Rotherham CCG,31/12/2017,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,20193545,"44,124.74 "
Department of Health,NHS Rotherham CCG,31/12/2017,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,20193545,185.09 
Department of Health,NHS Rotherham CCG,31/12/2017,C&M-GMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,20193545,"2,779.07 "
Department of Health,NHS Rotherham CCG,31/12/2017,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,20193545,"2,991.67 "
Department of Health,NHS Rotherham CCG,31/12/2017,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,20193545,285.00 
Department of Health,NHS Rotherham CCG,31/12/2017,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,20193545,120.14 
Department of Health,NHS Rotherham CCG,31/12/2017,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,20193545,"5,826.52 "
Department of Health,NHS Rotherham CCG,31/12/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,20017179,"109,006.52 "
Department of Health,NHS Rotherham CCG,31/12/2017,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,20017179,"2,100.00 "
Department of Health,NHS Rotherham CCG,31/12/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,20017179,"1,348.67 "
Department of Health,NHS Rotherham CCG,31/12/2017,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,20017179,40.17 
Department of Health,NHS Rotherham CCG,31/12/2017,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,20017179,"3,900.15 "
Department of Health,NHS Rotherham CCG,31/12/2017,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,20017179,"1,777.14 "
Department of Health,NHS Rotherham CCG,31/12/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,20017179,"11,408.17 "
Department of Health,NHS Rotherham CCG,31/12/2017,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,20193547,"5,429.73 "
Department of Health,NHS Rotherham CCG,31/12/2017,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,20193547,"3,220.00 "
Department of Health,NHS Rotherham CCG,31/12/2017,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,20193547,"84,215.80 "
Department of Health,NHS Rotherham CCG,31/12/2017,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,20193547,"3,858.30 "
Department of Health,NHS Rotherham CCG,31/12/2017,C&M-GMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,20193547,"3,832.43 "
Department of Health,NHS Rotherham CCG,31/12/2017,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,20193547,"6,994.79 "
Department of Health,NHS Rotherham CCG,31/12/2017,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,20193547,"1,916.00 "
Department of Health,NHS Rotherham CCG,31/12/2017,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,20193547,"9,824.76 "
Department of Health,NHS Rotherham CCG,31/12/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,20017176,(25.67)
Department of Health,NHS Rotherham CCG,31/12/2017,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,20017176,(588.53)
Department of Health,NHS Rotherham CCG,31/12/2017,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,20017176,"(7,730.02)"
Department of Health,NHS Rotherham CCG,31/12/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,20017176,"(1,788.54)"
Department of Health,NHS Rotherham CCG,31/12/2017,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,20017176,(86.63)
Department of Health,NHS Rotherham CCG,31/12/2017,ME - PMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,20017176,(675.00)
Department of Health,NHS Rotherham CCG,31/12/2017,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,20017176,"(13,225.01)"
Department of Health,NHS Rotherham CCG,31/12/2017,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,20017176,"(13,857.53)"
Department of Health,NHS Rotherham CCG,31/12/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,20017177,"163,688.86 "
Department of Health,NHS Rotherham CCG,31/12/2017,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,20017177,"9,888.08 "
Department of Health,NHS Rotherham CCG,31/12/2017,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,20017177,"1,960.00 "
Department of Health,NHS Rotherham CCG,31/12/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,20017177,"4,236.00 "
Department of Health,NHS Rotherham CCG,31/12/2017,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,20017177,1.27 
Department of Health,NHS Rotherham CCG,31/12/2017,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,20017177,"8,528.75 "
Department of Health,NHS Rotherham CCG,31/12/2017,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,20017177,"12,510.33 "
Department of Health,NHS Rotherham CCG,31/12/2017,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,20017177,"7,078.33 "
Department of Health,NHS Rotherham CCG,31/12/2017,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,20017177,"4,591.20 "
Department of Health,NHS Rotherham CCG,31/12/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,20017177,"20,546.71 "
Department of Health,NHS Rotherham CCG,31/12/2017,ME - PMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,20017177,"3,246.10 "
Department of Health,NHS Rotherham CCG,31/12/2017,ME-PMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,20017177,"3,064.50 "
Department of Health,NHS Rotherham CCG,31/12/2017,C&M-PMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,20219439,"(45,240.88)"
Department of Health,NHS Rotherham CCG,31/12/2017,C&M-PMS Prsc Chrgs Cll&Rmttd by GPs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,20219439,(799.80)
Department of Health,NHS Rotherham CCG,31/12/2017,C&M-PMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,20219440,"75,768.18 "
Department of Health,NHS Rotherham CCG,31/12/2017,C&M-PMS Prof fees Dispensing,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,20219440,"14,584.13 "
Department of Health,NHS Rotherham CCG,31/12/2017,C&M-PMS Prsc Chrgs Cll&Rmttd by GPs,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,20219440,799.80 
Department of Health,NHS Rotherham CCG,31/12/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,20017175,"90,937.62 "
Department of Health,NHS Rotherham CCG,31/12/2017,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,20017175,"5,415.00 "
Department of Health,NHS Rotherham CCG,31/12/2017,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,20017175,840.00 
Department of Health,NHS Rotherham CCG,31/12/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,20017175,"4,022.08 "
Department of Health,NHS Rotherham CCG,31/12/2017,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,20017175,"5,805.69 "
Department of Health,NHS Rotherham CCG,31/12/2017,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,20017175,"14,424.42 "
Department of Health,NHS Rotherham CCG,31/12/2017,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,20017175,"3,231.60 "
Department of Health,NHS Rotherham CCG,31/12/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,20017175,"11,193.86 "
Department of Health,NHS Rotherham CCG,31/12/2017,C&M-PMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,20219437,"(44,933.08)"
Department of Health,NHS Rotherham CCG,31/12/2017,C&M-PMS Prsc Chrgs Cll&Rmttd by GPs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,20219437,"(1,427.60)"
Department of Health,NHS Rotherham CCG,31/12/2017,C&M-PMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,20219438,"77,254.35 "
Department of Health,NHS Rotherham CCG,31/12/2017,C&M-PMS Prof fees Dispensing,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,20219438,"15,350.55 "
Department of Health,NHS Rotherham CCG,31/12/2017,C&M-PMS Prsc Chrgs Cll&Rmttd by GPs,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,20219438,"1,427.60 "
Department of Health,NHS Rotherham CCG,31/12/2017,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,20193549,"5,438.75 "
Department of Health,NHS Rotherham CCG,31/12/2017,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,20193549,"1,400.00 "
Department of Health,NHS Rotherham CCG,31/12/2017,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,20193549,"82,158.66 "
Department of Health,NHS Rotherham CCG,31/12/2017,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,20193549,"3,259.32 "
Department of Health,NHS Rotherham CCG,31/12/2017,C&M-GMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,20193549,"5,142.06 "
Department of Health,NHS Rotherham CCG,31/12/2017,C&M-GMS Prem Cost Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,20193549,762.92 
Department of Health,NHS Rotherham CCG,31/12/2017,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,20193549,"8,908.34 "
Department of Health,NHS Rotherham CCG,31/12/2017,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,20193549,"1,336.00 "
Department of Health,NHS Rotherham CCG,31/12/2017,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,20193549,264.02 
Department of Health,NHS Rotherham CCG,31/12/2017,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,20193549,"9,420.36 "
Department of Health,NHS Rotherham CCG,31/12/2017,ME - GMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,20193549,"1,888.40 "
Department of Health,NHS Rotherham CCG,31/12/2017,ME-GMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,20193549,"1,782.75 "
Department of Health,NHS Rotherham CCG,31/12/2017,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,20219444,"29,944.50 "
Department of Health,NHS Rotherham CCG,31/12/2017,C&M-GMS Prof Fees Dispensing,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,20219444,"5,948.63 "
Department of Health,NHS Rotherham CCG,31/12/2017,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,20219444,619.20 
Department of Health,NHS Rotherham CCG,31/12/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,20017183,"102,263.89 "
Department of Health,NHS Rotherham CCG,31/12/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,20017183,"2,929.58 "
Department of Health,NHS Rotherham CCG,31/12/2017,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,20017183,21.78 
Department of Health,NHS Rotherham CCG,31/12/2017,C&M-PMS PCO Other,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,20017183,628.44 
Department of Health,NHS Rotherham CCG,31/12/2017,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,20017183,"6,876.67 "
Department of Health,NHS Rotherham CCG,31/12/2017,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,20017183,"9,208.42 "
Department of Health,NHS Rotherham CCG,31/12/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,20017183,"10,629.91 "
Department of Health,NHS Rotherham CCG,31/12/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,20017180,(885.33)
Department of Health,NHS Rotherham CCG,31/12/2017,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,20017180,(499.06)
Department of Health,NHS Rotherham CCG,31/12/2017,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,20017180,"(6,971.05)"
Department of Health,NHS Rotherham CCG,31/12/2017,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,20017180,"(1,215.77)"
Department of Health,NHS Rotherham CCG,31/12/2017,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,20017180,(73.46)
Department of Health,NHS Rotherham CCG,31/12/2017,ME - PMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,20017180,(176.27)
Department of Health,NHS Rotherham CCG,31/12/2017,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,20017180,"(9,185.45)"
Department of Health,NHS Rotherham CCG,31/12/2017,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,20017180,"(9,858.46)"
Department of Health,NHS Rotherham CCG,31/12/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,20017181,"147,773.13 "
Department of Health,NHS Rotherham CCG,31/12/2017,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,20017181,"8,402.28 "
Department of Health,NHS Rotherham CCG,31/12/2017,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,20017181,"1,260.00 "
Department of Health,NHS Rotherham CCG,31/12/2017,C&M-PMS DES UNPLANNED ADMISSIONS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,20017181,"14,022.47 "
Department of Health,NHS Rotherham CCG,31/12/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,20017181,"1,112.08 "
Department of Health,NHS Rotherham CCG,31/12/2017,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,20017181,44.69 
Department of Health,NHS Rotherham CCG,31/12/2017,C&M-PMS PCO Locum Adop/Pat/Mat,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,20017181,452.70 
Department of Health,NHS Rotherham CCG,31/12/2017,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,20017181,"6,053.73 "
Department of Health,NHS Rotherham CCG,31/12/2017,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,20017181,550.00 
Department of Health,NHS Rotherham CCG,31/12/2017,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,20017181,564.93 
Department of Health,NHS Rotherham CCG,31/12/2017,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,20017181,"21,023.33 "
Department of Health,NHS Rotherham CCG,31/12/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,20017181,"16,075.82 "
Department of Health,NHS Rotherham CCG,31/12/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,20040023,"55,460.28 "
Department of Health,NHS Rotherham CCG,31/12/2017,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,20040023,560.00 
