Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£)
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19137555,"3,629.25"
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19137555,0.16
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19137555,"2,677.08"
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19137555,"4,148.01"
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19137555,531
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19137555,"3,300.53"
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19137553,"93,818.71"
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19137553,"1,077.92"
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19137553,"7,331.33"
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19137553,"2,142.00"
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19137553,"9,545.93"
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19137557,"90,978.09"
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19137557,"1,020.33"
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19137557,5.39
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19137557,"3,275.00"
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19137557,"5,345.83"
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19137557,"1,652.00"
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19137557,"9,058.03"
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19386629,"44,124.74"
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19386629,185.09
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19386629,"2,991.67"
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19386629,285
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19386629,739.59
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19386629,"5,826.52"
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19137563,"109,006.52"
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19137563,"12,697.70"
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19137563,"1,348.67"
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19137563,34.02
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19137563,"5,104.72"
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19137563,"11,408.17"
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19386631,"84,215.80"
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19386631,"3,858.30"
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19386631,"6,994.79"
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19386631,"1,916.00"
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19386631,"9,824.76"
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19137560,-25.67
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19137560,-589.75
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19137560,"-7,729.92"
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19137560,"-1,788.54"
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19137560,-86.81
Department of Health,NHS Rotherham CCG,31/10/2017,ME - PMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19137560,-675
Department of Health,NHS Rotherham CCG,31/10/2017,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19137560,"-13,225.01"
Department of Health,NHS Rotherham CCG,31/10/2017,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19137560,"-13,857.53"
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19137561,"163,686.92"
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19137561,"4,236.00"
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19137561,1.27
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19137561,"12,510.33"
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19137561,"7,078.33"
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19137561,"3,826.00"
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19137561,"20,546.71"
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-PMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,19411117,"36,984.22"
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-PMS Prof fees Dispensing,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19411117,"7,201.72"
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-PMS Prsc Chrgs Cll&Rmttd by GPs,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,19411117,799.8
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19137559,"90,897.06"
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19137559,"4,022.08"
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19137559,"14,424.42"
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19137559,"2,693.00"
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19137559,"11,193.86"
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-PMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,19411110,"-32,546.70"
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-PMS Prsc Chrgs Cll&Rmttd by GPs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19411110,"-1,642.60"
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-PMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,19411112,"62,493.76"
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-PMS Prof fees Dispensing,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19411112,"11,695.88"
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-PMS Prsc Chrgs Cll&Rmttd by GPs,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,19411112,"1,642.60"
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19386632,"-1,917.90"
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-GMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19386632,-324.38
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19386632,-675.14
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-GMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19386632,-47.75
Department of Health,NHS Rotherham CCG,31/10/2017,ME - GMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19386632,"-3,776.80"
Department of Health,NHS Rotherham CCG,31/10/2017,ME - GMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19386632,-311.6
Department of Health,NHS Rotherham CCG,31/10/2017,ME-GMS GP Pension EEs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19386632,"-10,612.21"
Department of Health,NHS Rotherham CCG,31/10/2017,ME-GMS GP Pension ERs Adjustments,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19386632,"-10,613.64"
Department of Health,NHS Rotherham CCG,31/10/2017,ME-GMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19386632,"-3,565.50"
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19386633,"82,158.66"
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19386633,"3,259.32"
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-GMS Prem Cost Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19386633,762.92
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19386633,"8,908.34"
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19386633,"1,336.00"
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19386633,132.26
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19386633,"9,420.36"
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,19411128,"23,485.98"
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-GMS Prof Fees Dispensing,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19411128,"3,917.85"
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,19411128,602
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19137567,"102,205.75"
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19137567,"2,929.58"
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19137567,21.78
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-PMS PCO Other,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19137567,523.7
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19137567,"35,065.42"
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19137567,"10,629.91"
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19137564,-808.43
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19137564,-501.13
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19137564,"-6,971.05"
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19137564,"-1,014.68"
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19137564,-73.76
Department of Health,NHS Rotherham CCG,31/10/2017,ME - PMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19137564,-176.27
Department of Health,NHS Rotherham CCG,31/10/2017,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19137564,"-10,924.77"
Department of Health,NHS Rotherham CCG,31/10/2017,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19137564,"-11,583.39"
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19137565,"147,773.13"
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19137565,"1,112.08"
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19137565,40.88
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19137565,550
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19137565,564.93
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19137565,"21,023.33"
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19137565,"16,075.82"
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19137593,"55,404.30"
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19137593,"1,000.58"
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19137593,28.05
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-PMS PCO Other,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19137593,452.6
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19137593,"9,378.35"
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19137593,"6,479.48"
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19386635,"24,878.61"
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19386635,134.98
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-GMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19386635,"9,735.32"
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19386635,"3,237.30"
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19137569,"17,749.75"
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19137569,737.83
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19137569,1.1
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19137569,"5,755.21"
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19137569,891
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19137569,"1,782.21"
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19137573,"26,745.92"
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19137573,"1,708.25"
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19137573,"3,100.00"
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19137573,461
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19137573,"2,810.34"
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19137581,"51,295.16"
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19137581,"1,679.58"
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19137581,5.4
Department of Health,NHS Rotherham CCG,31/10/2017,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,19137581,"5,945.84"
