Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£)
Department of Health,NHS Rotherham CCG,30/06/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22576763,"8,208.00"
Department of Health,NHS Rotherham CCG,30/06/2018,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22774812,"2,821.50"
Department of Health,NHS Rotherham CCG,30/06/2018,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22774812,560
Department of Health,NHS Rotherham CCG,30/06/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22774812,"45,457.96"
Department of Health,NHS Rotherham CCG,30/06/2018,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22774812,123.39
Department of Health,NHS Rotherham CCG,30/06/2018,C&M-GMS PCO Other,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22774812,"3,897.00"
Department of Health,NHS Rotherham CCG,30/06/2018,C&M-GMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22774812,"2,265.32"
Department of Health,NHS Rotherham CCG,30/06/2018,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22774812,"2,991.67"
Department of Health,NHS Rotherham CCG,30/06/2018,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22774812,316
Department of Health,NHS Rotherham CCG,30/06/2018,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22774812,200.42
Department of Health,NHS Rotherham CCG,30/06/2018,C&M-GMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22774812,"24,674.75"
Department of Health,NHS Rotherham CCG,30/06/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22774812,"5,377.31"
Department of Health,NHS Rotherham CCG,30/06/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22576768,"110,797.25"
Department of Health,NHS Rotherham CCG,30/06/2018,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22576768,"19,022.80"
Department of Health,NHS Rotherham CCG,30/06/2018,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22576768,"4,200.00"
Department of Health,NHS Rotherham CCG,30/06/2018,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22576768,14.38
Department of Health,NHS Rotherham CCG,30/06/2018,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22576768,"3,189.28"
Department of Health,NHS Rotherham CCG,30/06/2018,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22576768,"49,393.86"
Department of Health,NHS Rotherham CCG,30/06/2018,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22576768,"1,726.73"
Department of Health,NHS Rotherham CCG,30/06/2018,C&M-PMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22576768,"44,330.80"
Department of Health,NHS Rotherham CCG,30/06/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22576768,"10,389.28"
Department of Health,NHS Rotherham CCG,30/06/2018,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22774814,"5,524.73"
Department of Health,NHS Rotherham CCG,30/06/2018,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22774814,"3,920.00"
Department of Health,NHS Rotherham CCG,30/06/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22774814,"86,631.74"
Department of Health,NHS Rotherham CCG,30/06/2018,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22774814,"2,572.20"
Department of Health,NHS Rotherham CCG,30/06/2018,C&M-GMS PCO Other,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22774814,"7,119.00"
Department of Health,NHS Rotherham CCG,30/06/2018,C&M-GMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22774814,"1,831.24"
Department of Health,NHS Rotherham CCG,30/06/2018,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22774814,"6,994.79"
Department of Health,NHS Rotherham CCG,30/06/2018,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22774814,"2,319.00"
Department of Health,NHS Rotherham CCG,30/06/2018,C&M-GMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22774814,"43,444.80"
Department of Health,NHS Rotherham CCG,30/06/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22774814,"9,727.86"
Department of Health,NHS Rotherham CCG,30/06/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22576766,"168,921.19"
Department of Health,NHS Rotherham CCG,30/06/2018,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22576766,"9,884.75"
Department of Health,NHS Rotherham CCG,30/06/2018,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22576766,"1,680.00"
Department of Health,NHS Rotherham CCG,30/06/2018,C&M-PMS PCO Other,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22576766,"12,358.00"
Department of Health,NHS Rotherham CCG,30/06/2018,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22576766,"7,331.94"
Department of Health,NHS Rotherham CCG,30/06/2018,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22576766,"12,510.33"
Department of Health,NHS Rotherham CCG,30/06/2018,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22576766,"8,501.25"
Department of Health,NHS Rotherham CCG,30/06/2018,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22576766,"4,593.00"
Department of Health,NHS Rotherham CCG,30/06/2018,C&M-PMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22576766,"87,768.80"
Department of Health,NHS Rotherham CCG,30/06/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22576766,"19,109.79"
Department of Health,NHS Rotherham CCG,30/06/2018,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22599794,-589.62
Department of Health,NHS Rotherham CCG,30/06/2018,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22599794,"-7,939.21"
Department of Health,NHS Rotherham CCG,30/06/2018,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22599794,-86.71
Department of Health,NHS Rotherham CCG,30/06/2018,ME - PMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22599794,-720
Department of Health,NHS Rotherham CCG,30/06/2018,ME-PMS GP Pension EEs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22599794,-625
Department of Health,NHS Rotherham CCG,30/06/2018,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22599794,"-14,971.68"
Department of Health,NHS Rotherham CCG,30/06/2018,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22599794,"-16,369.23"
Department of Health,NHS Rotherham CCG,30/06/2018,C&M-PMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,22803833,"40,580.61"
Department of Health,NHS Rotherham CCG,30/06/2018,C&M-PMS Prof fees Dispensing,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22803833,"7,158.26"
Department of Health,NHS Rotherham CCG,30/06/2018,C&M-PMS Prsc Chrgs Cll&Rmttd by GPs,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,22803833,914.4
Department of Health,NHS Rotherham CCG,30/06/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22576765,"93,487.10"
Department of Health,NHS Rotherham CCG,30/06/2018,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22576765,"5,446.35"
Department of Health,NHS Rotherham CCG,30/06/2018,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22576765,"3,084.05"
Department of Health,NHS Rotherham CCG,30/06/2018,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22576765,"15,986.92"
Department of Health,NHS Rotherham CCG,30/06/2018,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22576765,"3,011.00"
Department of Health,NHS Rotherham CCG,30/06/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22576765,"9,923.51"
Department of Health,NHS Rotherham CCG,30/06/2018,C&M-PMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,22803831,"46,766.03"
Department of Health,NHS Rotherham CCG,30/06/2018,C&M-PMS Prof fees Dispensing,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22803831,"10,888.25"
Department of Health,NHS Rotherham CCG,30/06/2018,C&M-PMS Prsc Chrgs Cll&Rmttd by GPs,LOCAL ENHANCED SERVICES,NHS ROTHERHAM CCG GP PRACTICE,22803831,924.3
Department of Health,NHS Rotherham CCG,30/06/2018,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22774816,"5,494.80"
Department of Health,NHS Rotherham CCG,30/06/2018,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22774816,"1,120.00"
Department of Health,NHS Rotherham CCG,30/06/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22774816,"85,615.47"
Department of Health,NHS Rotherham CCG,30/06/2018,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22774816,"2,172.88"
Department of Health,NHS Rotherham CCG,30/06/2018,C&M-GMS PCO Other,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22774816,"7,079.00"
Department of Health,NHS Rotherham CCG,30/06/2018,C&M-GMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22774816,"3,295.69"
Department of Health,NHS Rotherham CCG,30/06/2018,C&M-GMS Prem Cost Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22774816,762.92
Department of Health,NHS Rotherham CCG,30/06/2018,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22774816,"8,933.34"
Department of Health,NHS Rotherham CCG,30/06/2018,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22774816,"1,601.00"
Department of Health,NHS Rotherham CCG,30/06/2018,C&M-GMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22774816,"37,731.66"
Department of Health,NHS Rotherham CCG,30/06/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22774816,"8,714.50"
Department of Health,NHS Rotherham CCG,30/06/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22576772,"104,976.32"
Department of Health,NHS Rotherham CCG,30/06/2018,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22576772,"4,366.80"
Department of Health,NHS Rotherham CCG,30/06/2018,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22576772,"9,300.00"
Department of Health,NHS Rotherham CCG,30/06/2018,C&M-PMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22576772,"53,420.43"
Department of Health,NHS Rotherham CCG,30/06/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22576772,"10,888.94"
Department of Health,NHS Rotherham CCG,30/06/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22576769,-48.3
Department of Health,NHS Rotherham CCG,30/06/2018,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22576769,-496.03
Department of Health,NHS Rotherham CCG,30/06/2018,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22576769,"-7,014.50"
Department of Health,NHS Rotherham CCG,30/06/2018,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22576769,-72.95
Department of Health,NHS Rotherham CCG,30/06/2018,ME - PMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22576769,-176.27
Department of Health,NHS Rotherham CCG,30/06/2018,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22576769,"-10,346.62"
Department of Health,NHS Rotherham CCG,30/06/2018,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22576769,"-11,010.02"
Department of Health,NHS Rotherham CCG,30/06/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22576770,"149,559.66"
Department of Health,NHS Rotherham CCG,30/06/2018,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22576770,"8,315.83"
Department of Health,NHS Rotherham CCG,30/06/2018,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22576770,"3,220.00"
Department of Health,NHS Rotherham CCG,30/06/2018,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22576770,2.39
Department of Health,NHS Rotherham CCG,30/06/2018,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22576770,"4,170.85"
Department of Health,NHS Rotherham CCG,30/06/2018,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22576770,550
Department of Health,NHS Rotherham CCG,30/06/2018,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22576770,429.85
Department of Health,NHS Rotherham CCG,30/06/2018,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22576770,"21,023.33"
Department of Health,NHS Rotherham CCG,30/06/2018,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22576770,"6,212.00"
Department of Health,NHS Rotherham CCG,30/06/2018,C&M-PMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22576770,"51,288.52"
Department of Health,NHS Rotherham CCG,30/06/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22576770,"14,915.54"
Department of Health,NHS Rotherham CCG,30/06/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22578793,"56,598.73"
Department of Health,NHS Rotherham CCG,30/06/2018,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22578793,"1,400.00"
Department of Health,NHS Rotherham CCG,30/06/2018,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22578793,"2,483.53"
Department of Health,NHS Rotherham CCG,30/06/2018,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22578793,"3,910.21"
Department of Health,NHS Rotherham CCG,30/06/2018,C&M-PMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22578793,"30,748.89"
Department of Health,NHS Rotherham CCG,30/06/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22578793,"5,691.16"
Department of Health,NHS Rotherham CCG,30/06/2018,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22780537,"1,548.98"
Department of Health,NHS Rotherham CCG,30/06/2018,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22780537,"2,380.00"
Department of Health,NHS Rotherham CCG,30/06/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22780537,"25,754.86"
Department of Health,NHS Rotherham CCG,30/06/2018,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22780537,89.99
Department of Health,NHS Rotherham CCG,30/06/2018,C&M-GMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22780537,426.5
Department of Health,NHS Rotherham CCG,30/06/2018,C&M-GMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22780537,"2,548.14"
Department of Health,NHS Rotherham CCG,30/06/2018,C&M-GMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22780537,"13,620.95"
Department of Health,NHS Rotherham CCG,30/06/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22780537,"2,977.73"
Department of Health,NHS Rotherham CCG,30/06/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22576776,"27,393.17"
Department of Health,NHS Rotherham CCG,30/06/2018,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22576776,"1,618.33"
Department of Health,NHS Rotherham CCG,30/06/2018,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22576776,"2,940.00"
Department of Health,NHS Rotherham CCG,30/06/2018,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22576776,3.77
Department of Health,NHS Rotherham CCG,30/06/2018,C&M-PMS PCO Locum Adop/Pat/Mat,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22576776,"13,061.53"
Department of Health,NHS Rotherham CCG,30/06/2018,C&M-PMS PCO Other,PRC DELEGATED CO-COMMISSIONING,NHS ROTHERHAM CCG GP PRACTICE,22576776,"2,453.00"
