Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,VAT Registration Number
Department of Health,NHS Stockport CCG,10/31/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BRINNINGTON HEALTH CENTRE STOCKPORT,34166934,9854.46,"""-"""
Department of Health,NHS Stockport CCG,10/31/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SEABROOK,34166936,92861.67,"""-"""
Department of Health,NHS Stockport CCG,10/31/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SEABROOK,34166936,1833.84,"""-"""
Department of Health,NHS Stockport CCG,10/31/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SEABROOK,34166936,3812.5,"""-"""
Department of Health,NHS Stockport CCG,10/31/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SEABROOK,34166936,9777.46,"""-"""
Department of Health,NHS Stockport CCG,10/31/2020,C&M- PCN DES CARE HOME PREMIUM,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,34166938,3465,"""-"""
Department of Health,NHS Stockport CCG,10/31/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,34166938,77217.22,"""-"""
Department of Health,NHS Stockport CCG,10/31/2020,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,34166938,6977.28,"""-"""
Department of Health,NHS Stockport CCG,10/31/2020,C&M-PMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,34166938,3474.2,"""-"""
Department of Health,NHS Stockport CCG,10/31/2020,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,34166938,7217.88,"""-"""
Department of Health,NHS Stockport CCG,10/31/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,34166938,1506.8,"""-"""
Department of Health,NHS Stockport CCG,10/31/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,34166938,2812.5,"""-"""
Department of Health,NHS Stockport CCG,10/31/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,34166938,8003.88,"""-"""
Department of Health,NHS Stockport CCG,10/31/2020,C&M- PCN DES CARE HOME PREMIUM,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,34166944,2707.5,"""-"""
Department of Health,NHS Stockport CCG,10/31/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,34166944,87894.96,"""-"""
Department of Health,NHS Stockport CCG,10/31/2020,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,34166944,5359.32,"""-"""
Department of Health,NHS Stockport CCG,10/31/2020,C&M-PMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,34166944,2668.57,"""-"""
Department of Health,NHS Stockport CCG,10/31/2020,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,FAMILY SURGERY STOCKPORT,34166944,5544.13,"""-"""
Department of Health,NHS Stockport CCG,10/31/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,34166944,1771.13,"""-"""
Department of Health,NHS Stockport CCG,10/31/2020,C&M-PMS PCO Locum Adop/Pat/Mat,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,34166944,13260.18,"""-"""
Department of Health,NHS Stockport CCG,10/31/2020,C&M-PMS PCO Locum Sickness,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,34166944,3557.28,"""-"""
Department of Health,NHS Stockport CCG,10/31/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,34166944,5910.42,"""-"""
Department of Health,NHS Stockport CCG,10/31/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,34166944,8571.73,"""-"""
Department of Health,NHS Stockport CCG,10/31/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,GATLEY MEDICAL CENTRE,34166946,64761.72,"""-"""
Department of Health,NHS Stockport CCG,10/31/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,GATLEY MEDICAL CENTRE,34166946,1265.97,"""-"""
Department of Health,NHS Stockport CCG,10/31/2020,C&M-GMS Prem Other,PRC DELEGATED CO-COMMISSIONING,GATLEY MEDICAL CENTRE,34166946,453.87,"""-"""
Department of Health,NHS Stockport CCG,10/31/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,GATLEY MEDICAL CENTRE,34166946,7434.86,"""-"""
Department of Health,NHS Stockport CCG,10/31/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,GUYWOOD PRACTICE,34166948,23094.85,"""-"""
Department of Health,NHS Stockport CCG,10/31/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,GUYWOOD PRACTICE,34166948,460.05,"""-"""
Department of Health,NHS Stockport CCG,10/31/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,GUYWOOD PRACTICE,34166948,2565.91,"""-"""
Department of Health,NHS Stockport CCG,10/31/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,HEATON MERSEY MEDICAL PRACTICE,34166950,54653.3,"""-"""
Department of Health,NHS Stockport CCG,10/31/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,HEATON MERSEY MEDICAL PRACTICE,34166950,1070.53,"""-"""
Department of Health,NHS Stockport CCG,10/31/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,HEATON MERSEY MEDICAL PRACTICE,34166950,5031.25,"""-"""
Department of Health,NHS Stockport CCG,10/31/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HEATON MERSEY MEDICAL PRACTICE,34166950,6426.28,"""-"""
Department of Health,NHS Stockport CCG,10/31/2020,ME-PMS GP Pension EEs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,HEATON MERSEY MEDICAL PRACTICE,34166950,1293.69,"""-"""
Department of Health,NHS Stockport CCG,10/31/2020,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,HEATON MERSEY MEDICAL PRACTICE,34166950,1488.25,"""-"""
Department of Health,NHS Stockport CCG,10/31/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,HEATON NORRIS HEALTH CENTRE DR MARSHALL,34166952,58798.64,"""-"""
Department of Health,NHS Stockport CCG,10/31/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,HEATON NORRIS HEALTH CENTRE DR MARSHALL,34166952,1151.33,"""-"""
Department of Health,NHS Stockport CCG,10/31/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HEATON NORRIS HEALTH CENTRE DR MARSHALL,34166952,6588.44,"""-"""
Department of Health,NHS Stockport CCG,10/31/2020,C&M-APMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,HIGH LANE MEDICAL CENTRE,34166954,908.32,"""-"""
Department of Health,NHS Stockport CCG,10/31/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,HIGH LANE MEDICAL CENTRE,34166954,46993.57,"""-"""
Department of Health,NHS Stockport CCG,10/31/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HIGH LANE MEDICAL CENTRE,34166954,4356.08,"""-"""
Department of Health,NHS Stockport CCG,10/31/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,HEALD GREEN HEALTH CENTRE DR WRIGHT,34166956,45354.59,"""-"""
Department of Health,NHS Stockport CCG,10/31/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,HEALD GREEN HEALTH CENTRE DR WRIGHT,34166956,884.86,"""-"""
Department of Health,NHS Stockport CCG,10/31/2020,C&M-GMS PCO Doctors Ret Scheme,PRC DELEGATED CO-COMMISSIONING,HEALD GREEN HEALTH CENTRE DR WRIGHT,34166956,307.68,"""-"""
Department of Health,NHS Stockport CCG,10/31/2020,C&M-GMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,HEALD GREEN HEALTH CENTRE DR WRIGHT,34166956,114784.96,"""-"""
Department of Health,NHS Stockport CCG,10/31/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HEALD GREEN HEALTH CENTRE DR WRIGHT,34166956,4807.03,"""-"""
Department of Health,NHS Stockport CCG,10/31/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,MARPLE BRIDGE SURGERY,34166958,48453.69,"""-"""
Department of Health,NHS Stockport CCG,10/31/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,MARPLE BRIDGE SURGERY,34166958,955.61,"""-"""
Department of Health,NHS Stockport CCG,10/31/2020,C&M-GMS PCO Locum Adop/Pat/Mat,PRC DELEGATED CO-COMMISSIONING,MARPLE BRIDGE SURGERY,34166958,1863.54,"""-"""
Department of Health,NHS Stockport CCG,10/31/2020,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,MARPLE BRIDGE SURGERY,34166958,36.99,"""-"""
Department of Health,NHS Stockport CCG,10/31/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,MARPLE BRIDGE SURGERY,34166958,5598.7,"""-"""
Department of Health,NHS Stockport CCG,10/31/2020,C&M-APMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,MARPLE COTTAGE SURGERY,34166960,1102.62,"""-"""
Department of Health,NHS Stockport CCG,10/31/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,MARPLE COTTAGE SURGERY,34166960,55767.33,"""-"""
Department of Health,NHS Stockport CCG,10/31/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,MARPLE COTTAGE SURGERY,34166960,4479.17,"""-"""
Department of Health,NHS Stockport CCG,10/31/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,MARPLE COTTAGE SURGERY,34166960,6611.81,"""-"""
Department of Health,NHS Stockport CCG,10/31/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,MARPLE MEDICAL PRACTICE,34166962,53799.3,"""-"""
Department of Health,NHS Stockport CCG,10/31/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,MARPLE MEDICAL PRACTICE,34166962,1054.67,"""-"""
Department of Health,NHS Stockport CCG,10/31/2020,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,MARPLE MEDICAL PRACTICE,34166962,2614.08,"""-"""
Department of Health,NHS Stockport CCG,10/31/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,MARPLE MEDICAL PRACTICE,34166962,6543.07,"""-"""
Department of Health,NHS Stockport CCG,10/31/2020,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,MANOR MEDICAL PRACTICE,34166964,140,"""-"""
Department of Health,NHS Stockport CCG,10/31/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,MANOR MEDICAL PRACTICE,34166964,74139.57,"""-"""
Department of Health,NHS Stockport CCG,10/31/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,MANOR MEDICAL PRACTICE,34166964,1444.55,"""-"""
Department of Health,NHS Stockport CCG,10/31/2020,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,MANOR MEDICAL PRACTICE,34166964,1658,"""-"""
Department of Health,NHS Stockport CCG,10/31/2020,C&M-GMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,MANOR MEDICAL PRACTICE,34166964,4104.23,"""-"""
Department of Health,NHS Stockport CCG,10/31/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,MANOR MEDICAL PRACTICE,34166964,8487.07,"""-"""
Department of Health,NHS Stockport CCG,10/31/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,PARK VIEW GROUP PRACTICE,34166966,68039.65,"""-"""
Department of Health,NHS Stockport CCG,10/31/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,PARK VIEW GROUP PRACTICE,34166966,1335.43,"""-"""
Department of Health,NHS Stockport CCG,10/31/2020,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,PARK VIEW GROUP PRACTICE,34166966,5290.67,"""-"""
Department of Health,NHS Stockport CCG,10/31/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,PARK VIEW GROUP PRACTICE,34166966,6561.49,"""-"""
Department of Health,NHS Stockport CCG,10/31/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,SOUTH REDDISH MEDICAL CENTRE,34166968,28392,"""-"""
Department of Health,NHS Stockport CCG,10/31/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,SOUTH REDDISH MEDICAL CENTRE,34166968,566.01,"""-"""
Department of Health,NHS Stockport CCG,10/31/2020,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,SOUTH REDDISH MEDICAL CENTRE,34166968,9071.44,"""-"""
Department of Health,NHS Stockport CCG,10/31/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,SOUTH REDDISH MEDICAL CENTRE,34166968,3264.93,"""-"""
Department of Health,NHS Stockport CCG,10/31/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,SPRINGFIELD SURGERY STOCKPORT,34166970,39226.8,"""-"""
Department of Health,NHS Stockport CCG,10/31/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,SPRINGFIELD SURGERY STOCKPORT,34166970,780.24,"""-"""
Department of Health,NHS Stockport CCG,10/31/2020,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,SPRINGFIELD SURGERY STOCKPORT,34166970,2108.33,"""-"""
Department of Health,NHS Stockport CCG,10/31/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,SPRINGFIELD SURGERY STOCKPORT,34166970,4797.68,"""-"""
Department of Health,NHS Stockport CCG,10/31/2020,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,STOCKPORT MEDICAL GROUP,34166971,-546.72,"""-"""
Department of Health,NHS Stockport CCG,10/31/2020,ME - PMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,STOCKPORT MEDICAL GROUP,34166971,-279.4,"""-"""
Department of Health,NHS Stockport CCG,10/31/2020,ME-PMS GP Pension AVCs,PRC DELEGATED CO-COMMISSIONING,STOCKPORT MEDICAL GROUP,34166971,-419.11,"""-"""
