Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,Amount,VAT registration number
Department of Health,NHS Stockport CCG,31/05/2014,Hcare Srv Rec Fdtn Trust-Non Contract,WINTER PRESSURES,MASTERCALL HEALTHCARE,3611762,29244.42,-
Department of Health,NHS Stockport CCG,31/05/2014,Clinical&Medical-Independent Sector,OUT OF HOURS,MASTERCALL HEALTHCARE,3611845,201600,-
Department of Health,NHS Stockport CCG,31/05/2014,Clinical&Medical-Independent Sector,WINTER PRESSURES,MASTERCALL HEALTHCARE,3611849,29244.42,-
Department of Health,NHS Stockport CCG,31/05/2014,Hcare Srv Rec NHS Trust-Contract Baseline,COLLABORATIVE COMMISSIONING,NORTH WEST AMBULANCE SERVICE NHS TRUST,3524223,605260,-
Department of Health,NHS Stockport CCG,31/05/2014,Hcare Srv Rec NHS Trust-Contract Baseline,COLLABORATIVE COMMISSIONING,NORTH WEST AMBULANCE SERVICE NHS TRUST,3579642,605260,-
Department of Health,NHS Stockport CCG,31/05/2014,Clinical&Medical-Independent Sector,NHS 111,NORTH WEST AMBULANCE SERVICE NHS TRUST,3579843,25168,-
Department of Health,NHS Stockport CCG,31/05/2014,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,PENNINE ACUTE HOSPITALS NHS TRUST,3580543,51914,-
Department of Health,NHS Stockport CCG,31/05/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,PENNINE CARE NHS FOUNDATION TRUST,3580842,1861709,-
Department of Health,NHS Stockport CCG,31/05/2014,Programme Support Costs,PROGRAMME PROJECTS,SALFORD ROYAL NHS FOUNDATION TRUST,3537325,172526,-
Department of Health,NHS Stockport CCG,31/05/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,SALFORD ROYAL NHS FOUNDATION TRUST,3580896,157946,-
Department of Health,NHS Stockport CCG,31/05/2014,Clinical&Medical-Othe Public Sector,PROGRAMME PROJECTS,STOCKPORT METROPOLITAN BOROUGH COUNCIL,3611149,44927.25,-
Department of Health,NHS Stockport CCG,31/05/2014,Clinical&Medical-Othe Public Sector,FUNDED NURSING CARE,STOCKPORT METROPOLITAN BOROUGH COUNCIL,3611723,36142,-
Department of Health,NHS Stockport CCG,31/05/2014,Clinical&Medical-Othe Public Sector,CHC ADULT FULLY FUNDED,STOCKPORT METROPOLITAN BOROUGH COUNCIL,3691074,25880,-
Department of Health,NHS Stockport CCG,31/05/2014,Clinical&Medical-Othe Public Sector,COMMISSIONING - NON ACUTE,STOCKPORT METROPOLITAN BOROUGH COUNCIL,3691112,952000,-
Department of Health,NHS Stockport CCG,31/05/2014,Clinical&Medical-Othe Public Sector,FUNDED NURSING CARE,STOCKPORT METROPOLITAN BOROUGH COUNCIL,3691112,470000,-
Department of Health,NHS Stockport CCG,31/05/2014,Clinical&Medical-Othe Public Sector,LEARNING DIFFICULTIES,STOCKPORT METROPOLITAN BOROUGH COUNCIL,3691112,398750,-
Department of Health,NHS Stockport CCG,31/05/2014,Clinical&Medical-Othe Public Sector,LONG TERM CONDITIONS,STOCKPORT METROPOLITAN BOROUGH COUNCIL,3691112,84250,-
Department of Health,NHS Stockport CCG,31/05/2014,Clinical&Medical-Othe Public Sector,MENTAL HEALTH SERVICES - OTHER,STOCKPORT METROPOLITAN BOROUGH COUNCIL,3691112,72250,-
Department of Health,NHS Stockport CCG,31/05/2014,Clinical&Medical-Othe Public Sector,REABLEMENT,STOCKPORT METROPOLITAN BOROUGH COUNCIL,3691112,401000,-
Department of Health,NHS Stockport CCG,31/05/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,COMMUNITY SERVICES,STOCKPORT NHS FOUNDATION TRUST,3523903,47496,-
Department of Health,NHS Stockport CCG,31/05/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,COMMUNITY SERVICES,STOCKPORT NHS FOUNDATION TRUST,3524182,-94992,-
Department of Health,NHS Stockport CCG,31/05/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,STOCKPORT NHS FOUNDATION TRUST,3580728,12089515,-
Department of Health,NHS Stockport CCG,31/05/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,COMMUNITY SERVICES,STOCKPORT NHS FOUNDATION TRUST,3580739,1626431,-
Department of Health,NHS Stockport CCG,31/05/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,TAMESIDE HOSPITAL NHS FOUNDATION TRUST,3612269,93443,-
Department of Health,NHS Stockport CCG,31/05/2014,Clinical&Medical-Commercial Sector,PLANNED CARE,ULTRASOUND NOW,3579732,38701.52,-
Department of Health,NHS Stockport CCG,31/05/2014,Clinical&Medical-Commercial Sector,PLANNED CARE,ULTRASOUND NOW,3760741,42240,-
Department of Health,NHS Stockport CCG,31/05/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,3580516,2313055,-
Department of Health,NHS Stockport CCG,31/05/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,WRIGHTINGTON WIGAN & LEIGH NHS FOUNDATION TRUST,3580089,38727,-
