Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,Amount,VAT registration number
Department of Health,NHS Stockport CCG,30/04/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BRAMHALL HEALTH CENTRE,26785651,86097.85,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,BRAMHALL HEALTH CENTRE,26785651,763.01,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BRAMHALL HEALTH CENTRE,26785651,10250.63,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,BRAMHALL PARK MEDICAL CENTRE,26785653,98252.99,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,BRAMHALL PARK MEDICAL CENTRE,26785653,1084,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,BRAMHALL PARK MEDICAL CENTRE,26785653,2900,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BRAMHALL PARK MEDICAL CENTRE,26785653,12436.06,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,BREDBURY MEDICAL PRACTICE,26785655,31955.77,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,BREDBURY MEDICAL PRACTICE,26785655,823.84,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,BREDBURY MEDICAL PRACTICE,26785655,3316.67,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,BREDBURY MEDICAL PRACTICE,26785655,23107.03,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BREDBURY MEDICAL PRACTICE,26785655,3428.81,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,BRACONDALE MEDICAL CENTRE,26785657,560,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BRACONDALE MEDICAL CENTRE,26785657,37665.9,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,BRACONDALE MEDICAL CENTRE,26785657,220.05,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BRACONDALE MEDICAL CENTRE,26785657,3941.27,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,26785659,94403.79,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,26785659,840,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,26785659,520.32,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-PMS PCO Locum Adop/Pat/Mat,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,26785659,15950,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,26785659,870,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,26785659,6626.67,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,26785659,11912.06,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,ME - PMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,26785659,387.38,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,ME-PMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,26785659,338.62,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CALE GREEN SURGERY,26785661,27815.63,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,CALE GREEN SURGERY,26785661,56.87,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,CALE GREEN SURGERY,26785661,1491.67,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CALE GREEN SURGERY,26785661,2646.6,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,BRINNINGTON HEALTH CENTRE STOCKPORT,26785663,77057.28,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-PMS PCO Locum Sickness,PRC DELEGATED CO-COMMISSIONING,BRINNINGTON HEALTH CENTRE STOCKPORT,26785663,5260,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BRINNINGTON HEALTH CENTRE STOCKPORT,26785663,10886.76,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SEABROOK,26785664,88126.12,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SEABROOK,26785664,1387.52,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SEABROOK,26785664,3812.5,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SEABROOK,26785664,10055.96,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,26785666,73771.54,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,26785666,520.32,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-PMS PCO Other,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,26785666,6857,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,26785666,2812.5,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,26785666,186.81,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,26785666,8020.69,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,26785668,1127.36,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,26785668,80213.45,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,26785668,476.72,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-GMS PCO Locum Adop/Pat/Mat,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,26785668,15643.06,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-GMS PCO Locum Sickness,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,26785668,13394.56,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,26785668,5450,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,26785668,21042.05,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,26785668,10468.73,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,CHADSFIELD MEDICAL PRACTICE,26785672,607.04,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CHADSFIELD MEDICAL PRACTICE,26785672,55299.69,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,CHADSFIELD MEDICAL PRACTICE,26785672,319.47,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CHADSFIELD MEDICAL PRACTICE,26785672,7477.09,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,26785674,86585.71,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,26785674,5800,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,26785674,13364.21,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,26785674,8924.35,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,GATLEY MEDICAL CENTRE,26785676,61248.68,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,GATLEY MEDICAL CENTRE,26785676,293.41,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-GMS PCO Locum Adop/Pat/Mat,PRC DELEGATED CO-COMMISSIONING,GATLEY MEDICAL CENTRE,26785676,5600,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-GMS PCO Locum Sickness,PRC DELEGATED CO-COMMISSIONING,GATLEY MEDICAL CENTRE,26785676,6936.72,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-GMS Prem Other,PRC DELEGATED CO-COMMISSIONING,GATLEY MEDICAL CENTRE,26785676,453.87,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,GATLEY MEDICAL CENTRE,26785676,16447.49,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,GATLEY MEDICAL CENTRE,26785676,7753.24,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,HEATON NORRIS HEALTH CENTRE DR MARSHALL,26785681,56210.33,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-GMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,HEATON NORRIS HEALTH CENTRE DR MARSHALL,26785681,37527.1,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HEATON NORRIS HEALTH CENTRE DR MARSHALL,26785681,6747.87,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,HIGH LANE MEDICAL CENTRE,26785683,43692.43,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HIGH LANE MEDICAL CENTRE,26785683,4545.2,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,HEALD GREEN HEALTH CENTRE DR WRIGHT,26785685,173.44,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,HEALD GREEN HEALTH CENTRE DR WRIGHT,26785685,43511.26,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,HEALD GREEN HEALTH CENTRE DR WRIGHT,26785685,229.82,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HEALD GREEN HEALTH CENTRE DR WRIGHT,26785685,5159.91,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,MARPLE BRIDGE SURGERY,26785687,910.56,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,MARPLE BRIDGE SURGERY,26785687,46574.12,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,MARPLE BRIDGE SURGERY,26785687,335.59,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-GMS PCO Locum Adop/Pat/Mat,PRC DELEGATED CO-COMMISSIONING,MARPLE BRIDGE SURGERY,26785687,8339.68,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,MARPLE BRIDGE SURGERY,26785687,426.53,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,MARPLE BRIDGE SURGERY,26785687,5488.51,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,MARPLE COTTAGE SURGERY,26785689,52632.48,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,MARPLE COTTAGE SURGERY,26785689,4143.67,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,MARPLE COTTAGE SURGERY,26785689,16148.55,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,MARPLE COTTAGE SURGERY,26785689,932.31,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,MARPLE COTTAGE SURGERY,26785689,6462.15,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,MARPLE MEDICAL PRACTICE,26785691,11707.2,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,MARPLE MEDICAL PRACTICE,26785691,51333.84,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,MARPLE MEDICAL PRACTICE,26785691,200.85,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,MARPLE MEDICAL PRACTICE,26785691,2614.08,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,MARPLE MEDICAL PRACTICE,26785691,156.18,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,MARPLE MEDICAL PRACTICE,26785691,6880.68,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,MANOR MEDICAL PRACTICE,26785693,70036.19,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,MANOR MEDICAL PRACTICE,26785693,1658.33,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,MANOR MEDICAL PRACTICE,26785693,8604.89,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,PARK VIEW GROUP PRACTICE,26785695,1084,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,PARK VIEW GROUP PRACTICE,26785695,64880.04,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,PARK VIEW GROUP PRACTICE,26785695,14064.16,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,PARK VIEW GROUP PRACTICE,26785695,12834.83,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,PARK VIEW GROUP PRACTICE,26785695,826.23,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,PARK VIEW GROUP PRACTICE,26785695,7598.53,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,SOUTH REDDISH MEDICAL CENTRE,26785697,27618.21,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,SOUTH REDDISH MEDICAL CENTRE,26785697,130.08,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,SOUTH REDDISH MEDICAL CENTRE,26785697,15721.52,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,SOUTH REDDISH MEDICAL CENTRE,26785697,3459.57,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,SPRINGFIELD SURGERY STOCKPORT,26785699,280,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,SPRINGFIELD SURGERY STOCKPORT,26785699,693.76,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,SPRINGFIELD SURGERY STOCKPORT,26785699,37170.06,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,SPRINGFIELD SURGERY STOCKPORT,26785699,142.64,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,SPRINGFIELD SURGERY STOCKPORT,26785699,2045.83,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,SPRINGFIELD SURGERY STOCKPORT,26785699,4335.77,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,STOCKPORT MEDICAL GROUP,26785703,114057.63,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-PMS PCO Locum Adop/Pat/Mat,PRC DELEGATED CO-COMMISSIONING,STOCKPORT MEDICAL GROUP,26785703,15779.05,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,STOCKPORT MEDICAL GROUP,26785703,7602.5,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,STOCKPORT MEDICAL GROUP,26785703,30884.78,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,STOCKPORT MEDICAL GROUP,26785703,2249.43,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,STOCKPORT MEDICAL GROUP,26785703,13737.59,"""-"""
Department of Health,NHS Stockport CCG,30/04/2019,ME-PMS GP Pension EEs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,STOCKPORT MEDICAL GROUP,26785703,1174.14,"""-"""
