Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,Amount,VAT registration number
Department of Health,NHS Stockport CCG,30/09/2017,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,BEECH HOUSE MEDICAL PRACTICE,18757145,559.81,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ALVANLEY FAMILY PRACTICE,18757149,33459.83,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,ALVANLEY FAMILY PRACTICE,18757149,2263.85,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,ALVANLEY FAMILY PRACTICE,18757149,260.16,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,ALVANLEY FAMILY PRACTICE,18757149,326.27,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,ALVANLEY FAMILY PRACTICE,18757149,1225.87,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ALVANLEY FAMILY PRACTICE,18757149,4093.69,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,ALVANLEY FAMILY PRACTICE,18757149,360.62,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ARCHWOOD MEDICAL PRACTICE,18757155,42734.06,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,ARCHWOOD MEDICAL PRACTICE,18757155,2891.33,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,ARCHWOOD MEDICAL PRACTICE,18757155,1024.56,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-PMS PCO Locum Adop/Pat/Mat,PRC DELEGATED CO-COMMISSIONING,ARCHWOOD MEDICAL PRACTICE,18757155,9988.48,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,ARCHWOOD MEDICAL PRACTICE,18757155,2574.07,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ARCHWOOD MEDICAL PRACTICE,18757155,5522.55,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,ARCHWOOD MEDICAL PRACTICE,18757155,0.27,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,ADSHALL ROAD MEDICAL PRACTICE,18757162,2335.58,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,ADSHALL ROAD MEDICAL PRACTICE,18757162,140,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,ADSHALL ROAD MEDICAL PRACTICE,18757162,31435.1,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,ADSHALL ROAD MEDICAL PRACTICE,18757162,636.85,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-GMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,ADSHALL ROAD MEDICAL PRACTICE,18757162,129.56,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,ADSHALL ROAD MEDICAL PRACTICE,18757162,2627.33,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ADSHALL ROAD MEDICAL PRACTICE,18757162,4353.28,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-GMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,ADSHALL ROAD MEDICAL PRACTICE,18757162,389.7,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ADSWOOD ROAD SURGERY,18757167,27152.8,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,ADSWOOD ROAD SURGERY,18757167,2103.3,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,ADSWOOD ROAD SURGERY,18757167,1273.83,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,ADSWOOD ROAD SURGERY,18757167,1647.04,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,ADSWOOD ROAD SURGERY,18757167,3170.8,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ADSWOOD ROAD SURGERY,18757167,3478.21,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,ADSWOOD ROAD SURGERY,18757167,343.58,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,BRAMHALL HEALTH CENTRE,18757173,6161.23,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,BRAMHALL HEALTH CENTRE,18757173,1960,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BRAMHALL HEALTH CENTRE,18757173,82429.92,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,BRAMHALL HEALTH CENTRE,18757173,2289.03,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-GMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,BRAMHALL HEALTH CENTRE,18757173,3470.85,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BRAMHALL HEALTH CENTRE,18757173,10099.5,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-GMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,BRAMHALL HEALTH CENTRE,18757173,1006.79,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,BRAMHALL PARK MEDICAL CENTRE,18757177,95887.02,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,BRAMHALL PARK MEDICAL CENTRE,18757177,2520,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,BRAMHALL PARK MEDICAL CENTRE,18757177,476.96,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,BRAMHALL PARK MEDICAL CENTRE,18757177,2662.19,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,BRAMHALL PARK MEDICAL CENTRE,18757177,5109.51,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,BRAMHALL PARK MEDICAL CENTRE,18757177,2900,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BRAMHALL PARK MEDICAL CENTRE,18757177,12938.29,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,BRAMHALL PARK MEDICAL CENTRE,18757177,8.39,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,BREDBURY MEDICAL PRACTICE,18757182,31296.84,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,BREDBURY MEDICAL PRACTICE,18757182,2207.33,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,BREDBURY MEDICAL PRACTICE,18757182,1195.56,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,BREDBURY MEDICAL PRACTICE,18757182,2818,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,BREDBURY MEDICAL PRACTICE,18757182,3316.67,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BREDBURY MEDICAL PRACTICE,18757182,3261.84,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,BRACONDALE MEDICAL CENTRE,18757186,2425.83,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-GMS DES UNPLANNED ADMISSIONS,PRC DELEGATED CO-COMMISSIONING,BRACONDALE MEDICAL CENTRE,18757186,3842.3,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BRACONDALE MEDICAL CENTRE,18757186,34367.65,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,BRACONDALE MEDICAL CENTRE,18757186,660.16,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-GMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,BRACONDALE MEDICAL CENTRE,18757186,822.09,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,BRACONDALE MEDICAL CENTRE,18757186,7720,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BRACONDALE MEDICAL CENTRE,18757186,4241.3,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-GMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,BRACONDALE MEDICAL CENTRE,18757186,392.16,-
Department of Health,NHS Stockport CCG,30/09/2017,ME - PMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,18757189,-5791.5,-
Department of Health,NHS Stockport CCG,30/09/2017,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,18757189,-8394.06,-
Department of Health,NHS Stockport CCG,30/09/2017,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,18757189,-9177.37,-
Department of Health,NHS Stockport CCG,30/09/2017,ME-PMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,18757189,-3766.5,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,18757194,90352.66,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,18757194,6348.85,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,18757194,953.92,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,18757194,231.75,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-PMS PCO Locum Adop/Pat/Mat,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,18757194,6950,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,18757194,4431.3,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,18757194,870,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,18757194,6427.08,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,18757194,537.29,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,18757194,12957.46,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,18757194,1044.93,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,CALE GREEN SURGERY,18757200,1795.5,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CALE GREEN SURGERY,18757200,25743.38,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,CALE GREEN SURGERY,18757200,170.61,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-GMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,CALE GREEN SURGERY,18757200,561.59,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,CALE GREEN SURGERY,18757200,1395.83,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CALE GREEN SURGERY,18757200,2745.93,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-GMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,CALE GREEN SURGERY,18757200,290.4,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,BRINNINGTON HEALTH CENTRE STOCKPORT,18757207,71842.98,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,BRINNINGTON HEALTH CENTRE STOCKPORT,18757207,4164.8,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,BRINNINGTON HEALTH CENTRE STOCKPORT,18757207,1260,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,BRINNINGTON HEALTH CENTRE STOCKPORT,18757207,1691.04,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,BRINNINGTON HEALTH CENTRE STOCKPORT,18757207,943.02,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,BRINNINGTON HEALTH CENTRE STOCKPORT,18757207,5104.83,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BRINNINGTON HEALTH CENTRE STOCKPORT,18757207,11370.24,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,BRINNINGTON HEALTH CENTRE STOCKPORT,18757207,0.71,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SEABROOK,18757212,81805.68,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SEABROOK,18757212,6051.03,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SEABROOK,18757212,1300.8,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SEABROOK,18757212,1551.67,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SEABROOK,18757212,4883.12,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SEABROOK,18757212,3083.33,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SEABROOK,18757212,9617.59,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SEABROOK,18757212,983.47,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,18757217,70726.32,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,18757217,5280.58,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,18757217,2152.83,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,18757217,4815.17,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,18757217,2812.5,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,18757217,8381.65,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,18757217,3.78,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,CHADSFIELD MEDICAL PRACTICE,18757228,3335.45,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,CHADSFIELD MEDICAL PRACTICE,18757228,520.32,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CHADSFIELD MEDICAL PRACTICE,18757228,52445.51,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,CHADSFIELD MEDICAL PRACTICE,18757228,958.4,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-GMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,CHADSFIELD MEDICAL PRACTICE,18757228,1292.14,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CHADSFIELD MEDICAL PRACTICE,18757228,7855.41,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-GMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,CHADSFIELD MEDICAL PRACTICE,18757228,546.28,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,EASTHOLME SURGERY,18757233,2296.15,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,EASTHOLME SURGERY,18757233,260.16,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,EASTHOLME SURGERY,18757233,31970.1,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,EASTHOLME SURGERY,18757233,606.18,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-GMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,EASTHOLME SURGERY,18757233,1950.34,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,EASTHOLME SURGERY,18757233,2129.17,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,EASTHOLME SURGERY,18757233,4435.89,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-GMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,EASTHOLME SURGERY,18757233,371.03,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,18757238,83829.07,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,18757238,5728.98,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,18757238,823.84,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,18757238,1616.19,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,18757238,241.39,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,18757238,5716.67,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,18757238,8603.4,-
Department of Health,NHS Stockport CCG,30/09/2017,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,18757238,283.8,-
Department of Health,NHS Stockport CCG,30/09/2017,ME - PMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,18757238,1191.67,-
