Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,VAT Registration Number
Department of Health,NHS Stockport CCG,12/31/2020,C&M-APMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BEECH HOUSE MEDICAL PRACTICE,34888884,1114.06,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,BEECH HOUSE MEDICAL PRACTICE,34888884,56651.36,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-PMS PCO Locum Adop/Pat/Mat,PRC DELEGATED CO-COMMISSIONING,BEECH HOUSE MEDICAL PRACTICE,34888884,13660.64,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BEECH HOUSE MEDICAL PRACTICE,34888884,8230.19,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-APMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,ALVANLEY FAMILY PRACTICE,34888886,807.12,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ALVANLEY FAMILY PRACTICE,34888886,42390.08,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-PMS PCO Locum Sickness,PRC DELEGATED CO-COMMISSIONING,ALVANLEY FAMILY PRACTICE,34888886,31382.89,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ALVANLEY FAMILY PRACTICE,34888886,4635.05,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-APMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,ARCHWOOD MEDICAL PRACTICE,34888888,1261.33,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ARCHWOOD MEDICAL PRACTICE,34888888,63580.31,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ARCHWOOD MEDICAL PRACTICE,34888888,7351.24,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,ADSHALL ROAD MEDICAL PRACTICE,34888890,33492.23,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,ADSHALL ROAD MEDICAL PRACTICE,34888890,669.87,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,ADSHALL ROAD MEDICAL PRACTICE,34888890,2627.33,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ADSHALL ROAD MEDICAL PRACTICE,34888890,3931.04,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BRAMHALL HEALTH CENTRE,34888892,87826.75,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BRAMHALL HEALTH CENTRE,34888892,1739.1,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BRAMHALL HEALTH CENTRE,34888892,10228.42,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,BRAMHALL PARK MEDICAL CENTRE,34888893,-469.31,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,ME - PMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,BRAMHALL PARK MEDICAL CENTRE,34888893,-4952.95,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,BRAMHALL PARK MEDICAL CENTRE,34888893,-8579.63,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,BRAMHALL PARK MEDICAL CENTRE,34888893,-9337.13,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,ME-PMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,BRAMHALL PARK MEDICAL CENTRE,34888893,-6258.23,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,BRAMHALL PARK MEDICAL CENTRE,34888894,103436.61,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BRAMHALL PARK MEDICAL CENTRE,34888894,2047.96,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,BRAMHALL PARK MEDICAL CENTRE,34888894,2900,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BRAMHALL PARK MEDICAL CENTRE,34888894,11938.04,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-APMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BREDBURY MEDICAL PRACTICE,34888896,662.33,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,BREDBURY MEDICAL PRACTICE,34888896,32715.25,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,BREDBURY MEDICAL PRACTICE,34888896,4912.5,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BREDBURY MEDICAL PRACTICE,34888896,3597.6,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BRACONDALE MEDICAL CENTRE,34888898,39496.7,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BRACONDALE MEDICAL CENTRE,34888898,786.12,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,BRACONDALE MEDICAL CENTRE,34888898,7720,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BRACONDALE MEDICAL CENTRE,34888898,3987.29,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-APMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,34888900,1934.62,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,34888900,97282.06,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,34888900,7951.25,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,34888900,11629.22,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CALE GREEN SURGERY,34888902,28943.78,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,CALE GREEN SURGERY,34888902,569.42,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,CALE GREEN SURGERY,34888902,1491.67,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CALE GREEN SURGERY,34888902,2510.32,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,BRINNINGTON HEALTH CENTRE STOCKPORT,34888904,81307.95,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,BRINNINGTON HEALTH CENTRE STOCKPORT,34888904,280,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BRINNINGTON HEALTH CENTRE STOCKPORT,34888904,1603.32,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BRINNINGTON HEALTH CENTRE STOCKPORT,34888904,9854.46,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SEABROOK,34888906,92861.67,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SEABROOK,34888906,140,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SEABROOK,34888906,1833.84,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-PMS Prem Clinical Waste,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SEABROOK,34888906,5391.79,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SEABROOK,34888906,3812.5,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SEABROOK,34888906,9777.46,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M- PCN DES CARE HOME PREMIUM,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,34888908,3330,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,34888908,77217.22,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,34888908,6977.28,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-PMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,34888908,3474.2,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,34888908,7217.88,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,34888908,1506.8,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,34888908,2812.5,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,34888908,8003.88,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M- PCN DES CARE HOME PREMIUM,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,34888910,1417.5,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,34888910,4174.31,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,34888910,83057.15,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-GMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,34888910,2078.52,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-GMS PCN DES PCN support,LOCAL ENHANCED SERVICES,CHEADLE MEDICAL PRACTICE,34888910,4318.25,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,34888910,1639.33,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,34888910,5629.17,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,34888910,9767.16,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CHADSFIELD MEDICAL PRACTICE,34888914,57388.7,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,CHADSFIELD MEDICAL PRACTICE,34888914,1133.51,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-GMS PCO Doctors Ret Scheme,PRC DELEGATED CO-COMMISSIONING,CHADSFIELD MEDICAL PRACTICE,34888914,923.04,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CHADSFIELD MEDICAL PRACTICE,34888914,6797.69,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M- PCN DES CARE HOME PREMIUM,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,34888916,2707.5,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,34888916,87894.96,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,34888916,5359.32,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-PMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,34888916,2668.57,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,FAMILY SURGERY STOCKPORT,34888916,5544.13,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,34888916,1771.13,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,34888916,5910.42,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,34888916,350.31,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,34888916,8571.73,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,GATLEY MEDICAL CENTRE,34888918,64761.72,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,GATLEY MEDICAL CENTRE,34888918,1265.97,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,GATLEY MEDICAL CENTRE,34888918,31035.5,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-GMS Prem Other,PRC DELEGATED CO-COMMISSIONING,GATLEY MEDICAL CENTRE,34888918,453.87,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,GATLEY MEDICAL CENTRE,34888918,7434.86,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,ME-GMS GP Pension EEs Adjustments,PRC DELEGATED CO-COMMISSIONING,GATLEY MEDICAL CENTRE,34888918,697.5,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,ME-GMS GP Pension ERs Adjustments,PRC DELEGATED CO-COMMISSIONING,GATLEY MEDICAL CENTRE,34888918,1078.5,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,GUYWOOD PRACTICE,34888920,1120,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,GUYWOOD PRACTICE,34888920,23094.85,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,GUYWOOD PRACTICE,34888920,460.05,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,GUYWOOD PRACTICE,34888920,2565.91,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,HEATON MERSEY MEDICAL PRACTICE,34888922,54653.3,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,HEATON MERSEY MEDICAL PRACTICE,34888922,1070.53,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,HEATON MERSEY MEDICAL PRACTICE,34888922,3468.75,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HEATON MERSEY MEDICAL PRACTICE,34888922,6426.28,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,HEATON NORRIS HEALTH CENTRE DR MARSHALL,34888924,58798.64,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,HEATON NORRIS HEALTH CENTRE DR MARSHALL,34888924,1151.33,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HEATON NORRIS HEALTH CENTRE DR MARSHALL,34888924,6588.44,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-APMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,HIGH LANE MEDICAL CENTRE,34888926,908.32,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,HIGH LANE MEDICAL CENTRE,34888926,46993.57,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,HIGH LANE MEDICAL CENTRE,34888926,140,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-PMS PCO Doctors Ret Scheme,PRC DELEGATED CO-COMMISSIONING,HIGH LANE MEDICAL CENTRE,34888926,3692.16,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,HIGH LANE MEDICAL CENTRE,34888926,16458.35,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HIGH LANE MEDICAL CENTRE,34888926,4356.08,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,HEALD GREEN HEALTH CENTRE DR WRIGHT,34888927,45354.59,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,HEALD GREEN HEALTH CENTRE DR WRIGHT,34888927,884.86,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-GMS PCO Doctors Ret Scheme,PRC DELEGATED CO-COMMISSIONING,HEALD GREEN HEALTH CENTRE DR WRIGHT,34888927,615.36,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-GMS PCO Other,PRC DELEGATED CO-COMMISSIONING,HEALD GREEN HEALTH CENTRE DR WRIGHT,34888927,4186,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HEALD GREEN HEALTH CENTRE DR WRIGHT,34888927,4807.03,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,MARPLE BRIDGE SURGERY,34888929,48453.69,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,MARPLE BRIDGE SURGERY,34888929,955.61,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,MARPLE BRIDGE SURGERY,34888929,9500,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,MARPLE BRIDGE SURGERY,34888929,5598.7,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-APMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,MARPLE COTTAGE SURGERY,34888931,1102.62,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,MARPLE COTTAGE SURGERY,34888931,55767.33,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,MARPLE COTTAGE SURGERY,34888931,4479.17,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,MARPLE COTTAGE SURGERY,34888931,6611.81,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,MARPLE MEDICAL PRACTICE,34888933,53799.3,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,MARPLE MEDICAL PRACTICE,34888933,1054.67,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,MARPLE MEDICAL PRACTICE,34888933,2614.08,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,MARPLE MEDICAL PRACTICE,34888933,1211.34,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,MARPLE MEDICAL PRACTICE,34888933,6543.07,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,MANOR MEDICAL PRACTICE,34888935,74139.57,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,MANOR MEDICAL PRACTICE,34888935,1444.55,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,MANOR MEDICAL PRACTICE,34888935,1658,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,MANOR MEDICAL PRACTICE,34888935,8487.07,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,PARK VIEW GROUP PRACTICE,34888937,68039.65,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,PARK VIEW GROUP PRACTICE,34888937,1335.43,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,PARK VIEW GROUP PRACTICE,34888937,5290.67,"""-"""
Department of Health,NHS Stockport CCG,12/31/2020,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,PARK VIEW GROUP PRACTICE,34888937,844.77,"""-"""
