Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,Amount,VAT registration number
Department of Health,NHS Stockport CCG,31/10/2013,Hcare Srv Rec Fdtn Trust-Emergency Readmissions,ACUTE COMMISSIONING,STOCKPORT NHS FOUNDATION TRUST,1436931,300000.00,-
Department of Health,NHS Stockport CCG,31/10/2013,Hcare Srv Rec Fdtn Trust-Contract Baseline,COLLABORATIVE COMMISSIONING,STOCKPORT NHS FOUNDATION TRUST,1437070,26583.00,-
Department of Health,NHS Stockport CCG,31/10/2013,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,PENNINE ACUTE HOSPITALS NHS TRUST,1437303,51418.00,-
Department of Health,NHS Stockport CCG,31/10/2013,Hlthcre-Foundation Trsts,NCAS/OATS,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,1437326,42152.38,-
Department of Health,NHS Stockport CCG,31/10/2013,Clinical&Medical-Commercial Sector,MENTAL HEALTH SERVICES - ADULTS,STANDWALK,1437342,59208.44,-
Department of Health,NHS Stockport CCG,31/10/2013,Clinical&Medical-Commercial Sector,PLANNED CARE,ULTRASOUND NOW,1437360,42445.26,-
Department of Health,NHS Stockport CCG,31/10/2013,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,PENNINE CARE NHS FOUNDATION TRUST,1437381,1843317.00,-
Department of Health,NHS Stockport CCG,31/10/2013,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,TAMESIDE HOSPITAL NHS FOUNDATION TRUST,1437418,110844.83,-
Department of Health,NHS Stockport CCG,31/10/2013,Clinical&Medical-Othe Public Sector,CHC ADULT FULLY FUNDED,STOCKPORT METROPOLITAN BOROUGH COUNCIL,1484259,25880.00,-
Department of Health,NHS Stockport CCG,31/10/2013,Clinical&Medical-Independent Sector,IMPROVING ACCESS TO PSYCHOLOGICAL THERAPIES,SELF HELP SERVICES,1484272,27084.00,-
Department of Health,NHS Stockport CCG,31/10/2013,Clinical&Medical-Independent Sector,OUT OF HOURS,MASTERCALL HEALTHCARE,1484428,53574.44,-
Department of Health,NHS Stockport CCG,31/10/2013,Clinical&Medical-Independent Sector,OUT OF HOURS,MASTERCALL HEALTHCARE,1485099,188900.00,-
Department of Health,NHS Stockport CCG,31/10/2013,Cont Care-Learning Disab(<65),CHC ADULT FULLY FUNDED,STOCKPORT METROPOLITAN BOROUGH COUNCIL,1497900,49640.24,-
Department of Health,NHS Stockport CCG,31/10/2013,Cont Care-Learning Disab(<65),CHC ADULT FULLY FUNDED,STOCKPORT METROPOLITAN BOROUGH COUNCIL,1497906,30112.94,-
Department of Health,NHS Stockport CCG,31/10/2013,Clinical&Medical-Commercial Sector,PLANNED CARE,BMI HEALTHCARE COLLECTIONS,1497985,190990.00,-
Department of Health,NHS Stockport CCG,31/10/2013,Clinical&Medical-Commercial Sector,PLANNED CARE,BMI HEALTHCARE COLLECTIONS,1498275,229526.00,-
Department of Health,NHS Stockport CCG,31/10/2013,Clinical&Medical-Commercial Sector,AMBULANCE SERVICES,ARRIVA TRANSPORT SOLUTIONS,1498326,63686.27,-
Department of Health,NHS Stockport CCG,31/10/2013,Charges from CSU,BUSINESS INFORMATICS,NHS GREATER MANCHESTER CSU,1510088,19710.00,-
Department of Health,NHS Stockport CCG,31/10/2013,Charges from CSU,COMMUNICATIONS & PR,NHS GREATER MANCHESTER CSU,1510088,3844.00,-
Department of Health,NHS Stockport CCG,31/10/2013,Charges from CSU,CONTRACT MANAGEMENT,NHS GREATER MANCHESTER CSU,1510088,63940.00,-
Department of Health,NHS Stockport CCG,31/10/2013,Charges from CSU,FINANCE,NHS GREATER MANCHESTER CSU,1510088,2574.00,-
Department of Health,NHS Stockport CCG,31/10/2013,Charges from CSU,HUMAN RESOURCES,NHS GREATER MANCHESTER CSU,1510088,6612.00,-
Department of Health,NHS Stockport CCG,31/10/2013,Charges from CSU,IM&T,NHS GREATER MANCHESTER CSU,1510088,68596.00,-
Department of Health,NHS Stockport CCG,31/10/2013,Charges from CSU,MEDICINES MANAGEMENT - CLINICAL,NHS GREATER MANCHESTER CSU,1510088,5440.00,-
Department of Health,NHS Stockport CCG,31/10/2013,Clinical&Medical-Independent Sector,LOCAL ENHANCED SERVICES,MASTERCALL HEALTHCARE,1579319,49756.33,-
Department of Health,NHS Stockport CCG,31/10/2013,Clinical&Medical-Independent Sector,OUT OF HOURS,MASTERCALL HEALTHCARE,1579472,33714.00,-
Department of Health,NHS Stockport CCG,31/10/2013,Clinical&Medical-Independent Sector,OUT OF HOURS,MASTERCALL HEALTHCARE,1579489,182100.00,-
Department of Health,NHS Stockport CCG,31/10/2013,Clinical&Medical-Commercial Sector,PLANNED CARE,BMI HEALTHCARE COLLECTIONS,1590025,-54040.13,-
