Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,VAT Registration Number
Department of Health,NHS Stockport CCG,6/30/2020,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,ADSHALL ROAD MEDICAL PRACTICE,32672661,980,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,ADSHALL ROAD MEDICAL PRACTICE,32672661,33565.72,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,ADSHALL ROAD MEDICAL PRACTICE,32672661,669.87,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,C&M-GMS PCO Locum Adop/Pat/Mat,PRC DELEGATED CO-COMMISSIONING,ADSHALL ROAD MEDICAL PRACTICE,32672661,12650,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,C&M-GMS PCO Other,PRC DELEGATED CO-COMMISSIONING,ADSHALL ROAD MEDICAL PRACTICE,32672661,3233,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,ADSHALL ROAD MEDICAL PRACTICE,32672661,2627.33,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,ADSHALL ROAD MEDICAL PRACTICE,32672661,4150.52,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,C&M-GMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,ADSHALL ROAD MEDICAL PRACTICE,32672661,17765.05,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ADSHALL ROAD MEDICAL PRACTICE,32672661,11793.12,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BRAMHALL HEALTH CENTRE,32672662,-20501.26,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,C&M-GMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,BRAMHALL HEALTH CENTRE,32672662,-406.65,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,ME - GMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,BRAMHALL HEALTH CENTRE,32672662,-7013.73,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,ME-GMS GP Pension EEs,PRC DELEGATED CO-COMMISSIONING,BRAMHALL HEALTH CENTRE,32672662,-5008.75,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,ME-GMS GP Pension EEs Adjustments,PRC DELEGATED CO-COMMISSIONING,BRAMHALL HEALTH CENTRE,32672662,-562.5,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,ME-GMS GP Pension ERs Adjustments,PRC DELEGATED CO-COMMISSIONING,BRAMHALL HEALTH CENTRE,32672662,-6027.05,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,ME-GMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,BRAMHALL HEALTH CENTRE,32672662,-6096.77,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,BRAMHALL HEALTH CENTRE,32672663,280,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BRAMHALL HEALTH CENTRE,32672663,87995.97,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BRAMHALL HEALTH CENTRE,32672663,1739.1,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,C&M-GMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,BRAMHALL HEALTH CENTRE,32672663,44780.23,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BRAMHALL HEALTH CENTRE,32672663,30685.23,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BRAMHALL PARK MEDICAL CENTRE,32672664,-24872.08,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,BRAMHALL PARK MEDICAL CENTRE,32672664,-470.84,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,BRAMHALL PARK MEDICAL CENTRE,32672664,-8579.63,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,BRAMHALL PARK MEDICAL CENTRE,32672664,-9337.13,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,C&M-APMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BREDBURY MEDICAL PRACTICE,32672666,662.33,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,BREDBURY MEDICAL PRACTICE,32672666,32782.53,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,BREDBURY MEDICAL PRACTICE,32672666,280,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,BREDBURY MEDICAL PRACTICE,32672666,4912.5,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,C&M-PMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,BREDBURY MEDICAL PRACTICE,32672666,17444.98,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BREDBURY MEDICAL PRACTICE,32672666,10792.84,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,BRACONDALE MEDICAL CENTRE,32672668,2380,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BRACONDALE MEDICAL CENTRE,32672668,39998.8,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BRACONDALE MEDICAL CENTRE,32672668,786.12,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,C&M-GMS PCO Other,PRC DELEGATED CO-COMMISSIONING,BRACONDALE MEDICAL CENTRE,32672668,3635,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,BRACONDALE MEDICAL CENTRE,32672668,7720,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,BRACONDALE MEDICAL CENTRE,32672668,193.03,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,C&M-GMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,BRACONDALE MEDICAL CENTRE,32672668,17641.5,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BRACONDALE MEDICAL CENTRE,32672668,11961.92,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,32672669,-23824.22,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,32672669,-420.65,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,32672669,-10263.17,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,32672669,-10689.13,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CALE GREEN SURGERY,32672671,28831.52,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,CALE GREEN SURGERY,32672671,569.42,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,CALE GREEN SURGERY,32672671,1491.67,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,CALE GREEN SURGERY,32672671,4438.5,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,C&M-GMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,CALE GREEN SURGERY,32672671,11562,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CALE GREEN SURGERY,32672671,7530.93,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BRINNINGTON HEALTH CENTRE STOCKPORT,32672672,-21773.48,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,BRINNINGTON HEALTH CENTRE STOCKPORT,32672672,-296.69,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,ME - PMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,BRINNINGTON HEALTH CENTRE STOCKPORT,32672672,-251.88,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,ME-PMS GP Pension EEs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,BRINNINGTON HEALTH CENTRE STOCKPORT,32672672,-1012.5,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,BRINNINGTON HEALTH CENTRE STOCKPORT,32672672,-1769.13,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,BRINNINGTON HEALTH CENTRE STOCKPORT,32672672,-7504.91,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SEABROOK,32672673,-20112.02,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SEABROOK,32672673,-431.67,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SEABROOK,32672673,-17850.37,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SEABROOK,32672673,-15564.82,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,32672674,-16041.38,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,32672674,-354.88,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,32672674,-7193.13,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,32672674,-7711.29,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,32672675,-20937.4,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,C&M-GMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,32672675,-385.46,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,ME - GMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,32672675,-608.69,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,ME-GMS GP Pension EEs,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,32672675,-5134.32,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,ME-GMS GP Pension ERs Adjustments,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,32672675,-5948.79,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,ME-GMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,32672675,-393.64,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,32672676,4174.31,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,32672676,1960,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,32672676,83001.99,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,C&M-GMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,32672676,2078.52,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,C&M-GMS PCN DES PCN support,LOCAL ENHANCED SERVICES,CHEADLE MEDICAL PRACTICE,32672676,4318.25,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,32672676,1639.33,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,32672676,5629.17,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,C&M-GMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,32672676,45732.88,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,32672676,29301.51,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,C&M-PCN DES Support Payment,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,32672676,2247.88,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,CEDAR HOUSE,32672678,140,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CEDAR HOUSE,32672678,13306.58,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,CEDAR HOUSE,32672678,272.32,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,CEDAR HOUSE,32672678,1662.5,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,C&M-GMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,CEDAR HOUSE,32672678,6318.64,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CEDAR HOUSE,32672678,4211.99,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CHADSFIELD MEDICAL PRACTICE,32672679,-14954.14,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,C&M-GMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,CHADSFIELD MEDICAL PRACTICE,32672679,-223.56,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,ME-GMS GP Pension EEs,PRC DELEGATED CO-COMMISSIONING,CHADSFIELD MEDICAL PRACTICE,32672679,-14268.41,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,ME-GMS GP Pension ERs Adjustments,PRC DELEGATED CO-COMMISSIONING,CHADSFIELD MEDICAL PRACTICE,32672679,-13109.09,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,CHADSFIELD MEDICAL PRACTICE,32672680,420,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CHADSFIELD MEDICAL PRACTICE,32672680,57072.73,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,CHADSFIELD MEDICAL PRACTICE,32672680,1133.51,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,C&M-GMS PCO Other,PRC DELEGATED CO-COMMISSIONING,CHADSFIELD MEDICAL PRACTICE,32672680,4466,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,C&M-GMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,CHADSFIELD MEDICAL PRACTICE,32672680,32663.84,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CHADSFIELD MEDICAL PRACTICE,32672680,20393.04,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,32672681,-17848.7,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,32672681,-379.89,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,ME - PMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,32672681,-236.02,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,32672681,-13271.19,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,32672681,-14680.62,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,GATLEY MEDICAL CENTRE,32672682,-320.93,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,GATLEY MEDICAL CENTRE,32672682,-15506.56,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,C&M-GMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,GATLEY MEDICAL CENTRE,32672682,-308.48,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,ME - GMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,GATLEY MEDICAL CENTRE,32672682,-5581.31,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,ME-GMS GP Pension EEs,PRC DELEGATED CO-COMMISSIONING,GATLEY MEDICAL CENTRE,32672682,-4698.17,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,ME-GMS GP Pension ERs Adjustments,PRC DELEGATED CO-COMMISSIONING,GATLEY MEDICAL CENTRE,32672682,-5296.63,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,ME-GMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,GATLEY MEDICAL CENTRE,32672682,-6423.73,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,GATLEY MEDICAL CENTRE,32672683,4480,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,GATLEY MEDICAL CENTRE,32672683,64500.76,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,GATLEY MEDICAL CENTRE,32672683,1265.97,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,C&M-GMS PCO Other,PRC DELEGATED CO-COMMISSIONING,GATLEY MEDICAL CENTRE,32672683,5924,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,GATLEY MEDICAL CENTRE,32672683,31035.5,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,C&M-GMS Prem Other,PRC DELEGATED CO-COMMISSIONING,GATLEY MEDICAL CENTRE,32672683,453.87,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,GATLEY MEDICAL CENTRE,32672683,17078.28,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,C&M-GMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,GATLEY MEDICAL CENTRE,32672683,33870.45,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,GATLEY MEDICAL CENTRE,32672683,22304.62,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,GUYWOOD PRACTICE,32672685,23428.16,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,GUYWOOD PRACTICE,32672685,460.05,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,C&M-GMS PCO Other,PRC DELEGATED CO-COMMISSIONING,GUYWOOD PRACTICE,32672685,2166,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,C&M-GMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,GUYWOOD PRACTICE,32672685,11163.54,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,GUYWOOD PRACTICE,32672685,7697.68,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HEATON MERSEY MEDICAL PRACTICE,32672686,-12601.32,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,HEATON MERSEY MEDICAL PRACTICE,32672686,-265.71,"""-"""
Department of Health,NHS Stockport CCG,6/30/2020,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,HEATON MERSEY MEDICAL PRACTICE,32672686,-8557.42,"""-"""
