Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,VAT Registration Number
Department of Health,NHS Stockport CCG,8/31/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,ADSHALL ROAD MEDICAL PRACTICE,33488036,669.87,"""-"""
Department of Health,NHS Stockport CCG,8/31/2020,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,ADSHALL ROAD MEDICAL PRACTICE,33488036,2627.33,"""-"""
Department of Health,NHS Stockport CCG,8/31/2020,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,ADSHALL ROAD MEDICAL PRACTICE,33488036,403.46,"""-"""
Department of Health,NHS Stockport CCG,8/31/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ADSHALL ROAD MEDICAL PRACTICE,33488036,3931.04,"""-"""
Department of Health,NHS Stockport CCG,8/31/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BRAMHALL HEALTH CENTRE,33488038,87820.72,"""-"""
Department of Health,NHS Stockport CCG,8/31/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BRAMHALL HEALTH CENTRE,33488038,1739.1,"""-"""
Department of Health,NHS Stockport CCG,8/31/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BRAMHALL HEALTH CENTRE,33488038,10228.42,"""-"""
Department of Health,NHS Stockport CCG,8/31/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,BRAMHALL PARK MEDICAL CENTRE,33488040,103906.42,"""-"""
Department of Health,NHS Stockport CCG,8/31/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BRAMHALL PARK MEDICAL CENTRE,33488040,2047.96,"""-"""
Department of Health,NHS Stockport CCG,8/31/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,BRAMHALL PARK MEDICAL CENTRE,33488040,2900,"""-"""
Department of Health,NHS Stockport CCG,8/31/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BRAMHALL PARK MEDICAL CENTRE,33488040,11938.04,"""-"""
Department of Health,NHS Stockport CCG,8/31/2020,C&M-APMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BREDBURY MEDICAL PRACTICE,33488042,662.33,"""-"""
Department of Health,NHS Stockport CCG,8/31/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,BREDBURY MEDICAL PRACTICE,33488042,32835.1,"""-"""
Department of Health,NHS Stockport CCG,8/31/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,BREDBURY MEDICAL PRACTICE,33488042,4912.5,"""-"""
Department of Health,NHS Stockport CCG,8/31/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BREDBURY MEDICAL PRACTICE,33488042,3597.6,"""-"""
Department of Health,NHS Stockport CCG,8/31/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BRACONDALE MEDICAL CENTRE,33488044,39668.27,"""-"""
Department of Health,NHS Stockport CCG,8/31/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BRACONDALE MEDICAL CENTRE,33488044,786.12,"""-"""
Department of Health,NHS Stockport CCG,8/31/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BRACONDALE MEDICAL CENTRE,33488044,3987.29,"""-"""
Department of Health,NHS Stockport CCG,8/31/2020,C&M-APMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,33488046,1934.62,"""-"""
Department of Health,NHS Stockport CCG,8/31/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,33488046,97553.81,"""-"""
Department of Health,NHS Stockport CCG,8/31/2020,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,33488046,140,"""-"""
Department of Health,NHS Stockport CCG,8/31/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,33488046,7951.25,"""-"""
Department of Health,NHS Stockport CCG,8/31/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,33488046,11629.22,"""-"""
Department of Health,NHS Stockport CCG,8/31/2020,ME - PMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,33488046,134.28,"""-"""
Department of Health,NHS Stockport CCG,8/31/2020,ME-PMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,33488046,924.36,"""-"""
Department of Health,NHS Stockport CCG,8/31/2020,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,CALE GREEN SURGERY,33488048,280,"""-"""
Department of Health,NHS Stockport CCG,8/31/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CALE GREEN SURGERY,33488048,28880.5,"""-"""
Department of Health,NHS Stockport CCG,8/31/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,CALE GREEN SURGERY,33488048,569.42,"""-"""
Department of Health,NHS Stockport CCG,8/31/2020,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,CALE GREEN SURGERY,33488048,1491.67,"""-"""
Department of Health,NHS Stockport CCG,8/31/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CALE GREEN SURGERY,33488048,2510.32,"""-"""
Department of Health,NHS Stockport CCG,8/31/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,BRINNINGTON HEALTH CENTRE STOCKPORT,33488050,81278.27,"""-"""
Department of Health,NHS Stockport CCG,8/31/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BRINNINGTON HEALTH CENTRE STOCKPORT,33488050,1603.32,"""-"""
Department of Health,NHS Stockport CCG,8/31/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BRINNINGTON HEALTH CENTRE STOCKPORT,33488050,9854.46,"""-"""
Department of Health,NHS Stockport CCG,8/31/2020,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SEABROOK,33488051,-432.86,"""-"""
Department of Health,NHS Stockport CCG,8/31/2020,ME-PMS GP Pension EEs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SEABROOK,33488051,-7646.64,"""-"""
Department of Health,NHS Stockport CCG,8/31/2020,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SEABROOK,33488051,-7907.49,"""-"""
Department of Health,NHS Stockport CCG,8/31/2020,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SEABROOK,33488051,-14595.72,"""-"""
Department of Health,NHS Stockport CCG,8/31/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SEABROOK,33488052,92881.65,"""-"""
Department of Health,NHS Stockport CCG,8/31/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SEABROOK,33488052,1833.84,"""-"""
Department of Health,NHS Stockport CCG,8/31/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SEABROOK,33488052,3812.5,"""-"""
Department of Health,NHS Stockport CCG,8/31/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SEABROOK,33488052,9777.46,"""-"""
Department of Health,NHS Stockport CCG,8/31/2020,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,33488053,-354.23,"""-"""
Department of Health,NHS Stockport CCG,8/31/2020,ME - PMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,33488053,-5176.8,"""-"""
Department of Health,NHS Stockport CCG,8/31/2020,ME-PMS GP Pension EEs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,33488053,-1116,"""-"""
Department of Health,NHS Stockport CCG,8/31/2020,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,33488053,-7472.13,"""-"""
Department of Health,NHS Stockport CCG,8/31/2020,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,33488053,-9868.29,"""-"""
Department of Health,NHS Stockport CCG,8/31/2020,ME-PMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,33488053,-3348,"""-"""
Department of Health,NHS Stockport CCG,8/31/2020,C&M-PCN DES Support Payment,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,33488054,4888.54,"""-"""
Department of Health,NHS Stockport CCG,8/31/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,33488054,76548.87,"""-"""
Department of Health,NHS Stockport CCG,8/31/2020,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,33488054,6977.28,"""-"""
Department of Health,NHS Stockport CCG,8/31/2020,C&M-PMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,33488054,3474.2,"""-"""
Department of Health,NHS Stockport CCG,8/31/2020,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,33488054,7217.88,"""-"""
Department of Health,NHS Stockport CCG,8/31/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,33488054,1506.8,"""-"""
Department of Health,NHS Stockport CCG,8/31/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,33488054,2812.5,"""-"""
Department of Health,NHS Stockport CCG,8/31/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,33488054,8003.88,"""-"""
Department of Health,NHS Stockport CCG,8/31/2020,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,33488056,4174.31,"""-"""
Department of Health,NHS Stockport CCG,8/31/2020,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,33488056,280,"""-"""
Department of Health,NHS Stockport CCG,8/31/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,33488056,82871.76,"""-"""
Department of Health,NHS Stockport CCG,8/31/2020,C&M-GMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,33488056,2078.52,"""-"""
Department of Health,NHS Stockport CCG,8/31/2020,C&M-GMS PCN DES PCN support,LOCAL ENHANCED SERVICES,CHEADLE MEDICAL PRACTICE,33488056,4318.25,"""-"""
Department of Health,NHS Stockport CCG,8/31/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,33488056,1639.33,"""-"""
Department of Health,NHS Stockport CCG,8/31/2020,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,33488056,5629.17,"""-"""
Department of Health,NHS Stockport CCG,8/31/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,33488056,9767.16,"""-"""
Department of Health,NHS Stockport CCG,8/31/2020,C&M-PCN DES Support Payment,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,33488056,2909.02,"""-"""
Department of Health,NHS Stockport CCG,8/31/2020,ME - GMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,33488056,402.2,"""-"""
Department of Health,NHS Stockport CCG,8/31/2020,ME-GMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,33488056,1509.43,"""-"""
Department of Health,NHS Stockport CCG,8/31/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CHADSFIELD MEDICAL PRACTICE,33488060,57125.45,"""-"""
Department of Health,NHS Stockport CCG,8/31/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,CHADSFIELD MEDICAL PRACTICE,33488060,1133.51,"""-"""
Department of Health,NHS Stockport CCG,8/31/2020,C&M-GMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,CHADSFIELD MEDICAL PRACTICE,33488060,29381.09,"""-"""
Department of Health,NHS Stockport CCG,8/31/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CHADSFIELD MEDICAL PRACTICE,33488060,6797.69,"""-"""
Department of Health,NHS Stockport CCG,8/31/2020,C&M-PCN DES Support Payment,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,33488062,4279.9,"""-"""
Department of Health,NHS Stockport CCG,8/31/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,33488062,88839.65,"""-"""
Department of Health,NHS Stockport CCG,8/31/2020,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,33488062,5359.32,"""-"""
Department of Health,NHS Stockport CCG,8/31/2020,C&M-PMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,33488062,2668.57,"""-"""
Department of Health,NHS Stockport CCG,8/31/2020,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,FAMILY SURGERY STOCKPORT,33488062,5544.13,"""-"""
Department of Health,NHS Stockport CCG,8/31/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,33488062,1771.13,"""-"""
Department of Health,NHS Stockport CCG,8/31/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,33488062,5910.42,"""-"""
Department of Health,NHS Stockport CCG,8/31/2020,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,33488062,360.67,"""-"""
Department of Health,NHS Stockport CCG,8/31/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,33488062,8571.73,"""-"""
Department of Health,NHS Stockport CCG,8/31/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,GATLEY MEDICAL CENTRE,33488064,64546.44,"""-"""
Department of Health,NHS Stockport CCG,8/31/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,GATLEY MEDICAL CENTRE,33488064,1265.97,"""-"""
Department of Health,NHS Stockport CCG,8/31/2020,C&M-GMS Prem Other,PRC DELEGATED CO-COMMISSIONING,GATLEY MEDICAL CENTRE,33488064,453.87,"""-"""
Department of Health,NHS Stockport CCG,8/31/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,GATLEY MEDICAL CENTRE,33488064,7434.86,"""-"""
Department of Health,NHS Stockport CCG,8/31/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,GUYWOOD PRACTICE,33488066,23684.29,"""-"""
Department of Health,NHS Stockport CCG,8/31/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,GUYWOOD PRACTICE,33488066,460.05,"""-"""
Department of Health,NHS Stockport CCG,8/31/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,GUYWOOD PRACTICE,33488066,2565.91,"""-"""
Department of Health,NHS Stockport CCG,8/31/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,HEATON MERSEY MEDICAL PRACTICE,33488068,54654.35,"""-"""
Department of Health,NHS Stockport CCG,8/31/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,HEATON MERSEY MEDICAL PRACTICE,33488068,1070.53,"""-"""
Department of Health,NHS Stockport CCG,8/31/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,HEATON MERSEY MEDICAL PRACTICE,33488068,3208.33,"""-"""
Department of Health,NHS Stockport CCG,8/31/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HEATON MERSEY MEDICAL PRACTICE,33488068,6426.28,"""-"""
Department of Health,NHS Stockport CCG,8/31/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,HEATON NORRIS HEALTH CENTRE DR MARSHALL,33488070,58746.61,"""-"""
Department of Health,NHS Stockport CCG,8/31/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,HEATON NORRIS HEALTH CENTRE DR MARSHALL,33488070,1151.33,"""-"""
Department of Health,NHS Stockport CCG,8/31/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HEATON NORRIS HEALTH CENTRE DR MARSHALL,33488070,6588.44,"""-"""
Department of Health,NHS Stockport CCG,8/31/2020,C&M-APMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,HIGH LANE MEDICAL CENTRE,33488072,908.32,"""-"""
Department of Health,NHS Stockport CCG,8/31/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,HIGH LANE MEDICAL CENTRE,33488072,46528.76,"""-"""
Department of Health,NHS Stockport CCG,8/31/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HIGH LANE MEDICAL CENTRE,33488072,4356.08,"""-"""
Department of Health,NHS Stockport CCG,8/31/2020,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,HEALD GREEN HEALTH CENTRE DR WRIGHT,33488074,980,"""-"""
Department of Health,NHS Stockport CCG,8/31/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,HEALD GREEN HEALTH CENTRE DR WRIGHT,33488074,45196.4,"""-"""
