Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,Amount,VAT registration number
Department of Health,NHS Stockport CCG,31/07/2016,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,13396745,7587.35,-
Department of Health,NHS Stockport CCG,31/07/2016,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,CHADSFIELD MEDICAL PRACTICE,13396750,3309.33,-
Department of Health,NHS Stockport CCG,31/07/2016,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,CHADSFIELD MEDICAL PRACTICE,13396750,953.92,-
Department of Health,NHS Stockport CCG,31/07/2016,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CHADSFIELD MEDICAL PRACTICE,13396750,50056.11,-
Department of Health,NHS Stockport CCG,31/07/2016,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,CHADSFIELD MEDICAL PRACTICE,13396750,1277.86,-
Department of Health,NHS Stockport CCG,31/07/2016,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CHADSFIELD MEDICAL PRACTICE,13396750,7115.17,-
Department of Health,NHS Stockport CCG,31/07/2016,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,EASTHOLME SURGERY,13396752,2250.55,-
Department of Health,NHS Stockport CCG,31/07/2016,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,EASTHOLME SURGERY,13396752,696,-
Department of Health,NHS Stockport CCG,31/07/2016,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,EASTHOLME SURGERY,13396752,130.08,-
Department of Health,NHS Stockport CCG,31/07/2016,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,EASTHOLME SURGERY,13396752,29567.82,-
Department of Health,NHS Stockport CCG,31/07/2016,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,EASTHOLME SURGERY,13396752,808.24,-
Department of Health,NHS Stockport CCG,31/07/2016,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,EASTHOLME SURGERY,13396752,2129.17,-
Department of Health,NHS Stockport CCG,31/07/2016,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,EASTHOLME SURGERY,13396752,4025.07,-
Department of Health,NHS Stockport CCG,31/07/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,13396754,58815.5,-
Department of Health,NHS Stockport CCG,31/07/2016,C&M-PMS NES Premium,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,13396754,2693.65,-
Department of Health,NHS Stockport CCG,31/07/2016,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,13396754,2916.67,-
Department of Health,NHS Stockport CCG,31/07/2016,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,13396754,7356.31,-
Department of Health,NHS Stockport CCG,31/07/2016,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,HEATON NORRIS HEALTH CENTRE DR MARSHALL,13396762,3154,-
Department of Health,NHS Stockport CCG,31/07/2016,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,HEATON NORRIS HEALTH CENTRE DR MARSHALL,13396762,2861.76,-
Department of Health,NHS Stockport CCG,31/07/2016,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,HEATON NORRIS HEALTH CENTRE DR MARSHALL,13396762,45248,-
Department of Health,NHS Stockport CCG,31/07/2016,C&M-GMS PCO Locum Adop/Pat/Mat,PRC DELEGATED CO-COMMISSIONING,HEATON NORRIS HEALTH CENTRE DR MARSHALL,13396762,11855.45,-
Department of Health,NHS Stockport CCG,31/07/2016,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HEATON NORRIS HEALTH CENTRE DR MARSHALL,13396762,5057.65,-
Department of Health,NHS Stockport CCG,31/07/2016,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,HEALD GREEN HEALTH CENTRE DR WRIGHT,13396767,260.16,-
Department of Health,NHS Stockport CCG,31/07/2016,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,HEALD GREEN HEALTH CENTRE DR WRIGHT,13396767,39552.35,-
Department of Health,NHS Stockport CCG,31/07/2016,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,HEALD GREEN HEALTH CENTRE DR WRIGHT,13396767,919.29,-
Department of Health,NHS Stockport CCG,31/07/2016,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HEALD GREEN HEALTH CENTRE DR WRIGHT,13396767,4499.56,-
Department of Health,NHS Stockport CCG,31/07/2016,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,LOWFIELD SURGERY,13396769,17424.12,-
Department of Health,NHS Stockport CCG,31/07/2016,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,LOWFIELD SURGERY,13396769,1645.27,-
Department of Health,NHS Stockport CCG,31/07/2016,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,LOWFIELD SURGERY,13396769,2870.83,-
Department of Health,NHS Stockport CCG,31/07/2016,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,LOWFIELD SURGERY,13396769,12052.25,-
Department of Health,NHS Stockport CCG,31/07/2016,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,LOWFIELD SURGERY,13396769,145.36,-
Department of Health,NHS Stockport CCG,31/07/2016,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,LOWFIELD SURGERY,13396769,2458.35,-
Department of Health,NHS Stockport CCG,31/07/2016,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,MARPLE BRIDGE SURGERY,13396771,3077.53,-
Department of Health,NHS Stockport CCG,31/07/2016,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,MARPLE BRIDGE SURGERY,13396771,823.84,-
Department of Health,NHS Stockport CCG,31/07/2016,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,MARPLE BRIDGE SURGERY,13396771,42116.11,-
Department of Health,NHS Stockport CCG,31/07/2016,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,MARPLE BRIDGE SURGERY,13396771,1342.36,-
Department of Health,NHS Stockport CCG,31/07/2016,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,MARPLE BRIDGE SURGERY,13396771,158.43,-
Department of Health,NHS Stockport CCG,31/07/2016,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,MARPLE BRIDGE SURGERY,13396771,4968.64,-
Department of Health,NHS Stockport CCG,31/07/2016,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,MARPLE MEDICAL PRACTICE,13396774,563.68,-
Department of Health,NHS Stockport CCG,31/07/2016,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,MARPLE MEDICAL PRACTICE,13396774,47417.47,-
Department of Health,NHS Stockport CCG,31/07/2016,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,MARPLE MEDICAL PRACTICE,13396774,803.42,-
Department of Health,NHS Stockport CCG,31/07/2016,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,MARPLE MEDICAL PRACTICE,13396774,2614.08,-
Department of Health,NHS Stockport CCG,31/07/2016,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,MARPLE MEDICAL PRACTICE,13396774,727.62,-
Department of Health,NHS Stockport CCG,31/07/2016,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,MARPLE MEDICAL PRACTICE,13396774,7163.43,-
Department of Health,NHS Stockport CCG,31/07/2016,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,MANOR MEDICAL PRACTICE,13396776,4259.33,-
Department of Health,NHS Stockport CCG,31/07/2016,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,MANOR MEDICAL PRACTICE,13396776,2168,-
Department of Health,NHS Stockport CCG,31/07/2016,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,MANOR MEDICAL PRACTICE,13396776,61885.24,-
Department of Health,NHS Stockport CCG,31/07/2016,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,MANOR MEDICAL PRACTICE,13396776,1658.33,-
Department of Health,NHS Stockport CCG,31/07/2016,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,MANOR MEDICAL PRACTICE,13396776,8138.22,-
Department of Health,NHS Stockport CCG,31/07/2016,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,PARK VIEW GROUP PRACTICE,13396778,3999.03,-
Department of Health,NHS Stockport CCG,31/07/2016,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,PARK VIEW GROUP PRACTICE,13396778,303.52,-
Department of Health,NHS Stockport CCG,31/07/2016,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,PARK VIEW GROUP PRACTICE,13396778,54009.57,-
Department of Health,NHS Stockport CCG,31/07/2016,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,PARK VIEW GROUP PRACTICE,13396778,13.66,-
Department of Health,NHS Stockport CCG,31/07/2016,C&M-GMS PCO Locum Adop/Pat/Mat,PRC DELEGATED CO-COMMISSIONING,PARK VIEW GROUP PRACTICE,13396778,4239.18,-
Department of Health,NHS Stockport CCG,31/07/2016,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,PARK VIEW GROUP PRACTICE,13396778,4787.5,-
Department of Health,NHS Stockport CCG,31/07/2016,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,PARK VIEW GROUP PRACTICE,13396778,7438.67,-
Department of Health,NHS Stockport CCG,31/07/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,SOUTH REDDISH MEDICAL CENTRE,13396780,21161.1,-
Department of Health,NHS Stockport CCG,31/07/2016,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,SOUTH REDDISH MEDICAL CENTRE,13396780,1606.45,-
