Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,Amount,VAT registration number
Department of Health,NHS Stockport CCG,31/12/2017,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,20018565,910.56,-
Department of Health,NHS Stockport CCG,31/12/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,20018565,231.75,-
Department of Health,NHS Stockport CCG,31/12/2017,C&M-PMS PCO Locum Adop/Pat/Mat,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,20018565,14450,-
Department of Health,NHS Stockport CCG,31/12/2017,C&M-PMS PCO Locum Sickness,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,20018565,8140.04,-
Department of Health,NHS Stockport CCG,31/12/2017,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,20018565,4481.17,-
Department of Health,NHS Stockport CCG,31/12/2017,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,20018565,870,-
Department of Health,NHS Stockport CCG,31/12/2017,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,20018565,6427.08,-
Department of Health,NHS Stockport CCG,31/12/2017,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,20018565,885.63,-
Department of Health,NHS Stockport CCG,31/12/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,20018565,12957.46,-
Department of Health,NHS Stockport CCG,31/12/2017,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,CALE GREEN SURGERY,20018567,1795.5,-
Department of Health,NHS Stockport CCG,31/12/2017,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CALE GREEN SURGERY,20018567,25892.82,-
Department of Health,NHS Stockport CCG,31/12/2017,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,CALE GREEN SURGERY,20018567,170.61,-
Department of Health,NHS Stockport CCG,31/12/2017,C&M-GMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,CALE GREEN SURGERY,20018567,579.37,-
Department of Health,NHS Stockport CCG,31/12/2017,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,CALE GREEN SURGERY,20018567,1395.83,-
Department of Health,NHS Stockport CCG,31/12/2017,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CALE GREEN SURGERY,20018567,2745.93,-
Department of Health,NHS Stockport CCG,31/12/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,BRINNINGTON HEALTH CENTRE STOCKPORT,20018569,72024.88,-
Department of Health,NHS Stockport CCG,31/12/2017,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,BRINNINGTON HEALTH CENTRE STOCKPORT,20018569,4164.8,-
Department of Health,NHS Stockport CCG,31/12/2017,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,BRINNINGTON HEALTH CENTRE STOCKPORT,20018569,2660,-
Department of Health,NHS Stockport CCG,31/12/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,BRINNINGTON HEALTH CENTRE STOCKPORT,20018569,943.02,-
Department of Health,NHS Stockport CCG,31/12/2017,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,BRINNINGTON HEALTH CENTRE STOCKPORT,20018569,5139.83,-
Department of Health,NHS Stockport CCG,31/12/2017,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,BRINNINGTON HEALTH CENTRE STOCKPORT,20018569,52123.62,-
Department of Health,NHS Stockport CCG,31/12/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BRINNINGTON HEALTH CENTRE STOCKPORT,20018569,11370.24,-
Department of Health,NHS Stockport CCG,31/12/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SEABROOK,20018571,81999.7,-
Department of Health,NHS Stockport CCG,31/12/2017,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SEABROOK,20018571,6051.03,-
Department of Health,NHS Stockport CCG,31/12/2017,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SEABROOK,20018571,1300.8,-
Department of Health,NHS Stockport CCG,31/12/2017,C&M-PMS DES UNPLANNED ADMISSIONS,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SEABROOK,20018571,9692.76,-
Department of Health,NHS Stockport CCG,31/12/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SEABROOK,20018571,1551.67,-
Department of Health,NHS Stockport CCG,31/12/2017,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SEABROOK,20018571,4948.12,-
Department of Health,NHS Stockport CCG,31/12/2017,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SEABROOK,20018571,20167.89,-
Department of Health,NHS Stockport CCG,31/12/2017,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SEABROOK,20018571,14750,-
Department of Health,NHS Stockport CCG,31/12/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SEABROOK,20018571,9617.59,-
Department of Health,NHS Stockport CCG,31/12/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,20018573,70811.12,-
Department of Health,NHS Stockport CCG,31/12/2017,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,20018573,5280.58,-
Department of Health,NHS Stockport CCG,31/12/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,20018573,2152.83,-
Department of Health,NHS Stockport CCG,31/12/2017,C&M-PMS PCO Locum Adop/Pat/Mat,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,20018573,3997.66,-
Department of Health,NHS Stockport CCG,31/12/2017,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,20018573,4884.35,-
Department of Health,NHS Stockport CCG,31/12/2017,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,20018573,10328.39,-
Department of Health,NHS Stockport CCG,31/12/2017,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,20018573,2812.5,-
Department of Health,NHS Stockport CCG,31/12/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,20018573,8381.65,-
Department of Health,NHS Stockport CCG,31/12/2017,C&M-PMS Small Practice Allowance,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,20018573,5237,-
Department of Health,NHS Stockport CCG,31/12/2017,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,20018575,5642.05,-
Department of Health,NHS Stockport CCG,31/12/2017,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,20018575,2818.4,-
Department of Health,NHS Stockport CCG,31/12/2017,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,20018575,75373.94,-
Department of Health,NHS Stockport CCG,31/12/2017,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,20018575,1430.16,-
Department of Health,NHS Stockport CCG,31/12/2017,C&M-GMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,20018575,2449.19,-
Department of Health,NHS Stockport CCG,31/12/2017,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,20018575,5450,-
Department of Health,NHS Stockport CCG,31/12/2017,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,20018575,18883.26,-
Department of Health,NHS Stockport CCG,31/12/2017,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,20018575,125.46,-
Department of Health,NHS Stockport CCG,31/12/2017,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,20018575,10191.23,-
Department of Health,NHS Stockport CCG,31/12/2017,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,CHADSFIELD MEDICAL PRACTICE,20018579,3335.45,-
Department of Health,NHS Stockport CCG,31/12/2017,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,CHADSFIELD MEDICAL PRACTICE,20018579,420,-
Department of Health,NHS Stockport CCG,31/12/2017,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,CHADSFIELD MEDICAL PRACTICE,20018579,260.16,-
Department of Health,NHS Stockport CCG,31/12/2017,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CHADSFIELD MEDICAL PRACTICE,20018579,52627.17,-
Department of Health,NHS Stockport CCG,31/12/2017,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,CHADSFIELD MEDICAL PRACTICE,20018579,958.4,-
Department of Health,NHS Stockport CCG,31/12/2017,C&M-GMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,CHADSFIELD MEDICAL PRACTICE,20018579,1310.65,-
Department of Health,NHS Stockport CCG,31/12/2017,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CHADSFIELD MEDICAL PRACTICE,20018579,7855.41,-
Department of Health,NHS Stockport CCG,31/12/2017,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,EASTHOLME SURGERY,20018581,2296.15,-
Department of Health,NHS Stockport CCG,31/12/2017,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,EASTHOLME SURGERY,20018581,43.36,-
Department of Health,NHS Stockport CCG,31/12/2017,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,EASTHOLME SURGERY,20018581,32102.09,-
Department of Health,NHS Stockport CCG,31/12/2017,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,EASTHOLME SURGERY,20018581,606.18,-
Department of Health,NHS Stockport CCG,31/12/2017,C&M-GMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,EASTHOLME SURGERY,20018581,1963.64,-
Department of Health,NHS Stockport CCG,31/12/2017,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,EASTHOLME SURGERY,20018581,2129.17,-
Department of Health,NHS Stockport CCG,31/12/2017,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,EASTHOLME SURGERY,20018581,4435.89,-
Department of Health,NHS Stockport CCG,31/12/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,20018583,83504.79,-
Department of Health,NHS Stockport CCG,31/12/2017,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,20018583,5728.98,-
Department of Health,NHS Stockport CCG,31/12/2017,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,20018583,823.84,-
Department of Health,NHS Stockport CCG,31/12/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,20018583,1616.19,-
Department of Health,NHS Stockport CCG,31/12/2017,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,20018583,245.7,-
Department of Health,NHS Stockport CCG,31/12/2017,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,20018583,5716.67,-
Department of Health,NHS Stockport CCG,31/12/2017,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,20018583,210.91,-
Department of Health,NHS Stockport CCG,31/12/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,20018583,8603.4,-
Department of Health,NHS Stockport CCG,31/12/2017,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,GUYWOOD PRACTICE,20018586,1377.98,-
Department of Health,NHS Stockport CCG,31/12/2017,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,GUYWOOD PRACTICE,20018586,476.96,-
Department of Health,NHS Stockport CCG,31/12/2017,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,GUYWOOD PRACTICE,20018586,20941.1,-
Department of Health,NHS Stockport CCG,31/12/2017,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,GUYWOOD PRACTICE,20018586,675.7,-
Department of Health,NHS Stockport CCG,31/12/2017,C&M-GMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,GUYWOOD PRACTICE,20018586,1492.69,-
Department of Health,NHS Stockport CCG,31/12/2017,C&M-GMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,GUYWOOD PRACTICE,20018586,20285.61,-
Department of Health,NHS Stockport CCG,31/12/2017,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,GUYWOOD PRACTICE,20018586,2617.76,-
Department of Health,NHS Stockport CCG,31/12/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,HEATON MERSEY MEDICAL PRACTICE,20018588,49433.85,-
Department of Health,NHS Stockport CCG,31/12/2017,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,HEATON MERSEY MEDICAL PRACTICE,20018588,3808.55,-
Department of Health,NHS Stockport CCG,31/12/2017,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,HEATON MERSEY MEDICAL PRACTICE,20018588,780.48,-
Department of Health,NHS Stockport CCG,31/12/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,HEATON MERSEY MEDICAL PRACTICE,20018588,2444.5,-
