Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,Amount,VAT registration number
Department of Health,NHS Stockport CCG,31/01/2014,Clinical&Medical-Commercial Sector,MENTAL HEALTH SERVICES - ADULTS,STANDWALK,2263769,59208.44,-
Department of Health,NHS Stockport CCG,31/01/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,SALFORD ROYAL NHS FOUNDATION TRUST,2263851,163332.00,-
Department of Health,NHS Stockport CCG,31/01/2014,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,2263875,283415.35,-
Department of Health,NHS Stockport CCG,31/01/2014,Clinical&Medical-Othe Public Sector,REABLEMENT,STOCKPORT METROPOLITAN BOROUGH COUNCIL,2308074,401000.00,-
Department of Health,NHS Stockport CCG,31/01/2014,Clinical&Medical-Othe Public Sector,MENTAL HEALTH SERVICES - OTHER,STOCKPORT METROPOLITAN BOROUGH COUNCIL,2308074,72250.00,-
Department of Health,NHS Stockport CCG,31/01/2014,Clinical&Medical-Othe Public Sector,LONG TERM CONDITIONS,STOCKPORT METROPOLITAN BOROUGH COUNCIL,2308074,84250.00,-
Department of Health,NHS Stockport CCG,31/01/2014,Clinical&Medical-Othe Public Sector,LEARNING DIFFICULTIES,STOCKPORT METROPOLITAN BOROUGH COUNCIL,2308074,398750.00,-
Department of Health,NHS Stockport CCG,31/01/2014,Clinical&Medical-Othe Public Sector,FUNDED NURSING CARE,STOCKPORT METROPOLITAN BOROUGH COUNCIL,2308074,450000.00,-
Department of Health,NHS Stockport CCG,31/01/2014,Clinical&Medical-Othe Public Sector,COMMISSIONING - NON ACUTE,STOCKPORT METROPOLITAN BOROUGH COUNCIL,2308074,952000.00,-
Department of Health,NHS Stockport CCG,31/01/2014,Hlthcre-Foundation Trsts,NCAS/OATS,ALDER HEY CHILDRENS NHS FOUNDATION TRUST,2308154,31216.00,-
Department of Health,NHS Stockport CCG,31/01/2014,Clinical&Medical-Commercial Sector,PLANNED CARE,ULTRASOUND NOW,2308286,30727.84,-
Department of Health,NHS Stockport CCG,31/01/2014,Clinical&Medical-Independent Sector,LOCAL ENHANCED SERVICES,MASTERCALL HEALTHCARE,2320635,59696.33,-
Department of Health,NHS Stockport CCG,31/01/2014,Clinical&Medical-Independent Sector,LOCAL ENHANCED SERVICES,MASTERCALL HEALTHCARE,2320636,49696.33,-
Department of Health,NHS Stockport CCG,31/01/2014,Charges from CSU,MEDICINES MANAGEMENT - CLINICAL,NHS GREATER MANCHESTER CSU,2343404,5440.00,-
Department of Health,NHS Stockport CCG,31/01/2014,Charges from CSU,IM&T,NHS GREATER MANCHESTER CSU,2343404,68596.00,-
Department of Health,NHS Stockport CCG,31/01/2014,Charges from CSU,HUMAN RESOURCES,NHS GREATER MANCHESTER CSU,2343404,26322.00,-
Department of Health,NHS Stockport CCG,31/01/2014,Charges from CSU,FINANCE,NHS GREATER MANCHESTER CSU,2343404,2574.00,-
Department of Health,NHS Stockport CCG,31/01/2014,Charges from CSU,CONTRACT MANAGEMENT,NHS GREATER MANCHESTER CSU,2343404,63940.00,-
Department of Health,NHS Stockport CCG,31/01/2014,Charges from CSU,COMMUNICATIONS & PR,NHS GREATER MANCHESTER CSU,2343404,3844.00,-
Department of Health,NHS Stockport CCG,31/01/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,PENNINE CARE NHS FOUNDATION TRUST,2359968,76500.00,-
Department of Health,NHS Stockport CCG,31/01/2014,Clinical&Medical-Independent Sector,WINTER PRESSURES,MASTERCALL SERVICES,2360011,29244.42,-
Department of Health,NHS Stockport CCG,31/01/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,PENNINE CARE NHS FOUNDATION TRUST,2360017,1891608.00,-
Department of Health,NHS Stockport CCG,31/01/2014,Hcare Srv Rec NHS Trust-Contract Baseline,COLLABORATIVE COMMISSIONING,NORTH WEST AMBULANCE SERVICE NHS TRUST,2360022,602422.00,-
Department of Health,NHS Stockport CCG,31/01/2014,Hcare Srv Rec NHS Trust-Contract Baseline,COLLABORATIVE COMMISSIONING,NORTH WEST AMBULANCE SERVICE NHS TRUST,2360032,-602422.00,-
Department of Health,NHS Stockport CCG,31/01/2014,Clinical&Medical-Commercial Sector,MENTAL HEALTH SERVICES - ADULTS,CYGNET HEALTHCARE LTD,2360085,25401.50,-
Department of Health,NHS Stockport CCG,31/01/2014,Clinical&Medical-Commercial Sector,MENTAL HEALTH CONTRACTS,FUTURE DIRECTIONS CIC,2360160,68796.00,-
Department of Health,NHS Stockport CCG,31/01/2014,Clinical&Medical-Commercial Sector,PLANNED CARE,SOUTH MANCHESTER PRIVATE CLINIC,2360170,26512.00,-
Department of Health,NHS Stockport CCG,31/01/2014,Clinical&Medical-Independent Sector,LOCAL ENHANCED SERVICES,MASTERCALL HEALTHCARE,2383998,-59696.33,-
Department of Health,NHS Stockport CCG,31/01/2014,Clinical&Medical-Independent Sector,OUT OF HOURS,MASTERCALL HEALTHCARE,2383999,259200.00,-
Department of Health,NHS Stockport CCG,31/01/2014,Clinical&Medical-Independent Sector,IMPROVING ACCESS TO PSYCHOLOGICAL THERAPIES,SELF HELP SERVICES,2386387,27084.00,-
Department of Health,NHS Stockport CCG,31/01/2014,Hcare Srv Rec Fdtn Trust-Non Contract,WINTER PRESSURES,PENNINE CARE NHS FOUNDATION TRUST,2419135,59800.00,-
,,,,,,,,
