Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,Amount,VAT registration number
Department of Health,NHS Stockport CCG,31/08/2013,Charges from CSU,FINANCE,NHS GREATER MANCHESTER CSU,881115,"2,574.00",-
Department of Health,NHS Stockport CCG,31/08/2013,Charges from CSU,CONTRACT MANAGEMENT,NHS GREATER MANCHESTER CSU,881115,"63,940.00",-
Department of Health,NHS Stockport CCG,31/08/2013,Charges from CSU,COMMUNICATIONS & PR,NHS GREATER MANCHESTER CSU,881115,"3,844.00",-
Department of Health,NHS Stockport CCG,31/08/2013,Charges from CSU,BUSINESS INFORMATICS,NHS GREATER MANCHESTER CSU,881115,"19,710.00",-
Department of Health,NHS Stockport CCG,31/08/2013,Healthcare Srv Rec CCG,OUT OF HOURS,NHS BLACKPOOL CCG,895280,"27,794.00",-
Department of Health,NHS Stockport CCG,31/08/2013,Hcare Srv Rec NHS Trust,NCAS/OATS,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,895394,"28,728.00",-
Department of Health,NHS Stockport CCG,31/08/2013,Hcare Srv Rec Fdtn Trust-CQUIN,COLLABORATIVE COMMISSIONING,STOCKPORT NHS FOUNDATION TRUST,895838,648.00,-
Department of Health,NHS Stockport CCG,31/08/2013,Hcare Srv Rec Fdtn Trust-Contract Baseline,COLLABORATIVE COMMISSIONING,STOCKPORT NHS FOUNDATION TRUST,895838,"25,935.00",-
Department of Health,NHS Stockport CCG,31/08/2013,Clinical&Medical-Commercial Sector,MENTAL HEALTH SERVICES - ADULTS,STANDWALK,895927,"58,564.87",-
Department of Health,NHS Stockport CCG,31/08/2013,Clinical&Medical-Commercial Sector,PLANNED CARE,BMI HEALTHCARE COLLECTIONS,895935,"229,526.00",-
Department of Health,NHS Stockport CCG,31/08/2013,Hcare Srv Rec Fdtn Trust-CQUIN,MENTAL HEALTH CONTRACTS,PENNINE CARE NHS FOUNDATION TRUST,896001,"46,736.00",-
Department of Health,NHS Stockport CCG,31/08/2013,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,PENNINE CARE NHS FOUNDATION TRUST,896001,"1,796,581.00",-
Department of Health,NHS Stockport CCG,31/08/2013,Hcare Srv Rec NHS Trust-Contract Baseline,COLLABORATIVE COMMISSIONING,NORTH WEST AMBULANCE SERVICE NHS TRUST,919239,"103,833.00",-
Department of Health,NHS Stockport CCG,31/08/2013,Hcare Srv Rec NHS Trust-Contract Baseline,COLLABORATIVE COMMISSIONING,NORTH WEST AMBULANCE SERVICE NHS TRUST,919243,"34,611.00",-
Department of Health,NHS Stockport CCG,31/08/2013,Clinical&Medical-Independent Sector,OUT OF HOURS,NHS DIRECT,919256,"33,670.00",-
Department of Health,NHS Stockport CCG,31/08/2013,Hcare Srv Rec NHS Trust-Contract Baseline,COLLABORATIVE COMMISSIONING,NORTH WEST AMBULANCE SERVICE NHS TRUST,919261,"602,422.00",-
Department of Health,NHS Stockport CCG,31/08/2013,Hcare Srv Rec NHS Trust-Contract Baseline,COLLABORATIVE COMMISSIONING,NORTH WEST AMBULANCE SERVICE NHS TRUST,919265,"34,611.00",-
Department of Health,NHS Stockport CCG,31/08/2013,Clinical&Medical-Othe Public Sector,NCAS/OATS,BETSI CADWALADR UNIVERSITY LHB,919268,"57,634.00",-
Department of Health,NHS Stockport CCG,31/08/2013,Service Charge,RECHARGES NHS PROPERTY SERVICES LTD,NHS PROPERTY SERVICES LTD,955641,"506,926.15",-
Department of Health,NHS Stockport CCG,31/08/2013,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,EAST CHESHIRE NHS TRUST,955796,"159,252.00",-
Department of Health,NHS Stockport CCG,31/08/2013,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,CALDERSTONES PARTNERSHIP NHS FOUNDATION TRUST,955820,"68,796.00",-
Department of Health,NHS Stockport CCG,31/08/2013,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,CALDERSTONES PARTNERSHIP NHS FOUNDATION TRUST,967864,"68,796.00",-
Department of Health,NHS Stockport CCG,31/08/2013,Clinical&Medical-Commercial Sector,AMBULANCE SERVICES,ARRIVA TRANSPORT SOLUTIONS LTD,967874,"63,686.27",-
Department of Health,NHS Stockport CCG,31/08/2013,Clinical&Medical-Commercial Sector,PLANNED CARE,ULTRASOUND NOW,1006310,"41,424.24",-
Department of Health,NHS Stockport CCG,31/08/2013,Clinical&Medical-Independent Sector,OUT OF HOURS,MASTERCALL HEALTHCARE,1030843,"182,100.00",-
