Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,Amount,VAT registration number
Department of Health,NHS Stockport CCG,31/12/2018,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,BEECH HOUSE MEDICAL PRACTICE,25105378,2532.27,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BEECH HOUSE MEDICAL PRACTICE,25105378,8495.05,-
Department of Health,NHS Stockport CCG,31/12/2018,ME - PMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,BEECH HOUSE MEDICAL PRACTICE,25105378,1620.69,-
Department of Health,NHS Stockport CCG,31/12/2018,ME-PMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,BEECH HOUSE MEDICAL PRACTICE,25105378,697,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ALVANLEY FAMILY PRACTICE,25105382,38562.92,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,ALVANLEY FAMILY PRACTICE,25105382,2468.58,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,ALVANLEY FAMILY PRACTICE,25105382,1260,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,ALVANLEY FAMILY PRACTICE,25105382,346.88,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,ALVANLEY FAMILY PRACTICE,25105382,108.76,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,ALVANLEY FAMILY PRACTICE,25105382,1661.31,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ALVANLEY FAMILY PRACTICE,25105382,4496.1,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ARCHWOOD MEDICAL PRACTICE,25105386,43524.82,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,ARCHWOOD MEDICAL PRACTICE,25105386,2795.85,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,ARCHWOOD MEDICAL PRACTICE,25105386,140,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,ARCHWOOD MEDICAL PRACTICE,25105386,341.52,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,ARCHWOOD MEDICAL PRACTICE,25105386,2154.84,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ARCHWOOD MEDICAL PRACTICE,25105386,5859.38,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,ADSHALL ROAD MEDICAL PRACTICE,25105389,2271.45,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,ADSHALL ROAD MEDICAL PRACTICE,25105389,140,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,ADSHALL ROAD MEDICAL PRACTICE,25105389,173.44,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,ADSHALL ROAD MEDICAL PRACTICE,25105389,32419.99,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,ADSHALL ROAD MEDICAL PRACTICE,25105389,424.57,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-GMS PCO Locum Adop/Pat/Mat,PRC DELEGATED CO-COMMISSIONING,ADSHALL ROAD MEDICAL PRACTICE,25105389,9550,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-GMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,ADSHALL ROAD MEDICAL PRACTICE,25105389,119.39,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,ADSHALL ROAD MEDICAL PRACTICE,25105389,2627.33,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ADSHALL ROAD MEDICAL PRACTICE,25105389,4038.3,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,BRAMHALL HEALTH CENTRE,25105392,6115.63,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BRAMHALL HEALTH CENTRE,25105392,85471.47,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,BRAMHALL HEALTH CENTRE,25105392,1526.02,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-GMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,BRAMHALL HEALTH CENTRE,25105392,2363.74,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BRAMHALL HEALTH CENTRE,25105392,9679.61,-
Department of Health,NHS Stockport CCG,31/12/2018,ME - GMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,BRAMHALL HEALTH CENTRE,25105392,306.54,-
Department of Health,NHS Stockport CCG,31/12/2018,ME-GMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,BRAMHALL HEALTH CENTRE,25105392,756.26,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,BRAMHALL PARK MEDICAL CENTRE,25105394,97099.05,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-PMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,BRAMHALL PARK MEDICAL CENTRE,25105394,9.02,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,BRAMHALL PARK MEDICAL CENTRE,25105394,6874.2,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,BRAMHALL PARK MEDICAL CENTRE,25105394,390.24,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,BRAMHALL PARK MEDICAL CENTRE,25105394,887.4,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,BRAMHALL PARK MEDICAL CENTRE,25105394,2105.19,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,BRAMHALL PARK MEDICAL CENTRE,25105394,2900,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-PMS Prof fees Prescribing,PRC DELEGATED CO-COMMISSIONING,BRAMHALL PARK MEDICAL CENTRE,25105394,5.98,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BRAMHALL PARK MEDICAL CENTRE,25105394,12894.65,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,BREDBURY MEDICAL PRACTICE,25105399,32028.81,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,BREDBURY MEDICAL PRACTICE,25105399,6564.98,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,BREDBURY MEDICAL PRACTICE,25105399,398.52,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,BREDBURY MEDICAL PRACTICE,25105399,2358.38,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,BREDBURY MEDICAL PRACTICE,25105399,3316.67,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BREDBURY MEDICAL PRACTICE,25105399,3370.09,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,BRACONDALE MEDICAL CENTRE,25105403,2478.55,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BRACONDALE MEDICAL CENTRE,25105403,36644.26,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,BRACONDALE MEDICAL CENTRE,25105403,440.1,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-GMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,BRACONDALE MEDICAL CENTRE,25105403,545.14,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BRACONDALE MEDICAL CENTRE,25105403,3928.52,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,25105406,93683.62,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,25105406,6291.85,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,25105406,737.12,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,25105406,77.25,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,25105406,3820.25,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,25105406,870,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,25105406,6626.66,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,25105406,541.35,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,25105406,11271.09,-
Department of Health,NHS Stockport CCG,31/12/2018,ME - PMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,25105406,3538.36,-
Department of Health,NHS Stockport CCG,31/12/2018,ME-PMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,25105406,3092.97,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,CALE GREEN SURGERY,25105411,1832.55,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CALE GREEN SURGERY,25105411,27755.51,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,CALE GREEN SURGERY,25105411,113.74,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-GMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,CALE GREEN SURGERY,25105411,516.08,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,CALE GREEN SURGERY,25105411,1416.67,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CALE GREEN SURGERY,25105411,2654.95,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,BRINNINGTON HEALTH CENTRE STOCKPORT,25105414,76465.81,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,BRINNINGTON HEALTH CENTRE STOCKPORT,25105414,4225.13,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,BRINNINGTON HEALTH CENTRE STOCKPORT,25105414,280,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,BRINNINGTON HEALTH CENTRE STOCKPORT,25105414,314.34,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,BRINNINGTON HEALTH CENTRE STOCKPORT,25105414,4500.18,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BRINNINGTON HEALTH CENTRE STOCKPORT,25105414,10407.72,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SEABROOK,25105418,86856.79,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SEABROOK,25105418,6118.48,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SEABROOK,25105418,1820,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SEABROOK,25105418,1474.24,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SEABROOK,25105418,517.22,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SEABROOK,25105418,4156.74,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SEABROOK,25105418,3812.5,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SEABROOK,25105418,9344.42,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,25105422,73705.69,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,25105422,5275.83,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,25105422,346.88,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,25105422,717.61,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,25105422,4235.23,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,25105422,4941.67,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,25105422,8235.81,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-GMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,25105424,-388.25,-
Department of Health,NHS Stockport CCG,31/12/2018,ME - GMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,25105424,-6015,-
Department of Health,NHS Stockport CCG,31/12/2018,ME-GMS GP Pension EEs,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,25105424,-5721.15,-
Department of Health,NHS Stockport CCG,31/12/2018,ME-GMS GP Pension EEs Adjustments,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,25105424,-6111.65,-
Department of Health,NHS Stockport CCG,31/12/2018,ME-GMS GP Pension ERs Adjustments,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,25105424,-13146.05,-
Department of Health,NHS Stockport CCG,31/12/2018,ME-GMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,25105424,-5228.61,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,25105425,5668.18,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,25105425,2341.44,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,25105425,79713.86,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,25105425,953.44,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-GMS PCO Locum Sickness,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,25105425,2360,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-GMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,25105425,426.5,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,25105425,5450,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,25105425,10003.56,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,CHADSFIELD MEDICAL PRACTICE,25105434,3320.25,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,CHADSFIELD MEDICAL PRACTICE,25105434,484,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CHADSFIELD MEDICAL PRACTICE,25105434,54269.17,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,CHADSFIELD MEDICAL PRACTICE,25105434,638.93,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-GMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,CHADSFIELD MEDICAL PRACTICE,25105434,1595.38,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CHADSFIELD MEDICAL PRACTICE,25105434,7245.93,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,25105440,86290.54,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,25105440,5669.13,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,25105440,538.73,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,25105440,1209.64,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,25105440,5800,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,25105440,8896.65,-
Department of Health,NHS Stockport CCG,31/12/2018,ME-PMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,25105440,2988.68,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,GUYWOOD PRACTICE,25105446,1396.98,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,GUYWOOD PRACTICE,25105446,260.16,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,GUYWOOD PRACTICE,25105446,21820.6,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,GUYWOOD PRACTICE,25105446,450.47,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-GMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,GUYWOOD PRACTICE,25105446,1242.3,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,GUYWOOD PRACTICE,25105446,2485.31,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,HEATON MERSEY MEDICAL PRACTICE,25105448,51875.05,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,HEATON MERSEY MEDICAL PRACTICE,25105448,3881.7,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,HEATON MERSEY MEDICAL PRACTICE,25105448,814.83,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,HEATON MERSEY MEDICAL PRACTICE,25105448,3384.79,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,HEATON MERSEY MEDICAL PRACTICE,25105448,3208.33,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HEATON MERSEY MEDICAL PRACTICE,25105448,6327.86,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,HEATON NORRIS HEALTH CENTRE DR MARSHALL,25105452,3473.2,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,HEATON NORRIS HEALTH CENTRE DR MARSHALL,25105452,700,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,HEATON NORRIS HEALTH CENTRE DR MARSHALL,25105452,2601.6,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,HEATON NORRIS HEALTH CENTRE DR MARSHALL,25105452,55911.37,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-GMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,HEATON NORRIS HEALTH CENTRE DR MARSHALL,25105452,1336.27,-
Department of Health,NHS Stockport CCG,31/12/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HEATON NORRIS HEALTH CENTRE DR MARSHALL,25105452,6957.73,-
