Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,Amount,VAT registration number
Department of Health,NHS Stockport CCG,30/09/2014,Charges from CSU,BUSINESS INFORMATICS,NHS GREATER MANCHESTER CSU,5003749,11350,
Department of Health,NHS Stockport CCG,30/09/2014,Charges from CSU,COMMUNICATIONS & PR,NHS GREATER MANCHESTER CSU,5003749,3311,
Department of Health,NHS Stockport CCG,30/09/2014,Charges from CSU,CONTRACT MANAGEMENT,NHS GREATER MANCHESTER CSU,5003749,46897,
Department of Health,NHS Stockport CCG,30/09/2014,Charges from CSU,HUMAN RESOURCES,NHS GREATER MANCHESTER CSU,5003749,9632,
Department of Health,NHS Stockport CCG,30/09/2014,Charges from CSU,IM&T,NHS GREATER MANCHESTER CSU,5003749,45420,
Department of Health,NHS Stockport CCG,30/09/2014,Charges from CSU,MEDICINES MANAGEMENT - CLINICAL,NHS GREATER MANCHESTER CSU,5003749,5835,
Department of Health,NHS Stockport CCG,30/09/2014,Clinical&Medical-Commercial Sector,MENTAL HEALTH CONTRACTS,FUTURE DIRECTIONS CIC,5004061,56753.75,
Department of Health,NHS Stockport CCG,30/09/2014,Clinical&Medical-Commercial Sector,PLANNED CARE,ULTRASOUND NOW,5004088,38227.08,
Department of Health,NHS Stockport CCG,30/09/2014,Clinical&Medical-Independent Sector,LOCAL ENHANCED SERVICES,MASTERCALL HEALTHCARE,5004209,68333,
Department of Health,NHS Stockport CCG,30/09/2014,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,PENNINE ACUTE HOSPITALS NHS TRUST,5015695,51913,
Department of Health,NHS Stockport CCG,30/09/2014,Services From Local Authorities,COMMISSIONING SCHEMES,STOCKPORT METROPOLITAN BOROUGH COUNCIL,5131751,78429,
Department of Health,NHS Stockport CCG,30/09/2014,Clinical&Medical-Commercial Sector,PLANNED CARE,ULTRASOUND NOW,5131775,49633.58,
Department of Health,NHS Stockport CCG,30/09/2014,Cont Care-Mental Health (<65),CHC ADULT FULLY FUNDED,THAMES HEALTH CARE LTD,5131797,44398.28,
Department of Health,NHS Stockport CCG,30/09/2014,Clinical&Medical-Commercial Sector,AMBULANCE SERVICES,ARRIVA TRANSPORT SOLUTIONS,5131855,62724.08,
Department of Health,NHS Stockport CCG,30/09/2014,Clinical&Medical-Independent Sector,NHS 111,NORTH WEST AMBULANCE SERVICE NHS TRUST,5131883,25855,
Department of Health,NHS Stockport CCG,30/09/2014,Clinical&Medical-Independent Sector,LOCAL ENHANCED SERVICES,MASTERCALL HEALTHCARE,5131905,29244.42,
Department of Health,NHS Stockport CCG,30/09/2014,Clinical&Medical-Othe Public Sector,CHC ADULT FULLY FUNDED,STOCKPORT METROPOLITAN BOROUGH COUNCIL,5131920,25880,
Department of Health,NHS Stockport CCG,30/09/2014,Clinical&Medical-Serv Recd-F Trsts,COMMISSIONING - NON ACUTE,TAMESIDE HOSPITAL NHS FOUNDATION TRUST,5132101,80689.7,
Department of Health,NHS Stockport CCG,30/09/2014,Clinical&Medical-Commercial Sector,AMBULANCE SERVICES,ARRIVA TRANSPORT SOLUTIONS,5132293,62724.08,
Department of Health,NHS Stockport CCG,30/09/2014,Clinical&Medical-Commercial Sector,PLANNED CARE,NHS ENGLAND,5158805,114602.81,654442045
Department of Health,NHS Stockport CCG,30/09/2014,Clinical&Medical-Independent Sector,NHS 111,NORTH WEST AMBULANCE SERVICE NHS TRUST,5158824,25311,
