Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,Amount,VAT registration number
Department of Health,NHS Stockport CCG,30/06/2013,Clinical&Medical-Commercial Sector,PLANNED CARE,BMI HEALTHCARE COLLECTIONS,419407,229526.00,-
Department of Health,NHS Stockport CCG,30/06/2013,Hcare Srv Rec Fdtn Trust-CQUIN,ACUTE COMMISSIONING,STOCKPORT NHS FOUNDATION TRUST,419630,272955.00,-
Department of Health,NHS Stockport CCG,30/06/2013,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,STOCKPORT NHS FOUNDATION TRUST,419630,10918218.00,-
Department of Health,NHS Stockport CCG,30/06/2013,Hcare Srv Rec Fdtn Trust-CQUIN,COMMUNITY SERVICES,STOCKPORT NHS FOUNDATION TRUST,419643,39778.00,-
Department of Health,NHS Stockport CCG,30/06/2013,Hcare Srv Rec Fdtn Trust-Contract Baseline,COMMUNITY SERVICES,STOCKPORT NHS FOUNDATION TRUST,419643,1591145.00,-
Department of Health,NHS Stockport CCG,30/06/2013,Hcare Srv Rec Fdtn Trust-CQUIN,MENTAL HEALTH CONTRACTS,PENNINE CARE NHS FOUNDATION TRUST,419657,45514.00,-
Department of Health,NHS Stockport CCG,30/06/2013,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,PENNINE CARE NHS FOUNDATION TRUST,419657,1810048.00,-
Department of Health,NHS Stockport CCG,30/06/2013,Clinical&Medical-Commercial Sector,PLANNED CARE,SOUTH MANCHESTER PRIVATE CLINIC,445717,31098.88,-
Department of Health,NHS Stockport CCG,30/06/2013,Hcare Srv Rec Fdtn Trust-CQUIN,COLLABORATIVE COMMISSIONING,STOCKPORT NHS FOUNDATION TRUST,466586,648.00,-
Department of Health,NHS Stockport CCG,30/06/2013,Hcare Srv Rec Fdtn Trust-Contract Baseline,COLLABORATIVE COMMISSIONING,STOCKPORT NHS FOUNDATION TRUST,466586,25935.00,-
Department of Health,NHS Stockport CCG,30/06/2013,Hcare Srv Rec NHS Trust-CQUIN,ACUTE COMMISSIONING,EAST CHESHIRE NHS TRUST,466596,3884.00,-
Department of Health,NHS Stockport CCG,30/06/2013,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,EAST CHESHIRE NHS TRUST,466596,155368.00,-
Department of Health,NHS Stockport CCG,30/06/2013,Computer Software/License,IM&T,EGTON MEDICAL INFORMATION SYSTEMS LTD,525983,55065.97,-
Department of Health,NHS Stockport CCG,30/06/2013,Clinical&Medical-Othe Public Sector,CHC ADULT FULLY FUNDED,STOCKPORT METROPOLITAN BOROUGH COUNCIL,526010,51760.00,-
Department of Health,NHS Stockport CCG,30/06/2013,Computer Software/License,IM&T,EGTON MEDICAL INFORMATION SYSTEMS LTD,526077,-55065.97,-
Department of Health,NHS Stockport CCG,30/06/2013,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,CALDERSTONES PARTNERSHIP NHS FOUNDATION TRUST,526101,68796.00,-
Department of Health,NHS Stockport CCG,30/06/2013,"Books, Journals & Subscr",STRATEGY & DEVELOPMENT,SALFORD ROYAL NHS FOUNDATION TRUST,533369,40000.00,-
