Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,Amount,VAT registration number
Department of Health,NHS Stockport CCG,28/02/2019,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,25935146,11760,"""-"""
Department of Health,NHS Stockport CCG,28/02/2019,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,25935146,241.9,"""-"""
Department of Health,NHS Stockport CCG,28/02/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,25935146,8235.81,"""-"""
Department of Health,NHS Stockport CCG,28/02/2019,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,25935151,2520,"""-"""
Department of Health,NHS Stockport CCG,28/02/2019,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,25935151,2601.6,"""-"""
Department of Health,NHS Stockport CCG,28/02/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,25935151,79933.83,"""-"""
Department of Health,NHS Stockport CCG,28/02/2019,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,25935151,953.44,"""-"""
Department of Health,NHS Stockport CCG,28/02/2019,C&M-GMS PCO Locum Sickness,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,25935151,13593.04,"""-"""
Department of Health,NHS Stockport CCG,28/02/2019,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,25935151,5450,"""-"""
Department of Health,NHS Stockport CCG,28/02/2019,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,25935151,10003.56,"""-"""
Department of Health,NHS Stockport CCG,28/02/2019,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,CHADSFIELD MEDICAL PRACTICE,25935157,880,"""-"""
Department of Health,NHS Stockport CCG,28/02/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CHADSFIELD MEDICAL PRACTICE,25935157,54466.6,"""-"""
Department of Health,NHS Stockport CCG,28/02/2019,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,CHADSFIELD MEDICAL PRACTICE,25935157,638.93,"""-"""
Department of Health,NHS Stockport CCG,28/02/2019,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CHADSFIELD MEDICAL PRACTICE,25935157,7245.93,"""-"""
Department of Health,NHS Stockport CCG,28/02/2019,ME-GMS GP Pension EEs Adjustments,PRC DELEGATED CO-COMMISSIONING,CHADSFIELD MEDICAL PRACTICE,25935157,1998.75,"""-"""
Department of Health,NHS Stockport CCG,28/02/2019,ME-GMS GP Pension ERs Adjustments,PRC DELEGATED CO-COMMISSIONING,CHADSFIELD MEDICAL PRACTICE,25935157,2299.36,"""-"""
Department of Health,NHS Stockport CCG,28/02/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,25935162,86034.88,"""-"""
Department of Health,NHS Stockport CCG,28/02/2019,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,25935162,538.73,"""-"""
Department of Health,NHS Stockport CCG,28/02/2019,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,25935162,5800,"""-"""
Department of Health,NHS Stockport CCG,28/02/2019,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,25935162,308.72,"""-"""
Department of Health,NHS Stockport CCG,28/02/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,25935162,8896.65,"""-"""
Department of Health,NHS Stockport CCG,28/02/2019,ME - PMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,25935162,52637.3,"""-"""
Department of Health,NHS Stockport CCG,28/02/2019,ME-PMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,25935162,47570.3,"""-"""
Department of Health,NHS Stockport CCG,28/02/2019,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,GATLEY MEDICAL CENTRE,25935166,953.92,"""-"""
Department of Health,NHS Stockport CCG,28/02/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,GATLEY MEDICAL CENTRE,25935166,61267.64,"""-"""
Department of Health,NHS Stockport CCG,28/02/2019,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,GATLEY MEDICAL CENTRE,25935166,586.83,"""-"""
Department of Health,NHS Stockport CCG,28/02/2019,C&M-GMS Prem Other,PRC DELEGATED CO-COMMISSIONING,GATLEY MEDICAL CENTRE,25935166,453.87,"""-"""
Department of Health,NHS Stockport CCG,28/02/2019,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,GATLEY MEDICAL CENTRE,25935166,7571.86,"""-"""
Department of Health,NHS Stockport CCG,28/02/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,HEATON MERSEY MEDICAL PRACTICE,25935172,52002.09,"""-"""
Department of Health,NHS Stockport CCG,28/02/2019,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,HEATON MERSEY MEDICAL PRACTICE,25935172,910.56,"""-"""
Department of Health,NHS Stockport CCG,28/02/2019,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,HEATON MERSEY MEDICAL PRACTICE,25935172,814.83,"""-"""
Department of Health,NHS Stockport CCG,28/02/2019,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,HEATON MERSEY MEDICAL PRACTICE,25935172,3208.33,"""-"""
Department of Health,NHS Stockport CCG,28/02/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HEATON MERSEY MEDICAL PRACTICE,25935172,6327.86,"""-"""
Department of Health,NHS Stockport CCG,28/02/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,HEATON NORRIS HEALTH CENTRE DR MARSHALL,25935175,55787.89,"""-"""
Department of Health,NHS Stockport CCG,28/02/2019,C&M-GMS PCO Locum Adop/Pat/Mat,PRC DELEGATED CO-COMMISSIONING,HEATON NORRIS HEALTH CENTRE DR MARSHALL,25935175,7832.79,"""-"""
Department of Health,NHS Stockport CCG,28/02/2019,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HEATON NORRIS HEALTH CENTRE DR MARSHALL,25935175,6957.73,"""-"""
Department of Health,NHS Stockport CCG,28/02/2019,ME-GMS GP Pension EEs Adjustments,PRC DELEGATED CO-COMMISSIONING,HEATON NORRIS HEALTH CENTRE DR MARSHALL,25935175,604.83,"""-"""
Department of Health,NHS Stockport CCG,28/02/2019,ME-GMS GP Pension ERs Adjustments,PRC DELEGATED CO-COMMISSIONING,HEATON NORRIS HEALTH CENTRE DR MARSHALL,25935175,695.8,"""-"""
Department of Health,NHS Stockport CCG,28/02/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,HIGH LANE MEDICAL CENTRE,25935177,42956.24,"""-"""
Department of Health,NHS Stockport CCG,28/02/2019,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,HIGH LANE MEDICAL CENTRE,25935177,3121.92,"""-"""
Department of Health,NHS Stockport CCG,28/02/2019,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,HIGH LANE MEDICAL CENTRE,25935177,233.19,"""-"""
Department of Health,NHS Stockport CCG,28/02/2019,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,HIGH LANE MEDICAL CENTRE,25935177,198.96,"""-"""
Department of Health,NHS Stockport CCG,28/02/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HIGH LANE MEDICAL CENTRE,25935177,4407.41,"""-"""
Department of Health,NHS Stockport CCG,28/02/2019,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,HEALD GREEN HEALTH CENTRE DR WRIGHT,25935181,560,"""-"""
Department of Health,NHS Stockport CCG,28/02/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,HEALD GREEN HEALTH CENTRE DR WRIGHT,25935181,42465.83,"""-"""
Department of Health,NHS Stockport CCG,28/02/2019,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,HEALD GREEN HEALTH CENTRE DR WRIGHT,25935181,459.64,"""-"""
Department of Health,NHS Stockport CCG,28/02/2019,C&M-GMS PCO Other,PRC DELEGATED CO-COMMISSIONING,HEALD GREEN HEALTH CENTRE DR WRIGHT,25935181,4223,"""-"""
Department of Health,NHS Stockport CCG,28/02/2019,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HEALD GREEN HEALTH CENTRE DR WRIGHT,25935181,5147.76,"""-"""
Department of Health,NHS Stockport CCG,28/02/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,MARPLE BRIDGE SURGERY,25935185,46090.93,"""-"""
Department of Health,NHS Stockport CCG,28/02/2019,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,MARPLE BRIDGE SURGERY,25935185,671.18,"""-"""
Department of Health,NHS Stockport CCG,28/02/2019,C&M-GMS PCO Locum Adop/Pat/Mat,PRC DELEGATED CO-COMMISSIONING,MARPLE BRIDGE SURGERY,25935185,6017,"""-"""
Department of Health,NHS Stockport CCG,28/02/2019,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,MARPLE BRIDGE SURGERY,25935185,5428.68,"""-"""
Department of Health,NHS Stockport CCG,28/02/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,MARPLE COTTAGE SURGERY,25935189,51587.55,"""-"""
Department of Health,NHS Stockport CCG,28/02/2019,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,MARPLE COTTAGE SURGERY,25935189,311.62,"""-"""
Department of Health,NHS Stockport CCG,28/02/2019,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,MARPLE COTTAGE SURGERY,25935189,4143.67,"""-"""
Department of Health,NHS Stockport CCG,28/02/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,MARPLE COTTAGE SURGERY,25935189,6490.68,"""-"""
Department of Health,NHS Stockport CCG,28/02/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,MARPLE MEDICAL PRACTICE,25935192,51212.86,"""-"""
Department of Health,NHS Stockport CCG,28/02/2019,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,MARPLE MEDICAL PRACTICE,25935192,401.71,"""-"""
Department of Health,NHS Stockport CCG,28/02/2019,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,MARPLE MEDICAL PRACTICE,25935192,2614.08,"""-"""
Department of Health,NHS Stockport CCG,28/02/2019,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,MARPLE MEDICAL PRACTICE,25935192,6991.86,"""-"""
Department of Health,NHS Stockport CCG,28/02/2019,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,MANOR MEDICAL PRACTICE,25935196,1120,"""-"""
Department of Health,NHS Stockport CCG,28/02/2019,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,MANOR MEDICAL PRACTICE,25935196,3208.64,"""-"""
Department of Health,NHS Stockport CCG,28/02/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,MANOR MEDICAL PRACTICE,25935196,69219.38,"""-"""
Department of Health,NHS Stockport CCG,28/02/2019,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,MANOR MEDICAL PRACTICE,25935196,1658.33,"""-"""
Department of Health,NHS Stockport CCG,28/02/2019,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,MANOR MEDICAL PRACTICE,25935196,8434.98,"""-"""
Department of Health,NHS Stockport CCG,28/02/2019,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,PARK VIEW GROUP PRACTICE,25935200,560,"""-"""
Department of Health,NHS Stockport CCG,28/02/2019,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,PARK VIEW GROUP PRACTICE,25935200,910.56,"""-"""
Department of Health,NHS Stockport CCG,28/02/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,PARK VIEW GROUP PRACTICE,25935200,63901.43,"""-"""
Department of Health,NHS Stockport CCG,28/02/2019,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,PARK VIEW GROUP PRACTICE,25935200,4787.5,"""-"""
Department of Health,NHS Stockport CCG,28/02/2019,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,PARK VIEW GROUP PRACTICE,25935200,774.66,"""-"""
Department of Health,NHS Stockport CCG,28/02/2019,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,PARK VIEW GROUP PRACTICE,25935200,7438.8,"""-"""
Department of Health,NHS Stockport CCG,28/02/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,SOUTH REDDISH MEDICAL CENTRE,25935204,26898.62,"""-"""
Department of Health,NHS Stockport CCG,28/02/2019,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,SOUTH REDDISH MEDICAL CENTRE,25935204,1120,"""-"""
Department of Health,NHS Stockport CCG,28/02/2019,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,SOUTH REDDISH MEDICAL CENTRE,25935204,173.44,"""-"""
Department of Health,NHS Stockport CCG,28/02/2019,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,SOUTH REDDISH MEDICAL CENTRE,25935204,307.51,"""-"""
Department of Health,NHS Stockport CCG,28/02/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,SOUTH REDDISH MEDICAL CENTRE,25935204,3162.65,"""-"""
