Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,Amount,VAT registration number
Department of Health,NHS Stockport CCG,31/07/2013,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,SALFORD ROYAL NHS FOUNDATION TRUST,639514,"147,832.00",-
Department of Health,NHS Stockport CCG,31/07/2013,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,TAMESIDE HOSPITAL NHS FOUNDATION TRUST,639516,"110,891.84",-
Department of Health,NHS Stockport CCG,31/07/2013,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,STOCKPORT NHS FOUNDATION TRUST,639518,"11,191,173.00",-
Department of Health,NHS Stockport CCG,31/07/2013,Hcare Srv Rec Fdtn Trust-Contract Baseline,COMMUNITY SERVICES,STOCKPORT NHS FOUNDATION TRUST,639521,"1,632,023.00",-
Department of Health,NHS Stockport CCG,31/07/2013,Hcare Srv Rec Fdtn Trust-Contract Baseline,COLLABORATIVE COMMISSIONING,STOCKPORT NHS FOUNDATION TRUST,639522,"26,583.00",-
Department of Health,NHS Stockport CCG,31/07/2013,Clinical&Medical-Commercial Sector,HOSPICES,ST ANNES HOSPICE,639526,"122,928.00",-
Department of Health,NHS Stockport CCG,31/07/2013,Clinical&Medical-Commercial Sector,PLANNED CARE,ULTRASOUND NOW,639534,"41,083.90",-
Department of Health,NHS Stockport CCG,31/07/2013,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,639569,"1,404,864.00",-
Department of Health,NHS Stockport CCG,31/07/2013,Clinical&Medical-Commercial Sector,PLANNED CARE,SOUTH MANCHESTER PRIVATE CLINIC,639570,"29,650.83",-
Department of Health,NHS Stockport CCG,31/07/2013,Charges from CSU,MEDICINES MANAGEMENT - CLINICAL,NHS GREATER MANCHESTER CSU,678240,"5,440.00",-
Department of Health,NHS Stockport CCG,31/07/2013,Charges from CSU,IM&T,NHS GREATER MANCHESTER CSU,678240,"68,596.00",-
Department of Health,NHS Stockport CCG,31/07/2013,Charges from CSU,HUMAN RESOURCES,NHS GREATER MANCHESTER CSU,678240,"6,612.00",-
Department of Health,NHS Stockport CCG,31/07/2013,Charges from CSU,FINANCE,NHS GREATER MANCHESTER CSU,678240,"2,574.00",-
Department of Health,NHS Stockport CCG,31/07/2013,Charges from CSU,CONTRACT MANAGEMENT,NHS GREATER MANCHESTER CSU,678240,"63,940.00",-
Department of Health,NHS Stockport CCG,31/07/2013,Charges from CSU,COMMUNICATIONS & PR,NHS GREATER MANCHESTER CSU,678240,"3,844.00",-
Department of Health,NHS Stockport CCG,31/07/2013,Charges from CSU,BUSINESS INFORMATICS,NHS GREATER MANCHESTER CSU,678240,"19,710.00",-
Department of Health,NHS Stockport CCG,31/07/2013,Healthcare Srv Rec CCG,ACUTE COMMISSIONING,NHS TRAFFORD CCG,678503,"911,000.00",-
Department of Health,NHS Stockport CCG,31/07/2013,Clinical&Medical-Commercial Sector,PLANNED CARE,BMI HEALTHCARE COLLECTIONS,689215,"229,526.00",-
Department of Health,NHS Stockport CCG,31/07/2013,Hcare Srv Rec Fdtn Trust-CQUIN,MENTAL HEALTH CONTRACTS,PENNINE CARE NHS FOUNDATION TRUST,689426,"46,736.00",-
Department of Health,NHS Stockport CCG,31/07/2013,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,PENNINE CARE NHS FOUNDATION TRUST,689426,"1,796,581.00",-
Department of Health,NHS Stockport CCG,31/07/2013,Cont Care-Learning Disab(<65),CHC ADULT FULLY FUNDED,STOCKPORT METROPOLITAN BOROUGH COUNCIL,789649,"30,112.94",-
Department of Health,NHS Stockport CCG,31/07/2013,Cont Care-Learning Disab(<65),CHC ADULT FULLY FUNDED,STOCKPORT METROPOLITAN BOROUGH COUNCIL,789687,"49,640.24",-
Department of Health,NHS Stockport CCG,31/07/2013,Clinical&Medical-Commercial Sector,AMBULANCE SERVICES,ARRIVA TRANSPORT SOLUTIONS LTD,789845,"63,686.27",-
Department of Health,NHS Stockport CCG,31/07/2013,Clinical&Medical-Commercial Sector,AMBULANCE SERVICES,ARRIVA TRANSPORT SOLUTIONS LTD,789864,"63,686.27",-
,,,,,,,,
