Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,Amount,VAT registration number
Department of Health,NHS Stockport CCG,30/11/2018,Hcare Srv Rec Fdtn Trust-Non Contract,ACUTE COMMISSIONING,STOCKPORT NHS FOUNDATION TRUST,24638353,30000,654974295
Department of Health,NHS Stockport CCG,30/11/2018,Clinical&Medical-Commercial Sector,PLANNED CARE,SPIRE HEALTHCARE LTD,24638356,38906.79,915970991
Department of Health,NHS Stockport CCG,30/11/2018,Clinical&Medical-Commercial Sector,PLANNED CARE,BMI HEALTHCARE LTD,24638389,466659.6,GB235134980
Department of Health,NHS Stockport CCG,30/11/2018,Clinical&Medical-Commercial Sector,PLANNED CARE,BMI HEALTHCARE LTD,24638392,38333.33,GB235134980
Department of Health,NHS Stockport CCG,30/11/2018,Clinical&Medical-Commercial Sector,PLANNED CARE,ABL HEALTH LTD,24638393,27390.67,-
Department of Health,NHS Stockport CCG,30/11/2018,Hcare Srv Rec Fdtn Trust-Non Contract,COMMUNITY SERVICES,STOCKPORT NHS FOUNDATION TRUST,24638398,39133,654974295
Department of Health,NHS Stockport CCG,30/11/2018,Clinical&Medical-Commercial Sector,PLANNED CARE,SPIRE HEALTHCARE LTD,24638412,28064,915970991
Department of Health,NHS Stockport CCG,30/11/2018,Clinical&Medical-Serv Recd-CCGs,PRIMARY CARE IT,NHS OLDHAM CCG,24638436,99767,-
Department of Health,NHS Stockport CCG,30/11/2018,Other Gen Supplies & Srv,IM&T,NHS OLDHAM CCG,24638436,18487,-
Department of Health,NHS Stockport CCG,30/11/2018,Other Gen Supplies & Srv,COLLABORATIVE COMMISSIONING,NHS OLDHAM CCG,24638442,1978,-
Department of Health,NHS Stockport CCG,30/11/2018,Other Gen Supplies & Srv,CONTRACT MANAGEMENT,NHS OLDHAM CCG,24638442,22555,-
Department of Health,NHS Stockport CCG,30/11/2018,Other Gen Supplies & Srv,HUMAN RESOURCES,NHS OLDHAM CCG,24638442,10374,-
Department of Health,NHS Stockport CCG,30/11/2018,Other Gen Supplies & Srv,IM&T,NHS OLDHAM CCG,24638442,2184,-
Department of Health,NHS Stockport CCG,30/11/2018,Other Gen Supplies & Srv,MEDICINES MANAGEMENT - CLINICAL,NHS OLDHAM CCG,24638442,8857,-
Department of Health,NHS Stockport CCG,30/11/2018,Other Gen Supplies & Srv,NHS 111,NHS OLDHAM CCG,24638442,1861,-
Department of Health,NHS Stockport CCG,30/11/2018,Hcare Srv Rec Fdtn Trust-Non Contract,ACUTE COMMISSIONING,STOCKPORT NHS FOUNDATION TRUST,24650007,583500,654974295
Department of Health,NHS Stockport CCG,30/11/2018,Clinical&Medical-Voluntary Sector,PROGRAMME PROJECTS,ARTS FOR RECOVERY IN THE COMMUNITY,24650013,29795,-
Department of Health,NHS Stockport CCG,30/11/2018,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,WRIGHTINGTON WIGAN & LEIGH NHS FOUNDATION TRUST,24650016,54945,GB654951509
Department of Health,NHS Stockport CCG,30/11/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,BEECH HOUSE MEDICAL PRACTICE,24669402,54219.27,-
Department of Health,NHS Stockport CCG,30/11/2018,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,BEECH HOUSE MEDICAL PRACTICE,24669402,934.27,-
Department of Health,NHS Stockport CCG,30/11/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BEECH HOUSE MEDICAL PRACTICE,24669402,8495.05,-
Department of Health,NHS Stockport CCG,30/11/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ALVANLEY FAMILY PRACTICE,24669404,38562.92,-
Department of Health,NHS Stockport CCG,30/11/2018,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,ALVANLEY FAMILY PRACTICE,24669404,780.48,-
Department of Health,NHS Stockport CCG,30/11/2018,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,ALVANLEY FAMILY PRACTICE,24669404,108.76,-
Department of Health,NHS Stockport CCG,30/11/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ALVANLEY FAMILY PRACTICE,24669404,4496.1,-
Department of Health,NHS Stockport CCG,30/11/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ARCHWOOD MEDICAL PRACTICE,24669406,43524.82,-
Department of Health,NHS Stockport CCG,30/11/2018,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,ARCHWOOD MEDICAL PRACTICE,24669406,341.52,-
Department of Health,NHS Stockport CCG,30/11/2018,C&M-PMS PCO Locum Adop/Pat/Mat,PRC DELEGATED CO-COMMISSIONING,ARCHWOOD MEDICAL PRACTICE,24669406,22266.72,-
Department of Health,NHS Stockport CCG,30/11/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ARCHWOOD MEDICAL PRACTICE,24669406,5859.38,-
Department of Health,NHS Stockport CCG,30/11/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,ADSHALL ROAD MEDICAL PRACTICE,24669408,32419.99,-
Department of Health,NHS Stockport CCG,30/11/2018,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,ADSHALL ROAD MEDICAL PRACTICE,24669408,424.57,-
Department of Health,NHS Stockport CCG,30/11/2018,C&M-GMS PCO Locum Adop/Pat/Mat,PRC DELEGATED CO-COMMISSIONING,ADSHALL ROAD MEDICAL PRACTICE,24669408,6800,-
Department of Health,NHS Stockport CCG,30/11/2018,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,ADSHALL ROAD MEDICAL PRACTICE,24669408,2627.33,-
Department of Health,NHS Stockport CCG,30/11/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ADSHALL ROAD MEDICAL PRACTICE,24669408,4038.3,-
Department of Health,NHS Stockport CCG,30/11/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ADSWOOD ROAD SURGERY,24669410,28311.43,-
Department of Health,NHS Stockport CCG,30/11/2018,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,ADSWOOD ROAD SURGERY,24669410,43.36,-
Department of Health,NHS Stockport CCG,30/11/2018,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,ADSWOOD ROAD SURGERY,24669410,424.61,-
Department of Health,NHS Stockport CCG,30/11/2018,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,ADSWOOD ROAD SURGERY,24669410,2441.67,-
Department of Health,NHS Stockport CCG,30/11/2018,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,ADSWOOD ROAD SURGERY,24669410,99.02,-
Department of Health,NHS Stockport CCG,30/11/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ADSWOOD ROAD SURGERY,24669410,3678.48,-
Department of Health,NHS Stockport CCG,30/11/2018,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,BRAMHALL HEALTH CENTRE,24669412,1120,-
Department of Health,NHS Stockport CCG,30/11/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BRAMHALL HEALTH CENTRE,24669412,85471.47,-
Department of Health,NHS Stockport CCG,30/11/2018,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,BRAMHALL HEALTH CENTRE,24669412,1526.02,-
Department of Health,NHS Stockport CCG,30/11/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BRAMHALL HEALTH CENTRE,24669412,9679.61,-
Department of Health,NHS Stockport CCG,30/11/2018,ME-GMS GP Pension EEs Adjustments,PRC DELEGATED CO-COMMISSIONING,BRAMHALL HEALTH CENTRE,24669412,4339.1,-
Department of Health,NHS Stockport CCG,30/11/2018,ME-GMS GP Pension ERs Adjustments,PRC DELEGATED CO-COMMISSIONING,BRAMHALL HEALTH CENTRE,24669412,4621.95,-
Department of Health,NHS Stockport CCG,30/11/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,BREDBURY MEDICAL PRACTICE,24669415,32028.81,-
Department of Health,NHS Stockport CCG,30/11/2018,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,BREDBURY MEDICAL PRACTICE,24669415,398.52,-
Department of Health,NHS Stockport CCG,30/11/2018,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,BREDBURY MEDICAL PRACTICE,24669415,3316.67,-
Department of Health,NHS Stockport CCG,30/11/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BREDBURY MEDICAL PRACTICE,24669415,3370.09,-
Department of Health,NHS Stockport CCG,30/11/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BRACONDALE MEDICAL CENTRE,24669417,36644.26,-
Department of Health,NHS Stockport CCG,30/11/2018,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,BRACONDALE MEDICAL CENTRE,24669417,440.1,-
Department of Health,NHS Stockport CCG,30/11/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BRACONDALE MEDICAL CENTRE,24669417,3928.52,-
Department of Health,NHS Stockport CCG,30/11/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,24669419,93683.62,-
Department of Health,NHS Stockport CCG,30/11/2018,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,24669419,303.52,-
Department of Health,NHS Stockport CCG,30/11/2018,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,24669419,77.25,-
Department of Health,NHS Stockport CCG,30/11/2018,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,24669419,870,-
Department of Health,NHS Stockport CCG,30/11/2018,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,24669419,6626.66,-
Department of Health,NHS Stockport CCG,30/11/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,24669419,11271.09,-
Department of Health,NHS Stockport CCG,30/11/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CALE GREEN SURGERY,24669421,27755.51,-
Department of Health,NHS Stockport CCG,30/11/2018,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,CALE GREEN SURGERY,24669421,113.74,-
Department of Health,NHS Stockport CCG,30/11/2018,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,CALE GREEN SURGERY,24669421,1416.67,-
Department of Health,NHS Stockport CCG,30/11/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CALE GREEN SURGERY,24669421,2654.95,-
Department of Health,NHS Stockport CCG,30/11/2018,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,BRINNINGTON HEALTH CENTRE STOCKPORT,24669422,-290.63,-
Department of Health,NHS Stockport CCG,30/11/2018,ME - PMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,BRINNINGTON HEALTH CENTRE STOCKPORT,24669422,-8749.28,-
Department of Health,NHS Stockport CCG,30/11/2018,ME - PMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,BRINNINGTON HEALTH CENTRE STOCKPORT,24669422,-251.88,-
Department of Health,NHS Stockport CCG,30/11/2018,ME-PMS GP Pension EEs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,BRINNINGTON HEALTH CENTRE STOCKPORT,24669422,-959.48,-
Department of Health,NHS Stockport CCG,30/11/2018,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,BRINNINGTON HEALTH CENTRE STOCKPORT,24669422,-6093.38,-
Department of Health,NHS Stockport CCG,30/11/2018,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,BRINNINGTON HEALTH CENTRE STOCKPORT,24669422,-7152.32,-
Department of Health,NHS Stockport CCG,30/11/2018,ME-PMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,BRINNINGTON HEALTH CENTRE STOCKPORT,24669422,-8255.83,-
Department of Health,NHS Stockport CCG,30/11/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SEABROOK,24669424,86856.79,-
Department of Health,NHS Stockport CCG,30/11/2018,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SEABROOK,24669424,2081.28,-
Department of Health,NHS Stockport CCG,30/11/2018,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SEABROOK,24669424,517.22,-
Department of Health,NHS Stockport CCG,30/11/2018,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SEABROOK,24669424,3812.5,-
Department of Health,NHS Stockport CCG,30/11/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SEABROOK,24669424,9344.42,-
Department of Health,NHS Stockport CCG,30/11/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,24669426,73705.69,-
Department of Health,NHS Stockport CCG,30/11/2018,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,24669426,140,-
Department of Health,NHS Stockport CCG,30/11/2018,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,24669426,650.4,-
Department of Health,NHS Stockport CCG,30/11/2018,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,24669426,717.61,-
Department of Health,NHS Stockport CCG,30/11/2018,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,24669426,4941.67,-
Department of Health,NHS Stockport CCG,30/11/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,24669426,8235.81,-
Department of Health,NHS Stockport CCG,30/11/2018,ME - PMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,24669426,1426.42,-
Department of Health,NHS Stockport CCG,30/11/2018,ME-PMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,24669426,2556.54,-
Department of Health,NHS Stockport CCG,30/11/2018,C&M-GMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,24669427,-388.25,-
Department of Health,NHS Stockport CCG,30/11/2018,ME - GMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,24669427,-9346.98,-
Department of Health,NHS Stockport CCG,30/11/2018,ME-GMS GP Pension EEs,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,24669427,-5721.15,-
Department of Health,NHS Stockport CCG,30/11/2018,ME-GMS GP Pension EEs Adjustments,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,24669427,-4978.14,-
Department of Health,NHS Stockport CCG,30/11/2018,ME-GMS GP Pension ERs Adjustments,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,24669427,-12008.26,-
Department of Health,NHS Stockport CCG,30/11/2018,ME-GMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,24669427,-8775,-
Department of Health,NHS Stockport CCG,30/11/2018,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,24669428,1400,-
Department of Health,NHS Stockport CCG,30/11/2018,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,24669428,2168,-
Department of Health,NHS Stockport CCG,30/11/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,24669428,79713.86,-
Department of Health,NHS Stockport CCG,30/11/2018,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,24669428,953.44,-
Department of Health,NHS Stockport CCG,30/11/2018,C&M-GMS PCO Locum Adop/Pat/Mat,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,24669428,3360,-
Department of Health,NHS Stockport CCG,30/11/2018,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,24669428,5450,-
Department of Health,NHS Stockport CCG,30/11/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,24669428,10003.56,-
Department of Health,NHS Stockport CCG,30/11/2018,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,CHADSFIELD MEDICAL PRACTICE,24669432,346.88,-
Department of Health,NHS Stockport CCG,30/11/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CHADSFIELD MEDICAL PRACTICE,24669432,54269.17,-
Department of Health,NHS Stockport CCG,30/11/2018,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,CHADSFIELD MEDICAL PRACTICE,24669432,638.93,-
Department of Health,NHS Stockport CCG,30/11/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CHADSFIELD MEDICAL PRACTICE,24669432,7245.93,-
Department of Health,NHS Stockport CCG,30/11/2018,ME - GMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,CHADSFIELD MEDICAL PRACTICE,24669432,4510.68,-
Department of Health,NHS Stockport CCG,30/11/2018,ME-GMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,CHADSFIELD MEDICAL PRACTICE,24669432,3433.76,-
Department of Health,NHS Stockport CCG,30/11/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,24669434,86290.54,-
Department of Health,NHS Stockport CCG,30/11/2018,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,24669434,1647.68,-
Department of Health,NHS Stockport CCG,30/11/2018,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,24669434,538.73,-
Department of Health,NHS Stockport CCG,30/11/2018,C&M-PMS PCO Locum Adop/Pat/Mat,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,24669434,3414.18,-
Department of Health,NHS Stockport CCG,30/11/2018,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,24669434,5800,-
Department of Health,NHS Stockport CCG,30/11/2018,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,24669434,395.94,-
Department of Health,NHS Stockport CCG,30/11/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,24669434,8896.65,-
Department of Health,NHS Stockport CCG,30/11/2018,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,GATLEY MEDICAL CENTRE,24669436,520.32,-
Department of Health,NHS Stockport CCG,30/11/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,GATLEY MEDICAL CENTRE,24669436,61022.22,-
Department of Health,NHS Stockport CCG,30/11/2018,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,GATLEY MEDICAL CENTRE,24669436,586.83,-
Department of Health,NHS Stockport CCG,30/11/2018,C&M-GMS PCO Locum Sickness,PRC DELEGATED CO-COMMISSIONING,GATLEY MEDICAL CENTRE,24669436,10854.6,-
Department of Health,NHS Stockport CCG,30/11/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,GATLEY MEDICAL CENTRE,24669436,7571.86,-
Department of Health,NHS Stockport CCG,30/11/2018,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,GUYWOOD PRACTICE,24669438,140,-
Department of Health,NHS Stockport CCG,30/11/2018,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,GUYWOOD PRACTICE,24669438,780.48,-
Department of Health,NHS Stockport CCG,30/11/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,GUYWOOD PRACTICE,24669438,21820.6,-
Department of Health,NHS Stockport CCG,30/11/2018,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,GUYWOOD PRACTICE,24669438,450.47,-
Department of Health,NHS Stockport CCG,30/11/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,GUYWOOD PRACTICE,24669438,2485.31,-
Department of Health,NHS Stockport CCG,30/11/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,HEATON MERSEY MEDICAL PRACTICE,24669440,51875.05,-
Department of Health,NHS Stockport CCG,30/11/2018,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,HEATON MERSEY MEDICAL PRACTICE,24669440,563.68,-
Department of Health,NHS Stockport CCG,30/11/2018,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,HEATON MERSEY MEDICAL PRACTICE,24669440,814.83,-
Department of Health,NHS Stockport CCG,30/11/2018,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,HEATON MERSEY MEDICAL PRACTICE,24669440,3208.33,-
Department of Health,NHS Stockport CCG,30/11/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HEATON MERSEY MEDICAL PRACTICE,24669440,6327.86,-
Department of Health,NHS Stockport CCG,30/11/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,HEATON NORRIS HEALTH CENTRE DR MARSHALL,24669442,55911.37,-
Department of Health,NHS Stockport CCG,30/11/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HEATON NORRIS HEALTH CENTRE DR MARSHALL,24669442,6957.73,-
Department of Health,NHS Stockport CCG,30/11/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,HIGH LANE MEDICAL CENTRE,24669444,42774.84,-
