Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,Amount,VAT registration number
Department of Health,NHS Stockport CCG,31/08/2015,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,8850474,1548029.33,-
Department of Health,NHS Stockport CCG,31/08/2015,External Consultancy Fees,NON RECURRENT PROGRAMMES,BDO LLP,8850927,39437.69,830847032
Department of Health,NHS Stockport CCG,31/08/2015,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,STOCKPORT NHS FOUNDATION TRUST,8875255,-597472,-
Department of Health,NHS Stockport CCG,31/08/2015,Clinical&Medical-Commercial Sector,HOSPICES,ST ANNES HOSPICE,8909425,118868,-
Department of Health,NHS Stockport CCG,31/08/2015,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,STOCKPORT NHS FOUNDATION TRUST,8909479,65620,-
Department of Health,NHS Stockport CCG,31/08/2015,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,EAST CHESHIRE NHS TRUST,8909499,188278.92,-
Department of Health,NHS Stockport CCG,31/08/2015,Clinical&Medical-Commercial Sector,LOCAL ENHANCED SERVICES,MASTERCALL HEALTHCARE,8909688,29250,-
Department of Health,NHS Stockport CCG,31/08/2015,Clinical&Medical-Commercial Sector,WINTER PRESSURES,MASTERCALL HEALTHCARE,8909688,6468.06,-
Department of Health,NHS Stockport CCG,31/08/2015,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,TAMESIDE HOSPITAL NHS FOUNDATION TRUST,8909772,83320.92,-
Department of Health,NHS Stockport CCG,31/08/2015,Clinical&Medical-Commercial Sector,COMMISSIONING SCHEMES,MASTERCALL HEALTHCARE,8909796,69443.34,-
Department of Health,NHS Stockport CCG,31/08/2015,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,SALFORD ROYAL NHS FOUNDATION TRUST,8909808,236058,654939786
Department of Health,NHS Stockport CCG,31/08/2015,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,WRIGHTINGTON WIGAN & LEIGH NHS FOUNDATION TRUST,8909893,44497,GB654951509
Department of Health,NHS Stockport CCG,31/08/2015,Clinical&Medical-Commercial Sector,MENTAL HEALTH CONTRACTS,FUTURE DIRECTIONS CIC,8909906,56753.75,-
Department of Health,NHS Stockport CCG,31/08/2015,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,PENNINE CARE NHS FOUNDATION TRUST,8909930,1952606,-
Department of Health,NHS Stockport CCG,31/08/2015,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,WRIGHTINGTON WIGAN & LEIGH NHS FOUNDATION TRUST,8910491,44497,GB654951509
Department of Health,NHS Stockport CCG,31/08/2015,Charges from CSU,COMMUNICATIONS & PR,NHS GREATER MANCHESTER CSU,8938736,3311,-
Department of Health,NHS Stockport CCG,31/08/2015,Charges from CSU,CONTRACT MANAGEMENT,NHS GREATER MANCHESTER CSU,8938736,47459,-
Department of Health,NHS Stockport CCG,31/08/2015,Charges from CSU,HUMAN RESOURCES,NHS GREATER MANCHESTER CSU,8938736,7679,-
Department of Health,NHS Stockport CCG,31/08/2015,Charges from CSU,IM&T,NHS GREATER MANCHESTER CSU,8938736,23649,-
Department of Health,NHS Stockport CCG,31/08/2015,Charges from CSU,MEDICINES MANAGEMENT - CLINICAL,NHS GREATER MANCHESTER CSU,8938736,5835,-
Department of Health,NHS Stockport CCG,31/08/2015,C&M-PMS IT Comm Servs -GP Practices,PRIMARY CARE IT,NHS GREATER MANCHESTER CSU,8938752,61173.1,-
Department of Health,NHS Stockport CCG,31/08/2015,C&M-GMS IT Comm Servs -GP Practices,PRIMARY CARE IT,NHS GREATER MANCHESTER CSU,8938752,56292.9,-
Department of Health,NHS Stockport CCG,31/08/2015,Hcare Srv Rec NHS Trust-Contract Baseline,COMMUNITY SERVICES,EAST CHESHIRE NHS TRUST,8955997,158190,-
Department of Health,NHS Stockport CCG,31/08/2015,Clinical&Medical-Voluntary Sector,PROGRAMME PROJECTS,ARTS FOR RECOVERY IN THE COMMUNITY,8956062,29795,-
Department of Health,NHS Stockport CCG,31/08/2015,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,WRIGHTINGTON WIGAN & LEIGH NHS FOUNDATION TRUST,8956080,-44497,GB654951509
Department of Health,NHS Stockport CCG,31/08/2015,Clinical&Medical-Commercial Sector,PLANNED CARE,SOUTH MANCHESTER PRIVATE CLINIC,8956094,25180.05,-
Department of Health,NHS Stockport CCG,31/08/2015,Clinical&Medical-Othe Public Sector,COMMUNITY SERVICES,STOCKPORT METROPOLITAN BOROUGH COUNCIL,9019036,915079.6,-
Department of Health,NHS Stockport CCG,31/08/2015,Clinical&Medical-Othe Public Sector,INTERMEDIATE CARE,STOCKPORT METROPOLITAN BOROUGH COUNCIL,9019036,-41465,-
Department of Health,NHS Stockport CCG,31/08/2015,Clinical&Medical-Othe Public Sector,LEARNING DIFFICULTIES,STOCKPORT METROPOLITAN BOROUGH COUNCIL,9019036,126961.72,-
Department of Health,NHS Stockport CCG,31/08/2015,Clinical&Medical-Othe Public Sector,LONG TERM CONDITIONS,STOCKPORT METROPOLITAN BOROUGH COUNCIL,9019036,153116.14,-
Department of Health,NHS Stockport CCG,31/08/2015,Clinical&Medical-Othe Public Sector,MENTAL HEALTH SERVICES - OTHER,STOCKPORT METROPOLITAN BOROUGH COUNCIL,9019036,23004.35,-
Department of Health,NHS Stockport CCG,31/08/2015,Clinical&Medical-Othe Public Sector,REABLEMENT,STOCKPORT METROPOLITAN BOROUGH COUNCIL,9019036,95838.19,-
