Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,Amount,VAT registration number
Department of Health,NHS Stockport CCG,31/05/2013,Charges from CSU,COMMUNICATIONS & PR,NHS GREATER MANCHESTER CSU,251961,3844.00,-
Department of Health,NHS Stockport CCG,31/05/2013,Charges from CSU,BUSINESS INFORMATICS,NHS GREATER MANCHESTER CSU,251961,19710.00,-
Department of Health,NHS Stockport CCG,31/05/2013,Hcare Srv Rec Fdtn Trust-CQUIN,ACUTE COMMISSIONING,TAMESIDE HOSPITAL NHS FOUNDATION TRUST,251970,2675.75,-
Department of Health,NHS Stockport CCG,31/05/2013,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,TAMESIDE HOSPITAL NHS FOUNDATION TRUST,251970,104398.90,-
Department of Health,NHS Stockport CCG,31/05/2013,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,EAST CHESHIRE NHS TRUST,251976,159252.00,-
Department of Health,NHS Stockport CCG,31/05/2013,Clinical&Medical-Commercial Sector,LOCAL ENHANCED SERVICES,BROOMWELL HEALTHWATCH LTD,260195,74200.00,-
Department of Health,NHS Stockport CCG,31/05/2013,Hcare Srv Rec Fdtn Trust-CQUIN,ACUTE COMMISSIONING,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,260246,46760.00,-
Department of Health,NHS Stockport CCG,31/05/2013,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,260246,1871601.00,-
Department of Health,NHS Stockport CCG,31/05/2013,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,CALDERSTONES PARTNERSHIP NHS FOUNDATION TRUST,260317,68796.00,-
Department of Health,NHS Stockport CCG,31/05/2013,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,CALDERSTONES PARTNERSHIP NHS FOUNDATION TRUST,269108,68796.00,-
Department of Health,NHS Stockport CCG,31/05/2013,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,PENNINE CARE NHS FOUNDATION TRUST,269110,1855562.00,-
Department of Health,NHS Stockport CCG,31/05/2013,Computer Software/License,IM&T,SCRIPTSWITCH LTD TA UNITEDHEALTH UK,275078,47045.35,-
Department of Health,NHS Stockport CCG,31/05/2013,Clinical&Medical-Commercial Sector,PLANNED CARE,SOUTH MANCHESTER PRIVATE CLINIC,328681,26694.96,-
