Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,Amount,VAT registration number
Department of Health,NHS Stockport CCG,31/05/2017,Clinical&Medical-Commercial Sector,MENTAL HEALTH SERVICES - ADULTS,LIGHTHOUSE HEALTHCARE,17153116,32445.00,
Department of Health,NHS Stockport CCG,31/05/2017,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,STOCKPORT NHS FOUNDATION TRUST,17153330,12608333.00,
Department of Health,NHS Stockport CCG,31/05/2017,Hcare Srv Rec Fdtn Trust-Contract Baseline,COMMUNITY SERVICES,STOCKPORT NHS FOUNDATION TRUST,17153340,1593037.00,
Department of Health,NHS Stockport CCG,31/05/2017,Clinical&Medical-Commercial Sector,PLANNED CARE,ABL HEALTH LTD,17153347,27390.67,
Department of Health,NHS Stockport CCG,31/05/2017,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,PENNINE CARE NHS FOUNDATION TRUST,17153535,2099968.00,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,BEECH HOUSE MEDICAL PRACTICE,17166236,53400.97,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,BEECH HOUSE MEDICAL PRACTICE,17166236,2558.24,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BEECH HOUSE MEDICAL PRACTICE,17166236,9531.20,
Department of Health,NHS Stockport CCG,31/05/2017,ME - PMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,BEECH HOUSE MEDICAL PRACTICE,17166236,3418.17,
Department of Health,NHS Stockport CCG,31/05/2017,ME-PMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,BEECH HOUSE MEDICAL PRACTICE,17166236,2803.65,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ALVANLEY FAMILY PRACTICE,17166238,32668.67,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,ALVANLEY FAMILY PRACTICE,17166238,476.96,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,ALVANLEY FAMILY PRACTICE,17166238,326.27,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ALVANLEY FAMILY PRACTICE,17166238,4340.22,
Department of Health,NHS Stockport CCG,31/05/2017,ME - PMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,ALVANLEY FAMILY PRACTICE,17166238,2253.55,
Department of Health,NHS Stockport CCG,31/05/2017,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,ALVANLEY FAMILY PRACTICE,17166238,6003.76,
Department of Health,NHS Stockport CCG,31/05/2017,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,ALVANLEY FAMILY PRACTICE,17166238,5929.54,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ARCHWOOD MEDICAL PRACTICE,17166240,43232.30,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,ARCHWOOD MEDICAL PRACTICE,17166240,1024.56,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ARCHWOOD MEDICAL PRACTICE,17166240,5871.41,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,BRAMHALL HEALTH CENTRE,17166244,464.00,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BRAMHALL HEALTH CENTRE,17166244,82262.80,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,BRAMHALL HEALTH CENTRE,17166244,2289.03,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BRAMHALL HEALTH CENTRE,17166244,10689.10,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,BREDBURY MEDICAL PRACTICE,17166247,31159.41,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,BREDBURY MEDICAL PRACTICE,17166247,1084.00,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,BREDBURY MEDICAL PRACTICE,17166247,1195.56,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,BREDBURY MEDICAL PRACTICE,17166247,3316.67,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BREDBURY MEDICAL PRACTICE,17166247,3460.16,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BRACONDALE MEDICAL CENTRE,17166249,34291.34,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,BRACONDALE MEDICAL CENTRE,17166249,660.16,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BRACONDALE MEDICAL CENTRE,17166249,4481.21,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CALE GREEN SURGERY,17166252,25637.32,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,CALE GREEN SURGERY,17166252,170.61,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,CALE GREEN SURGERY,17166252,1395.83,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CALE GREEN SURGERY,17166252,2902.82,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SEABROOK,17166255,81497.73,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SEABROOK,17166255,997.28,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SEABROOK,17166255,1551.67,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SEABROOK,17166255,3083.33,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SEABROOK,17166255,10196.96,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,17166257,70864.64,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,17166257,2668.00,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,17166257,2152.83,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,17166257,2812.50,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,17166257,8899.39,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,17166259,928.00,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,17166259,75232.22,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,17166259,1430.16,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,17166259,5450.00,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,17166259,213.82,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,17166259,10818.18,
Department of Health,NHS Stockport CCG,31/05/2017,ME - GMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,17166259,378.44,
Department of Health,NHS Stockport CCG,31/05/2017,ME-GMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,17166259,373.23,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CEDAR HOUSE,17166261,16234.23,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,CEDAR HOUSE,17166261,1604.17,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,CEDAR HOUSE,17166261,19447.90,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CEDAR HOUSE,17166261,1769.42,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CHADSFIELD MEDICAL PRACTICE,17166263,52576.97,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,CHADSFIELD MEDICAL PRACTICE,17166263,958.40,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CHADSFIELD MEDICAL PRACTICE,17166263,8336.32,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,EASTHOLME SURGERY,17166265,1044.00,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,EASTHOLME SURGERY,17166265,390.24,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,EASTHOLME SURGERY,17166265,31872.92,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,EASTHOLME SURGERY,17166265,606.18,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,EASTHOLME SURGERY,17166265,2129.17,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,EASTHOLME SURGERY,17166265,4700.01,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,17166267,83933.36,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,17166267,997.28,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-PMS DES UNPLANNED ADMISSIONS,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,17166267,6919.99,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,17166267,1616.19,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,17166267,5716.67,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,17166267,9155.56,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,HEATON MERSEY MEDICAL PRACTICE,17166271,48678.44,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-PMS DES UNPLANNED ADMISSIONS,PRC DELEGATED CO-COMMISSIONING,HEATON MERSEY MEDICAL PRACTICE,17166271,2104.06,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,HEATON MERSEY MEDICAL PRACTICE,17166271,2444.50,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,HEATON MERSEY MEDICAL PRACTICE,17166271,3208.33,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,HEATON MERSEY MEDICAL PRACTICE,17166271,24497.61,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,HEATON MERSEY MEDICAL PRACTICE,17166271,3499.18,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HEATON MERSEY MEDICAL PRACTICE,17166271,6927.17,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,HEATON NORRIS HEALTH CENTRE DR MARSHALL,17166273,1624.00,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,HEATON NORRIS HEALTH CENTRE DR MARSHALL,17166273,48115.96,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HEATON NORRIS HEALTH CENTRE DR MARSHALL,17166273,6071.63,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,HIGH LANE MEDICAL CENTRE,17166277,39536.83,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,HIGH LANE MEDICAL CENTRE,17166277,699.57,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HIGH LANE MEDICAL CENTRE,17166277,4865.49,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,MARPLE BRIDGE SURGERY,17166280,953.92,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-GMS DES UNPLANNED ADMISSIONS,PRC DELEGATED CO-COMMISSIONING,MARPLE BRIDGE SURGERY,17166280,4988.83,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,MARPLE BRIDGE SURGERY,17166280,44683.36,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,MARPLE BRIDGE SURGERY,17166280,1006.77,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-GMS PCO Locum Adop/Pat/Mat,PRC DELEGATED CO-COMMISSIONING,MARPLE BRIDGE SURGERY,17166280,3310.15,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,MARPLE BRIDGE SURGERY,17166280,5815.06,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,MARPLE MEDICAL PRACTICE,17166283,1127.36,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,MARPLE MEDICAL PRACTICE,17166283,49350.66,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,MARPLE MEDICAL PRACTICE,17166283,602.56,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,MARPLE MEDICAL PRACTICE,17166283,2614.08,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,MARPLE MEDICAL PRACTICE,17166283,514.40,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,MARPLE MEDICAL PRACTICE,17166283,8347.30,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,PARK VIEW GROUP PRACTICE,17166286,3132.00,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,PARK VIEW GROUP PRACTICE,17166286,390.24,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,PARK VIEW GROUP PRACTICE,17166286,58516.32,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,PARK VIEW GROUP PRACTICE,17166286,10.25,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-GMS PCO Locum Adop/Pat/Mat,PRC DELEGATED CO-COMMISSIONING,PARK VIEW GROUP PRACTICE,17166286,3468.42,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,PARK VIEW GROUP PRACTICE,17166286,4658.33,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,PARK VIEW GROUP PRACTICE,17166286,8688.43,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,SPRINGFIELD SURGERY STOCKPORT,17166289,303.52,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,SPRINGFIELD SURGERY STOCKPORT,17166289,34414.72,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,SPRINGFIELD SURGERY STOCKPORT,17166289,427.93,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,SPRINGFIELD SURGERY STOCKPORT,17166289,2045.83,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,SPRINGFIELD SURGERY STOCKPORT,17166289,221.62,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,SPRINGFIELD SURGERY STOCKPORT,17166289,4158.70,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,STOCKPORT MEDICAL GROUP,17166294,103552.81,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,STOCKPORT MEDICAL GROUP,17166294,5336.00,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,STOCKPORT MEDICAL GROUP,17166294,2818.40,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,STOCKPORT MEDICAL GROUP,17166294,1267.69,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,STOCKPORT MEDICAL GROUP,17166294,7331.66,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,STOCKPORT MEDICAL GROUP,17166294,13704.85,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,VILLAGE SURGERY STOCKPORT,17166296,607.04,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,VILLAGE SURGERY STOCKPORT,17166296,33524.15,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,VILLAGE SURGERY STOCKPORT,17166296,2066.48,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,VILLAGE SURGERY STOCKPORT,17166296,3125.00,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,VILLAGE SURGERY STOCKPORT,17166296,4024.37,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,WOODLEY VILLAGE SURGERY,17166301,997.28,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,WOODLEY VILLAGE SURGERY,17166301,24635.38,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,WOODLEY VILLAGE SURGERY,17166301,3457.34,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,HEATON MOOR MEDICAL CENTRE,17172764,202402.52,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,HEATON MOOR MEDICAL CENTRE,17172764,476.96,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,HEATON MOOR MEDICAL CENTRE,17172764,5270.50,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,HEATON MOOR MEDICAL CENTRE,17172764,9114.58,
Department of Health,NHS Stockport CCG,31/05/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HEATON MOOR MEDICAL CENTRE,17172764,23560.95,
Department of Health,NHS Stockport CCG,31/05/2017,External Consultancy Fees,NON RECURRENT PROGRAMMES,BDO LLP,17182658,21129.50,830847032
