Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,Amount,VAT registration number
Department of Health,NHS Stockport CCG,31/10/2019,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,ARCHWOOD MEDICAL PRACTICE,29298498,141.89,"""-"""
Department of Health,NHS Stockport CCG,31/10/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ARCHWOOD MEDICAL PRACTICE,29298498,60792.85,"""-"""
Department of Health,NHS Stockport CCG,31/10/2019,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,ARCHWOOD MEDICAL PRACTICE,29298498,1240.35,"""-"""
Department of Health,NHS Stockport CCG,31/10/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ARCHWOOD MEDICAL PRACTICE,29298498,7570.44,"""-"""
Department of Health,NHS Stockport CCG,31/10/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,ADSHALL ROAD MEDICAL PRACTICE,29298500,32896.23,"""-"""
Department of Health,NHS Stockport CCG,31/10/2019,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,ADSHALL ROAD MEDICAL PRACTICE,29298500,212.28,"""-"""
Department of Health,NHS Stockport CCG,31/10/2019,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,ADSHALL ROAD MEDICAL PRACTICE,29298500,677.18,"""-"""
Department of Health,NHS Stockport CCG,31/10/2019,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,ADSHALL ROAD MEDICAL PRACTICE,29298500,2627.33,"""-"""
Department of Health,NHS Stockport CCG,31/10/2019,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,ADSHALL ROAD MEDICAL PRACTICE,29298500,271.14,"""-"""
Department of Health,NHS Stockport CCG,31/10/2019,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ADSHALL ROAD MEDICAL PRACTICE,29298500,4066.6,"""-"""
Department of Health,NHS Stockport CCG,31/10/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BRAMHALL HEALTH CENTRE,29298502,85227.74,"""-"""
Department of Health,NHS Stockport CCG,31/10/2019,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,BRAMHALL HEALTH CENTRE,29298502,763.01,"""-"""
Department of Health,NHS Stockport CCG,31/10/2019,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BRAMHALL HEALTH CENTRE,29298502,1764.47,"""-"""
Department of Health,NHS Stockport CCG,31/10/2019,C&M-GMS PCO Locum Sickness,PRC DELEGATED CO-COMMISSIONING,BRAMHALL HEALTH CENTRE,29298502,4416.52,"""-"""
Department of Health,NHS Stockport CCG,31/10/2019,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BRAMHALL HEALTH CENTRE,29298502,10250.63,"""-"""
Department of Health,NHS Stockport CCG,31/10/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,BRAMHALL PARK MEDICAL CENTRE,29298504,99472.59,"""-"""
Department of Health,NHS Stockport CCG,31/10/2019,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BRAMHALL PARK MEDICAL CENTRE,29298504,2014.09,"""-"""
Department of Health,NHS Stockport CCG,31/10/2019,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,BRAMHALL PARK MEDICAL CENTRE,29298504,2900,"""-"""
Department of Health,NHS Stockport CCG,31/10/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BRAMHALL PARK MEDICAL CENTRE,29298504,12436.04,"""-"""
Department of Health,NHS Stockport CCG,31/10/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BRACONDALE MEDICAL CENTRE,29298507,38351.69,"""-"""
Department of Health,NHS Stockport CCG,31/10/2019,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,BRACONDALE MEDICAL CENTRE,29298507,220.05,"""-"""
Department of Health,NHS Stockport CCG,31/10/2019,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BRACONDALE MEDICAL CENTRE,29298507,765.98,"""-"""
Department of Health,NHS Stockport CCG,31/10/2019,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BRACONDALE MEDICAL CENTRE,29298507,3941.28,"""-"""
Department of Health,NHS Stockport CCG,31/10/2019,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,29298508,-541.35,"""-"""
Department of Health,NHS Stockport CCG,31/10/2019,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,29298508,-422.24,"""-"""
Department of Health,NHS Stockport CCG,31/10/2019,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,29298508,-12431.63,"""-"""
Department of Health,NHS Stockport CCG,31/10/2019,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,29298508,-11629.72,"""-"""
Department of Health,NHS Stockport CCG,31/10/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,29298509,94556.02,"""-"""
Department of Health,NHS Stockport CCG,31/10/2019,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,29298509,1939.44,"""-"""
Department of Health,NHS Stockport CCG,31/10/2019,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,29298509,870,"""-"""
Department of Health,NHS Stockport CCG,31/10/2019,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,29298509,7340.01,"""-"""
Department of Health,NHS Stockport CCG,31/10/2019,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,29298509,2015.5,"""-"""
Department of Health,NHS Stockport CCG,31/10/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,29298509,11912.11,"""-"""
Department of Health,NHS Stockport CCG,31/10/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CALE GREEN SURGERY,29298511,27617.66,"""-"""
Department of Health,NHS Stockport CCG,31/10/2019,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,CALE GREEN SURGERY,29298511,56.87,"""-"""
Department of Health,NHS Stockport CCG,31/10/2019,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,CALE GREEN SURGERY,29298511,575.12,"""-"""
Department of Health,NHS Stockport CCG,31/10/2019,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,CALE GREEN SURGERY,29298511,1491.67,"""-"""
Department of Health,NHS Stockport CCG,31/10/2019,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,CALE GREEN SURGERY,29298511,5045.95,"""-"""
Department of Health,NHS Stockport CCG,31/10/2019,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CALE GREEN SURGERY,29298511,2646.66,"""-"""
Department of Health,NHS Stockport CCG,31/10/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,BRINNINGTON HEALTH CENTRE STOCKPORT,29298513,77293.5,"""-"""
Department of Health,NHS Stockport CCG,31/10/2019,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BRINNINGTON HEALTH CENTRE STOCKPORT,29298513,1577.26,"""-"""
Department of Health,NHS Stockport CCG,31/10/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BRINNINGTON HEALTH CENTRE STOCKPORT,29298513,10886.74,"""-"""
Department of Health,NHS Stockport CCG,31/10/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SEABROOK,29298515,88763.09,"""-"""
Department of Health,NHS Stockport CCG,31/10/2019,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SEABROOK,29298515,1802.47,"""-"""
Department of Health,NHS Stockport CCG,31/10/2019,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SEABROOK,29298515,3812.5,"""-"""
Department of Health,NHS Stockport CCG,31/10/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SEABROOK,29298515,10056.01,"""-"""
Department of Health,NHS Stockport CCG,31/10/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,29298517,73652.72,"""-"""
Department of Health,NHS Stockport CCG,31/10/2019,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,29298517,6990.74,"""-"""
Department of Health,NHS Stockport CCG,31/10/2019,C&M-PMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,29298517,3269.55,"""-"""
Department of Health,NHS Stockport CCG,31/10/2019,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,29298517,7156.13,"""-"""
Department of Health,NHS Stockport CCG,31/10/2019,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,29298517,1519.28,"""-"""
Department of Health,NHS Stockport CCG,31/10/2019,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,29298517,2812.5,"""-"""
Department of Health,NHS Stockport CCG,31/10/2019,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,29298517,176.68,"""-"""
Department of Health,NHS Stockport CCG,31/10/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,29298517,8020.69,"""-"""
Department of Health,NHS Stockport CCG,31/10/2019,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,29298519,4214.54,"""-"""
Department of Health,NHS Stockport CCG,31/10/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,29298519,80051.08,"""-"""
Department of Health,NHS Stockport CCG,31/10/2019,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,29298519,476.72,"""-"""
Department of Health,NHS Stockport CCG,31/10/2019,C&M-GMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,29298519,1971.13,"""-"""
Department of Health,NHS Stockport CCG,31/10/2019,C&M-GMS PCN DES PCN support,LOCAL ENHANCED SERVICES,CHEADLE MEDICAL PRACTICE,29298519,4314.25,"""-"""
Department of Health,NHS Stockport CCG,31/10/2019,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,29298519,1657.75,"""-"""
Department of Health,NHS Stockport CCG,31/10/2019,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,29298519,5450,"""-"""
Department of Health,NHS Stockport CCG,31/10/2019,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,29298519,10468.7,"""-"""
Department of Health,NHS Stockport CCG,31/10/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CHADSFIELD MEDICAL PRACTICE,29298523,55179.03,"""-"""
Department of Health,NHS Stockport CCG,31/10/2019,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,CHADSFIELD MEDICAL PRACTICE,29298523,319.47,"""-"""
Department of Health,NHS Stockport CCG,31/10/2019,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,CHADSFIELD MEDICAL PRACTICE,29298523,1130.68,"""-"""
Department of Health,NHS Stockport CCG,31/10/2019,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CHADSFIELD MEDICAL PRACTICE,29298523,7477.07,"""-"""
Department of Health,NHS Stockport CCG,31/10/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,29298525,86414.73,"""-"""
Department of Health,NHS Stockport CCG,31/10/2019,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,29298525,5386.08,"""-"""
Department of Health,NHS Stockport CCG,31/10/2019,C&M-PMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,29298525,2519.06,"""-"""
Department of Health,NHS Stockport CCG,31/10/2019,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,FAMILY SURGERY STOCKPORT,29298525,5513.5,"""-"""
Department of Health,NHS Stockport CCG,31/10/2019,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,29298525,1789.26,"""-"""
Department of Health,NHS Stockport CCG,31/10/2019,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,29298525,6293.55,"""-"""
Department of Health,NHS Stockport CCG,31/10/2019,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,29298525,393.95,"""-"""
Department of Health,NHS Stockport CCG,31/10/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,29298525,8924.35,"""-"""
Department of Health,NHS Stockport CCG,31/10/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,GUYWOOD PRACTICE,29298528,22374.63,"""-"""
Department of Health,NHS Stockport CCG,31/10/2019,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,GUYWOOD PRACTICE,29298528,225.23,"""-"""
Department of Health,NHS Stockport CCG,31/10/2019,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,GUYWOOD PRACTICE,29298528,446.09,"""-"""
Department of Health,NHS Stockport CCG,31/10/2019,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,GUYWOOD PRACTICE,29298528,2555.44,"""-"""
Department of Health,NHS Stockport CCG,31/10/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,HEATON MERSEY MEDICAL PRACTICE,29298530,52359.67,"""-"""
Department of Health,NHS Stockport CCG,31/10/2019,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,HEATON MERSEY MEDICAL PRACTICE,29298530,1077.7,"""-"""
Department of Health,NHS Stockport CCG,31/10/2019,C&M-PMS PCO Locum Adop/Pat/Mat,PRC DELEGATED CO-COMMISSIONING,HEATON MERSEY MEDICAL PRACTICE,29298530,3999.07,"""-"""
Department of Health,NHS Stockport CCG,31/10/2019,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,HEATON MERSEY MEDICAL PRACTICE,29298530,3208.33,"""-"""
Department of Health,NHS Stockport CCG,31/10/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HEATON MERSEY MEDICAL PRACTICE,29298530,6300.66,"""-"""
Department of Health,NHS Stockport CCG,31/10/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,HEATON NORRIS HEALTH CENTRE DR MARSHALL,29298532,55666.68,"""-"""
Department of Health,NHS Stockport CCG,31/10/2019,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,HEATON NORRIS HEALTH CENTRE DR MARSHALL,29298532,1159.42,"""-"""
Department of Health,NHS Stockport CCG,31/10/2019,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HEATON NORRIS HEALTH CENTRE DR MARSHALL,29298532,6747.82,"""-"""
Department of Health,NHS Stockport CCG,31/10/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,HIGH LANE MEDICAL CENTRE,29298534,43991.7,"""-"""
Department of Health,NHS Stockport CCG,31/10/2019,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,HIGH LANE MEDICAL CENTRE,29298534,890.72,"""-"""
Department of Health,NHS Stockport CCG,31/10/2019,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,HIGH LANE MEDICAL CENTRE,29298534,1336.27,"""-"""
Department of Health,NHS Stockport CCG,31/10/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HIGH LANE MEDICAL CENTRE,29298534,4545.2,"""-"""
Department of Health,NHS Stockport CCG,31/10/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,HEALD GREEN HEALTH CENTRE DR WRIGHT,29298536,43297.05,"""-"""
Department of Health,NHS Stockport CCG,31/10/2019,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,HEALD GREEN HEALTH CENTRE DR WRIGHT,29298536,229.82,"""-"""
Department of Health,NHS Stockport CCG,31/10/2019,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,HEALD GREEN HEALTH CENTRE DR WRIGHT,29298536,876.39,"""-"""
Department of Health,NHS Stockport CCG,31/10/2019,C&M-GMS PCO Doctors Ret Scheme,PRC DELEGATED CO-COMMISSIONING,HEALD GREEN HEALTH CENTRE DR WRIGHT,29298536,461.52,"""-"""
Department of Health,NHS Stockport CCG,31/10/2019,C&M-GMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,HEALD GREEN HEALTH CENTRE DR WRIGHT,29298536,58053.39,"""-"""
Department of Health,NHS Stockport CCG,31/10/2019,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HEALD GREEN HEALTH CENTRE DR WRIGHT,29298536,5159.87,"""-"""
Department of Health,NHS Stockport CCG,31/10/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,MARPLE BRIDGE SURGERY,29298538,46761.7,"""-"""
Department of Health,NHS Stockport CCG,31/10/2019,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,MARPLE BRIDGE SURGERY,29298538,335.59,"""-"""
Department of Health,NHS Stockport CCG,31/10/2019,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,MARPLE BRIDGE SURGERY,29298538,954.24,"""-"""
Department of Health,NHS Stockport CCG,31/10/2019,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,MARPLE BRIDGE SURGERY,29298538,282.43,"""-"""
Department of Health,NHS Stockport CCG,31/10/2019,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,MARPLE BRIDGE SURGERY,29298538,5488.47,"""-"""
Department of Health,NHS Stockport CCG,31/10/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,MARPLE COTTAGE SURGERY,29298540,53433.37,"""-"""
Department of Health,NHS Stockport CCG,31/10/2019,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,MARPLE COTTAGE SURGERY,29298540,1070.94,"""-"""
Department of Health,NHS Stockport CCG,31/10/2019,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,MARPLE COTTAGE SURGERY,29298540,4143.67,"""-"""
Department of Health,NHS Stockport CCG,31/10/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,MARPLE COTTAGE SURGERY,29298540,6462.11,"""-"""
Department of Health,NHS Stockport CCG,31/10/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,MARPLE MEDICAL PRACTICE,29298542,51472.14,"""-"""
Department of Health,NHS Stockport CCG,31/10/2019,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,MARPLE MEDICAL PRACTICE,29298542,200.85,"""-"""
Department of Health,NHS Stockport CCG,31/10/2019,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,MARPLE MEDICAL PRACTICE,29298542,1060.54,"""-"""
Department of Health,NHS Stockport CCG,31/10/2019,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,MARPLE MEDICAL PRACTICE,29298542,2614.08,"""-"""
