Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,Amount,VAT registration number
Department of Health,NHS Stockport CCG,30/04/2018,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,CHADSFIELD MEDICAL PRACTICE,21657097,638.93,-
Department of Health,NHS Stockport CCG,30/04/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CHADSFIELD MEDICAL PRACTICE,21657097,7245.89,-
Department of Health,NHS Stockport CCG,30/04/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,GATLEY MEDICAL CENTRE,21657100,59583.09,-
Department of Health,NHS Stockport CCG,30/04/2018,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,GATLEY MEDICAL CENTRE,21657100,586.83,-
Department of Health,NHS Stockport CCG,30/04/2018,C&M-GMS Other Small Practice All,PRC DELEGATED CO-COMMISSIONING,GATLEY MEDICAL CENTRE,21657100,1952,-
Department of Health,NHS Stockport CCG,30/04/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,GATLEY MEDICAL CENTRE,21657100,7571.83,-
Department of Health,NHS Stockport CCG,30/04/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,HEATON MERSEY MEDICAL PRACTICE,21657104,51208.82,-
Department of Health,NHS Stockport CCG,30/04/2018,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,HEATON MERSEY MEDICAL PRACTICE,21657104,814.83,-
Department of Health,NHS Stockport CCG,30/04/2018,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,HEATON MERSEY MEDICAL PRACTICE,21657104,3208.33,-
Department of Health,NHS Stockport CCG,30/04/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HEATON MERSEY MEDICAL PRACTICE,21657104,6327.85,-
Department of Health,NHS Stockport CCG,30/04/2018,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,HEATON NORRIS HEALTH CENTRE DR MARSHALL,21657106,1777.76,-
Department of Health,NHS Stockport CCG,30/04/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,HEATON NORRIS HEALTH CENTRE DR MARSHALL,21657106,56920.59,-
Department of Health,NHS Stockport CCG,30/04/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HEATON NORRIS HEALTH CENTRE DR MARSHALL,21657106,6957.78,-
Department of Health,NHS Stockport CCG,30/04/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,HIGH LANE MEDICAL CENTRE,21657108,41418.65,-
Department of Health,NHS Stockport CCG,30/04/2018,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,HIGH LANE MEDICAL CENTRE,21657108,563.68,-
Department of Health,NHS Stockport CCG,30/04/2018,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,HIGH LANE MEDICAL CENTRE,21657108,233.19,-
Department of Health,NHS Stockport CCG,30/04/2018,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,HIGH LANE MEDICAL CENTRE,21657108,3744.2,-
Department of Health,NHS Stockport CCG,30/04/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HIGH LANE MEDICAL CENTRE,21657108,4407.38,-
Department of Health,NHS Stockport CCG,30/04/2018,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,HEALD GREEN HEALTH CENTRE DR WRIGHT,21657110,520.32,-
Department of Health,NHS Stockport CCG,30/04/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,HEALD GREEN HEALTH CENTRE DR WRIGHT,21657110,42844.18,-
Department of Health,NHS Stockport CCG,30/04/2018,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,HEALD GREEN HEALTH CENTRE DR WRIGHT,21657110,459.64,-
Department of Health,NHS Stockport CCG,30/04/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HEALD GREEN HEALTH CENTRE DR WRIGHT,21657110,5147.74,-
Department of Health,NHS Stockport CCG,30/04/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,MARPLE BRIDGE SURGERY,21657112,45600.07,-
Department of Health,NHS Stockport CCG,30/04/2018,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,MARPLE BRIDGE SURGERY,21657112,671.18,-
Department of Health,NHS Stockport CCG,30/04/2018,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,MARPLE BRIDGE SURGERY,21657112,11640,-
Department of Health,NHS Stockport CCG,30/04/2018,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,MARPLE BRIDGE SURGERY,21657112,354.98,-
Department of Health,NHS Stockport CCG,30/04/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,MARPLE BRIDGE SURGERY,21657112,5428.68,-
Department of Health,NHS Stockport CCG,30/04/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,MARPLE COTTAGE SURGERY,21657114,49759.52,-
Department of Health,NHS Stockport CCG,30/04/2018,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,MARPLE COTTAGE SURGERY,21657114,420,-
Department of Health,NHS Stockport CCG,30/04/2018,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,MARPLE COTTAGE SURGERY,21657114,5810.24,-
Department of Health,NHS Stockport CCG,30/04/2018,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,MARPLE COTTAGE SURGERY,21657114,311.62,-
Department of Health,NHS Stockport CCG,30/04/2018,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,MARPLE COTTAGE SURGERY,21657114,4143.67,-
Department of Health,NHS Stockport CCG,30/04/2018,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,MARPLE COTTAGE SURGERY,21657114,15155.66,-
Department of Health,NHS Stockport CCG,30/04/2018,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,MARPLE COTTAGE SURGERY,21657114,862.2,-
Department of Health,NHS Stockport CCG,30/04/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,MARPLE COTTAGE SURGERY,21657114,6490.62,-
Department of Health,NHS Stockport CCG,30/04/2018,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,MARPLE MEDICAL PRACTICE,21657116,1517.6,-
Department of Health,NHS Stockport CCG,30/04/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,MARPLE MEDICAL PRACTICE,21657116,50972.94,-
Department of Health,NHS Stockport CCG,30/04/2018,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,MARPLE MEDICAL PRACTICE,21657116,401.71,-
Department of Health,NHS Stockport CCG,30/04/2018,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,MARPLE MEDICAL PRACTICE,21657116,2614.08,-
Department of Health,NHS Stockport CCG,30/04/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,MARPLE MEDICAL PRACTICE,21657116,6991.87,-
Department of Health,NHS Stockport CCG,30/04/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,MANOR MEDICAL PRACTICE,21657118,67417.07,-
Department of Health,NHS Stockport CCG,30/04/2018,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,MANOR MEDICAL PRACTICE,21657118,1658.33,-
Department of Health,NHS Stockport CCG,30/04/2018,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,MANOR MEDICAL PRACTICE,21657118,104.69,-
Department of Health,NHS Stockport CCG,30/04/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,MANOR MEDICAL PRACTICE,21657118,8434.98,-
Department of Health,NHS Stockport CCG,30/04/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,PARK VIEW GROUP PRACTICE,21657120,62782.77,-
Department of Health,NHS Stockport CCG,30/04/2018,C&M-GMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,PARK VIEW GROUP PRACTICE,21657120,700.9,-
Department of Health,NHS Stockport CCG,30/04/2018,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,PARK VIEW GROUP PRACTICE,21657120,4658.33,-
Department of Health,NHS Stockport CCG,30/04/2018,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,PARK VIEW GROUP PRACTICE,21657120,10582.28,-
Department of Health,NHS Stockport CCG,30/04/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,PARK VIEW GROUP PRACTICE,21657120,7438.77,-
Department of Health,NHS Stockport CCG,30/04/2018,ME-GMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,PARK VIEW GROUP PRACTICE,21657120,653.05,-
Department of Health,NHS Stockport CCG,30/04/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,SOUTH REDDISH MEDICAL CENTRE,21657122,26827.07,-
Department of Health,NHS Stockport CCG,30/04/2018,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,SOUTH REDDISH MEDICAL CENTRE,21657122,307.51,-
Department of Health,NHS Stockport CCG,30/04/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,SOUTH REDDISH MEDICAL CENTRE,21657122,3162.69,-
Department of Health,NHS Stockport CCG,30/04/2018,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,SPRINGFIELD SURGERY STOCKPORT,21657124,867.2,-
Department of Health,NHS Stockport CCG,30/04/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,SPRINGFIELD SURGERY STOCKPORT,21657124,35905.27,-
Department of Health,NHS Stockport CCG,30/04/2018,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,SPRINGFIELD SURGERY STOCKPORT,21657124,285.29,-
Department of Health,NHS Stockport CCG,30/04/2018,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,SPRINGFIELD SURGERY STOCKPORT,21657124,2045.83,-
Department of Health,NHS Stockport CCG,30/04/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,SPRINGFIELD SURGERY STOCKPORT,21657124,4093.18,-
Department of Health,NHS Stockport CCG,30/04/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,STOCKPORT MEDICAL GROUP,21657128,108323.91,-
Department of Health,NHS Stockport CCG,30/04/2018,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,STOCKPORT MEDICAL GROUP,21657128,3902.4,-
Department of Health,NHS Stockport CCG,30/04/2018,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,STOCKPORT MEDICAL GROUP,21657128,422.56,-
Department of Health,NHS Stockport CCG,30/04/2018,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,STOCKPORT MEDICAL GROUP,21657128,7460.83,-
Department of Health,NHS Stockport CCG,30/04/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,STOCKPORT MEDICAL GROUP,21657128,13083.14,-
Department of Health,NHS Stockport CCG,30/04/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,VILLAGE SURGERY STOCKPORT,21657130,36075.79,-
Department of Health,NHS Stockport CCG,30/04/2018,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,VILLAGE SURGERY STOCKPORT,21657130,1377.65,-
Department of Health,NHS Stockport CCG,30/04/2018,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,VILLAGE SURGERY STOCKPORT,21657130,3191.67,-
Department of Health,NHS Stockport CCG,30/04/2018,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,VILLAGE SURGERY STOCKPORT,21657130,11280,-
Department of Health,NHS Stockport CCG,30/04/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,VILLAGE SURGERY STOCKPORT,21657130,3757.23,-
Department of Health,NHS Stockport CCG,30/04/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,WOODLEY VILLAGE SURGERY,21657134,24032.9,-
