Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,Amount,VAT registration number
Department of Health,NHS Stockport CCG,31/03/2016,Clinical&Medical-Commercial Sector,AMBULANCE SERVICES,ARRIVA TRANSPORT SOLUTIONS,11272449,65943.08,-
Department of Health,NHS Stockport CCG,31/03/2016,Cont Care- Children,CHC CHILDREN,STOCKPORT METROPOLITAN BOROUGH COUNCIL,11272513,48029,-
Department of Health,NHS Stockport CCG,31/03/2016,Hcare Srv Rec NHS Trust-Contract Baseline,COMMUNITY SERVICES,EAST CHESHIRE NHS TRUST,11298556,45520,-
Department of Health,NHS Stockport CCG,31/03/2016,Hcare Srv Rec NHS Trust-Contract Baseline,COMMUNITY SERVICES,EAST CHESHIRE NHS TRUST,11298599,45520,-
Department of Health,NHS Stockport CCG,31/03/2016,Hcare Srv Rec NHS Trust-Contract Baseline,COMMUNITY SERVICES,EAST CHESHIRE NHS TRUST,11299033,45520,-
Department of Health,NHS Stockport CCG,31/03/2016,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,SALFORD ROYAL NHS FOUNDATION TRUST,11299388,70106,654939786
Department of Health,NHS Stockport CCG,31/03/2016,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,PENNINE CARE NHS FOUNDATION TRUST,11300525,1952606,-
Department of Health,NHS Stockport CCG,31/03/2016,Clinical&Medical-Commercial Sector,PLANNED CARE,OPTEGRA MANCHESTER,11300606,131305.43,938297867
Department of Health,NHS Stockport CCG,31/03/2016,Clinical&Medical-Commercial Sector,PLANNED CARE,OPTEGRA MANCHESTER,11300622,64037,938297867
Department of Health,NHS Stockport CCG,31/03/2016,Clinical&Medical-Commercial Sector,PLANNED CARE,ABL HEALTH LTD,11300838,30779,-
Department of Health,NHS Stockport CCG,31/03/2016,Clinical&Medical-Commercial Sector,MENTAL HEALTH CONTRACTS,FUTURE DIRECTIONS CIC,11300855,56753.75,-
Department of Health,NHS Stockport CCG,31/03/2016,Hcare Srv Rec Fdtn Trust-Contract Baseline,COMMUNITY SERVICES,STOCKPORT NHS FOUNDATION TRUST,11301029,350148,-
Department of Health,NHS Stockport CCG,31/03/2016,Clinical&Medical-Commercial Sector,PLANNED CARE,BMI HEALTHCARE LTD,11301471,236570,GB235134980
Department of Health,NHS Stockport CCG,31/03/2016,Income tax <1Yr,BALANCE SHEET,HMRC,11341857,49032.75,654462331
Department of Health,NHS Stockport CCG,31/03/2016,Income tax <1Yr-Student Loans,BALANCE SHEET,HMRC,11341857,831,654462331
Department of Health,NHS Stockport CCG,31/03/2016,National Insurance < 1 yr-NI- ERS,BALANCE SHEET,HMRC,11341857,28163.74,654462331
Department of Health,NHS Stockport CCG,31/03/2016,National Insurance < 1 yr-NI-EES,BALANCE SHEET,HMRC,11341857,24213.95,654462331
Department of Health,NHS Stockport CCG,31/03/2016,Miscellaneous Expenditure (L9),NON RECURRENT PROGRAMMES,VIADUCT HEALTH LTD,11349167,38000,-
Department of Health,NHS Stockport CCG,31/03/2016,Miscellaneous Expenditure (L9),NON RECURRENT PROGRAMMES,VIADUCT HEALTH LTD,11349201,37000,-
Department of Health,NHS Stockport CCG,31/03/2016,Computer Software/License,PRIMARY CARE IT,GRAPHNET HEALTH LTD,11356619,124771.4,650603758
Department of Health,NHS Stockport CCG,31/03/2016,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,11367363,-44002.72,654941709
Department of Health,NHS Stockport CCG,31/03/2016,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,11367374,-57484.5,654941709
Department of Health,NHS Stockport CCG,31/03/2016,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,11367385,-40296.9,654941709
Department of Health,NHS Stockport CCG,31/03/2016,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,11367415,71215.97,654941709
Department of Health,NHS Stockport CCG,31/03/2016,Clinical&Medical-Drugs,COMMUNITY SERVICES,STOCKPORT NHS FOUNDATION TRUST,11367426,122549.44,-
Department of Health,NHS Stockport CCG,31/03/2016,Services From Local Authorities,NON RECURRENT PROGRAMMES,STOCKPORT METROPOLITAN BOROUGH COUNCIL,11367486,40000,-
Department of Health,NHS Stockport CCG,31/03/2016,Charges from CSU,CEO/ BOARD OFFICE,NHS GREATER MANCHESTER CSU,11367543,2168,-
Department of Health,NHS Stockport CCG,31/03/2016,Charges from CSU,COMMUNICATIONS & PR,NHS GREATER MANCHESTER CSU,11367543,3311,-
Department of Health,NHS Stockport CCG,31/03/2016,Charges from CSU,CONTRACT MANAGEMENT,NHS GREATER MANCHESTER CSU,11367543,21171,-
Department of Health,NHS Stockport CCG,31/03/2016,Charges from CSU,HUMAN RESOURCES,NHS GREATER MANCHESTER CSU,11367543,7679,-
Department of Health,NHS Stockport CCG,31/03/2016,Charges from CSU,IM&T,NHS GREATER MANCHESTER CSU,11367543,21481,-
Department of Health,NHS Stockport CCG,31/03/2016,Charges from CSU,MEDICINES MANAGEMENT - CLINICAL,NHS GREATER MANCHESTER CSU,11367543,5835,-
Department of Health,NHS Stockport CCG,31/03/2016,C&M-GMS IT Comm Servs -GP Practices,PRIMARY CARE IT,NHS GREATER MANCHESTER CSU,11367552,56292.9,-
Department of Health,NHS Stockport CCG,31/03/2016,C&M-PMS IT Comm Servs -GP Practices,PRIMARY CARE IT,NHS GREATER MANCHESTER CSU,11367552,61173.1,-
Department of Health,NHS Stockport CCG,31/03/2016,Miscellaneous Expenditure (L9),NON RECURRENT PROGRAMMES,VIADUCT HEALTH LTD,11388730,49050,-
Department of Health,NHS Stockport CCG,31/03/2016,Miscellaneous Expenditure (L9),NON RECURRENT PROGRAMMES,VIADUCT HEALTH LTD,11388760,41000,-
Department of Health,NHS Stockport CCG,31/03/2016,Miscellaneous Expenditure (L9),NON RECURRENT PROGRAMMES,VIADUCT HEALTH LTD,11388775,47200,-
Department of Health,NHS Stockport CCG,31/03/2016,Miscellaneous Expenditure (L9),NON RECURRENT PROGRAMMES,VIADUCT HEALTH LTD,11388786,35250,-
Department of Health,NHS Stockport CCG,31/03/2016,Miscellaneous Expenditure (L9),NON RECURRENT PROGRAMMES,VIADUCT HEALTH LTD,11389386,-172500,-
Department of Health,NHS Stockport CCG,31/03/2016,Clinical&Medical-Othe Public Sector,COMMUNITY SERVICES,STOCKPORT METROPOLITAN BOROUGH COUNCIL,11389609,957583.29,-
Department of Health,NHS Stockport CCG,31/03/2016,Clinical&Medical-Othe Public Sector,LEARNING DIFFICULTIES,STOCKPORT METROPOLITAN BOROUGH COUNCIL,11389609,132858.85,-
Department of Health,NHS Stockport CCG,31/03/2016,Clinical&Medical-Othe Public Sector,LONG TERM CONDITIONS,STOCKPORT METROPOLITAN BOROUGH COUNCIL,11389609,317195.31,-
Department of Health,NHS Stockport CCG,31/03/2016,Clinical&Medical-Othe Public Sector,MENTAL HEALTH SERVICES - OTHER,STOCKPORT METROPOLITAN BOROUGH COUNCIL,11389609,24072.86,-
Department of Health,NHS Stockport CCG,31/03/2016,Clinical&Medical-Othe Public Sector,REABLEMENT,STOCKPORT METROPOLITAN BOROUGH COUNCIL,11389609,101289.69,-
Department of Health,NHS Stockport CCG,31/03/2016,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,WRIGHTINGTON WIGAN & LEIGH NHS FOUNDATION TRUST,11403232,51093,GB654951509
Department of Health,NHS Stockport CCG,31/03/2016,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,STOCKPORT NHS FOUNDATION TRUST,11403325,762144,-
Department of Health,NHS Stockport CCG,31/03/2016,Clinical&Medical-Commercial Sector,PLANNED CARE,NHS ENGLAND,11403344,94392.53,654 442 045
Department of Health,NHS Stockport CCG,31/03/2016,Non-PFI Oprtng Lease-Bldgs-Lease Rent,RECHARGES NHS PROPERTY SERVICES LTD,NHS PROPERTY SERVICES LTD,11479424,39833.67,-
Department of Health,NHS Stockport CCG,31/03/2016,Non-PFI Oprtng Lease-Bldgs-Lease Rent,ESTATES AND FACILITIES,NHS PROPERTY SERVICES LTD,11479531,50500.47,-
Department of Health,NHS Stockport CCG,31/03/2016,Non-PFI Oprtng Lease-Bldgs-Lease Rent,ESTATES AND FACILITIES,NHS PROPERTY SERVICES LTD,11479548,38016.68,-
Department of Health,NHS Stockport CCG,31/03/2016,Non-PFI Oprtng Lease-Bldgs-Lease Rent,RECHARGES NHS PROPERTY SERVICES LTD,NHS PROPERTY SERVICES LTD,11479676,430756.04,-
Department of Health,NHS Stockport CCG,31/03/2016,Clinical&Medical-Commercial Sector,MENTAL HEALTH SERVICES - ADULTS,LIGHTHOUSE HEALTHCARE,11479724,31697.12,-
Department of Health,NHS Stockport CCG,31/03/2016,Computer Software/License,NON RECURRENT PROGRAMMES,CONSULTANT CONNECT LTD,11479834,36000,-
Department of Health,NHS Stockport CCG,31/03/2016,Computer Software/License,NON RECURRENT PROGRAMMES,CONSULTANT CONNECT LTD,11479847,28800,-
Department of Health,NHS Stockport CCG,31/03/2016,Clinical&Medical-Commercial Sector,COMMISSIONING SCHEMES,MASTERCALL HEALTHCARE,11480327,69323.34,-
Department of Health,NHS Stockport CCG,31/03/2016,Clinical&Medical-Commercial Sector,COMMISSIONING SCHEMES,MASTERCALL HEALTHCARE,11480339,-69323.34,-
Department of Health,NHS Stockport CCG,31/03/2016,Clinical&Medical-Commercial Sector,COMMISSIONING SCHEMES,MASTERCALL HEALTHCARE,11480347,69323.34,-
Department of Health,NHS Stockport CCG,31/03/2016,Clinical&Medical-Commercial Sector,COMMISSIONING SCHEMES,MASTERCALL HEALTHCARE,11480370,29250,-
Department of Health,NHS Stockport CCG,31/03/2016,Clinical&Medical-Independent Sector,WINTER PRESSURES,MASTERCALL HEALTHCARE,11480370,6468.06,-
Department of Health,NHS Stockport CCG,31/03/2016,Clinical&Medical-Commercial Sector,PLANNED CARE,NHS ENGLAND,11480418,102739.89,654 442 045
Department of Health,NHS Stockport CCG,31/03/2016,Clinical&Medical-Independent Sector,OUT OF HOURS,MASTERCALL HEALTHCARE,11480981,237997,-
Department of Health,NHS Stockport CCG,31/03/2016,Non-PFI Oprtng Lease-Bldgs-Lease Rent,RECHARGES NHS PROPERTY SERVICES LTD,NHS PROPERTY SERVICES LTD,11481010,-25213.59,-
Department of Health,NHS Stockport CCG,31/03/2016,Non-PFI Oprtng Lease-Bldgs-Lease Rent,RECHARGES NHS PROPERTY SERVICES LTD,NHS PROPERTY SERVICES LTD,11481016,-255223.06,-
Department of Health,NHS Stockport CCG,31/03/2016,Non-PFI Oprtng Lease-Bldgs-Lease Rent,RECHARGES NHS PROPERTY SERVICES LTD,NHS PROPERTY SERVICES LTD,11481025,-351875.92,-
Department of Health,NHS Stockport CCG,31/03/2016,Income tax <1Yr,BALANCE SHEET,HMRC,11489018,53172.5,654462331
Department of Health,NHS Stockport CCG,31/03/2016,Income tax <1Yr-Student Loans,BALANCE SHEET,HMRC,11489018,842,654462331
Department of Health,NHS Stockport CCG,31/03/2016,National Insurance < 1 yr-NI- ERS,BALANCE SHEET,HMRC,11489018,29496.44,654462331
Department of Health,NHS Stockport CCG,31/03/2016,National Insurance < 1 yr-NI-EES,BALANCE SHEET,HMRC,11489018,24052.03,654462331
Department of Health,NHS Stockport CCG,31/03/2016,Clinical&Medical-Commercial Sector,PLANNED CARE,BMI HEALTHCARE COLLECTIONS,11521427,150677.6,-
Department of Health,NHS Stockport CCG,31/03/2016,Hcare Srv Rec NHS Trust-Contract Baseline,COLLABORATIVE COMMISSIONING,NORTH WEST AMBULANCE SERVICE NHS TRUST,11521438,-72989,654435138
Department of Health,NHS Stockport CCG,31/03/2016,Hcare Srv Rec Fdtn Trust-Non Contract,ACUTE COMMISSIONING,WRIGHTINGTON WIGAN & LEIGH NHS FOUNDATION TRUST,11574958,98839,GB654951509
Department of Health,NHS Stockport CCG,31/03/2016,Miscellaneous Expenditure (L9),NON RECURRENT PROGRAMMES,STOCKPORT NHS FOUNDATION TRUST,11575074,70962.52,-
Department of Health,NHS Stockport CCG,31/03/2016,Miscellaneous Expenditure (L9),NON RECURRENT PROGRAMMES,STOCKPORT NHS FOUNDATION TRUST,11581869,360682.69,-
Department of Health,NHS Stockport CCG,31/03/2016,Hlthcre-Foundation Trsts,IMPROVING ACCESS TO PSYCHOLOGICAL THERAPIES,PENNINE CARE NHS FOUNDATION TRUST,11582070,62500,-
Department of Health,NHS Stockport CCG,31/03/2016,Miscellaneous Expenditure (L9),NON RECURRENT PROGRAMMES,STOCKPORT NHS FOUNDATION TRUST,11582241,-360682.69,-
Department of Health,NHS Stockport CCG,31/03/2016,Services From Local Authorities,NON RECURRENT PROGRAMMES,STOCKPORT METROPOLITAN BOROUGH COUNCIL,11582591,36738.24,-
