Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,Amount,VAT registration number
Department of Health,NHS Stockport CCG,30/06/2019,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,WRIGHTINGTON WIGAN & LEIGH NHS FOUNDATION TRUST,27574085,51418,GB654951509
Department of Health,NHS Stockport CCG,30/06/2019,Non-PFI Oprtng Lease-Bldgs-Lease Rent,ESTATES AND FACILITIES,STOCKPORT METROPOLITAN BOROUGH COUNCIL,27574086,86435.4,GB158556040
Department of Health,NHS Stockport CCG,30/06/2019,Clinical&Medical-Commercial Sector,PLANNED CARE,NATIONAL UNPLANNED PREGNANCY ADVISORY SERVICE,27574088,30497.76,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,PENNINE ACUTE HOSPITALS NHS TRUST,27574089,54673,654418333
Department of Health,NHS Stockport CCG,30/06/2019,Services From Local Authorities,SAFEGUARDING,STOCKPORT METROPOLITAN BOROUGH COUNCIL,27574094,38000,GB158556040
Department of Health,NHS Stockport CCG,30/06/2019,Services From Local Authorities,SAFEGUARDING,STOCKPORT METROPOLITAN BOROUGH COUNCIL,27574095,32000,GB158556040
Department of Health,NHS Stockport CCG,30/06/2019,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,PENNINE CARE NHS FOUNDATION TRUST,27574098,28696,654425730
Department of Health,NHS Stockport CCG,30/06/2019,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,PENNINE CARE NHS FOUNDATION TRUST,27574099,30840,654425730
Department of Health,NHS Stockport CCG,30/06/2019,Clinical&Medical-Commercial Sector,PLANNED CARE,ABL HEALTH LTD,27574100,27390.67,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,SALFORD ROYAL HOSPITALS NHS FOUNDATION TRUST,27574102,29977,65 4939786
Department of Health,NHS Stockport CCG,30/06/2019,Clinical&Medical-Commercial Sector,PLANNED CARE,BMI HEALTHCARE LTD,27574104,38333.33,GB235134980
Department of Health,NHS Stockport CCG,30/06/2019,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,WRIGHTINGTON WIGAN & LEIGH NHS FOUNDATION TRUST,27574105,50792.16,GB654951509
Department of Health,NHS Stockport CCG,30/06/2019,Hlthcre-Foundation Trsts,ACUTE COMMISSIONING,THE CHRISTIE NHS FOUNDATION TRUST,27574106,348792.08,654916118
Department of Health,NHS Stockport CCG,30/06/2019,Clinical&Medical-Serv Recd-CCGs,PRIMARY CARE IT,NHS OLDHAM CCG,27574112,92984,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,Other Gen Supplies & Srv,IM&T,NHS OLDHAM CCG,27574112,17834,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,Other Gen Supplies & Srv,COLLABORATIVE COMMISSIONING,NHS OLDHAM CCG,27574113,2167,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,Other Gen Supplies & Srv,CONTRACT MANAGEMENT,NHS OLDHAM CCG,27574113,9398,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,Other Gen Supplies & Srv,HUMAN RESOURCES,NHS OLDHAM CCG,27574113,11755,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,Other Gen Supplies & Srv,IM&T,NHS OLDHAM CCG,27574113,1965,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,Other Gen Supplies & Srv,NHS 111,NHS OLDHAM CCG,27574113,1817,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,Other Gen Supplies & Srv,CORPORATE COSTS & SERVICES,NHS SALFORD CCG,27574116,47773,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,BEECH HOUSE MEDICAL PRACTICE,27607150,54662.95,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,C&M-PMS PCO Other,PRC DELEGATED CO-COMMISSIONING,BEECH HOUSE MEDICAL PRACTICE,27607150,5167,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,BEECH HOUSE MEDICAL PRACTICE,27607150,1834.57,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,C&M-PMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,BEECH HOUSE MEDICAL PRACTICE,27607150,34953.06,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BEECH HOUSE MEDICAL PRACTICE,27607150,8363.22,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ALVANLEY FAMILY PRACTICE,27607152,39006.46,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,C&M-PMS PCO Other,PRC DELEGATED CO-COMMISSIONING,ALVANLEY FAMILY PRACTICE,27607152,3555,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,ALVANLEY FAMILY PRACTICE,27607152,1210.56,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,C&M-PMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,ALVANLEY FAMILY PRACTICE,27607152,21900.21,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ALVANLEY FAMILY PRACTICE,27607152,4634.1,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ARCHWOOD MEDICAL PRACTICE,27607154,44378.28,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,ARCHWOOD MEDICAL PRACTICE,27607154,1547.84,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,C&M-PMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,ARCHWOOD MEDICAL PRACTICE,27607154,24331.45,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ARCHWOOD MEDICAL PRACTICE,27607154,5782.07,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,ADSHALL ROAD MEDICAL PRACTICE,27607156,33069,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,ADSHALL ROAD MEDICAL PRACTICE,27607156,212.28,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,C&M-GMS PCO Locum Adop/Pat/Mat,PRC DELEGATED CO-COMMISSIONING,ADSHALL ROAD MEDICAL PRACTICE,27607156,7150,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,C&M-GMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,ADSHALL ROAD MEDICAL PRACTICE,27607156,85.76,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,ADSHALL ROAD MEDICAL PRACTICE,27607156,2627.33,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,C&M-GMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,ADSHALL ROAD MEDICAL PRACTICE,27607156,18104.55,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ADSHALL ROAD MEDICAL PRACTICE,27607156,4066.6,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,BRAMHALL HEALTH CENTRE,27607158,280,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BRAMHALL HEALTH CENTRE,27607158,86097.85,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,BRAMHALL HEALTH CENTRE,27607158,763.01,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,C&M-GMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,BRAMHALL HEALTH CENTRE,27607158,1385.37,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,C&M-GMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,BRAMHALL HEALTH CENTRE,27607158,51632.44,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BRAMHALL HEALTH CENTRE,27607158,10250.63,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,BRAMHALL PARK MEDICAL CENTRE,27607160,98252.99,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,BRAMHALL PARK MEDICAL CENTRE,27607160,3780,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,C&M-PMS PCO Locum Adop/Pat/Mat,PRC DELEGATED CO-COMMISSIONING,BRAMHALL PARK MEDICAL CENTRE,27607160,6636,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,C&M-PMS PCO Other,PRC DELEGATED CO-COMMISSIONING,BRAMHALL PARK MEDICAL CENTRE,27607160,8704,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,BRAMHALL PARK MEDICAL CENTRE,27607160,1397.39,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,BRAMHALL PARK MEDICAL CENTRE,27607160,2900,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,BRAMHALL PARK MEDICAL CENTRE,27607160,750.5,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,C&M-PMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,BRAMHALL PARK MEDICAL CENTRE,27607160,48823.99,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BRAMHALL PARK MEDICAL CENTRE,27607160,12436.04,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,BREDBURY MEDICAL PRACTICE,27607162,31955.77,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,BREDBURY MEDICAL PRACTICE,27607162,1724.81,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,BREDBURY MEDICAL PRACTICE,27607162,3316.67,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,C&M-PMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,BREDBURY MEDICAL PRACTICE,27607162,15683.12,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BREDBURY MEDICAL PRACTICE,27607162,3428.78,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,BRACONDALE MEDICAL CENTRE,27607164,560,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BRACONDALE MEDICAL CENTRE,27607164,37665.9,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,BRACONDALE MEDICAL CENTRE,27607164,220.05,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,C&M-GMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,BRACONDALE MEDICAL CENTRE,27607164,391.57,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,BRACONDALE MEDICAL CENTRE,27607164,7720,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,C&M-GMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,BRACONDALE MEDICAL CENTRE,27607164,17370.78,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BRACONDALE MEDICAL CENTRE,27607164,3941.28,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,ME-GMS GP Pension EEs,PRC DELEGATED CO-COMMISSIONING,BRACONDALE MEDICAL CENTRE,27607164,213.16,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,27607165,-422.88,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,27607165,-26449.04,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,27607165,-25871.93,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,27607166,94403.79,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,27607166,1680,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,27607166,2744.09,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,27607166,870,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,27607166,6626.67,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,27607166,444.2,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,C&M-PMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,27607166,59730.67,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,27607166,11912.11,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CALE GREEN SURGERY,27607168,27815.63,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,CALE GREEN SURGERY,27607168,56.87,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,C&M-GMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,CALE GREEN SURGERY,27607168,370.7,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,CALE GREEN SURGERY,27607168,1491.67,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,C&M-GMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,CALE GREEN SURGERY,27607168,11462.43,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CALE GREEN SURGERY,27607168,2646.66,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,BRINNINGTON HEALTH CENTRE STOCKPORT,27607170,77057.28,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,C&M-PMS PCO Locum Sickness,PRC DELEGATED CO-COMMISSIONING,BRINNINGTON HEALTH CENTRE STOCKPORT,27607170,9005,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,BRINNINGTON HEALTH CENTRE STOCKPORT,27607170,3256.96,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,C&M-PMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,BRINNINGTON HEALTH CENTRE STOCKPORT,27607170,53307.37,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BRINNINGTON HEALTH CENTRE STOCKPORT,27607170,10886.74,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SEABROOK,27607172,88126.12,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SEABROOK,27607172,2986.77,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SEABROOK,27607172,3812.5,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,C&M-PMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SEABROOK,27607172,52469.04,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SEABROOK,27607172,10056.01,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,27607174,73771.54,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,C&M-PMS PCO Other,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,27607174,6818,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,27607174,3165.11,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,27607174,2812.5,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,27607174,12029.5,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,C&M-PMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,27607174,32457.18,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,27607174,8020.69,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,27607176,80213.45,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,27607176,476.72,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,C&M-GMS PCO Locum Adop/Pat/Mat,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,27607176,7020,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,C&M-GMS PCO Locum Sickness,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,27607176,4480,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,C&M-GMS PCO Other,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,27607176,7362,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,C&M-GMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,27607176,1062.95,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,27607176,5450,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,C&M-GMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,27607176,51314.57,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,27607176,10468.7,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,ME - GMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,27607176,769.43,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,ME-GMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,27607176,722.38,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,27607181,86585.71,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,27607181,873.17,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,27607181,5800,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,27607181,665.35,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,C&M-PMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,27607181,39318.69,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,27607181,8924.35,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,GATLEY MEDICAL CENTRE,27607183,61248.68,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,GATLEY MEDICAL CENTRE,27607183,293.41,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,C&M-GMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,GATLEY MEDICAL CENTRE,27607183,1385.2,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,GATLEY MEDICAL CENTRE,27607183,29673.89,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,C&M-GMS Prem Other,PRC DELEGATED CO-COMMISSIONING,GATLEY MEDICAL CENTRE,27607183,453.87,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,C&M-GMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,GATLEY MEDICAL CENTRE,27607183,36047.48,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,GATLEY MEDICAL CENTRE,27607183,7753.28,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,GUYWOOD PRACTICE,27607185,21616.41,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,GUYWOOD PRACTICE,27607185,225.23,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,C&M-GMS PCO Other,PRC DELEGATED CO-COMMISSIONING,GUYWOOD PRACTICE,27607185,2166,"""-"""
Department of Health,NHS Stockport CCG,30/06/2019,C&M-GMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,GUYWOOD PRACTICE,27607185,907.33,"""-"""
