Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£),VAT registration number
Department of Health,NHS Stockport CCG,30/06/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BRAMHALL PARK MEDICAL CENTRE,22568707,12894.65,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-PMS Small Practice Allowance,PRC DELEGATED CO-COMMISSIONING,BRAMHALL PARK MEDICAL CENTRE,22568707,8793,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,BREDBURY MEDICAL PRACTICE,22568709,31774.75,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,BREDBURY MEDICAL PRACTICE,22568709,953.92,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,BREDBURY MEDICAL PRACTICE,22568709,398.52,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,BREDBURY MEDICAL PRACTICE,22568709,2316.47,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,BREDBURY MEDICAL PRACTICE,22568709,3316.67,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-PMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,BREDBURY MEDICAL PRACTICE,22568709,16033.27,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BREDBURY MEDICAL PRACTICE,22568709,3370.09,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BRACONDALE MEDICAL CENTRE,22568711,35909.18,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,BRACONDALE MEDICAL CENTRE,22568711,440.1,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,BRACONDALE MEDICAL CENTRE,22568711,686.81,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,BRACONDALE MEDICAL CENTRE,22568711,7720,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,BRACONDALE MEDICAL CENTRE,22568711,13422.37,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BRACONDALE MEDICAL CENTRE,22568711,3928.52,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,22568713,93607.43,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,22568713,2660,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,22568713,1821.12,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,22568713,77.25,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-PMS PCO Locum Adop/Pat/Mat,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,22568713,5459.18,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,22568713,3629.17,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,22568713,870,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,22568713,6626.66,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,22568713,498.24,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-PMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,22568713,29041.45,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,22568713,11271.09,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-PMS Small Practice Allowance,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,22568713,8075,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CALE GREEN SURGERY,22568715,26919.67,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,CALE GREEN SURGERY,22568715,113.74,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,CALE GREEN SURGERY,22568715,469.21,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,CALE GREEN SURGERY,22568715,1416.67,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,CALE GREEN SURGERY,22568715,10515.91,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CALE GREEN SURGERY,22568715,2654.95,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,BRINNINGTON HEALTH CENTRE STOCKPORT,22568717,74745.78,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,BRINNINGTON HEALTH CENTRE STOCKPORT,22568717,2800,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,BRINNINGTON HEALTH CENTRE STOCKPORT,22568717,314.34,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,BRINNINGTON HEALTH CENTRE STOCKPORT,22568717,4194.23,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-PMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,BRINNINGTON HEALTH CENTRE STOCKPORT,22568717,33953.03,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BRINNINGTON HEALTH CENTRE STOCKPORT,22568717,10407.72,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SEABROOK,22568721,85032.73,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SEABROOK,22568721,1680,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SEABROOK,22568721,2037.92,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SEABROOK,22568721,517.22,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SEABROOK,22568721,4008.67,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SEABROOK,22568721,3812.5,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-PMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SEABROOK,22568721,37576.35,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SEABROOK,22568721,9344.42,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,22568725,72691.32,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,22568725,717.61,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-PMS PCO Locum Adop/Pat/Mat,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,22568725,30262,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,22568725,4003.84,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,22568725,4941.67,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,22568725,388.42,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-PMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,22568725,34257.57,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,22568725,8235.81,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,22568727,78049.14,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,22568727,953.44,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,22568727,2783.35,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,22568727,5450,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,22568727,41484.28,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,22568727,10003.56,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CEDAR HOUSE,22568730,15229.29,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS Other Small Practice All,PRC DELEGATED CO-COMMISSIONING,CEDAR HOUSE,22568730,1838,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,CEDAR HOUSE,22568730,1022.65,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,CEDAR HOUSE,22568730,1662.5,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,CEDAR HOUSE,22568730,7200,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,CEDAR HOUSE,22568730,354.98,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,CEDAR HOUSE,22568730,4828.5,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CEDAR HOUSE,22568730,1515.56,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CHADSFIELD MEDICAL PRACTICE,22568733,53958.22,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,CHADSFIELD MEDICAL PRACTICE,22568733,638.93,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,CHADSFIELD MEDICAL PRACTICE,22568733,1061.46,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,CHADSFIELD MEDICAL PRACTICE,22568733,24365.95,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CHADSFIELD MEDICAL PRACTICE,22568733,7245.93,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,22568735,85725.09,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,22568735,1214.08,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,22568735,538.73,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-PMS PCO Locum Adop/Pat/Mat,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,22568735,4394.18,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,22568735,1162.86,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,22568735,5716.67,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,22568735,278.95,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-PMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,22568735,39712.16,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,22568735,8896.65,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-PMS Small Practice Allowance,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,22568735,7330,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,GUYWOOD PRACTICE,22568738,21492.12,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,GUYWOOD PRACTICE,22568738,450.47,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS Other Small Practice All,PRC DELEGATED CO-COMMISSIONING,GUYWOOD PRACTICE,22568738,2194,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,GUYWOOD PRACTICE,22568738,1230.08,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,GUYWOOD PRACTICE,22568738,9276.61,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,GUYWOOD PRACTICE,22568738,2485.31,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,HEATON MERSEY MEDICAL PRACTICE,22568740,51208.82,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,HEATON MERSEY MEDICAL PRACTICE,22568740,563.68,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,HEATON MERSEY MEDICAL PRACTICE,22568740,814.83,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,HEATON MERSEY MEDICAL PRACTICE,22568740,3272.44,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,HEATON MERSEY MEDICAL PRACTICE,22568740,3208.33,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-PMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,HEATON MERSEY MEDICAL PRACTICE,22568740,25017.81,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HEATON MERSEY MEDICAL PRACTICE,22568740,6327.86,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-PMS Small Practice Allowance,PRC DELEGATED CO-COMMISSIONING,HEATON MERSEY MEDICAL PRACTICE,22568740,5163,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,HEATON NORRIS HEALTH CENTRE DR MARSHALL,22568742,980,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,HEATON NORRIS HEALTH CENTRE DR MARSHALL,22568742,56920.59,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,HEATON NORRIS HEALTH CENTRE DR MARSHALL,22568742,1299.84,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,HEATON NORRIS HEALTH CENTRE DR MARSHALL,22568742,45582.86,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HEATON NORRIS HEALTH CENTRE DR MARSHALL,22568742,6957.73,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,HIGH LANE MEDICAL CENTRE,22568744,41418.65,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,HIGH LANE MEDICAL CENTRE,22568744,233.19,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,HIGH LANE MEDICAL CENTRE,22568744,1534.18,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,HIGH LANE MEDICAL CENTRE,22568744,16458.35,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-PMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,HIGH LANE MEDICAL CENTRE,22568744,16398.22,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HIGH LANE MEDICAL CENTRE,22568744,4407.41,
Department of Health,NHS Stockport CCG,30/06/2018,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,HEALD GREEN HEALTH CENTRE DR WRIGHT,22568746,1400,
