Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,Amount,VAT registration number
Department of Health,NHS Stockport CCG,30/09/2013,Hcare Srv Rec Fdtn Trust-Contract Baseline,COMMUNITY SERVICES,STOCKPORT NHS FOUNDATION TRUST,1145404,1631198.00,-
Department of Health,NHS Stockport CCG,30/09/2013,Clinical&Medical-Commercial Sector,HOSPICES,BEECHWOOD CANCER CARE CENTRE,1145663,127008.28,-
Department of Health,NHS Stockport CCG,30/09/2013,Clinical&Medical-Commercial Sector,PLANNED CARE,ULTRASOUND NOW,1145857,29269.24,-
Department of Health,NHS Stockport CCG,30/09/2013,Healthcare Srv Rec CCG,ACUTE COMMISSIONING,NHS SALFORD CCG,1181557,52167.00,-
Department of Health,NHS Stockport CCG,30/09/2013,Clinical&Medical-Serv Recd-F Trsts,COMMISSIONING - NON ACUTE,TAMESIDE HOSPITAL NHS FOUNDATION TRUST,1181592,79419.00,-
Department of Health,NHS Stockport CCG,30/09/2013,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,PENNINE CARE NHS FOUNDATION TRUST,1181687,1843317.00,-
Department of Health,NHS Stockport CCG,30/09/2013,Clinical&Medical-Commercial Sector,HOSPICES,ST ANNES HOSPICE,1181768,118758.00,-
Department of Health,NHS Stockport CCG,30/09/2013,Computer Software/License,IM&T,SCRIPTSWITCH LTD,1193478,29783.08,-
Department of Health,NHS Stockport CCG,30/09/2013,Charges from CSU,MEDICINES MANAGEMENT - CLINICAL,NHS GREATER MANCHESTER CSU,1229950,5440.00,-
Department of Health,NHS Stockport CCG,30/09/2013,Charges from CSU,IM&T,NHS GREATER MANCHESTER CSU,1229950,68596.00,-
Department of Health,NHS Stockport CCG,30/09/2013,Charges from CSU,HUMAN RESOURCES,NHS GREATER MANCHESTER CSU,1229950,6612.00,-
Department of Health,NHS Stockport CCG,30/09/2013,Charges from CSU,FINANCE,NHS GREATER MANCHESTER CSU,1229950,2574.00,-
Department of Health,NHS Stockport CCG,30/09/2013,Charges from CSU,CONTRACT MANAGEMENT,NHS GREATER MANCHESTER CSU,1229950,63940.00,-
Department of Health,NHS Stockport CCG,30/09/2013,Charges from CSU,COMMUNICATIONS & PR,NHS GREATER MANCHESTER CSU,1229950,3844.00,-
Department of Health,NHS Stockport CCG,30/09/2013,Charges from CSU,BUSINESS INFORMATICS,NHS GREATER MANCHESTER CSU,1229950,19710.00,-
Department of Health,NHS Stockport CCG,30/09/2013,Charges from CSU,PROGRAMME PROJECTS,NHS GREATER MANCHESTER CSU,1247999,152008.00,-
Department of Health,NHS Stockport CCG,30/09/2013,Clinical&Medical-Commercial Sector,PLANNED CARE,BMI HEALTHCARE COLLECTIONS,1248393,229526.00,-
Department of Health,NHS Stockport CCG,30/09/2013,Clinical&Medical-Commercial Sector,PLANNED CARE,BMI HEALTHCARE COLLECTIONS,1248639,26265.00,-
Department of Health,NHS Stockport CCG,30/09/2013,Clinical&Medical-Commercial Sector,PLANNED CARE,BMI HEALTHCARE COLLECTIONS,1248650,241455.00,-
Department of Health,NHS Stockport CCG,30/09/2013,Clinical&Medical-Commercial Sector,PLANNED CARE,BMI HEALTHCARE COLLECTIONS,1248654,224345.00,-
