Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,Amount,VAT registration number
Department of Health,NHS Stockport CCG,30/11/2017,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,BRAMHALL HEALTH CENTRE,19592496,2289.03,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BRAMHALL HEALTH CENTRE,19592496,10099.5,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,BRAMHALL PARK MEDICAL CENTRE,19592498,95470.34,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,BRAMHALL PARK MEDICAL CENTRE,19592498,13846.25,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,BRAMHALL PARK MEDICAL CENTRE,19592498,3080,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,BRAMHALL PARK MEDICAL CENTRE,19592498,390.24,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,BRAMHALL PARK MEDICAL CENTRE,19592498,2662.19,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,BRAMHALL PARK MEDICAL CENTRE,19592498,2900,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,BRAMHALL PARK MEDICAL CENTRE,19592498,611.86,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BRAMHALL PARK MEDICAL CENTRE,19592498,12938.29,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,BREDBURY MEDICAL PRACTICE,19592500,31164.08,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,BREDBURY MEDICAL PRACTICE,19592500,1195.56,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,BREDBURY MEDICAL PRACTICE,19592500,3316.67,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BREDBURY MEDICAL PRACTICE,19592500,3261.84,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BRACONDALE MEDICAL CENTRE,19592502,34635.58,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,BRACONDALE MEDICAL CENTRE,19592502,660.16,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BRACONDALE MEDICAL CENTRE,19592502,4241.3,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,19592504,90836.18,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,19592504,607.04,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,19592504,231.75,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-PMS PCO Locum Sickness,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,19592504,2900,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,19592504,870,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,19592504,6427.08,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,19592504,12957.46,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CALE GREEN SURGERY,19592506,25892.82,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,CALE GREEN SURGERY,19592506,170.61,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,CALE GREEN SURGERY,19592506,1395.83,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CALE GREEN SURGERY,19592506,2745.93,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,BRINNINGTON HEALTH CENTRE STOCKPORT,19592508,72024.88,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,BRINNINGTON HEALTH CENTRE STOCKPORT,19592508,997.28,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,BRINNINGTON HEALTH CENTRE STOCKPORT,19592508,943.02,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BRINNINGTON HEALTH CENTRE STOCKPORT,19592508,11370.24,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SEABROOK,19592510,81999.7,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SEABROOK,19592510,1864.48,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SEABROOK,19592510,1551.67,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SEABROOK,19592510,3083.33,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SEABROOK,19592510,9617.59,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,19592512,70811.12,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,19592512,420,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,19592512,3555.52,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,19592512,2152.83,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,19592512,2812.5,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,19592512,8381.65,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,19592514,1260,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,19592514,2168,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,19592514,75373.94,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,19592514,1430.16,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,19592514,5450,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,19592514,242.64,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,19592514,10191.23,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,CHADSFIELD MEDICAL PRACTICE,19592518,1214.08,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CHADSFIELD MEDICAL PRACTICE,19592518,52627.17,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,CHADSFIELD MEDICAL PRACTICE,19592518,958.4,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CHADSFIELD MEDICAL PRACTICE,19592518,7855.41,-
Department of Health,NHS Stockport CCG,30/11/2017,ME - GMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,CHADSFIELD MEDICAL PRACTICE,19592518,1169.04,-
Department of Health,NHS Stockport CCG,30/11/2017,ME-GMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,CHADSFIELD MEDICAL PRACTICE,19592518,1021.89,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,EASTHOLME SURGERY,19592520,700,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,EASTHOLME SURGERY,19592520,260.16,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,EASTHOLME SURGERY,19592520,32102.09,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,EASTHOLME SURGERY,19592520,606.18,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,EASTHOLME SURGERY,19592520,2129.17,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,EASTHOLME SURGERY,19592520,4435.89,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,19592522,83504.79,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,19592522,737.12,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,19592522,1616.19,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,19592522,5716.67,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,19592522,308.66,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,19592522,8603.4,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,GATLEY MEDICAL CENTRE,19592524,2168,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,GATLEY MEDICAL CENTRE,19592524,57492.24,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,GATLEY MEDICAL CENTRE,19592524,880.24,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,GATLEY MEDICAL CENTRE,19592524,453.87,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,GATLEY MEDICAL CENTRE,19592524,7723.76,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,GUYWOOD PRACTICE,19592526,1517.6,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,GUYWOOD PRACTICE,19592526,20941.1,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,GUYWOOD PRACTICE,19592526,675.7,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,GUYWOOD PRACTICE,19592526,2617.76,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,HEATON MERSEY MEDICAL PRACTICE,19592528,49433.85,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,HEATON MERSEY MEDICAL PRACTICE,19592528,520.32,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,HEATON MERSEY MEDICAL PRACTICE,19592528,2444.5,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,HEATON MERSEY MEDICAL PRACTICE,19592528,3208.33,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HEATON MERSEY MEDICAL PRACTICE,19592528,6548.53,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,HEATON NORRIS HEALTH CENTRE DR MARSHALL,19592530,840,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,HEATON NORRIS HEALTH CENTRE DR MARSHALL,19592530,650.4,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,HEATON NORRIS HEALTH CENTRE DR MARSHALL,19592530,54821.46,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HEATON NORRIS HEALTH CENTRE DR MARSHALL,19592530,5694.14,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,HIGH LANE MEDICAL CENTRE,19592532,39703.87,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,HIGH LANE MEDICAL CENTRE,19592532,390.24,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,HIGH LANE MEDICAL CENTRE,19592532,699.57,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HIGH LANE MEDICAL CENTRE,19592532,4646.67,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,HEALD GREEN HEALTH CENTRE DR WRIGHT,19592534,560,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,HEALD GREEN HEALTH CENTRE DR WRIGHT,19592534,346.88,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,HEALD GREEN HEALTH CENTRE DR WRIGHT,19592534,41071.02,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,HEALD GREEN HEALTH CENTRE DR WRIGHT,19592534,689.47,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HEALD GREEN HEALTH CENTRE DR WRIGHT,19592534,4967.54,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,MARPLE BRIDGE SURGERY,19592536,433.6,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,MARPLE BRIDGE SURGERY,19592536,44502.27,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,MARPLE BRIDGE SURGERY,19592536,1006.77,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,MARPLE BRIDGE SURGERY,19592536,215.2,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,MARPLE BRIDGE SURGERY,19592536,5482.38,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,MARPLE COTTAGE SURGERY,19592538,47770.72,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,MARPLE COTTAGE SURGERY,19592538,7457.92,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,MARPLE COTTAGE SURGERY,19592538,934.86,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-PMS PCO Locum Adop/Pat/Mat,PRC DELEGATED CO-COMMISSIONING,MARPLE COTTAGE SURGERY,19592538,9441.81,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,MARPLE COTTAGE SURGERY,19592538,4143.67,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,MARPLE COTTAGE SURGERY,19592538,6590.59,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,MARPLE MEDICAL PRACTICE,19592540,980,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,MARPLE MEDICAL PRACTICE,19592540,1257.44,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,MARPLE MEDICAL PRACTICE,19592540,49172.35,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,MARPLE MEDICAL PRACTICE,19592540,602.56,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,MARPLE MEDICAL PRACTICE,19592540,2614.08,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,MARPLE MEDICAL PRACTICE,19592540,7885.9,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,MANOR MEDICAL PRACTICE,19592542,700,-
Department of Health,NHS Stockport CCG,30/11/2017,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,MANOR MEDICAL PRACTICE,19592542,2688.32,-
