Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,Amount,VAT registration number
Department of Health,NHS Stockport CCG,31/03/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,ALVANLEY FAMILY PRACTICE,31388375,804.26,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-PMS PCO Doctors Ret Scheme,PRC DELEGATED CO-COMMISSIONING,ALVANLEY FAMILY PRACTICE,31388375,1230.72,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,ALVANLEY FAMILY PRACTICE,31388375,1260.3,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ALVANLEY FAMILY PRACTICE,31388375,4634.1,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,ARCHWOOD MEDICAL PRACTICE,31388381,141.89,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ARCHWOOD MEDICAL PRACTICE,31388381,61380.12,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,ARCHWOOD MEDICAL PRACTICE,31388381,1240.35,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,ARCHWOOD MEDICAL PRACTICE,31388381,1585.72,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ARCHWOOD MEDICAL PRACTICE,31388381,7570.44,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,ADSHALL ROAD MEDICAL PRACTICE,31388385,32625.54,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,ADSHALL ROAD MEDICAL PRACTICE,31388385,212.28,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,ADSHALL ROAD MEDICAL PRACTICE,31388385,677.18,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-GMS PCO Locum Adop/Pat/Mat,PRC DELEGATED CO-COMMISSIONING,ADSHALL ROAD MEDICAL PRACTICE,31388385,6786.12,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-GMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,ADSHALL ROAD MEDICAL PRACTICE,31388385,159.36,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,ADSHALL ROAD MEDICAL PRACTICE,31388385,2627.33,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ADSHALL ROAD MEDICAL PRACTICE,31388385,4066.6,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BRAMHALL HEALTH CENTRE,31388389,85000.34,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,BRAMHALL HEALTH CENTRE,31388389,763.01,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BRAMHALL HEALTH CENTRE,31388389,1764.47,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-GMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,BRAMHALL HEALTH CENTRE,31388389,1420.71,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BRAMHALL HEALTH CENTRE,31388389,10250.63,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,BRAMHALL PARK MEDICAL CENTRE,31388394,99748.87,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BRAMHALL PARK MEDICAL CENTRE,31388394,2014.09,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-PMS PCO Locum Adop/Pat/Mat,PRC DELEGATED CO-COMMISSIONING,BRAMHALL PARK MEDICAL CENTRE,31388394,11448.58,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-PMS PCO Locum Sickness,PRC DELEGATED CO-COMMISSIONING,BRAMHALL PARK MEDICAL CENTRE,31388394,15343.36,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,BRAMHALL PARK MEDICAL CENTRE,31388394,1484.97,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,BRAMHALL PARK MEDICAL CENTRE,31388394,2900,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,BRAMHALL PARK MEDICAL CENTRE,31388394,5404.74,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BRAMHALL PARK MEDICAL CENTRE,31388394,12436.04,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,BREDBURY MEDICAL PRACTICE,31388399,31545.43,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BREDBURY MEDICAL PRACTICE,31388399,674.42,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,BREDBURY MEDICAL PRACTICE,31388399,1765.37,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,BREDBURY MEDICAL PRACTICE,31388399,4912.5,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BREDBURY MEDICAL PRACTICE,31388399,3428.78,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,BRACONDALE MEDICAL CENTRE,31388404,560,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BRACONDALE MEDICAL CENTRE,31388404,38281.35,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,BRACONDALE MEDICAL CENTRE,31388404,220.05,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BRACONDALE MEDICAL CENTRE,31388404,765.98,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-GMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,BRACONDALE MEDICAL CENTRE,31388404,401.59,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,BRACONDALE MEDICAL CENTRE,31388404,7720,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BRACONDALE MEDICAL CENTRE,31388404,3941.28,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,31388409,94276.41,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,31388409,980,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,31388409,1939.44,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-PMS PCO Locum Adop/Pat/Mat,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,31388409,15916.66,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,31388409,2835.09,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,31388409,870,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,31388409,6996.68,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,31388409,11912.11,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,ME - PMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,31388409,4863.91,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,ME-PMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,31388409,3996.12,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CALE GREEN SURGERY,31388414,27555.25,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,CALE GREEN SURGERY,31388414,56.87,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,CALE GREEN SURGERY,31388414,575.12,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-GMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,CALE GREEN SURGERY,31388414,405.96,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,CALE GREEN SURGERY,31388414,1491.67,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,CALE GREEN SURGERY,31388414,449.6,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CALE GREEN SURGERY,31388414,2646.66,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,BRINNINGTON HEALTH CENTRE STOCKPORT,31388419,78228.56,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BRINNINGTON HEALTH CENTRE STOCKPORT,31388419,1577.26,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,BRINNINGTON HEALTH CENTRE STOCKPORT,31388419,3347.55,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BRINNINGTON HEALTH CENTRE STOCKPORT,31388419,10886.74,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SEABROOK,31388422,89153.08,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SEABROOK,31388422,1802.47,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SEABROOK,31388422,2638.77,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SEABROOK,31388422,3812.5,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SEABROOK,31388422,10056.01,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,31388425,73719.81,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,31388425,6990.74,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-PMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,31388425,3269.55,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,31388425,7156.13,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,31388425,1519.28,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-PMS PCO Locum Adop/Pat/Mat,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,31388425,5406.12,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,31388425,3419.28,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,31388425,2812.5,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,31388425,8020.69,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,31388429,4214.54,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,31388429,79950.8,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,31388429,476.72,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-GMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,31388429,1971.13,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-GMS PCN DES PCN support,LOCAL ENHANCED SERVICES,CHEADLE MEDICAL PRACTICE,31388429,4314.25,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,31388429,1657.75,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-GMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,31388429,201.34,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,31388429,5629.17,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,31388429,10468.7,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CHADSFIELD MEDICAL PRACTICE,31388433,55226.26,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,CHADSFIELD MEDICAL PRACTICE,31388433,319.47,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,CHADSFIELD MEDICAL PRACTICE,31388433,1130.68,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-GMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,CHADSFIELD MEDICAL PRACTICE,31388433,1319.1,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CHADSFIELD MEDICAL PRACTICE,31388433,7477.07,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,31388435,86138.07,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,31388435,5386.08,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,31388435,700,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-PMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,31388435,2519.06,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,FAMILY SURGERY STOCKPORT,31388435,5513.5,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,31388435,1789.26,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-PMS PCO Locum Sickness,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,31388435,3227.28,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,31388435,1036.4,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,31388435,7526.01,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,31388435,321.75,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,31388435,8924.35,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,GATLEY MEDICAL CENTRE,31388437,61726.34,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,GATLEY MEDICAL CENTRE,31388437,293.41,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,GATLEY MEDICAL CENTRE,31388437,1270.92,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-GMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,GATLEY MEDICAL CENTRE,31388437,1416.78,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,GATLEY MEDICAL CENTRE,31388437,31035.5,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-GMS Prem Other,PRC DELEGATED CO-COMMISSIONING,GATLEY MEDICAL CENTRE,31388437,453.87,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,GATLEY MEDICAL CENTRE,31388437,7753.28,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,GUYWOOD PRACTICE,31388439,280,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,GUYWOOD PRACTICE,31388439,22419.67,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,GUYWOOD PRACTICE,31388439,225.23,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,GUYWOOD PRACTICE,31388439,446.09,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-GMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,GUYWOOD PRACTICE,31388439,929.61,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,GUYWOOD PRACTICE,31388439,2555.44,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,HEATON MERSEY MEDICAL PRACTICE,31388441,52246.72,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,HEATON MERSEY MEDICAL PRACTICE,31388441,1077.7,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-PMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,HEATON MERSEY MEDICAL PRACTICE,31388441,2185.69,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,HEATON MERSEY MEDICAL PRACTICE,31388441,3208.33,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HEATON MERSEY MEDICAL PRACTICE,31388441,6300.66,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,HEATON NORRIS HEALTH CENTRE DR MARSHALL,31388443,56032.23,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,HEATON NORRIS HEALTH CENTRE DR MARSHALL,31388443,1159.42,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-GMS PCO Seniority,PRC DELEGATED CO-COMMISSIONING,HEATON NORRIS HEALTH CENTRE DR MARSHALL,31388443,589.43,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HEATON NORRIS HEALTH CENTRE DR MARSHALL,31388443,6747.82,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,HIGH LANE MEDICAL CENTRE,31388445,44301.62,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,HIGH LANE MEDICAL CENTRE,31388445,890.72,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,HIGH LANE MEDICAL CENTRE,31388445,16458.35,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HIGH LANE MEDICAL CENTRE,31388445,4545.2,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,HEALD GREEN HEALTH CENTRE DR WRIGHT,31388447,43359.74,"""-"""
Department of Health,NHS Stockport CCG,31/03/2020,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,HEALD GREEN HEALTH CENTRE DR WRIGHT,31388447,229.82,"""-"""
