Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,Amount,VAT registration number
Department of Health,NHS Stockport CCG,31/01/2018,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,BEECH HOUSE MEDICAL PRACTICE,20373885,28028,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BEECH HOUSE MEDICAL PRACTICE,20373885,8928.86,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ALVANLEY FAMILY PRACTICE,20373905,35128.42,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,ALVANLEY FAMILY PRACTICE,20373905,216.8,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-PMS DES UNPLANNED ADMISSIONS,PRC DELEGATED CO-COMMISSIONING,ALVANLEY FAMILY PRACTICE,20373905,3518.9,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,ALVANLEY FAMILY PRACTICE,20373905,326.27,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,ALVANLEY FAMILY PRACTICE,20373905,12543.96,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ALVANLEY FAMILY PRACTICE,20373905,4093.69,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ARCHWOOD MEDICAL PRACTICE,20373911,41943.43,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,ARCHWOOD MEDICAL PRACTICE,20373911,1024.56,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,ARCHWOOD MEDICAL PRACTICE,20373911,16872.48,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ARCHWOOD MEDICAL PRACTICE,20373911,5522.55,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,ADSHALL ROAD MEDICAL PRACTICE,20373916,31118.28,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,ADSHALL ROAD MEDICAL PRACTICE,20373916,636.85,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,ADSHALL ROAD MEDICAL PRACTICE,20373916,2627.33,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ADSHALL ROAD MEDICAL PRACTICE,20373916,4353.28,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ADSWOOD ROAD SURGERY,20373921,27310.57,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,ADSWOOD ROAD SURGERY,20373921,1273.83,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,ADSWOOD ROAD SURGERY,20373921,2441.67,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,ADSWOOD ROAD SURGERY,20373921,3478.21,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BRAMHALL HEALTH CENTRE,20373926,82152.84,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,BRAMHALL HEALTH CENTRE,20373926,2289.03,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BRAMHALL HEALTH CENTRE,20373926,10099.5,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,BRAMHALL PARK MEDICAL CENTRE,20373928,95032.04,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,BRAMHALL PARK MEDICAL CENTRE,20373928,2662.19,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,BRAMHALL PARK MEDICAL CENTRE,20373928,2384.79,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,BRAMHALL PARK MEDICAL CENTRE,20373928,2900,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BRAMHALL PARK MEDICAL CENTRE,20373928,12938.29,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,BREDBURY MEDICAL PRACTICE,20373934,31117.99,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,BREDBURY MEDICAL PRACTICE,20373934,1195.56,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,BREDBURY MEDICAL PRACTICE,20373934,3316.67,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BREDBURY MEDICAL PRACTICE,20373934,3261.84,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,BRACONDALE MEDICAL CENTRE,20373939,420,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,BRACONDALE MEDICAL CENTRE,20373939,2688.32,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BRACONDALE MEDICAL CENTRE,20373939,34709.62,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,BRACONDALE MEDICAL CENTRE,20373939,660.16,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BRACONDALE MEDICAL CENTRE,20373939,4241.3,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,20373945,91415.71,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,20373945,476.96,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,20373945,231.75,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-PMS PCO Locum Sickness,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,20373945,7045.9,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,20373945,870,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,20373945,6427.08,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,20373945,12957.46,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CALE GREEN SURGERY,20373952,26071.71,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,CALE GREEN SURGERY,20373952,170.61,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,CALE GREEN SURGERY,20373952,1395.83,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CALE GREEN SURGERY,20373952,2745.93,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,BRINNINGTON HEALTH CENTRE STOCKPORT,20373957,72408.15,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,BRINNINGTON HEALTH CENTRE STOCKPORT,20373957,1344.16,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,BRINNINGTON HEALTH CENTRE STOCKPORT,20373957,943.02,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-PMS PCO Locum Adop/Pat/Mat,PRC DELEGATED CO-COMMISSIONING,BRINNINGTON HEALTH CENTRE STOCKPORT,20373957,1641.74,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,BRINNINGTON HEALTH CENTRE STOCKPORT,20373957,5791.51,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BRINNINGTON HEALTH CENTRE STOCKPORT,20373957,11370.24,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SEABROOK,20373964,82383.23,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SEABROOK,20373964,1084,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SEABROOK,20373964,1551.67,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SEABROOK,20373964,2240.88,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SEABROOK,20373964,3812.5,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SEABROOK,20373964,9617.59,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,20373966,-361.52,-
Department of Health,NHS Stockport CCG,31/01/2018,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,20373966,-6883.75,-
Department of Health,NHS Stockport CCG,31/01/2018,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,20373966,-13385.41,-
Department of Health,NHS Stockport CCG,31/01/2018,ME-PMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,20373966,-5805,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,20373969,70971.94,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,20373969,2152.83,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-PMS PCO Locum Adop/Pat/Mat,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,20373969,939.98,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,20373969,1147.6,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,20373969,2812.5,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,20373969,8381.65,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,20373976,6243.84,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,20373976,75978.23,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,20373976,1430.16,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,20373976,5450,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,20373976,10191.23,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CHADSFIELD MEDICAL PRACTICE,20373988,52542.99,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,CHADSFIELD MEDICAL PRACTICE,20373988,958.4,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-GMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,CHADSFIELD MEDICAL PRACTICE,20373988,56205.96,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CHADSFIELD MEDICAL PRACTICE,20373988,7855.41,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,EASTHOLME SURGERY,20373993,216.8,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,EASTHOLME SURGERY,20373993,32097.92,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,EASTHOLME SURGERY,20373993,606.18,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,EASTHOLME SURGERY,20373993,2129.17,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,EASTHOLME SURGERY,20373993,4435.89,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,20373999,83821.54,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,20373999,737.12,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,20373999,1616.19,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,20373999,5716.67,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,20373999,8603.4,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,GUYWOOD PRACTICE,20374009,21004.5,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,GUYWOOD PRACTICE,20374009,675.7,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-GMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,GUYWOOD PRACTICE,20374009,2253.96,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,GUYWOOD PRACTICE,20374009,2617.76,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,HEATON MERSEY MEDICAL PRACTICE,20374014,49547.04,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,HEATON MERSEY MEDICAL PRACTICE,20374014,2444.5,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,HEATON MERSEY MEDICAL PRACTICE,20374014,3208.33,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HEATON MERSEY MEDICAL PRACTICE,20374014,6548.53,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,HEATON NORRIS HEALTH CENTRE DR MARSHALL,20374019,3035.2,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,HEATON NORRIS HEALTH CENTRE DR MARSHALL,20374019,55759.67,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-GMS PCO Locum Sickness,PRC DELEGATED CO-COMMISSIONING,HEATON NORRIS HEALTH CENTRE DR MARSHALL,20374019,11800,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-GMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,HEATON NORRIS HEALTH CENTRE DR MARSHALL,20374019,3243.27,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HEATON NORRIS HEALTH CENTRE DR MARSHALL,20374019,5694.14,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,HIGH LANE MEDICAL CENTRE,20374023,40082.86,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,HIGH LANE MEDICAL CENTRE,20374023,650.4,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,HIGH LANE MEDICAL CENTRE,20374023,699.57,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HIGH LANE MEDICAL CENTRE,20374023,4646.67,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,HEALD GREEN HEALTH CENTRE DR WRIGHT,20374028,41367.54,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,HEALD GREEN HEALTH CENTRE DR WRIGHT,20374028,689.47,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HEALD GREEN HEALTH CENTRE DR WRIGHT,20374028,4967.54,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,MARPLE BRIDGE SURGERY,20374033,520.32,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,MARPLE BRIDGE SURGERY,20374033,44422.88,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,MARPLE BRIDGE SURGERY,20374033,1006.77,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,MARPLE BRIDGE SURGERY,20374033,223.42,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,MARPLE BRIDGE SURGERY,20374033,5482.38,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,MARPLE COTTAGE SURGERY,20374038,48088.97,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-PMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,MARPLE COTTAGE SURGERY,20374038,6243.84,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-PMS Funding Differential Review,PRC DELEGATED CO-COMMISSIONING,MARPLE COTTAGE SURGERY,20374038,934.86,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,MARPLE COTTAGE SURGERY,20374038,4143.67,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,MARPLE COTTAGE SURGERY,20374038,6590.59,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,MARPLE MEDICAL PRACTICE,20374045,433.6,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,MARPLE MEDICAL PRACTICE,20374045,49181.1,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,MARPLE MEDICAL PRACTICE,20374045,602.56,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,MARPLE MEDICAL PRACTICE,20374045,2614.08,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,MARPLE MEDICAL PRACTICE,20374045,26610.88,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,MARPLE MEDICAL PRACTICE,20374045,7885.9,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,MANOR MEDICAL PRACTICE,20374051,2861.76,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,MANOR MEDICAL PRACTICE,20374051,66112.65,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,MANOR MEDICAL PRACTICE,20374051,1658.33,-
Department of Health,NHS Stockport CCG,31/01/2018,C&M-GMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,MANOR MEDICAL PRACTICE,20374051,1150.66,-
