Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,Amount,VAT registration number
Department of Health,NHS Stockport CCG,31/05/2016,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BRAMHALL HEALTH CENTRE,12052663,76719.73,-
Department of Health,NHS Stockport CCG,31/05/2016,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,BRAMHALL HEALTH CENTRE,12052663,3052.03,-
Department of Health,NHS Stockport CCG,31/05/2016,C&M-GMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,BRAMHALL HEALTH CENTRE,12052663,6552,-
Department of Health,NHS Stockport CCG,31/05/2016,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BRAMHALL HEALTH CENTRE,12052663,9175.52,-
Department of Health,NHS Stockport CCG,31/05/2016,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BREDBURY MEDICAL PRACTICE,12052665,29196.25,-
Department of Health,NHS Stockport CCG,31/05/2016,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,BREDBURY MEDICAL PRACTICE,12052665,1992.61,-
Department of Health,NHS Stockport CCG,31/05/2016,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,BREDBURY MEDICAL PRACTICE,12052665,3316.67,-
Department of Health,NHS Stockport CCG,31/05/2016,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BREDBURY MEDICAL PRACTICE,12052665,2955.75,-
Department of Health,NHS Stockport CCG,31/05/2016,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BRACONDALE MEDICAL CENTRE,12052667,3860.68,-
Department of Health,NHS Stockport CCG,31/05/2016,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,BRACONDALE MEDICAL CENTRE,12052667,1032,-
Department of Health,NHS Stockport CCG,31/05/2016,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,BRACONDALE MEDICAL CENTRE,12052667,880.21,-
Department of Health,NHS Stockport CCG,31/05/2016,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BRACONDALE MEDICAL CENTRE,12052667,31653.31,-
Department of Health,NHS Stockport CCG,31/05/2016,C&M-GMS DES UNPLANNED ADMISSIONS,PRC DELEGATED CO-COMMISSIONING,BRACONDALE MEDICAL CENTRE,12052667,3802.26,-
Department of Health,NHS Stockport CCG,31/05/2016,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,BRACONDALE MEDICAL CENTRE,12052667,2341.44,-
Department of Health,NHS Stockport CCG,31/05/2016,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,12052669,11775.28,-
Department of Health,NHS Stockport CCG,31/05/2016,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,12052669,575.37,-
Department of Health,NHS Stockport CCG,31/05/2016,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,12052669,6427.08,-
Department of Health,NHS Stockport CCG,31/05/2016,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,12052669,870,-
Department of Health,NHS Stockport CCG,31/05/2016,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,12052669,2207.55,-
Department of Health,NHS Stockport CCG,31/05/2016,C&M-PMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,12052669,1972,-
Department of Health,NHS Stockport CCG,31/05/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,CARITAS GENERAL PRACTICE PARTNERSHIP,12052669,93901.73,-
Department of Health,NHS Stockport CCG,31/05/2016,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,CALE GREEN SURGERY,12052671,260.16,-
Department of Health,NHS Stockport CCG,31/05/2016,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CALE GREEN SURGERY,12052671,23858.03,-
Department of Health,NHS Stockport CCG,31/05/2016,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,CALE GREEN SURGERY,12052671,227.47,-
Department of Health,NHS Stockport CCG,31/05/2016,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,CALE GREEN SURGERY,12052671,1395.83,-
Department of Health,NHS Stockport CCG,31/05/2016,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CALE GREEN SURGERY,12052671,2498.04,-
Department of Health,NHS Stockport CCG,31/05/2016,ME-PMS GP Pension ERs Adjs - PMS,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SEABROOK,12052673,-7567.1,-
Department of Health,NHS Stockport CCG,31/05/2016,ME-PMS GP Pension EEs-PMS,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SEABROOK,12052673,-7089.58,-
Department of Health,NHS Stockport CCG,31/05/2016,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SEABROOK,12052673,-489.63,-
Department of Health,NHS Stockport CCG,31/05/2016,C&M-PMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SEABROOK,12052673,-17059.32,-
Department of Health,NHS Stockport CCG,31/05/2016,C&M-PMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SEABROOK,12052673,-2508,-
Department of Health,NHS Stockport CCG,31/05/2016,C&M-PMS Out of Hours Opt Outs,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SEABROOK,12052673,-4262.36,-
Department of Health,NHS Stockport CCG,31/05/2016,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,12052676,43.36,-
Department of Health,NHS Stockport CCG,31/05/2016,C&M-GMS DES UNPLANNED ADMISSIONS,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,12052676,9029.79,-
Department of Health,NHS Stockport CCG,31/05/2016,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,12052676,70099.69,-
Department of Health,NHS Stockport CCG,31/05/2016,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,12052676,1906.88,-
Department of Health,NHS Stockport CCG,31/05/2016,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,12052676,5450,-
Department of Health,NHS Stockport CCG,31/05/2016,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,12052676,316.8,-
Department of Health,NHS Stockport CCG,31/05/2016,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,12052676,9227.95,-
Department of Health,NHS Stockport CCG,31/05/2016,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CHADSFIELD MEDICAL PRACTICE,12052680,7115.17,-
Department of Health,NHS Stockport CCG,31/05/2016,C&M-GMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,CHADSFIELD MEDICAL PRACTICE,12052680,6116,-
Department of Health,NHS Stockport CCG,31/05/2016,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,CHADSFIELD MEDICAL PRACTICE,12052680,1277.86,-
Department of Health,NHS Stockport CCG,31/05/2016,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CHADSFIELD MEDICAL PRACTICE,12052680,49379.3,-
Department of Health,NHS Stockport CCG,31/05/2016,C&M-GMS DES UNPLANNED ADMISSIONS,PRC DELEGATED CO-COMMISSIONING,CHADSFIELD MEDICAL PRACTICE,12052680,5221.37,-
Department of Health,NHS Stockport CCG,31/05/2016,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,CHADSFIELD MEDICAL PRACTICE,12052680,910.56,-
Department of Health,NHS Stockport CCG,31/05/2016,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,EASTHOLME SURGERY,12052682,4025.07,-
Department of Health,NHS Stockport CCG,31/05/2016,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,EASTHOLME SURGERY,12052682,278.4,-
Department of Health,NHS Stockport CCG,31/05/2016,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,EASTHOLME SURGERY,12052682,10665.62,-
Department of Health,NHS Stockport CCG,31/05/2016,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,EASTHOLME SURGERY,12052682,2129.17,-
Department of Health,NHS Stockport CCG,31/05/2016,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,EASTHOLME SURGERY,12052682,808.24,-
Department of Health,NHS Stockport CCG,31/05/2016,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,EASTHOLME SURGERY,12052682,29455.97,-
Department of Health,NHS Stockport CCG,31/05/2016,C&M-GMS DES UNPLANNED ADMISSIONS,PRC DELEGATED CO-COMMISSIONING,EASTHOLME SURGERY,12052682,3677.52,-
Department of Health,NHS Stockport CCG,31/05/2016,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,EASTHOLME SURGERY,12052682,580,-
Department of Health,NHS Stockport CCG,31/05/2016,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,GATLEY MEDICAL CENTRE,12052685,7022.46,-
Department of Health,NHS Stockport CCG,31/05/2016,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,GATLEY MEDICAL CENTRE,12052685,453.87,-
Department of Health,NHS Stockport CCG,31/05/2016,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,GATLEY MEDICAL CENTRE,12052685,1173.66,-
Department of Health,NHS Stockport CCG,31/05/2016,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,GATLEY MEDICAL CENTRE,12052685,53400.4,-
Department of Health,NHS Stockport CCG,31/05/2016,C&M-GMS DES UNPLANNED ADMISSIONS,PRC DELEGATED CO-COMMISSIONING,GATLEY MEDICAL CENTRE,12052685,6937.7,-
Department of Health,NHS Stockport CCG,31/05/2016,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,GATLEY MEDICAL CENTRE,12052685,1508,-
Department of Health,NHS Stockport CCG,31/05/2016,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,GUYWOOD PRACTICE,12052687,348,-
Department of Health,NHS Stockport CCG,31/05/2016,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,GUYWOOD PRACTICE,12052687,650.4,-
Department of Health,NHS Stockport CCG,31/05/2016,C&M-GMS DES UNPLANNED ADMISSIONS,PRC DELEGATED CO-COMMISSIONING,GUYWOOD PRACTICE,12052687,2258.41,-
Department of Health,NHS Stockport CCG,31/05/2016,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,GUYWOOD PRACTICE,12052687,18859.92,-
Department of Health,NHS Stockport CCG,31/05/2016,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,GUYWOOD PRACTICE,12052687,900.93,-
Department of Health,NHS Stockport CCG,31/05/2016,C&M-GMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,GUYWOOD PRACTICE,12052687,1617,-
Department of Health,NHS Stockport CCG,31/05/2016,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,GUYWOOD PRACTICE,12052687,2495.76,-
Department of Health,NHS Stockport CCG,31/05/2016,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HEATON MERSEY MEDICAL PRACTICE,12052691,5952.96,-
Department of Health,NHS Stockport CCG,31/05/2016,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,HEATON MERSEY MEDICAL PRACTICE,12052691,3208.33,-
Department of Health,NHS Stockport CCG,31/05/2016,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,HEATON MERSEY MEDICAL PRACTICE,12052691,3679.24,-
Department of Health,NHS Stockport CCG,31/05/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,HEATON MERSEY MEDICAL PRACTICE,12052691,52007.08,-
Department of Health,NHS Stockport CCG,31/05/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,HIGH LANE MEDICAL CENTRE,12052697,37953.85,-
Department of Health,NHS Stockport CCG,31/05/2016,C&M-PMS DES UNPLANNED ADMISSIONS,PRC DELEGATED CO-COMMISSIONING,HIGH LANE MEDICAL CENTRE,12052697,4081.77,-
Department of Health,NHS Stockport CCG,31/05/2016,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,HIGH LANE MEDICAL CENTRE,12052697,2069.61,-
Department of Health,NHS Stockport CCG,31/05/2016,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HIGH LANE MEDICAL CENTRE,12052697,4185.48,-
Department of Health,NHS Stockport CCG,31/05/2016,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HEALD GREEN HEALTH CENTRE DR WRIGHT,12052699,4499.56,-
Department of Health,NHS Stockport CCG,31/05/2016,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,HEALD GREEN HEALTH CENTRE DR WRIGHT,12052699,919.29,-
Department of Health,NHS Stockport CCG,31/05/2016,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,HEALD GREEN HEALTH CENTRE DR WRIGHT,12052699,39612.54,-
Department of Health,NHS Stockport CCG,31/05/2016,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,HEALD GREEN HEALTH CENTRE DR WRIGHT,12052699,173.44,-
Department of Health,NHS Stockport CCG,31/05/2016,C&M-GMS DES UNPLANNED ADMISSIONS,PRC DELEGATED CO-COMMISSIONING,MARPLE BRIDGE SURGERY,12052703,4951.87,-
Department of Health,NHS Stockport CCG,31/05/2016,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,MARPLE BRIDGE SURGERY,12052703,41618.47,-
Department of Health,NHS Stockport CCG,31/05/2016,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,MARPLE BRIDGE SURGERY,12052703,1342.36,-
Department of Health,NHS Stockport CCG,31/05/2016,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,MARPLE BRIDGE SURGERY,12052703,472.57,-
Department of Health,NHS Stockport CCG,31/05/2016,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,MARPLE BRIDGE SURGERY,12052703,4968.64,-
Department of Health,NHS Stockport CCG,31/05/2016,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,MARPLE COTTAGE SURGERY,12052705,5984.24,-
Department of Health,NHS Stockport CCG,31/05/2016,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,MARPLE COTTAGE SURGERY,12052705,4143.67,-
Department of Health,NHS Stockport CCG,31/05/2016,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,MARPLE COTTAGE SURGERY,12052705,2069.61,-
Department of Health,NHS Stockport CCG,31/05/2016,C&M-PMS DES UNPLANNED ADMISSIONS,PRC DELEGATED CO-COMMISSIONING,MARPLE COTTAGE SURGERY,12052705,5247.55,-
Department of Health,NHS Stockport CCG,31/05/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,MARPLE COTTAGE SURGERY,12052705,48938.23,-
Department of Health,NHS Stockport CCG,31/05/2016,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,MARPLE COTTAGE SURGERY,12052705,439.42,-
Department of Health,NHS Stockport CCG,31/05/2016,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,MARPLE MEDICAL PRACTICE,12052707,47514.01,-
Department of Health,NHS Stockport CCG,31/05/2016,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,MARPLE MEDICAL PRACTICE,12052707,803.42,-
Department of Health,NHS Stockport CCG,31/05/2016,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,MARPLE MEDICAL PRACTICE,12052707,2614.08,-
Department of Health,NHS Stockport CCG,31/05/2016,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,MARPLE MEDICAL PRACTICE,12052707,7163.43,-
Department of Health,NHS Stockport CCG,31/05/2016,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,MANOR MEDICAL PRACTICE,12052709,8138.22,-
Department of Health,NHS Stockport CCG,31/05/2016,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,MANOR MEDICAL PRACTICE,12052709,316.6,-
Department of Health,NHS Stockport CCG,31/05/2016,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,MANOR MEDICAL PRACTICE,12052709,1658.33,-
Department of Health,NHS Stockport CCG,31/05/2016,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,MANOR MEDICAL PRACTICE,12052709,61226.43,-
Department of Health,NHS Stockport CCG,31/05/2016,C&M-GMS DES UNPLANNED ADMISSIONS,PRC DELEGATED CO-COMMISSIONING,MANOR MEDICAL PRACTICE,12052709,7007,-
Department of Health,NHS Stockport CCG,31/05/2016,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,SOUTH REDDISH MEDICAL CENTRE,12052712,22441.41,-
Department of Health,NHS Stockport CCG,31/05/2016,C&M-PMS DES UNPLANNED ADMISSIONS,PRC DELEGATED CO-COMMISSIONING,SOUTH REDDISH MEDICAL CENTRE,12052712,2523.29,-
Department of Health,NHS Stockport CCG,31/05/2016,C&M-PMS Growth,PRC DELEGATED CO-COMMISSIONING,SOUTH REDDISH MEDICAL CENTRE,12052712,4415.09,-
Department of Health,NHS Stockport CCG,31/05/2016,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,SOUTH REDDISH MEDICAL CENTRE,12052712,2640.7,-
Department of Health,NHS Stockport CCG,31/05/2016,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,SOUTH REDDISH MEDICAL CENTRE DR COLE,12052714,2703.63,-
Department of Health,NHS Stockport CCG,31/05/2016,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,SOUTH REDDISH MEDICAL CENTRE DR COLE,12052714,2800,-
Department of Health,NHS Stockport CCG,31/05/2016,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,SOUTH REDDISH MEDICAL CENTRE DR COLE,12052714,21304.72,-
Department of Health,NHS Stockport CCG,31/05/2016,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,SOUTH REDDISH MEDICAL CENTRE DR COLE,12052714,476.96,-
Department of Health,NHS Stockport CCG,31/05/2016,C&M-GMS DES UNPLANNED ADMISSIONS,PRC DELEGATED CO-COMMISSIONING,SPRINGFIELD SURGERY STOCKPORT,12052716,3681.37,-
Department of Health,NHS Stockport CCG,31/05/2016,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,SPRINGFIELD SURGERY STOCKPORT,12052716,29702.48,-
Department of Health,NHS Stockport CCG,31/05/2016,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,SPRINGFIELD SURGERY STOCKPORT,12052716,570.57,-
Department of Health,NHS Stockport CCG,31/05/2016,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,SPRINGFIELD SURGERY STOCKPORT,12052716,2045.83,-
