Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,VAT Registration Number
Department of Health,NHS Stockport CCG,11/30/2020,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,34518549,7217.88,"""-"""
Department of Health,NHS Stockport CCG,11/30/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,34518549,1506.8,"""-"""
Department of Health,NHS Stockport CCG,11/30/2020,C&M-PMS PCO Locum Adop/Pat/Mat,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,34518549,1143.06,"""-"""
Department of Health,NHS Stockport CCG,11/30/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,34518549,2812.5,"""-"""
Department of Health,NHS Stockport CCG,11/30/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CHEADLE HULME HEALTH CENTRE - DR SHIPSTON,34518549,8003.88,"""-"""
Department of Health,NHS Stockport CCG,11/30/2020,C&M- PCN DES CARE HOME PREMIUM,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,34518551,1417.5,"""-"""
Department of Health,NHS Stockport CCG,11/30/2020,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,34518551,4174.31,"""-"""
Department of Health,NHS Stockport CCG,11/30/2020,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,34518551,980,"""-"""
Department of Health,NHS Stockport CCG,11/30/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,34518551,83057.15,"""-"""
Department of Health,NHS Stockport CCG,11/30/2020,C&M-GMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,34518551,2078.52,"""-"""
Department of Health,NHS Stockport CCG,11/30/2020,C&M-GMS PCN DES PCN support,LOCAL ENHANCED SERVICES,CHEADLE MEDICAL PRACTICE,34518551,4318.25,"""-"""
Department of Health,NHS Stockport CCG,11/30/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,34518551,1639.33,"""-"""
Department of Health,NHS Stockport CCG,11/30/2020,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,34518551,5629.17,"""-"""
Department of Health,NHS Stockport CCG,11/30/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,34518551,9767.16,"""-"""
Department of Health,NHS Stockport CCG,11/30/2020,ME-GMS GP Pension EEs Adjustments,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,34518551,4138.28,"""-"""
Department of Health,NHS Stockport CCG,11/30/2020,ME-GMS GP Pension ERs Adjustments,PRC DELEGATED CO-COMMISSIONING,CHEADLE MEDICAL PRACTICE,34518551,4235.69,"""-"""
Department of Health,NHS Stockport CCG,11/30/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CHADSFIELD MEDICAL PRACTICE,34518555,57388.7,"""-"""
Department of Health,NHS Stockport CCG,11/30/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,CHADSFIELD MEDICAL PRACTICE,34518555,1133.51,"""-"""
Department of Health,NHS Stockport CCG,11/30/2020,C&M-GMS PCO Doctors Ret Scheme,PRC DELEGATED CO-COMMISSIONING,CHADSFIELD MEDICAL PRACTICE,34518555,1153.8,"""-"""
Department of Health,NHS Stockport CCG,11/30/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CHADSFIELD MEDICAL PRACTICE,34518555,6797.69,"""-"""
Department of Health,NHS Stockport CCG,11/30/2020,ME-GMS GP Pension EEs Adjustments,PRC DELEGATED CO-COMMISSIONING,CHADSFIELD MEDICAL PRACTICE,34518555,4115.07,"""-"""
Department of Health,NHS Stockport CCG,11/30/2020,ME-GMS GP Pension ERs Adjustments,PRC DELEGATED CO-COMMISSIONING,CHADSFIELD MEDICAL PRACTICE,34518555,4733.94,"""-"""
Department of Health,NHS Stockport CCG,11/30/2020,C&M- PCN DES CARE HOME PREMIUM,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,34518557,2707.5,"""-"""
Department of Health,NHS Stockport CCG,11/30/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,34518557,87894.96,"""-"""
Department of Health,NHS Stockport CCG,11/30/2020,C&M-PMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,34518557,5359.32,"""-"""
Department of Health,NHS Stockport CCG,11/30/2020,C&M-PMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,34518557,2668.57,"""-"""
Department of Health,NHS Stockport CCG,11/30/2020,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,FAMILY SURGERY STOCKPORT,34518557,5544.13,"""-"""
Department of Health,NHS Stockport CCG,11/30/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,34518557,1771.13,"""-"""
Department of Health,NHS Stockport CCG,11/30/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,34518557,5910.42,"""-"""
Department of Health,NHS Stockport CCG,11/30/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,FAMILY SURGERY STOCKPORT,34518557,8571.73,"""-"""
Department of Health,NHS Stockport CCG,11/30/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,GATLEY MEDICAL CENTRE,34518559,64761.72,"""-"""
Department of Health,NHS Stockport CCG,11/30/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,GATLEY MEDICAL CENTRE,34518559,1265.97,"""-"""
Department of Health,NHS Stockport CCG,11/30/2020,C&M-GMS Prem Other,PRC DELEGATED CO-COMMISSIONING,GATLEY MEDICAL CENTRE,34518559,453.87,"""-"""
Department of Health,NHS Stockport CCG,11/30/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,GATLEY MEDICAL CENTRE,34518559,7434.86,"""-"""
Department of Health,NHS Stockport CCG,11/30/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,GUYWOOD PRACTICE,34518561,23094.85,"""-"""
Department of Health,NHS Stockport CCG,11/30/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,GUYWOOD PRACTICE,34518561,460.05,"""-"""
Department of Health,NHS Stockport CCG,11/30/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,GUYWOOD PRACTICE,34518561,2565.91,"""-"""
Department of Health,NHS Stockport CCG,11/30/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,HEATON MERSEY MEDICAL PRACTICE,34518563,54653.3,"""-"""
Department of Health,NHS Stockport CCG,11/30/2020,C&M-PMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,HEATON MERSEY MEDICAL PRACTICE,34518563,1070.53,"""-"""
Department of Health,NHS Stockport CCG,11/30/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,HEATON MERSEY MEDICAL PRACTICE,34518563,3468.75,"""-"""
Department of Health,NHS Stockport CCG,11/30/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HEATON MERSEY MEDICAL PRACTICE,34518563,6426.28,"""-"""
Department of Health,NHS Stockport CCG,11/30/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,HEATON NORRIS HEALTH CENTRE DR MARSHALL,34518565,58798.64,"""-"""
Department of Health,NHS Stockport CCG,11/30/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,HEATON NORRIS HEALTH CENTRE DR MARSHALL,34518565,1151.33,"""-"""
Department of Health,NHS Stockport CCG,11/30/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HEATON NORRIS HEALTH CENTRE DR MARSHALL,34518565,6588.44,"""-"""
Department of Health,NHS Stockport CCG,11/30/2020,C&M-APMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,HIGH LANE MEDICAL CENTRE,34518567,908.32,"""-"""
Department of Health,NHS Stockport CCG,11/30/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,HIGH LANE MEDICAL CENTRE,34518567,46993.57,"""-"""
Department of Health,NHS Stockport CCG,11/30/2020,C&M-PMS PCO Doctors Ret Scheme,PRC DELEGATED CO-COMMISSIONING,HIGH LANE MEDICAL CENTRE,34518567,4000,"""-"""
Department of Health,NHS Stockport CCG,11/30/2020,C&M-PMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,HIGH LANE MEDICAL CENTRE,34518567,2270.39,"""-"""
Department of Health,NHS Stockport CCG,11/30/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HIGH LANE MEDICAL CENTRE,34518567,4356.08,"""-"""
Department of Health,NHS Stockport CCG,11/30/2020,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,HEALD GREEN HEALTH CENTRE DR WRIGHT,34518569,140,"""-"""
Department of Health,NHS Stockport CCG,11/30/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,HEALD GREEN HEALTH CENTRE DR WRIGHT,34518569,45354.59,"""-"""
Department of Health,NHS Stockport CCG,11/30/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,HEALD GREEN HEALTH CENTRE DR WRIGHT,34518569,884.86,"""-"""
Department of Health,NHS Stockport CCG,11/30/2020,C&M-GMS PCO Locum Adop/Pat/Mat,PRC DELEGATED CO-COMMISSIONING,HEALD GREEN HEALTH CENTRE DR WRIGHT,34518569,1694.13,"""-"""
Department of Health,NHS Stockport CCG,11/30/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,HEALD GREEN HEALTH CENTRE DR WRIGHT,34518569,4807.03,"""-"""
Department of Health,NHS Stockport CCG,11/30/2020,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,MARPLE BRIDGE SURGERY,34518571,140,"""-"""
Department of Health,NHS Stockport CCG,11/30/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,MARPLE BRIDGE SURGERY,34518571,48453.69,"""-"""
Department of Health,NHS Stockport CCG,11/30/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,MARPLE BRIDGE SURGERY,34518571,955.61,"""-"""
Department of Health,NHS Stockport CCG,11/30/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,MARPLE BRIDGE SURGERY,34518571,5598.7,"""-"""
Department of Health,NHS Stockport CCG,11/30/2020,C&M-APMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,MARPLE COTTAGE SURGERY,34518573,1102.62,"""-"""
Department of Health,NHS Stockport CCG,11/30/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,MARPLE COTTAGE SURGERY,34518573,55767.33,"""-"""
Department of Health,NHS Stockport CCG,11/30/2020,C&M-PMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,MARPLE COTTAGE SURGERY,34518573,4479.17,"""-"""
Department of Health,NHS Stockport CCG,11/30/2020,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,MARPLE COTTAGE SURGERY,34518573,6611.81,"""-"""
Department of Health,NHS Stockport CCG,11/30/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,MARPLE MEDICAL PRACTICE,34518575,53799.3,"""-"""
Department of Health,NHS Stockport CCG,11/30/2020,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,MARPLE MEDICAL PRACTICE,34518575,1054.67,"""-"""
Department of Health,NHS Stockport CCG,11/30/2020,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,MARPLE MEDICAL PRACTICE,34518575,2614.08,"""-"""
Department of Health,NHS Stockport CCG,11/30/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,MARPLE MEDICAL PRACTICE,34518575,6543.07,"""-"""
