Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,Amount,VAT registration number
Department of Health,NHS Stockport CCG,31/10/2015,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,SALFORD ROYAL NHS FOUNDATION TRUST,9531314,198959,654939786
Department of Health,NHS Stockport CCG,31/10/2015,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,PENNINE CARE NHS FOUNDATION TRUST,9531423,1952606,-
Department of Health,NHS Stockport CCG,31/10/2015,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,WRIGHTINGTON WIGAN & LEIGH NHS FOUNDATION TRUST,9531524,44497,GB654951509
Department of Health,NHS Stockport CCG,31/10/2015,Clinical&Medical-Commercial Sector,PLANNED CARE,OPTEGRA MANCHESTER,9531559,25704,938297867
Department of Health,NHS Stockport CCG,31/10/2015,Clinical&Medical-Commercial Sector,PLANNED CARE,OPTEGRA MANCHESTER,9531581,94388.49,938297867
Department of Health,NHS Stockport CCG,31/10/2015,Clinical&Medical-Commercial Sector,PLANNED CARE,ULTRASOUND NOW,9531686,55445.05,-
Department of Health,NHS Stockport CCG,31/10/2015,Clinical&Medical-Othe Public Sector,COMMUNITY SERVICES,STOCKPORT METROPOLITAN BOROUGH COUNCIL,9549100,957583.29,-
Department of Health,NHS Stockport CCG,31/10/2015,Clinical&Medical-Othe Public Sector,LEARNING DIFFICULTIES,STOCKPORT METROPOLITAN BOROUGH COUNCIL,9549100,132858.85,-
Department of Health,NHS Stockport CCG,31/10/2015,Clinical&Medical-Othe Public Sector,LONG TERM CONDITIONS,STOCKPORT METROPOLITAN BOROUGH COUNCIL,9549100,317195.31,-
Department of Health,NHS Stockport CCG,31/10/2015,Clinical&Medical-Othe Public Sector,MENTAL HEALTH SERVICES - OTHER,STOCKPORT METROPOLITAN BOROUGH COUNCIL,9549100,24072.86,-
Department of Health,NHS Stockport CCG,31/10/2015,Clinical&Medical-Othe Public Sector,REABLEMENT,STOCKPORT METROPOLITAN BOROUGH COUNCIL,9549100,101289.69,-
Department of Health,NHS Stockport CCG,31/10/2015,Clinical&Medical-Commercial Sector,AMBULANCE SERVICES,ARRIVA TRANSPORT SOLUTIONS,9565059,62724.07,-
Department of Health,NHS Stockport CCG,31/10/2015,Clinical&Medical-Commercial Sector,MENTAL HEALTH CONTRACTS,FUTURE DIRECTIONS CIC,9565103,56753.75,-
Department of Health,NHS Stockport CCG,31/10/2015,Clinical&Medical-Independent Sector,LOCAL ENHANCED SERVICES,VIADUCT HEALTH LTD,9565530,-56574,-
Department of Health,NHS Stockport CCG,31/10/2015,Charges from CSU,PRIMARY CARE IT,NHS GREATER MANCHESTER CSU,9583156,31981,-
Department of Health,NHS Stockport CCG,31/10/2015,C&M-GMS IT Comm Servs -GP Practices,PRIMARY CARE IT,NHS GREATER MANCHESTER CSU,9583167,-49591.68,-
Department of Health,NHS Stockport CCG,31/10/2015,C&M-PMS IT Comm Servs -GP Practices,PRIMARY CARE IT,NHS GREATER MANCHESTER CSU,9583167,-53724.32,-
Department of Health,NHS Stockport CCG,31/10/2015,C&M-GMS IT Comm Servs -GP Practices,PRIMARY CARE IT,NHS GREATER MANCHESTER CSU,9583170,-34241,-
Department of Health,NHS Stockport CCG,31/10/2015,C&M-PMS IT Comm Servs -GP Practices,PRIMARY CARE IT,NHS GREATER MANCHESTER CSU,9583170,-37094,-
Department of Health,NHS Stockport CCG,31/10/2015,C&M-PMS IT Comm Servs -GP Practices,PRIMARY CARE IT,NHS GREATER MANCHESTER CSU,9583286,61173,-
Department of Health,NHS Stockport CCG,31/10/2015,C&M-GMS IT Comm Servs -GP Practices,PRIMARY CARE IT,NHS GREATER MANCHESTER CSU,9583286,56293,-
Department of Health,NHS Stockport CCG,31/10/2015,Charges from CSU,COMMUNICATIONS & PR,NHS GREATER MANCHESTER CSU,9583303,3311,-
Department of Health,NHS Stockport CCG,31/10/2015,Charges from CSU,CONTRACT MANAGEMENT,NHS GREATER MANCHESTER CSU,9583303,40653,-
Department of Health,NHS Stockport CCG,31/10/2015,Charges from CSU,HUMAN RESOURCES,NHS GREATER MANCHESTER CSU,9583303,7679,-
Department of Health,NHS Stockport CCG,31/10/2015,Charges from CSU,IM&T,NHS GREATER MANCHESTER CSU,9583303,23649,-
Department of Health,NHS Stockport CCG,31/10/2015,Charges from CSU,MEDICINES MANAGEMENT - CLINICAL,NHS GREATER MANCHESTER CSU,9583303,5835,-
Department of Health,NHS Stockport CCG,31/10/2015,Clinical&Medical-Commercial Sector,PLANNED CARE,BMI HEALTHCARE LTD,9599742,215195,-
Department of Health,NHS Stockport CCG,31/10/2015,Clinical&Medical-Commercial Sector,COMMISSIONING SCHEMES,MASTERCALL HEALTHCARE,9599771,69383.34,-
Department of Health,NHS Stockport CCG,31/10/2015,Clinical&Medical-Independent Sector,OUT OF HOURS,MASTERCALL HEALTHCARE,9631948,225789,-
Department of Health,NHS Stockport CCG,31/10/2015,Clinical&Medical-Commercial Sector,COMMISSIONING SCHEMES,MASTERCALL HEALTHCARE,9631956,29250,-
Department of Health,NHS Stockport CCG,31/10/2015,Clinical&Medical-Commercial Sector,WINTER PRESSURES,MASTERCALL HEALTHCARE,9631956,6468.06,-
Department of Health,NHS Stockport CCG,31/10/2015,Clinical&Medical-Commercial Sector,IMPROVING ACCESS TO PSYCHOLOGICAL THERAPIES,SELF HELP SERVICES,9654716,28177.3,-
Department of Health,NHS Stockport CCG,31/10/2015,Clinical&Medical-Commercial Sector,MENTAL HEALTH SERVICES - ADULTS,STANDWALK,9654723,59208.44,-
Department of Health,NHS Stockport CCG,31/10/2015,Healthcare Srv Rec CCG,ACUTE COMMISSIONING,NHS TAMESIDE AND GLOSSOP CCG,9666228,40731,-
